Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IWF,Predicted_Covariance,Future_Cov_45_IWF,Beta_Predicted
2013-05-03,7.476459886581012e-05,0.9853663576486512,7.202778896935618e-05,0.9745701936663244,7.230956951517229e-05,7.083112616918752e-05,0.9671632110934721
2013-05-06,7.535412832838797e-05,0.9836397215452667,7.393883036836976e-05,0.9746726399052364,7.342194270518209e-05,7.074467142894592e-05,0.9743585963228777
2013-05-07,7.392273390092128e-05,0.9825816250061397,7.42314626710848e-05,0.9800946028246468,7.278663757602475e-05,7.442832010719697e-05,0.9846312999405671
2013-05-08,6.958015556766957e-05,0.9814436965077958,7.286069658884228e-05,0.9797194865415136,6.988029782503583e-05,7.405578827969116e-05,1.0043136186591932
2013-05-09,7.111722928104653e-05,0.9814877913555253,7.334816091291685e-05,0.9785715905948232,7.088705442755158e-05,7.393359520686154e-05,0.9967634445854839
2013-05-10,7.562958883543677e-05,0.9806313217000533,7.339334963681693e-05,0.9779416019577007,7.306005332939489e-05,7.416151631894648e-05,0.9660247325734779
2013-05-13,7.357910230951406e-05,0.9801115549218288,7.285364966655364e-05,0.9785853732413118,7.175933547601165e-05,7.429486998324058e-05,0.9752678848153451
2013-05-14,7.590263764609063e-05,0.9796086262325415,7.429354590351184e-05,0.9770349799793993,7.356251661771608e-05,7.260776846322198e-05,0.9691694373088091
2013-05-15,7.650099964197039e-05,0.9796017011136177,7.395875686780237e-05,0.9763072116953244,7.3684796265204e-05,7.206079438723329e-05,0.9631873650024653
2013-05-16,7.639729836462006e-05,0.9795572677470552,7.486996591370825e-05,0.9748234266529416,7.408369742953665e-05,7.141042843805386e-05,0.9697161943601549
2013-05-17,7.425705624970095e-05,0.9792167875706167,7.458223684092216e-05,0.9763459351561832,7.287279330164622e-05,6.978420497229796e-05,0.9813584995424552
2013-05-20,7.217439206379002e-05,0.9802765515638051,7.346626003392903e-05,0.9733472974332888,7.138124975564152e-05,6.990821508525624e-05,0.9890107517989553
2013-05-21,7.13709588975209e-05,0.9801592258471833,7.129401439401976e-05,0.9758078928559656,6.991718471956015e-05,7.016035185750051e-05,0.9796307321574848
2013-05-22,7.35750525384875e-05,0.979769184314001,7.292174663979486e-05,0.9717671908422296,7.176581109126214e-05,6.854759928363348e-05,0.9754095799485981
2013-05-23,7.454058968752127e-05,0.9791625064425802,7.155068903018953e-05,0.9725148500656092,7.150857070942404e-05,6.862786073958684e-05,0.9593239201513211
2013-05-24,7.630250921850573e-05,0.9776904481699648,6.938555869619403e-05,0.9722548141254772,7.113860212736965e-05,6.857723633710832e-05,0.932323233612825
2013-05-28,7.438631671877e-05,0.9768772473648775,6.890481220971042e-05,0.9722936834208789,6.993769240516477e-05,6.78884390974879e-05,0.9401956635327973
2013-05-29,7.273626036607267e-05,0.9764168436512665,7.004751578076459e-05,0.9707711597433918,6.969588157266838e-05,6.934626235644241e-05,0.9581999572413754
2013-05-30,7.309916508279677e-05,0.9763319954849997,6.94281407386094e-05,0.9714972915048072,6.95539017825397e-05,6.922315965521773e-05,0.9515006321037802
2013-05-31,7.696255068093324e-05,0.9763314153955279,7.387871082615446e-05,0.980830636880914,7.362014090721513e-05,6.478142033313131e-05,0.9565709589385248
2013-06-03,7.835861755638394e-05,0.9750316804986535,7.327370121455753e-05,0.983249308999618,7.388157995148214e-05,6.540700482753874e-05,0.9428647704040938
2013-06-04,7.696792659140356e-05,0.974464840671716,7.242512517565001e-05,0.9816519796180596,7.275547744925215e-05,6.496634289685987e-05,0.9452700712010359
2013-06-05,8.390672708275947e-05,0.9743754783437909,7.66924610431054e-05,0.9804491068409462,7.816297365864691e-05,6.001302714779952e-05,0.9315459722502663
2013-06-06,8.864935953499249e-05,0.9739061296011736,7.58812622523584e-05,0.9820135907557608,7.987707876999742e-05,5.902500211208034e-05,0.9010451873424715
2013-06-07,8.584609796353898e-05,0.9736997408149538,7.905957206658363e-05,0.975904632183314,8.021628848908762e-05,5.559050887671036e-05,0.9344197394173643
2013-06-10,7.344670994631798e-05,0.9724198378588517,7.59702190472321e-05,0.9751400559311728,7.263763114383128e-05,5.5660133541784265e-05,0.9889841382537345
2013-06-11,7.540176794643908e-05,0.9716515040920146,7.602236551013375e-05,0.9847598436919872,7.356512567250057e-05,5.4225498965365373e-05,0.9756419202896787
2013-06-12,7.564969572692771e-05,0.9708335853572189,7.730832166075256e-05,0.9898783405285604,7.424402483308755e-05,5.760076039202498e-05,0.9814186841026539
2013-06-13,7.668406692361186e-05,0.9703934277146987,7.491558311194755e-05,0.9992700741746036,7.355064699004501e-05,5.3575339941456726e-05,0.9591385791172476
2013-06-14,7.978958283363962e-05,0.9702316563550353,7.431781905718061e-05,0.9968955347224748,7.4712800548396e-05,5.347481115896695e-05,0.9363728684253351
2013-06-17,6.406673037804978e-05,0.9701044246687089,7.215397387065111e-05,0.9991951509536472,6.595760736358926e-05,5.281363776507227e-05,1.0295141795809097
2013-06-18,5.269216623890948e-05,0.968206300083864,5.929017031372329e-05,0.995479808406156,5.411682138117681e-05,5.2087491655322965e-05,1.027037323457302
2013-06-19,5.313666894497608e-05,0.9679655935383867,6.269376313334966e-05,0.9910605321868474,5.586878835040453e-05,4.926928250178756e-05,1.0514168362389746
2013-06-20,6.610900161714408e-05,0.969153172849702,7.426588490415274e-05,0.987075202217305,6.790744666957691e-05,3.4349730920051154e-05,1.0272042385823361
2013-06-21,6.524441916700448e-05,0.9692348089199113,7.21989806094868e-05,0.9844572380607992,6.652214129815334e-05,3.4545051007102874e-05,1.019583623357552
2013-06-24,5.5679700730278476e-05,0.9660313701506049,7.087622804595838e-05,0.9998462863011256,6.068620421058113e-05,3.7529678873997944e-05,1.0899161348685218
2013-06-25,5.683904438603972e-05,0.9643520654474084,6.718335306309938e-05,1.001450964096149,5.959225730997773e-05,3.5999642707716954e-05,1.0484387616589526
2013-06-26,5.616484134519195e-05,0.9632186311695184,6.364437919952394e-05,1.004734250346414,5.7588686075248694e-05,3.421482689147011e-05,1.0253511751472015
2013-06-27,5.600093181678947e-05,0.9626036238018486,6.176845055607808e-05,1.0101279161930683,5.661460383548216e-05,3.403048831322726e-05,1.0109582465645457
2013-06-28,5.651835513949762e-05,0.9624745251510503,5.985733395538368e-05,1.006182706115382,5.5981262063353655e-05,3.3801192287068765e-05,0.99049701508796
2013-07-01,4.0959150997653995e-05,0.9582394036718508,5.803448433845382e-05,0.9868822326591647,4.671889512576501e-05,3.384844671255958e-05,1.1406216678768784
2013-07-02,4.708768430286185e-05,0.954888242604966,5.5480463305084175e-05,0.980746715994792,4.880634124007426e-05,3.359367319845955e-05,1.0364990753454393
2013-07-03,4.5307854285029834e-05,0.9534451821064024,5.33223242072509e-05,0.9813145031749176,4.686374720566405e-05,3.361272120730419e-05,1.03434046800906
2013-07-05,5.048108536897671e-05,0.9523317636944287,5.304469684084598e-05,0.9989763683213624,4.9280328896720794e-05,3.370963431422332e-05,0.9762137350360172
2013-07-08,5.858594159480322e-05,0.9523296653488965,5.263481447275074e-05,1.0028562114654798,5.288354601613641e-05,3.4291716777050116e-05,0.9026661444121497
2013-07-09,6.185296409698371e-05,0.9567083954369263,4.9099386116362663e-05,1.007828035842817,5.272272810427485e-05,3.361272433108811e-05,0.8523880605237785
2013-07-10,6.043816195282401e-05,0.9592722602359511,4.862899561418892e-05,1.0057137974277774,5.20050070806378e-05,3.377475628871438e-05,0.8604663907752713
2013-07-11,6.428746384905295e-05,0.961700137700874,5.091631889016567e-05,1.0037848048330742,5.5021360349739964e-05,2.9849794695132178e-05,0.8558645349415275
2013-07-12,6.999194674271863e-05,0.9626046112290659,4.96779550940234e-05,0.9965774435603748,5.6761495534151284e-05,3.0310891847155062e-05,0.8109718071251714
2013-07-15,7.060701256657018e-05,0.9630081792654441,4.852893234765514e-05,1.0058063005233084,5.6370808336443724e-05,3.069669737302033e-05,0.7983740748597148
2013-07-16,3.5042919617133015e-05,0.9639723017222243,4.6607927877664605e-05,1.003860441988925,3.895781528909857e-05,3.2956007610529565e-05,1.1117171661133938
2013-07-17,3.792838595062833e-05,0.9638070221239695,4.494770601329017e-05,0.9996303480162556,3.979477309904747e-05,3.2864789535827155e-05,1.0492081880533655
2013-07-18,3.7451029819475974e-05,0.9635521126087754,4.315920060632587e-05,0.977297466206975,3.873858793533883e-05,3.4936803254900554e-05,1.0343797786621418
2013-07-19,4.0860668714576163e-05,0.9631344441196905,4.208553269185338e-05,0.9824200541380108,3.993981637388702e-05,3.5578853514037384e-05,0.977463600825489
2013-07-22,3.950888193740232e-05,0.963475905307133,4.132981625085689e-05,0.9872626944116292,3.893318786217692e-05,3.580363904143039e-05,0.9854287429308294
2013-07-23,3.3171208880188284e-05,0.9655607039151574,4.10817485249737e-05,0.9883758007594672,3.5643856955984246e-05,3.593050502224798e-05,1.0745419946775823
2013-07-24,3.471216593235655e-05,0.9665341695272688,4.102862203452414e-05,0.9980951115360696,3.647552355356751e-05,3.628807790030918e-05,1.0507994120749253
2013-07-25,3.488954269695917e-05,0.9672777912572406,4.1712267850012924e-05,0.992396272465796,3.6900373013968884e-05,3.6451669325268604e-05,1.0576341838147674
2013-07-26,3.343176772700175e-05,0.9674856454737115,4.122373732354856e-05,0.992766037283422,3.59168202848147e-05,3.7060892446970844e-05,1.0743320717619684
2013-07-29,3.360094972876798e-05,0.9676015338279498,4.1675141261455505e-05,0.9951293687422156,3.620852760208329e-05,3.8352271956497816e-05,1.0776042907823762
2013-07-30,3.816574763863081e-05,0.9680933689575616,4.14388416691257e-05,0.996052013030984,3.849975236932503e-05,3.8411786148635314e-05,1.0087514263799235
2013-07-31,3.750748633018741e-05,0.9684945315894447,4.042667795239987e-05,1.0013712671049717,3.771292176211204e-05,4.054302650634271e-05,1.005477184744297
2013-08-01,4.226173154810077e-05,0.9690673535549591,4.0672847713185604e-05,0.9968239551441208,4.017722127416847e-05,3.862412159213477e-05,0.9506761744591607
2013-08-02,4.130983358011611e-05,0.9690931912196157,4.002151035500146e-05,1.0047166168980224,3.940388129578031e-05,4.042091393261129e-05,0.9538620197866593
2013-08-05,3.7225611971094185e-05,0.9685722083532275,3.738865658912473e-05,1.0265676896749285,3.6134567166264756e-05,4.417637364510713e-05,0.9706910176338638
2013-08-06,4.1983018398946586e-05,0.9698518179740353,3.972450813560941e-05,1.02483387067787,3.960695711374444e-05,4.354276403374125e-05,0.9434042292380349
2013-08-07,4.81253999850549e-05,0.9703647479970999,4.068447570651514e-05,1.0187138802939144,4.293747966464876e-05,5.388365092924604e-05,0.8921999542441782
2013-08-08,4.5117615842124565e-05,0.9705285192341365,3.9083783378041294e-05,1.0185636492330972,4.075488496015886e-05,5.4517061595824795e-05,0.903303159962358
2013-08-09,4.7210405389653165e-05,0.9706304409383197,4.052053087400964e-05,1.0175597871802091,4.245319061503964e-05,5.459419644328748e-05,0.8992337656211666
2013-08-12,4.729046229109182e-05,0.970587189008975,3.9515354839241e-05,1.0175104075332029,4.1956985479733776e-05,5.582627682244608e-05,0.8872187635103175
2013-08-13,5.1414947954433665e-05,0.9723413708947957,4.296238532749305e-05,1.0167537251047394,4.569910110235292e-05,5.9928826205897154e-05,0.8888290841576579
2013-08-14,5.361675369996386e-05,0.9730929820707394,4.629875966646715e-05,1.0107688693728352,4.8482976719646745e-05,5.974315278881491e-05,0.904250507051482
2013-08-15,5.120699157562921e-05,0.9736354315151434,5.1541305020089454e-05,1.0021233111240282,5.001942627560809e-05,5.4971604397835605e-05,0.9768085321265716
2013-08-16,4.9139520575593413e-05,0.9727215393047212,4.977987231982232e-05,1.0036013792972298,4.810950399644749e-05,5.463585711429795e-05,0.9790389371511795
2013-08-19,5.1240075352845624e-05,0.9720106889636436,5.0519248801066916e-05,1.0115566427582303,4.9454334583802603e-05,5.4186832127446395e-05,0.9651495288259008
2013-08-20,5.687877447837599e-05,0.9735403992798118,5.215421963961021e-05,1.0096003222785912,5.3024162695521354e-05,5.463021351970245e-05,0.9322311034616249
2013-08-21,5.746511661394483e-05,0.9744911289678161,5.299532204304514e-05,1.01406248041041,5.377727649599016e-05,5.368477379288387e-05,0.9358247170587007
2013-08-22,5.43081375808944e-05,0.9751937538877117,5.2360798867957476e-05,1.0151082806010947,5.200277241436011e-05,5.259809415387709e-05,0.9575502812428368
2013-08-23,4.6628310947370826e-05,0.9791000727586449,4.424643379122992e-05,1.0137639615047365,4.447245058621268e-05,5.2429179231155236e-05,0.9537649913248744
2013-08-26,5.7057237442025364e-05,0.9796065182413555,5.167817464623103e-05,1.0185400982688926,5.3193751378015115e-05,5.244549402569163e-05,0.9322875372657876
2013-08-27,6.26349019454684e-05,0.9786032637781081,6.093539440488617e-05,1.0161452280727998,6.045742893095363e-05,4.6006829620852186e-05,0.9652354686144391
2013-08-28,6.352118414260544e-05,0.9795466821476516,6.354973420432624e-05,1.015976050669266,6.223594666125193e-05,4.637471961087895e-05,0.9797667896355939
2013-08-29,6.345432123592429e-05,0.9822672235237797,6.588218026247882e-05,1.015482358697218,6.351031044231952e-05,4.636778820527477e-05,1.00088235450801
2013-08-30,6.533098257867051e-05,0.9824234972034551,6.737049695854018e-05,1.0131398265497862,6.517682666621655e-05,4.5806105643012094e-05,0.9976403858266124
2013-09-03,6.741624909395761e-05,0.9822526916193968,6.834778693232299e-05,1.0092580169975878,6.667572532179988e-05,4.597112472736544e-05,0.9890156485697436
2013-09-04,5.29054408502055e-05,0.9794865105176142,6.662559524675321e-05,1.007663212743187,5.815260567249447e-05,4.5156308578725316e-05,1.09918006046194
2013-09-05,5.526096611110341e-05,0.9755435965501653,6.467546922281261e-05,1.0266600018159684,5.832110089466598e-05,5.0612922102119435e-05,1.0553760637736607
2013-09-06,5.903493096893949e-05,0.9743129856730687,6.618122634202e-05,1.0169253205307562,6.0900439378736475e-05,5.349393607678525e-05,1.0316000777705405
2013-09-09,5.950680039687122e-05,0.9735839121754546,6.929313516232868e-05,1.01000841421199,6.251752756641273e-05,5.1618094816400756e-05,1.0505946740450156
2013-09-10,6.058865375686932e-05,0.9729232931939938,7.13418741453017e-05,1.0070236861685182,6.396560466204414e-05,5.081610866300344e-05,1.0557356979530503
2013-09-11,5.2548421709793746e-05,0.9724944785262405,6.852063170931802e-05,1.011938749186966,5.8354944667954996e-05,5.206294038370346e-05,1.1104985224909059
2013-09-12,5.463125330927889e-05,0.9723597658944473,6.665339276245164e-05,1.0140055258527332,5.867575582617318e-05,5.214314863436196e-05,1.0740327609545677
2013-09-13,5.629719144726608e-05,0.9723769576111094,6.174455619055825e-05,1.013423876861384,5.732939519691691e-05,5.230172860481357e-05,1.01833490664659
2013-09-16,5.4138744378514925e-05,0.9725624554098921,6.195879543695622e-05,1.0204376195249416,5.632783675159675e-05,5.2718864474899e-05,1.0404348567409807
2013-09-17,5.7555509167455784e-05,0.9718453851606058,6.282291962158476e-05,1.0225833761616696,5.843858408395818e-05,5.281310973164601e-05,1.0153430128457923
2013-09-18,6.204530316157312e-05,0.9728748534971895,6.49433324927667e-05,1.020858591770249,6.175593744361516e-05,5.045244137108331e-05,0.9953362188076602
2013-09-19,6.178297806302708e-05,0.97351672413861,6.467425489062091e-05,1.021631706497337,6.153802484981412e-05,5.156637385400704e-05,0.9960352637426595
2013-09-20,6.675064824066973e-05,0.9741317690869727,6.706453921132994e-05,1.0570940532960975,6.517663332916609e-05,4.96822780564687e-05,0.9764194812636348
2013-09-23,6.644616634370019e-05,0.9748422620571884,6.72143412116106e-05,1.0584584418280762,6.514787980918998e-05,4.902206093891456e-05,0.9804610768995359
2013-09-24,6.687102886618699e-05,0.975039657174732,6.736549142786294e-05,1.0545657988926322,6.544252138749972e-05,4.853550549411856e-05,0.9786378719916841
2013-09-25,5.221698153901886e-05,0.9771424971286798,6.559923724879568e-05,1.0521167070514512,5.718908896581168e-05,4.798823808042033e-05,1.095220123420528
2013-09-26,5.0374063840171386e-05,0.977858602942843,6.472170777115038e-05,1.04663743232373,5.583474527061916e-05,4.7716121837692396e-05,1.1084026384643815
2013-09-27,5.122431082106018e-05,0.9789145693776832,6.348000562584543e-05,1.0542182396820363,5.5821478170234175e-05,4.757334744849343e-05,1.0897458116173218
2013-09-30,5.1567877421329924e-05,0.9796382087584623,6.31716852718557e-05,1.0536082850369068,5.591348666874636e-05,4.724099313421001e-05,1.0842696939397192
2013-10-01,5.3629225784131454e-05,0.9803540254479546,6.410008239327706e-05,1.0506123772811604,5.747950163170944e-05,4.616164309590529e-05,1.0717943582306433
2013-10-02,4.9785428743887e-05,0.9815228012794975,6.216546634967758e-05,1.0417217200833142,5.46042085507879e-05,4.641977809302841e-05,1.0967909673268121
2013-10-03,5.1677659876475144e-05,0.9824949524859576,6.24256504067864e-05,1.0303010703994122,5.5803737286291183e-05,4.5388624543391124e-05,1.079842574522116
2013-10-04,4.988490741732951e-05,0.9828928351036639,5.8815178993554874e-05,1.0290913355298028,5.323968362649764e-05,4.453868726756726e-05,1.0672503244538991
2013-10-07,5.300164613196136e-05,0.983304057013796,5.975723412701021e-05,1.0226636358086765,5.533854727788752e-05,4.2418645150693216e-05,1.0440911050216788
2013-10-08,5.7418241986777646e-05,0.9824301069756072,6.343034152225155e-05,0.984614753614116,5.928913764805613e-05,4.059182268940589e-05,1.0325836458334847
2013-10-09,4.671951297786224e-05,0.9806358588713211,5.993109730774068e-05,0.98315754072773,5.188992442960549e-05,4.106442643751609e-05,1.1106692069798163
2013-10-10,5.493659376391755e-05,0.9808767605696851,6.653757882972017e-05,0.9740926659686284,5.930329253113284e-05,3.192741013665403e-05,1.0794861579147148
2013-10-11,5.397060840252837e-05,0.9800944023606893,6.333306054192229e-05,0.970013435163376,5.730094752972836e-05,3.174085134894708e-05,1.061706532977382
2013-10-14,5.390763459317086e-05,0.9794469498732666,5.981096718535536e-05,0.9680701852630196,5.561557974449306e-05,3.188124719783268e-05,1.0316828064190107
2013-10-15,5.553151341989191e-05,0.9792640759528698,5.8237416177755125e-05,0.9522154864233648,5.568915482588107e-05,3.5104675692821934e-05,1.0028387738111364
2013-10-16,4.144281603770634e-05,0.9785110636021367,5.595311844286835e-05,0.945112902310212,4.711970008109405e-05,3.161211595500311e-05,1.136981136567135
2013-10-17,4.1583055321708076e-05,0.9778160014865659,5.185275324968728e-05,0.9438647938028196,4.540474580497132e-05,3.092187139520502e-05,1.0919049948036927
2013-10-18,4.3823960134694674e-05,0.9770594778576235,4.607526570085562e-05,0.932520356713796,4.39046718989769e-05,3.0255535619661797e-05,1.0018417268552215
2013-10-21,4.4710412594374516e-05,0.9769929511650788,4.482754936839043e-05,0.9319089514213672,4.373894142042022e-05,3.0243899961249012e-05,0.9782719255407514
2013-10-22,4.4371990394003997e-05,0.9774169955236958,4.4105738257536726e-05,0.9295015715081388,4.323962207251481e-05,3.0031279577928877e-05,0.9744801098297766
2013-10-23,3.6244305626284386e-05,0.971178479306749,4.3197005781752796e-05,0.9334984162819352,3.8427821470711986e-05,2.9450564091997045e-05,1.0602443834058202
2013-10-24,4.040389782719303e-05,0.9667232368817553,4.27859333374762e-05,0.9309135255662928,4.019428382996901e-05,2.929910767668502e-05,0.994812035261535
2013-10-25,3.967999624918889e-05,0.9635456441663545,4.153492656757772e-05,0.9290210796803252,3.9116935791047296e-05,2.926431968049116e-05,0.9858099669514686
2013-10-28,4.081308187982178e-05,0.9617766828420494,4.075014920643981e-05,0.9290129849481562,3.922279524259896e-05,3.162001406837873e-05,0.9610348798969511
2013-10-29,4.2024721372673885e-05,0.9606479119707593,4.055628030622055e-05,0.929248088087844,3.965936191483189e-05,3.120959992233327e-05,0.9437150472250354
2013-10-30,3.243679795796633e-05,0.9584228123169043,3.5792983226386965e-05,0.9345113871496172,3.265690918458652e-05,3.0970140545047236e-05,1.0067858494203226
2013-10-31,3.3498134377451295e-05,0.9575976321516763,3.599428928910479e-05,0.943425071102395,3.325141835891333e-05,3.156898638605081e-05,0.9926349325679452
2013-11-01,3.528785039280735e-05,0.9582958225700234,3.5923983929618704e-05,0.9436813350625588,3.411964025263145e-05,3.1542699720989135e-05,0.9668948341377572
2013-11-04,3.477448195487655e-05,0.958273066290629,3.572562767429762e-05,0.9431176144757316,3.3776103763598615e-05,3.137538887080376e-05,0.9712899190684298
2013-11-05,3.766596277267884e-05,0.9582430613441464,3.653439086020938e-05,0.949229438847116,3.5546852734697295e-05,3.1291080194026796e-05,0.9437393901021256
2013-11-06,3.8333959556374354e-05,0.9558592600160201,3.5582517620424265e-05,0.9778793903574288,3.530239162863229e-05,3.6292301523256095e-05,0.92091691119766
