Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XOP,Predicted_Covariance,Future_Cov_45_XOP,Beta_Predicted
2013-05-10,7.562958883543677e-05,0.8312560636299879,0.00026648680083035664,1.3188004360461048,0.00011800992858605576,0.00010001030722435456,1.560367184367944
2013-05-13,7.357910230951406e-05,0.8206562152135717,0.0002546082069575597,1.322886425597302,0.00011232455447461888,0.00010043444106139278,1.5265822896577372
2013-05-14,7.590263764609063e-05,0.8224069849311455,0.00026445014938140113,1.3150522730982568,0.00011651642007493722,9.772732084184481e-05,1.5350773528874646
2013-05-15,7.650099964197039e-05,0.8190119435388689,0.00026578720896432135,1.3341628703425803,0.00011678601200492992,9.847395894156364e-05,1.5265945876720042
2013-05-16,7.639729836462006e-05,0.8199838062475968,0.00026573369787697305,1.3289178196133713,0.00011683355502067202,9.734951814134165e-05,1.529289091651678
2013-05-17,7.425705624970095e-05,0.8474423321400294,0.00026262529154701364,1.2982479457445302,0.0001183442856540224,9.279211137004292e-05,1.5937109768541222
2013-05-20,7.217439206379002e-05,0.8370304771017034,0.0002819498519361291,1.3192563801203054,0.00011940397202206114,9.47522626479251e-05,1.6543814032618123
2013-05-21,7.13709588975209e-05,0.8419232332840856,0.00028531396149752774,1.329113550068593,0.00012014197639833331,9.556294329456571e-05,1.6833454146362392
2013-05-22,7.35750525384875e-05,0.8497812821759909,0.0002943057804612339,1.3154376666358674,0.00012504658834476055,9.278981108325252e-05,1.6995786483380084
2013-05-23,7.454058968752127e-05,0.8507658684713922,0.00029266468746694154,1.3209055936910474,0.00012565843092528518,9.321289554381097e-05,1.6857718922274836
2013-05-24,7.630250921850573e-05,0.8487060001461995,0.0002724520122651367,1.3193231267511571,0.00012236907931257432,9.305742954804275e-05,1.603735978880443
2013-05-28,7.438631671877e-05,0.8539280377279123,0.0002707531000654318,1.3067889690410073,0.00012118657729299292,9.124389559528487e-05,1.6291514708432089
2013-05-29,7.273626036607267e-05,0.8450049471966432,0.00027475424821563104,1.3709861908316263,0.00011945571827158614,9.793530341548336e-05,1.6423131691178536
2013-05-30,7.309916508279677e-05,0.8415291084030352,0.0002746034586530589,1.3772416119068134,0.00011922802570206175,9.813410373709023e-05,1.6310449724975176
2013-05-31,7.696255068093324e-05,0.8463697757081295,0.0002909869343465727,1.364544203939519,0.0001266591639261523,9.012474561321924e-05,1.6457246128867054
2013-06-03,7.835861755638394e-05,0.8475281644814807,0.0002866203511215113,1.3649906965116028,0.00012701383637228148,9.08009314210611e-05,1.620930030840412
2013-06-04,7.696792659140356e-05,0.8370557901578232,0.0002766726185871899,1.3889439997487238,0.00012214969555009845,9.192118390808951e-05,1.5870207365536746
2013-06-05,8.390672708275947e-05,0.865704748335169,0.0002819355072406696,1.4096992050234771,0.00013315058459274583,8.628731065286169e-05,1.586888074676251
2013-06-06,8.864935953499249e-05,0.8611337365237725,0.00026237091475771456,1.4132334362549517,0.00013133069717655174,8.494394308292002e-05,1.4814624478444391
2013-06-07,8.584609796353898e-05,0.8656267964803949,0.00026736924257721775,1.42162225469263,0.00013114347724775866,8.097994615725428e-05,1.5276579874772949
2013-06-10,7.344670994631798e-05,0.8882874345779851,0.00024991906169428394,1.4152215634590892,0.00012034814004823806,8.077959748882025e-05,1.638577686273493
2013-06-11,7.540176794643908e-05,0.8960387818115303,0.00024719902517169847,1.3815856327904847,0.0001223322456898103,7.607658941551723e-05,1.6224055353278697
2013-06-12,7.564969572692771e-05,0.8981873119715538,0.00023690193769362858,1.2982429405739548,0.00012024161896712686,7.554441539826874e-05,1.5894527771950646
2013-06-13,7.668406692361186e-05,0.9131583143762985,0.0002362547385055939,1.3082971926032425,0.0001229104787851587,7.014366651184736e-05,1.6028163830642272
2013-06-14,7.978958283363962e-05,0.9212878081724799,0.00023302723207960628,1.3277858004358865,0.00012562375176519418,7.12242080185799e-05,1.5744380068651103
2013-06-17,6.406673037804978e-05,0.9000249793000474,0.00022465800740092826,1.3082183207296632,0.0001079771336542548,6.914742174509701e-05,1.6853854257443015
2013-06-18,5.269216623890948e-05,0.842396402781697,0.00012446513411086847,1.321654659584571,6.822026247469231e-05,6.915426658683447e-05,1.2946945882880863
2013-06-19,5.313666894497608e-05,0.8100668171699941,0.00013273888534796202,1.436414239530421,6.803260310874773e-05,7.140946154000631e-05,1.2803324796139677
2013-06-20,6.610900161714408e-05,0.8210844005979084,0.00018292040326899897,1.3318621725514552,9.029197976128986e-05,4.6348147686183735e-05,1.3658046189261221
2013-06-21,6.524441916700448e-05,0.8438761312364412,0.0001981860269217313,1.3061226651258853,9.595926293046098e-05,4.583243674167634e-05,1.4707658395247032
2013-06-24,5.5679700730278476e-05,0.8569302666499575,0.00021065912659656508,1.176127572337636,9.280771243268437e-05,4.4146476022808127e-05,1.6668141390030098
2013-06-25,5.683904438603972e-05,0.8569133965770058,0.0002242371061886497,1.15216067194751,9.674177608665466e-05,4.1417277549309246e-05,1.7020303056047767
2013-06-26,5.616484134519195e-05,0.8505336308497042,0.00022152828367029843,1.2092473403706163,9.487206426857607e-05,4.1179235609302996e-05,1.689171766470194
2013-06-27,5.600093181678947e-05,0.8774410778586612,0.00020297657267619867,1.2497480174476816,9.354887012470615e-05,4.2103118447133e-05,1.6704877417175323
2013-06-28,5.651835513949762e-05,0.8779580781020208,0.0002065886789397234,1.2641860681694266,9.486844791325155e-05,4.246842657612547e-05,1.6785422661204292
2013-07-01,4.0959150997653995e-05,0.8422214271311018,0.00019780331544762145,1.23358531060292,7.580861155270658e-05,4.2309958847703796e-05,1.8508345438373135
2013-07-02,4.708768430286185e-05,0.8131455664691382,0.00019128465387307063,1.2368698712659825,7.71724040877731e-05,4.236670035869984e-05,1.6389084583435927
2013-07-03,4.5307854285029834e-05,0.8048905799186763,0.00019134787745831634,1.2371839360755006,7.494374938391486e-05,4.237695314898314e-05,1.6541006094097248
2013-07-05,5.048108536897671e-05,0.7994060718510003,0.00018008019050076208,1.2202957365656917,7.621926478920546e-05,4.117787401113209e-05,1.5098578850296713
2013-07-08,5.858594159480322e-05,0.7953390366242442,0.0001763136798273884,1.182693769655719,8.083361674083047e-05,4.0441091473871576e-05,1.3797442618554876
2013-07-09,6.185296409698371e-05,0.7712223770914833,0.0001601222536908995,1.183633668804724,7.675129775432702e-05,3.9476131645074303e-05,1.240866931356485
2013-07-10,6.043816195282401e-05,0.7534851989614906,0.00016566771487552362,1.1835099748259523,7.539617098801854e-05,3.974566230198273e-05,1.2474927852185553
2013-07-11,6.428746384905295e-05,0.7521689103171513,0.00017081813436703962,1.2372249019555093,7.882164826640888e-05,3.679166006225663e-05,1.2260811602629436
2013-07-12,6.999194674271863e-05,0.7565187430097318,0.00018186765299496962,1.192424335754006,8.535352466126172e-05,3.626757289210693e-05,1.2194763631166063
2013-07-15,7.060701256657018e-05,0.7469050245636017,0.00018413427239087762,1.2447071277595834,8.516411041263203e-05,3.7987829265931234e-05,1.2061707090685507
2013-07-16,3.5042919617133015e-05,0.7360431737132573,0.0001745637537888337,1.229679582618212,5.756791052605844e-05,4.036948562589717e-05,1.6427829403207779
2013-07-17,3.792838595062833e-05,0.729181933835899,0.0001684613407273126,1.2263585112667026,5.828653083636997e-05,4.0318918336396025e-05,1.536752207495515
2013-07-18,3.7451029819475974e-05,0.7206447623462802,0.00015598522395573818,1.1573256734560844,5.508011610981927e-05,4.137252039781455e-05,1.4707236723614872
2013-07-19,4.0860668714576163e-05,0.7086642856671438,0.00015591623587646875,1.1351758821309466,5.656384871194227e-05,4.111098531925065e-05,1.384310401453717
2013-07-22,3.950888193740232e-05,0.6926113180454376,0.00014949832768003266,1.1327501003586022,5.322983516287524e-05,4.107982196324524e-05,1.34728781359119
2013-07-23,3.3171208880188284e-05,0.6894462105694082,0.00012855021465766313,1.1265926258725107,4.502123887367283e-05,4.0955112388259394e-05,1.357238412271494
2013-07-24,3.471216593235655e-05,0.7131518259656737,0.00012234419876843436,1.0877815968489368,4.6474480692547604e-05,3.954883945301287e-05,1.3388528040316536
2013-07-25,3.488954269695917e-05,0.7139664255745426,0.00012430755778987566,1.0711322537633876,4.701908734763291e-05,3.934371762682984e-05,1.3476555928527807
2013-07-26,3.343176772700175e-05,0.7097700087870159,0.00011742657690367924,1.0853702697956968,4.4471370672867686e-05,4.051789578147549e-05,1.330212959003948
2013-07-29,3.360094972876798e-05,0.7138248737384745,0.00011811863251023246,1.1241946924322994,4.497039050364698e-05,4.3326447726801954e-05,1.3383666493552973
2013-07-30,3.816574763863081e-05,0.715849781974994,0.00011661758234339026,1.1233033990253103,4.7757413855476456e-05,4.331911323796828e-05,1.2513160834071306
2013-07-31,3.750748633018741e-05,0.7164974187238163,0.0001105023266371016,1.0664830852194689,4.612743664976577e-05,4.317924171883253e-05,1.229819461738781
2013-08-01,4.226173154810077e-05,0.7258106754311633,0.00013279457150372145,0.991093271756468,5.437348332780949e-05,3.8402073746245434e-05,1.2865891040437747
2013-08-02,4.130983358011611e-05,0.731859637717372,0.0001326245192179592,1.043580608479096,5.4170947305711276e-05,4.198445735605583e-05,1.3113329832387821
2013-08-05,3.7225611971094185e-05,0.7226963269403625,0.00012004337518192901,1.1004990923706892,4.831098244632676e-05,4.735786990925417e-05,1.2977888042200731
2013-08-06,4.1983018398946586e-05,0.7367217205412033,0.0001195777694512382,1.081862469169519,5.219940201765588e-05,4.596577412185864e-05,1.2433456194508787
2013-08-07,4.81253999850549e-05,0.7467649503407743,0.00012510613433677087,1.1205390166933389,5.7944257817062187e-05,5.9269569597583514e-05,1.2040265189495876
2013-08-08,4.5117615842124565e-05,0.7455717387595454,0.00011921525920694812,1.140071496553637,5.46799907294551e-05,6.102058329693555e-05,1.2119432667007755
2013-08-09,4.7210405389653165e-05,0.7448944204979515,0.00011925728284328986,1.1447067622747045,5.589282247914746e-05,6.141589579003006e-05,1.1839089712921036
2013-08-12,4.729046229109182e-05,0.7392458309235292,0.00011472827453742651,1.1224433857867964,5.44516312413972e-05,6.158348328286037e-05,1.1514294553989661
2013-08-13,5.1414947954433665e-05,0.7463117693385762,0.00011425338406103819,1.183525456277576,5.720046072884246e-05,6.975857538383502e-05,1.1125258899325579
2013-08-14,5.361675369996386e-05,0.7386548449077717,0.00010505314054833997,1.1692824491874867,5.543656706469645e-05,6.911235805910073e-05,1.0339411329323696
2013-08-15,5.120699157562921e-05,0.7160052472869307,0.00010666546680856372,1.2484117381470845,5.291670027529489e-05,6.848178805267034e-05,1.0333881887425578
2013-08-16,4.9139520575593413e-05,0.706297022977937,0.00010234773599067893,1.248564283326582,5.008895294323893e-05,6.797158831090434e-05,1.0193211565054845
2013-08-19,5.1240075352845624e-05,0.702965186021466,0.00011342705995621044,1.1696121096183416,5.359163844683065e-05,6.26535107962959e-05,1.045893045195423
2013-08-20,5.687877447837599e-05,0.7256675391680173,0.00010774879293377669,1.2221477242589716,5.680924513340758e-05,6.613130924740588e-05,0.9987775871472963
2013-08-21,5.746511661394483e-05,0.7465118059570293,0.00010984906663028703,1.2210822678870272,5.9311241144533116e-05,6.464446382779688e-05,1.0321260033802888
2013-08-22,5.43081375808944e-05,0.7807232807277269,0.00012239540860302516,1.1812458076052952,6.365201376138203e-05,6.12065524384305e-05,1.1720529665847867
2013-08-23,4.6628310947370826e-05,0.728602595483604,7.374515603337689e-05,1.176497709192929,4.27250230207589e-05,6.084533639247096e-05,0.9162893133526206
2013-08-26,5.7057237442025364e-05,0.7255099098514367,8.184617794324518e-05,1.1932036952161078,4.9579018039912785e-05,6.14390708576395e-05,0.8689347795761925
2013-08-27,6.26349019454684e-05,0.7032871481603293,8.068828408612582e-05,1.3324991581847168,4.99972505294854e-05,6.033001981104739e-05,0.7982330773506172
2013-08-28,6.352118414260544e-05,0.6938736026614003,7.962734858233199e-05,1.3476788851743198,4.9348139748837186e-05,6.151545637743217e-05,0.776876886269159
2013-08-29,6.345432123592429e-05,0.7007235849740641,8.899133103081313e-05,1.343897017687521,5.2656402894766633e-05,6.136348086418619e-05,0.8298316311506855
2013-08-30,6.533098257867051e-05,0.7159380921870734,9.396282545331482e-05,1.3621941352900817,5.609357230954717e-05,6.158755862937426e-05,0.8586059798197616
2013-09-03,6.741624909395761e-05,0.7228102301777249,0.00010272156154662011,1.3977869780036791,6.015024350718891e-05,6.366839641190383e-05,0.8922217464718022
2013-09-04,5.29054408502055e-05,0.720732789501223,0.00011147363118478392,1.3678925686188792,5.534909491038212e-05,6.129922989144773e-05,1.0461890879445743
2013-09-05,5.526096611110341e-05,0.7270093111078902,0.00012063887654048586,1.4364967616572757,5.935985778682064e-05,7.081730910827794e-05,1.074173362577055
2013-09-06,5.903493096893949e-05,0.7373898864353404,0.0001271604515344363,1.4717788375900198,6.388924226493596e-05,7.742087001640824e-05,1.082227779660664
2013-09-09,5.950680039687122e-05,0.7328202807718942,0.00012807706333813765,1.4767793878824396,6.397590825439517e-05,7.547317170233253e-05,1.0751024727882852
2013-09-10,6.058865375686932e-05,0.7234993086725923,0.00013504423976386934,1.5244234467663884,6.544429657301978e-05,7.692497066682486e-05,1.0801411240400756
2013-09-11,5.2548421709793746e-05,0.7212759887622917,0.0001465435459790092,1.5287037604416842,6.329430873909597e-05,7.864983212488282e-05,1.2044949530291877
2013-09-12,5.463125330927889e-05,0.7275003231378661,0.00015629094830392807,1.5379052720137254,6.722343271840244e-05,7.90836155619008e-05,1.230494060567064
2013-09-13,5.629719144726608e-05,0.7338845301037015,0.00016021800930507806,1.5323122215407223,6.96990347132287e-05,7.908100428526192e-05,1.2380552727664258
2013-09-16,5.4138744378514925e-05,0.7263948105864779,0.00016872370859590322,1.603547115952841,6.94248386091664e-05,8.284404795306233e-05,1.2823503649027699
2013-09-17,5.7555509167455784e-05,0.7516695659574417,0.00017856257620719795,1.5947324672390664,7.620187161678318e-05,8.236275177976287e-05,1.3239718094592203
2013-09-18,6.204530316157312e-05,0.7552857758514359,0.00019157113032023252,1.6042613662795897,8.234377860623292e-05,7.928512644024545e-05,1.3271557138144725
2013-09-19,6.178297806302708e-05,0.7553518557663025,0.00019417900043033193,1.6565980745966795,8.273415779159458e-05,8.361599889392571e-05,1.3391092560671718
2013-09-20,6.675064824066973e-05,0.7536128140642329,0.00019043604693937602,1.7277693735460782,8.496706115706914e-05,8.120329327964071e-05,1.2729024121341872
2013-09-23,6.644616634370019e-05,0.7548831545513979,0.00018626691208797427,1.7659366235273088,8.39812928461629e-05,8.17886176270663e-05,1.2638997472293634
2013-09-24,6.687102886618699e-05,0.7575071259576792,0.0001884877958413229,1.7809708886891815,8.504471756812735e-05,8.196768987161113e-05,1.2717722309657746
2013-09-25,5.221698153901886e-05,0.7485616605797294,0.00019656130393406692,1.7971525070773613,7.583723210247682e-05,8.197016718624863e-05,1.452348065079324
2013-09-26,5.0374063840171386e-05,0.7538563152676409,0.00016403548210606374,1.796034718045247,6.852688191929572e-05,8.188108774277554e-05,1.3603604056389065
2013-09-27,5.122431082106018e-05,0.7551068582332012,0.00015301377820048636,1.805586923776767,6.685159080120458e-05,8.148010614879548e-05,1.3050754559633715
2013-09-30,5.1567877421329924e-05,0.7628089931813178,0.00015584266171352553,1.7997498806368737,6.838307265235963e-05,8.069599770799421e-05,1.3260788706435
2013-10-01,5.3629225784131454e-05,0.7785291132557326,0.0001792202809087475,1.7747544596816964,7.632541920270426e-05,7.7978885193324e-05,1.423205688441776
2013-10-02,4.9785428743887e-05,0.7706021269688402,0.00018740685685393363,1.755857088953298,7.44344643786797e-05,7.824210137978529e-05,1.4951054205357082
2013-10-03,5.1677659876475144e-05,0.7602777053724619,0.0001880113749710184,1.7024084197333649,7.494035355190135e-05,7.499747287735097e-05,1.4501499048337503
2013-10-04,4.988490741732951e-05,0.7564063469928228,0.00014225914734546978,1.6861644757791234,6.372059908714115e-05,7.297656648692384e-05,1.2773522571479257
2013-10-07,5.300164613196136e-05,0.7794020886269781,0.00016953705539863063,1.6635910194994337,7.388198620791106e-05,6.900340900087356e-05,1.3939564447482005
2013-10-08,5.7418241986777646e-05,0.7948941855885346,0.00020015953766305136,1.6550811117764397,8.521624836026339e-05,6.823253336313901e-05,1.4841319659331804
2013-10-09,4.671951297786224e-05,0.752284497968364,0.00020839640492317617,1.6100320634744554,7.422947301305487e-05,6.724765919371474e-05,1.5888323375337423
2013-10-10,5.493659376391755e-05,0.7845095275994254,0.00025114109952901423,1.6300856780619308,9.214843889361756e-05,5.342860676362524e-05,1.6773598903785845
2013-10-11,5.397060840252837e-05,0.7834746409598964,0.0002427248397191267,1.593615806826691,8.967279624113241e-05,5.214641426414781e-05,1.6615116800671734
2013-10-14,5.390763459317086e-05,0.7830260082911157,0.0002257148085111795,1.561408563540905,8.637366576917268e-05,5.142153239388907e-05,1.6022529354332806
2013-10-15,5.553151341989191e-05,0.7770371330175166,0.000207129724506691,1.4781865650171253,8.333601741718086e-05,5.449529094860922e-05,1.5006977531307317
2013-10-16,4.144281603770634e-05,0.7500280110907657,0.0002410682726347605,1.36537300469712,7.4967346687977e-05,4.566896678778957e-05,1.8089346684300769
2013-10-17,4.1583055321708076e-05,0.7132600076468527,0.00023343238068375535,1.3581912357663817,7.027269697781724e-05,4.449558347573709e-05,1.6899358749411562
2013-10-18,4.3823960134694674e-05,0.707434203644213,0.00023933957796750318,1.3159709551793837,7.24517907253224e-05,4.2696554367113113e-05,1.6532460896422634
2013-10-21,4.4710412594374516e-05,0.6911278726727347,0.00024745456208154015,1.3172544232662258,7.269599402531657e-05,4.274978895740131e-05,1.6259298406578162
2013-10-22,4.4371990394003997e-05,0.6603657504994209,0.00021868481271834824,1.3302395208273787,6.505015076110244e-05,4.297872771829676e-05,1.4660183188422553
2013-10-23,3.6244305626284386e-05,0.61029534385501,0.0002607197861471148,1.246036892841721,5.932625636757182e-05,3.931071411967451e-05,1.63684350803367
2013-10-24,4.040389782719303e-05,0.5703208426305849,0.00026594502490954965,1.220469849560364,5.911896341809538e-05,3.841245889800996e-05,1.4631995079025903
2013-10-25,3.967999624918889e-05,0.5415813791458042,0.0002415262491192971,1.2489948751507425,5.301902091583008e-05,3.934354785392353e-05,1.3361649679317662
2013-10-28,4.081308187982178e-05,0.5249849063140906,0.00023671504916899431,1.2974398931724804,5.1601157905920195e-05,4.41598431234835e-05,1.2643288751843094
2013-10-29,4.2024721372673885e-05,0.5181346912229319,0.00023515205429010938,1.2823694916898538,5.150738255504721e-05,4.306948736435056e-05,1.2256448317237225
2013-10-30,3.243679795796633e-05,0.5344516323955024,0.0002539130934852393,1.240533971233991,4.850314995633142e-05,4.111187083252881e-05,1.4953125157170228
2013-10-31,3.3498134377451295e-05,0.5400347930774707,0.0002519715003392572,1.2346261193472416,4.96144021378289e-05,4.1313185696869864e-05,1.4811094128043738
2013-11-01,3.528785039280735e-05,0.5433488910749468,0.0002425837324304866,1.2428346184376244,5.027154397058102e-05,4.154194611640736e-05,1.424613384237986
2013-11-04,3.477448195487655e-05,0.5534490536447997,0.00026659517076355207,1.192114979694994,5.3288576944099146e-05,3.965896776027536e-05,1.5324046239781954
2013-11-05,3.766596277267884e-05,0.5682963696787172,0.0002798491972711065,1.15749512309562,5.834604879982675e-05,3.815649961822722e-05,1.5490390927202926
2013-11-06,3.8333959556374354e-05,0.5449996436728232,0.00029266018589111455,1.3198789234479,5.7725789392312185e-05,4.8985022423320815e-05,1.5058655578592133
2013-11-07,4.0431492315281525e-05,0.5618337595280112,0.000315133180824389,1.2772186673360353,6.341832740781876e-05,4.500492075920664e-05,1.5685378841148812
2013-11-08,4.3778322206368926e-05,0.5766685063827545,0.0003225362547209764,1.1718273036400415,6.852437133880278e-05,3.770313036230826e-05,1.5652580520510162
2013-11-11,4.088414418239951e-05,0.5838996690592586,0.00031132843071102575,1.1533633064726665,6.587567465161771e-05,3.722112422879965e-05,1.6112768401784712
2013-11-12,3.99781619662566e-05,0.5978460871540887,0.00031456681095629697,1.1497277259448755,6.704358860945007e-05,3.757027058176345e-05,1.677005277682299
2013-11-13,4.4902541372157916e-05,0.6001514160649937,0.0002986966144584577,1.148568526525063,6.950426356084371e-05,3.6295525113945474e-05,1.5478915321247326
