Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_DD,Predicted_Covariance,Future_Cov_45_DD,Beta_Predicted
2013-06-19,5.313666894497608e-05,0.557420766277515,0.00015729410634006389,0.8565948999039947,5.096083460455462e-05,4.258449886994748e-05,0.959052112531281
2013-06-20,6.610900161714408e-05,0.5509449232519931,0.0001609030349768787,0.9201775774605376,5.6822534728808744e-05,3.202172652441483e-05,0.8595279513958494
2013-06-21,6.524441916700448e-05,0.5512002346758856,0.00015558077750832527,0.9440150984494924,5.553401166603984e-05,3.312591798466612e-05,0.8511687647014045
2013-06-24,5.5679700730278476e-05,0.5604337099421419,0.00014743617757651318,0.995940623604022,5.077789903232994e-05,3.7383078072634076e-05,0.9119642951801472
2013-06-25,5.683904438603972e-05,0.5623842723489949,0.00013767019430510827,1.024185592959425,4.974810166954973e-05,3.6816895419545146e-05,0.8752452158004331
2013-06-26,5.616484134519195e-05,0.5542949314331362,0.0001149679963449787,1.012707512169919,4.454117369445015e-05,3.448634522873949e-05,0.7930437018542944
2013-06-27,5.600093181678947e-05,0.5658485759499675,0.0001136601617192762,1.030254756896066,4.514420285706636e-05,3.470854720690376e-05,0.8061330658703756
2013-06-28,5.651835513949762e-05,0.5822301026945803,0.00011695724080139011,0.9516321030542406,4.733724403647246e-05,3.1968646952868105e-05,0.83755523174083
2013-07-01,4.0959150997653995e-05,0.5722887749394393,0.00011617166812041454,0.9898968842671712,3.94766974606121e-05,3.3951844332796056e-05,0.9638065364898114
2013-07-02,4.708768430286185e-05,0.56394037313071,0.00010991129117488382,0.987696610561466,4.0570280344872906e-05,3.383172904206218e-05,0.8615900515287638
2013-07-03,4.5307854285029834e-05,0.5672478779863678,0.00010953418997392994,0.9882187959476628,3.996082795947005e-05,3.384921222761737e-05,0.8819845607359408
2013-07-05,5.048108536897671e-05,0.5712186122200542,0.00010678291810873777,0.9680494054597288,4.193895299813856e-05,3.2666029438697575e-05,0.8307854851296889
2013-07-08,5.858594159480322e-05,0.5955828573442986,0.00011185424883332904,0.947515903254448,4.8213109140142806e-05,3.2399407437155675e-05,0.8229467313779502
2013-07-09,6.185296409698371e-05,0.584161873757151,0.00011313571938995626,0.9872130621701564,4.886673673444307e-05,3.292518101763756e-05,0.7900468061291516
2013-07-10,6.043816195282401e-05,0.5808552392478679,0.00011481347673959354,1.0125920693451114,4.8386027640002456e-05,3.400574840425429e-05,0.800587345422102
2013-07-11,6.428746384905295e-05,0.5778941171019686,0.00011527029695041524,1.0631807799969295,4.974737001852083e-05,3.161606736216378e-05,0.7738269180337822
2013-07-12,6.999194674271863e-05,0.5809664191881007,0.000117059585880346,1.0886052125192007,5.2587019695631285e-05,3.310991541513832e-05,0.7513295763716129
2013-07-15,7.060701256657018e-05,0.5868910852124637,0.00011649490515475703,1.069476487158268,5.3227356411081445e-05,3.263987912660474e-05,0.7538536821806088
2013-07-16,3.5042919617133015e-05,0.5730262690002889,0.00011713773758249583,1.0615518980629448,3.6713271729771915e-05,3.4849976120406324e-05,1.0476658945912212
2013-07-17,3.792838595062833e-05,0.5826471255460763,0.00015122629669746447,1.001972211249058,4.412669974358131e-05,3.29417828388221e-05,1.163421501801352
2013-07-18,3.7451029819475974e-05,0.5699885201298255,0.00014742369045952735,1.0387169282546758,4.2352751527323734e-05,3.713244965303411e-05,1.1308834959005234
2013-07-19,4.0860668714576163e-05,0.5625043918084586,0.0001463018922884739,1.034857827863756,4.34914236625347e-05,3.747791477824125e-05,1.0643835509970514
2013-07-22,3.950888193740232e-05,0.5583135723580577,0.00014511586504090896,1.0373687763228094,4.2274940290830904e-05,3.762076439285209e-05,1.0700110511305057
2013-07-23,3.3171208880188284e-05,0.5988333029502986,0.00013404010474133356,1.0341096770667555,3.993042876566124e-05,3.759307230797397e-05,1.2037676682175409
2013-07-24,3.471216593235655e-05,0.6204979998239089,0.00012592781691227572,1.0482724862814266,4.102438504535378e-05,3.811239350164525e-05,1.1818445764893446
2013-07-25,3.488954269695917e-05,0.6351809106771924,0.00011856959019910252,1.05970953648103,4.085373199881036e-05,3.892415023754691e-05,1.1709448975486574
2013-07-26,3.343176772700175e-05,0.631601256313334,0.00011184620690411965,1.0680877090566383,3.862186893458077e-05,3.9872721489946374e-05,1.1552445940029412
2013-07-29,3.360094972876798e-05,0.6305834947186969,0.00010851922867865138,1.0386323991869812,3.8077789144957695e-05,4.0028878141539136e-05,1.1332355023392926
2013-07-30,3.816574763863081e-05,0.6557503462850119,0.00010506878500690184,1.035280652380119,4.152525144209739e-05,3.99246008268524e-05,1.0880240532761405
2013-07-31,3.750748633018741e-05,0.6695963913488857,0.00010077727471320489,1.096680095820604,4.1167395251053126e-05,4.440184340656974e-05,1.09757809117483
2013-08-01,4.226173154810077e-05,0.6791447652810616,0.00010047656779841978,1.1257773551254835,4.425561668194571e-05,4.3620702758645045e-05,1.0471794472400067
2013-08-02,4.130983358011611e-05,0.6942446340575967,0.00010485002993345273,1.0973375977136193,4.5690249939424e-05,4.414716333561219e-05,1.1060381023034753
2013-08-05,3.7225611971094185e-05,0.7007636644728995,0.00010343854353932467,1.12509453078139,4.348442147002601e-05,4.8416287476965103e-05,1.1681318094593534
2013-08-06,4.1983018398946586e-05,0.7260865767368149,0.00010112132384050543,1.123192440841608,4.730930966613682e-05,4.772178673573592e-05,1.126867754399571
2013-08-07,4.81253999850549e-05,0.7440899167710668,0.00010029957215409337,1.1355007198102849,5.169661838945991e-05,6.006095096938527e-05,1.074206518917537
2013-08-08,4.5117615842124565e-05,0.7445165954171108,9.624249851577717e-05,1.101889142779176,4.906037892985171e-05,5.897693120493012e-05,1.0873885513260197
2013-08-09,4.7210405389653165e-05,0.7542354615887997,9.766436001961565e-05,1.1126406787124727,5.121460962313976e-05,5.9695483793389956e-05,1.0848161374688
2013-08-12,4.729046229109182e-05,0.7589234938841429,9.821803485148769e-05,1.0994450842857262,5.1722605894482376e-05,6.032166862569384e-05,1.0937217229154779
2013-08-13,5.1414947954433665e-05,0.7731935431589737,9.862797122342234e-05,1.1110817353428268,5.50595894521716e-05,6.548864545448078e-05,1.0708868071006896
2013-08-14,5.361675369996386e-05,0.7791528840474643,9.565331659288917e-05,1.119350183891524,5.5798555577171606e-05,6.616102957535014e-05,1.0406925396755085
2013-08-15,5.120699157562921e-05,0.7819190906663158,9.438271002458965e-05,1.1375756773060126,5.4359151485183195e-05,6.240186153870081e-05,1.0615572173362002
2013-08-16,4.9139520575593413e-05,0.7975152715405207,9.278322355633495e-05,1.1324242105512392,5.3850432306086004e-05,6.16489461221887e-05,1.0958680849001283
2013-08-19,5.1240075352845624e-05,0.7852498438798532,8.908997935252447e-05,1.1277530569121916,5.305510370079407e-05,6.0411214748674255e-05,1.0354220468149185
2013-08-20,5.687877447837599e-05,0.7971192486213022,9.006749583760341e-05,1.1184160822981315,5.7053521544561435e-05,6.051831406107275e-05,1.0030722719993181
2013-08-21,5.746511661394483e-05,0.814465292543697,9.474573662135575e-05,1.1332959717262212,6.0097245447456004e-05,5.99970308120317e-05,1.0458039413927238
2013-08-22,5.43081375808944e-05,0.8287927474049723,9.5541003833319e-05,1.1493253990884835,5.969985781464268e-05,5.955258833954311e-05,1.0992801534708694
2013-08-23,4.6628310947370826e-05,0.8484094636764091,0.00010924217093708661,1.1462826766311638,6.055158382663681e-05,5.928269516846779e-05,1.2986012702664937
2013-08-26,5.7057237442025364e-05,0.8567488208148402,0.00012340537546770938,1.1306063296435738,7.1891231714655e-05,5.821587938217566e-05,1.2599844461047056
2013-08-27,6.26349019454684e-05,0.8525614322113044,0.0001246095647609282,1.1737487063190173,7.53198719189338e-05,5.314245961842566e-05,1.2025223889471284
2013-08-28,6.352118414260544e-05,0.8549203203620772,0.00012279529860384882,1.1622246856126752,7.55050157221913e-05,5.305030948773351e-05,1.1886588189647425
2013-08-29,6.345432123592429e-05,0.8536627912847384,0.0001218733497900001,1.160456073906703,7.507084904637266e-05,5.29874113475115e-05,1.183069136729994
2013-08-30,6.533098257867051e-05,0.8593389859170519,0.00012243078002701168,1.153047815575155,7.685452066810042e-05,5.2131629482521846e-05,1.1763870316132694
2013-09-03,6.741624909395761e-05,0.8437816983890511,0.00011878988363622507,1.1562903034442251,7.550959180752136e-05,5.266836117765987e-05,1.1200503264766941
2013-09-04,5.29054408502055e-05,0.8248347762929205,0.0001199324065780242,1.1412141739761386,6.570303120645676e-05,5.114111415677469e-05,1.2418955432672016
2013-09-05,5.526096611110341e-05,0.8071100709518821,0.00012156997187726756,1.0372555958559608,6.615385562889105e-05,5.1135270274662715e-05,1.197117247206414
2013-09-06,5.903493096893949e-05,0.7968369400896025,0.00012439219918456505,1.0582445566459922,6.828425286814106e-05,5.56674767792003e-05,1.1566754080574428
2013-09-09,5.950680039687122e-05,0.7892259039616419,0.00012977174928999134,1.07102758916777,6.935451042273582e-05,5.4736577310374235e-05,1.1654888174156037
2013-09-10,6.058865375686932e-05,0.7845095316837315,0.0001348567881135975,1.0662668851690855,7.091372223479419e-05,5.380562011075404e-05,1.1704125745945337
2013-09-11,5.2548421709793746e-05,0.7771325855634634,0.0001303463958667707,0.976187894049478,6.431680635457103e-05,5.0223605106558607e-05,1.2239531514337365
2013-09-12,5.463125330927889e-05,0.7729944461641683,0.00012801275833435754,0.973275990705244,6.464330960528042e-05,5.0048716058939884e-05,1.1832660920173512
2013-09-13,5.629719144726608e-05,0.7809379161501157,0.00012351369862303503,0.9698141651277332,6.512045665023032e-05,5.005107775702472e-05,1.1567265608841082
2013-09-16,5.4138744378514925e-05,0.7784426248583511,0.00012392110422688408,0.9591629466693185,6.376073801507272e-05,4.955323130711831e-05,1.1777284225375626
2013-09-17,5.7555509167455784e-05,0.7683084034281366,0.0001227902913496762,0.9684125776303972,6.458936998659857e-05,5.0015363949955705e-05,1.122210035509859
2013-09-18,6.204530316157312e-05,0.7476829076524621,0.00012211438002778874,0.9687186807549324,6.508116410030193e-05,4.787560475061458e-05,1.0489297462343457
2013-09-19,6.178297806302708e-05,0.6852122315714558,8.73752582232439e-05,0.988354230700962,5.034470056444796e-05,4.988670911091013e-05,0.8148636103796986
2013-09-20,6.675064824066973e-05,0.6972716599650661,9.257859099867599e-05,0.963899569181076,5.481318539139535e-05,4.530223802247686e-05,0.8211633420212818
2013-09-23,6.644616634370019e-05,0.7023051086139795,9.333225796059584e-05,0.9783992289254352,5.530656403582615e-05,4.531415190957524e-05,0.8323514670469745
2013-09-24,6.687102886618699e-05,0.7063754126087176,9.451450669935555e-05,0.9830916224121368,5.615698882421473e-05,4.5245966530405364e-05,0.8397805413849441
2013-09-25,5.221698153901886e-05,0.698519152613651,9.5578080677765e-05,0.9916412048466584,4.93472951306491e-05,4.5229881732321207e-05,0.9450430430141695
2013-09-26,5.0374063840171386e-05,0.6889192488792059,9.56716142150135e-05,0.9928229976736652,4.78259234452432e-05,4.52627258085747e-05,0.9494156277918531
2013-09-27,5.122431082106018e-05,0.6892088818704877,9.768545611029012e-05,0.9644194968345507,4.8753284788893435e-05,4.35210301643514e-05,0.9517606778391089
2013-09-30,5.1567877421329924e-05,0.6882333463392178,0.00010038973773597365,1.0035636963422094,4.9518787141605805e-05,4.499712688476448e-05,0.9602642113232188
2013-10-01,5.3629225784131454e-05,0.672288759785709,0.00010106173557786389,1.0225273115503428,4.949370780065781e-05,4.492764584951262e-05,0.9228868602332626
2013-10-02,4.9785428743887e-05,0.6625347993195548,0.00010310983220370591,1.022154827471836,4.7468975663250597e-05,4.554786499427659e-05,0.9534712637998356
2013-10-03,5.1677659876475144e-05,0.6664941494468369,0.00011137355342671237,1.0087401771737452,5.0563694561408046e-05,4.443878636933143e-05,0.9784439675145933
2013-10-04,4.988490741732951e-05,0.6702486730396447,0.00011433793372280135,0.98284645308213,5.061925136621969e-05,4.2537226089194874e-05,1.0147207639927398
2013-10-07,5.300164613196136e-05,0.6660006652393314,0.00010580655545028768,0.9677058408964244,4.987416412337706e-05,4.013907333546591e-05,0.9409927382104771
2013-10-08,5.7418241986777646e-05,0.6765451552752022,0.00011227854660797825,0.9751505209608156,5.432129629681894e-05,4.0201649322265196e-05,0.9460633836425735
2013-10-09,4.671951297786224e-05,0.6594918657305489,0.00011045531887021052,0.9792285078107444,4.737529350474474e-05,4.09003189811763e-05,1.0140365445845558
2013-10-10,5.493659376391755e-05,0.6909311753199674,0.00011703697130689694,0.9327072697601858,5.5402222900902504e-05,3.0570939069190546e-05,1.0084757555043535
2013-10-11,5.397060840252837e-05,0.6711688074490694,0.00011619386848544085,0.9918827143107172,5.314984800837429e-05,3.245645951823753e-05,0.9847924561451558
2013-10-14,5.390763459317086e-05,0.672584391169279,0.00011594836516487704,0.9596350221957762,5.317460066217302e-05,3.1603453786781896e-05,0.9864020386624289
2013-10-15,5.553151341989191e-05,0.6664924918334312,0.0001148992433977483,0.9766591057428298,5.323822907790246e-05,3.600582185270194e-05,0.9587030102232371
2013-10-16,4.144281603770634e-05,0.6558754921022057,0.00011559448802644704,0.9431872119427058,4.539568721488184e-05,3.154770550515932e-05,1.095381336383585
2013-10-17,4.1583055321708076e-05,0.638457280957523,0.00011421149437637829,0.931863000998472,4.399921710992744e-05,3.052868171799222e-05,1.0581044795656953
2013-10-18,4.3823960134694674e-05,0.62225306164434,0.00011063657582504542,0.9524779772878874,4.332835640502241e-05,3.090305874965662e-05,0.9886910327558484
2013-10-21,4.4710412594374516e-05,0.6132253978288353,0.00010794740396400897,0.9622735080367172,4.2602057446202034e-05,3.122934238160748e-05,0.9528442028191492
2013-10-22,4.4371990394003997e-05,0.6072900839653144,0.00010661377278953377,0.9463499487969612,4.176931000398408e-05,3.057563404090645e-05,0.941344069380047
2013-10-23,3.6244305626284386e-05,0.5916111938193888,0.00010454274891607101,0.9677360883778638,3.641692169972525e-05,3.053071456556513e-05,1.004762570849631
2013-10-24,4.040389782719303e-05,0.5740321685504911,0.00010625850166136314,0.9373061500231492,3.761228400308479e-05,2.9500305948226093e-05,0.9309073140406419
2013-10-25,3.967999624918889e-05,0.5792246945779398,0.00010510619227540256,0.9281782392777236,3.740649632384349e-05,2.923777006657954e-05,0.942704129529955
2013-10-28,4.081308187982178e-05,0.5791680152699356,0.00010428574846820324,1.0066409400565115,3.7784766808051256e-05,3.426216985349161e-05,0.9258003823213424
2013-10-29,4.2024721372673885e-05,0.5677432826072708,0.00010315489029247125,1.0263755442487992,3.738086411894621e-05,3.4471709457037974e-05,0.8894970126619972
2013-10-30,3.243679795796633e-05,0.5814762477800356,9.995414859344896e-05,1.041658466232504,3.3109405230295355e-05,3.452104441183671e-05,1.020735933096745
2013-10-31,3.3498134377451295e-05,0.5818457870547934,0.00010080839635467357,0.9996739577669584,3.3811664994788977e-05,3.3451192394493256e-05,1.009359644146294
2013-11-01,3.528785039280735e-05,0.5831638913876591,0.0001014691706317762,0.9972499463821984,3.489556885083501e-05,3.3333239131428784e-05,0.9888833823084816
2013-11-04,3.477448195487655e-05,0.5749777474002129,0.00010428657741575887,1.0252361567655066,3.462546216123182e-05,3.410728694830654e-05,0.9957146796942051
2013-11-05,3.766596277267884e-05,0.5706591420097694,0.00010433762357499496,1.0213471642049428,3.577435282814809e-05,3.366842062957352e-05,0.9497793284630219
2013-11-06,3.8333959556374354e-05,0.5696671966883078,0.00010278727015736041,1.0182160555098971,3.575878205564381e-05,3.7789327054820814e-05,0.9328225539304527
2013-11-07,4.0431492315281525e-05,0.5500237250361127,0.00010252830116635905,1.1627955329169049,3.541303832083965e-05,4.097303160095164e-05,0.8758775967182123
2013-11-08,4.3778322206368926e-05,0.5534864713154157,0.00010456797264236146,1.1225995678729848,3.744862796202723e-05,3.611924531943442e-05,0.8554148737244014
2013-11-11,4.088414418239951e-05,0.5592147012400959,0.00010307467560400252,1.114340522508796,3.6302123007157044e-05,3.596178826629623e-05,0.8879266946422958
