Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MET,Predicted_Covariance,Future_Cov_45_MET,Beta_Predicted
2013-06-04,7.696792659140356e-05,0.6981180752327254,0.00032157212038716086,1.3371337129552494,0.00010983050260018248,8.849234667524537e-05,1.42696454827522
2013-06-05,8.390672708275947e-05,0.6982253072306823,0.00034857671494696097,1.3070348881941272,0.00011941067757812296,8.000325532556191e-05,1.4231359240164974
2013-06-06,8.864935953499249e-05,0.7019772148245832,0.00031896321236408163,1.2936651372834476,0.00011804052032697424,7.77571595538861e-05,1.331543972186062
2013-06-07,8.584609796353898e-05,0.7063582907976322,0.00035224127369074237,1.248180409455418,0.00012283028180210838,7.110016885188207e-05,1.4308196262371473
2013-06-10,7.344670994631798e-05,0.6901027279305009,0.00031140535650996364,1.2588739194496092,0.0001043669415159446,7.185541199199833e-05,1.420988654117062
2013-06-11,7.540176794643908e-05,0.6846025213158539,0.0003359745709603691,1.2287668228890032,0.00010896385577894168,6.76616684870465e-05,1.4451100915344997
2013-06-12,7.564969572692771e-05,0.6823150933342691,0.00033584948545536546,1.2545338874034422,0.00010875792541906838,7.300099708557719e-05,1.43765185535777
2013-06-13,7.668406692361186e-05,0.678666827654413,0.00032979141932837044,1.3023066898173146,0.00010792669216615794,6.982248885280312e-05,1.4074200351641253
2013-06-14,7.978958283363962e-05,0.6777784433968425,0.0003552685303485305,1.2823593893131393,0.00011411407625116242,6.878747450758592e-05,1.4301876535573446
2013-06-17,6.406673037804978e-05,0.6633061696067392,0.00035179557707279256,1.2469831732366443,9.958077561258928e-05,6.591076582748128e-05,1.5543289789407944
2013-06-18,5.269216623890948e-05,0.6489643635642949,0.0003498318135940471,1.2318376897001988,8.810966024097042e-05,6.445468289879458e-05,1.6721586248983553
2013-06-19,5.313666894497608e-05,0.6471363402980436,0.0004362570354449846,1.3240821450105489,9.852902229583883e-05,6.5825017886797e-05,1.8542566602710324
2013-06-20,6.610900161714408e-05,0.6470842199068851,0.0004967093244406764,1.811537154746869,0.00011725794121816435,6.304060083512394e-05,1.7737061269997427
2013-06-21,6.524441916700448e-05,0.6448396366521454,0.00042992338379843045,1.816059365138845,0.00010799880320460515,6.372634683881934e-05,1.6552956495507052
2013-06-24,5.5679700730278476e-05,0.6669136728364798,0.00048312921866357894,1.9596933338282545,0.000109382971990454,7.355796837749026e-05,1.9645035902819037
2013-06-25,5.683904438603972e-05,0.6826675518912944,0.0004912800316463472,1.946772912512694,0.00011407676600853262,6.998158851119772e-05,2.0070141438998417
2013-06-26,5.616484134519195e-05,0.6942908283548289,0.00031876321435934805,1.98573632260649,9.289830610585932e-05,6.762148747956081e-05,1.654029529521888
2013-06-27,5.600093181678947e-05,0.6993006820321725,0.0003073659909815181,1.9663264650458148,9.17464956276248e-05,6.624413474376432e-05,1.6383030183815361
2013-06-28,5.651835513949762e-05,0.702267882061608,0.00029399735181592074,2.000206899665298,9.052515411663146e-05,6.71939376602204e-05,1.6016947749664485
2013-07-01,4.0959150997653995e-05,0.7116158928330654,0.000304792729913071,2.036198704424624,7.951030395276923e-05,6.983828572654376e-05,1.9412097667093569
2013-07-02,4.708768430286185e-05,0.716423750430606,0.0003117358098995975,2.038474205597384,8.679945298561394e-05,6.982418107499633e-05,1.8433578603553993
2013-07-03,4.5307854285029834e-05,0.7194018220237266,0.00031484459829492277,2.0385121341409635,8.592240098256094e-05,6.98246482864564e-05,1.8964129363096005
2013-07-05,5.048108536897671e-05,0.7230345844011414,0.0003216024611437278,1.9494890007486765,9.212618663583274e-05,6.57838997986171e-05,1.8249644587168314
2013-07-08,5.858594159480322e-05,0.7275024795719727,0.000265974455315652,1.9907262861408583,9.081365373224604e-05,6.807099682337802e-05,1.5500929277596782
2013-07-09,6.185296409698371e-05,0.7296300414744397,0.0002473959126950932,1.9723491363041643,9.025665322262636e-05,6.578109106461856e-05,1.4592130634371292
2013-07-10,6.043816195282401e-05,0.7293462012238162,0.00023137790554835636,1.9708742504508063,8.624825003830292e-05,6.618761486113477e-05,1.4270495205599634
2013-07-11,6.428746384905295e-05,0.7238794390137797,0.00021708944070484822,2.2248007177451026,8.551626759441361e-05,6.61594440785724e-05,1.3302168490454986
2013-07-12,6.999194674271863e-05,0.7212284857215334,0.00024497088373933194,2.2171001149219105,9.443960073427555e-05,6.743307530383846e-05,1.3492923847571112
2013-07-15,7.060701256657018e-05,0.7195104029554583,0.0002226253961459438,2.270350293645775,9.020868425474988e-05,6.928993769330406e-05,1.277616499773287
2013-07-16,3.5042919617133015e-05,0.7277558414603332,0.00023411659732596552,1.883812418682252,6.591768443368297e-05,6.184419049713659e-05,1.8810557212092232
2013-07-17,3.792838595062833e-05,0.7337419561183196,0.00024130361510816325,1.9399051196338613,7.019520523970422e-05,6.377814919561055e-05,1.850730092524313
2013-07-18,3.7451029819475974e-05,0.7355610395580113,0.0002371301918524933,1.6440462828005948,6.93176812078572e-05,5.8771994720378167e-05,1.8508885214101467
2013-07-19,4.0860668714576163e-05,0.7406230393730538,0.00024238025686428288,1.6327974043189473,7.370527546214016e-05,5.913260770855934e-05,1.8038196089494587
2013-07-22,3.950888193740232e-05,0.7391121482385687,0.0002416891111319275,1.6210898207044002,7.2224784156951e-05,5.878973764812204e-05,1.8280644912043724
2013-07-23,3.3171208880188284e-05,0.7018329213350116,0.00024375292243762273,1.5907757291695717,6.310870976781191e-05,5.7829598096471083e-05,1.9025146172922263
2013-07-24,3.471216593235655e-05,0.6820832198748781,0.0002841062318903994,1.567169487624505,6.773585266161756e-05,5.697810538555149e-05,1.951357711115294
2013-07-25,3.488954269695917e-05,0.669334848190188,0.00030755539728732315,1.5766598948288284,6.933503700027287e-05,5.7912233972739306e-05,1.9872727367766798
2013-07-26,3.343176772700175e-05,0.6567071482423495,0.0003209094466584548,1.5648779248765,6.80209455708451e-05,5.841836876811908e-05,2.034620069339223
2013-07-29,3.360094972876798e-05,0.6522636975172371,0.0003486800818768189,1.5561288237931838,7.060127662612223e-05,5.997318310974471e-05,2.1011690799226383
2013-07-30,3.816574763863081e-05,0.6278041945974254,0.00033643645092675065,1.5586529192583232,7.113979701816754e-05,6.010794800997485e-05,1.8639696958578869
2013-07-31,3.750748633018741e-05,0.6271772548235764,0.0002996627403286856,1.499338223080586,6.649142691040659e-05,6.0704467281221726e-05,1.7727508136660128
2013-08-01,4.226173154810077e-05,0.6160706979659851,0.0004568327701937225,1.219279439838311,8.56017851165616e-05,4.724364527565588e-05,2.0255153298471162
2013-08-02,4.130983358011611e-05,0.6072852754079257,0.0004449995601056409,1.25594159546399,8.233780110102828e-05,5.052798598213029e-05,1.9931767805683052
2013-08-05,3.7225611971094185e-05,0.6129492698808652,0.0004243172252601007,1.2210496341320436,7.703547882149231e-05,5.2545531501892234e-05,2.0694214209644324
2013-08-06,4.1983018398946586e-05,0.5991017815666584,0.00042075685978594984,1.18982908539263,7.962565966538129e-05,5.0553019946018404e-05,1.896615886660003
2013-08-07,4.81253999850549e-05,0.5848901927083993,0.00040075245190945386,1.3047918695838578,8.122684960900186e-05,6.901540363393348e-05,1.687816613144544
2013-08-08,4.5117615842124565e-05,0.5766893830350082,0.0003733556947615202,1.3173295071727298,7.484734801484526e-05,7.050804722768798e-05,1.6589384571372499
2013-08-09,4.7210405389653165e-05,0.5774753374541916,0.00037157592345177373,1.3134794022301717,7.648496795178239e-05,7.047089852899872e-05,1.6200870829324665
2013-08-12,4.729046229109182e-05,0.5690044207569287,0.00036151469555261085,1.2945406634829106,7.439870879473134e-05,7.102569654566601e-05,1.5732286213819895
2013-08-13,5.1414947954433665e-05,0.5849581688529684,0.00034421908197681584,1.295217997107308,7.781923935574595e-05,7.634188332026838e-05,1.5135528178442
2013-08-14,5.361675369996386e-05,0.599596815259812,0.00034693240934583093,1.2530396706624551,8.177715758930897e-05,7.40629660876707e-05,1.5252165031648324
2013-08-15,5.120699157562921e-05,0.6144203601621846,0.0002216194289827987,1.259947986590717,6.54536914952781e-05,6.911461045949302e-05,1.2782178659843253
2013-08-16,4.9139520575593413e-05,0.6199263476005024,0.00025191057653657677,1.2801295536369015,6.897294235744082e-05,6.968999527409176e-05,1.40361447465359
2013-08-19,5.1240075352845624e-05,0.6311201761928604,0.00033174859712640787,1.235827118387005,8.228515502403606e-05,6.620050106140014e-05,1.605874980811603
2013-08-20,5.687877447837599e-05,0.627623022797207,0.0003169816988497792,1.2638428736357947,8.427350865365745e-05,6.838746434455455e-05,1.4816336924716322
2013-08-21,5.746511661394483e-05,0.628245076296847,0.00031415815311734317,1.2929830426116051,8.441223655975775e-05,6.845091254391532e-05,1.4689300489346568
2013-08-22,5.43081375808944e-05,0.6307376422999782,0.00032649444011999707,1.2661368384549372,8.398835982550873e-05,6.560520282753498e-05,1.546515192136801
2013-08-23,4.6628310947370826e-05,0.6447154895977005,0.0005099074676829234,1.275714670945349,9.94119591326087e-05,6.597657410461767e-05,2.132008582614424
2013-08-26,5.7057237442025364e-05,0.6590910959465386,0.0006627038728619043,1.2858968662914676,0.00012816238157427226,6.621192089871061e-05,2.2462072704535565
2013-08-27,6.26349019454684e-05,0.6439853791246973,0.0007804985201654316,1.0757223726553158,0.0001423869706456259,4.870423493692412e-05,2.273284801652468
2013-08-28,6.352118414260544e-05,0.6330477497801997,0.0007354318768118768,1.1461413836152343,0.00013682548215276742,5.231617936718871e-05,2.154013405127861
2013-08-29,6.345432123592429e-05,0.6255507139499732,0.0007185522353125303,1.1455214478982996,0.00013357411268508264,5.230548362148868e-05,2.1050435980309636
2013-08-30,6.533098257867051e-05,0.6220404259453736,0.0006909590390688414,1.1563704474260108,0.0001321613165802408,5.228185240495043e-05,2.0229500822384585
2013-09-03,6.741624909395761e-05,0.6189970511880714,0.0007085073427653269,1.1226925980534057,0.00013528294553595506,5.113800493667657e-05,2.0066815842485104
2013-09-04,5.29054408502055e-05,0.598485462905401,0.000675158478656988,1.045045861737345,0.00011311146770362019,4.683153340793678e-05,2.1379931040340407
2013-09-05,5.526096611110341e-05,0.5863048187010446,0.0006107379993048863,0.998293763298392,0.00010771102809854809,4.921450566641455e-05,1.9491340032310085
2013-09-06,5.903493096893949e-05,0.5776165283946995,0.0005600368099154794,1.2033501706374818,0.00010502735500942257,6.330055492420318e-05,1.7790713614060367
2013-09-09,5.950680039687122e-05,0.5856922194501445,0.00047868196561335897,1.207453954247589,9.884991206606668e-05,6.170886481714831e-05,1.6611532027735112
2013-09-10,6.058865375686932e-05,0.5901886525443357,0.00017419431474968508,1.1754711344489817,6.063222349313597e-05,5.931625017247848e-05,1.00071910718534
2013-09-11,5.2548421709793746e-05,0.5809880708925209,-0.00014237816310247608,1.1982865276243708,,6.165029266882642e-05,
2013-09-12,5.463125330927889e-05,0.5792954334059943,-0.00039939401667758164,1.2319365135154228,,6.334980145035382e-05,
2013-09-13,5.629719144726608e-05,0.5712626441661456,-0.000617525585173032,1.2459267609510127,,6.430095520795327e-05,
2013-09-16,5.4138744378514925e-05,0.5717268312580989,-0.000786301122908747,1.2221542867092552,,6.314015180902215e-05,
2013-09-17,5.7555509167455784e-05,0.5849139077540252,-0.0009242021468310785,1.206216336051792,,6.229715561690854e-05,
2013-09-18,6.204530316157312e-05,0.5943971103812938,-0.0007449289564137536,1.4034743440135051,,6.936191518393657e-05,
2013-09-19,6.178297806302708e-05,0.5995194393571356,-0.0006088067740150732,1.385607829770161,,6.993789533993257e-05,
2013-09-20,6.675064824066973e-05,0.6023395153353707,-0.0004034249225643564,1.5117279206377254,,7.104957847853217e-05,
2013-09-23,6.644616634370019e-05,0.6085652309167525,-0.0002611829703262821,1.5265185772056384,,7.070007074336793e-05,
2013-09-24,6.687102886618699e-05,0.6125039174301505,-0.00014535646156885992,1.522383490153005,,7.006642196064564e-05,
2013-09-25,5.221698153901886e-05,0.638199274916002,-6.25810467049809e-05,1.5630283898287656,,7.129150026308899e-05,
2013-09-26,5.0374063840171386e-05,0.6530533131579463,7.739237444154743e-06,1.5792631965966952,1.2894402328720526e-05,7.199849038007975e-05,0.25597304139750054
2013-09-27,5.122431082106018e-05,0.6641410060566638,0.00022215311348856888,1.5686540284684096,7.084750489392411e-05,7.078811607861631e-05,1.3830836131971174
2013-09-30,5.1567877421329924e-05,0.6684708526281579,0.00023973941848338704,1.6081598456339836,7.432618245861453e-05,7.2105610125917e-05,1.4413271628642046
2013-10-01,5.3629225784131454e-05,0.6720808294001522,0.0002552833008707253,1.6157863024403831,7.863818381258389e-05,7.099416704524953e-05,1.4663307676511792
2013-10-02,4.9785428743887e-05,0.6884839258601073,0.00026881289935838334,1.600847376728378,7.964710293499736e-05,7.133477065506006e-05,1.599807512851378
2013-10-03,5.1677659876475144e-05,0.697567658417258,0.00034859338458511637,1.6374353736887182,9.36261849351769e-05,7.213516662815158e-05,1.8117342224661703
2013-10-04,4.988490741732951e-05,0.7088389391764957,0.0002011528325799669,1.6217035074466215,7.100602949459855e-05,7.018671993938893e-05,1.4233970387190051
2013-10-07,5.300164613196136e-05,0.7194579705451085,0.00022016227516069315,1.5861049126731273,7.771798993890391e-05,6.5789394583538e-05,1.4663316257273367
2013-10-08,5.7418241986777646e-05,0.7281180939037449,0.00023817027475125233,1.5791030577856229,8.514723467873035e-05,6.510025478965538e-05,1.4829300189709427
2013-10-09,4.671951297786224e-05,0.7249227807021177,0.00024305823192774826,1.5753903807077445,7.724956958261426e-05,6.580074883121832e-05,1.6534754893360832
2013-10-10,5.493659376391755e-05,0.7465974415893928,0.00031579458465548526,1.527600532031666,9.833762171123745e-05,5.006949586531094e-05,1.790020366639946
2013-10-11,5.397060840252837e-05,0.7425091990177212,0.00031586401737840575,1.4908403426802823,9.694615136108784e-05,4.878338792705292e-05,1.7962767926949326
2013-10-14,5.390763459317086e-05,0.7386058877882227,0.00030966054219271196,1.5218604084109757,9.542910224236358e-05,5.011910150704889e-05,1.7702335293051932
2013-10-15,5.553151341989191e-05,0.73351415521901,0.00029297181718140365,1.5235043445642968,9.356020751827271e-05,5.6165990466527855e-05,1.6848128523138461
2013-10-16,4.144281603770634e-05,0.7223541978003876,0.00029200977750448915,1.5145359443565207,7.946456798212213e-05,5.065816557364463e-05,1.9174509741283525
2013-10-17,4.1583055321708076e-05,0.7064842133993442,0.00034515432687943045,1.5461608149562454,8.46383758399135e-05,5.065363830740611e-05,2.0354054117742706
2013-10-18,4.3823960134694674e-05,0.6935988503891759,0.00032175778071691293,1.5519240370641296,8.23623450393776e-05,5.035203000594024e-05,1.8793907439271502
2013-10-21,4.4710412594374516e-05,0.6881930639751976,0.00031199821801154937,1.558327340141614,8.128130856680378e-05,5.0573498741737354e-05,1.8179503129217516
2013-10-22,4.4371990394003997e-05,0.6788642172928765,0.00029891965685206165,1.6128000605179265,7.818341035851573e-05,5.210798023948302e-05,1.761999172547389
2013-10-23,3.6244305626284386e-05,0.6777044282564837,0.0003096797174684768,1.5662674437805029,7.179870256346138e-05,4.941353829178294e-05,1.9809650460345123
2013-10-24,4.040389782719303e-05,0.6755373110153603,0.0003057719586498498,1.5732964370560152,7.5086143740613e-05,4.9517146814047966e-05,1.858388615419124
2013-10-25,3.967999624918889e-05,0.6716177876115822,0.00028904337866389934,1.5891715045262569,7.19265970274173e-05,5.005916868063553e-05,1.8126664270762773
2013-10-28,4.081308187982178e-05,0.674325714049784,0.00028319222456777636,1.5835628246064497,7.24953379416941e-05,5.389836267467438e-05,1.7762769828351581
2013-10-29,4.2024721372673885e-05,0.6761919377481693,0.0002837740724703613,1.566300908573901,7.384290372733928e-05,5.260556932128713e-05,1.7571301204475045
2013-10-30,3.243679795796633e-05,0.6661432196391033,0.00021481609904271408,1.5791227086885609,5.560578965042877e-05,5.233285853811709e-05,1.714281098969334
2013-10-31,3.3498134377451295e-05,0.6650464159778512,0.0002851258255441065,1.447672236839141,6.499508939136087e-05,4.844215670761883e-05,1.9402599756454264
2013-11-01,3.528785039280735e-05,0.6667285190968233,0.00027906548845099113,1.4459033262156324,6.616292546578568e-05,4.832955018801523e-05,1.8749491603850013
2013-11-04,3.477448195487655e-05,0.6676590587514514,0.00028554368785421795,1.429075358162804,6.653058809855027e-05,4.754210333879302e-05,1.9132014154770307
2013-11-05,3.766596277267884e-05,0.6709297751336948,0.00027140878899385696,1.4208132941741214,6.783651925987164e-05,4.68367087126366e-05,1.8010031940316453
2013-11-06,3.8333959556374354e-05,0.6792567579777268,0.00023513475711369424,1.478853512928043,6.448878924358947e-05,5.4885089234055285e-05,1.6822887588419224
2013-11-07,4.0431492315281525e-05,0.6896050115326929,0.00023853007498004833,1.5284735505703329,6.772232614551378e-05,5.385830381686924e-05,1.6749895259225291
2013-11-08,4.3778322206368926e-05,0.6965743243317581,0.00033654113884012065,1.2708979683622132,8.455048419914657e-05,4.089069407199285e-05,1.9313322196446818
2013-11-11,4.088414418239951e-05,0.6991574173252504,0.00032348855385678387,1.2909587981007182,8.040478301132749e-05,4.1661580118516985e-05,1.9666495317258343
2013-11-12,3.99781619662566e-05,0.7005054783498906,0.00029783781074623964,1.2869462526720965,7.643862444886146e-05,4.205423409906992e-05,1.9120094744070317
2013-11-13,4.4902541372157916e-05,0.7045489757957343,0.0002955139546514833,1.2517354342812053,8.115880535215778e-05,3.955566763475781e-05,1.8074434736222027
2013-11-14,4.545126757048379e-05,0.7041839589507711,0.0003092829405647834,1.1869460655802315,8.349050933611505e-05,3.700625541117402e-05,1.8369236722967452
2013-11-15,4.488960878325864e-05,0.7178197022095383,0.00030741805522958664,1.2291187551372682,8.432434375729443e-05,4.001896761326185e-05,1.8784824827598583
2013-11-18,4.304897041106976e-05,0.7152644893356747,0.0003019029179850508,1.3678181303813086,8.154206472840405e-05,5.876386713300928e-05,1.8941699174165625
2013-11-19,4.253689180732228e-05,0.7153751117022402,0.0002949459054939177,1.385526109809412,8.012866161769969e-05,6.012457296285778e-05,1.883745102501974
2013-11-20,3.986505410246521e-05,0.7605434795062805,0.0002686180730779416,1.4087307647113876,7.870237547667501e-05,6.196105100636825e-05,1.9742197081781496
2013-11-21,3.485111027762049e-05,0.7869523377279423,0.0002732488275757727,1.3833180861355707,7.67955212616508e-05,6.160598952605084e-05,2.203531556094061
