Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BP,Predicted_Covariance,Future_Cov_45_BP,Beta_Predicted
2013-07-12,6.999194674271863e-05,0.3848768592780555,7.277366680112064e-05,0.4406554685966805,2.746837485298281e-05,1.3402531169854028e-05,0.39245050511243834
2013-07-15,7.060701256657018e-05,0.3935157789927586,7.10818462065188e-05,0.4350144107446214,2.78782442682218e-05,1.3276418841861184e-05,0.3948367627356765
2013-07-16,3.5042919617133015e-05,0.36842912498072694,7.378355942457158e-05,0.5051299470799372,1.8734145852399904e-05,1.6583048483602285e-05,0.534605736539158
2013-07-17,3.792838595062833e-05,0.4017020810227029,7.331004977563514e-05,0.5072969568582937,2.1182051499959094e-05,1.6678372912946255e-05,0.558474898655902
2013-07-18,3.7451029819475974e-05,0.42501089571028344,7.5126443573715e-05,0.4291939307770211,2.2543864276986575e-05,1.5342988635743115e-05,0.6019557909529873
2013-07-19,4.0860668714576163e-05,0.45333161049449144,7.742854979794104e-05,0.429108225318654,2.549877405742605e-05,1.5540377688723535e-05,0.624042015453602
2013-07-22,3.950888193740232e-05,0.4729315685977949,7.672121402429796e-05,0.4217531166195134,2.6037747288696166e-05,1.5295114904592377e-05,0.6590352855327631
2013-07-23,3.3171208880188284e-05,0.44515117074233285,7.714169859158538e-05,0.4264869502330817,2.2518153130920183e-05,1.5504114422366526e-05,0.6788463215873116
2013-07-24,3.471216593235655e-05,0.44876716909274816,7.381848757204498e-05,0.4378269485892637,2.2716661429860465e-05,1.591822085253009e-05,0.654429385770059
2013-07-25,3.488954269695917e-05,0.4474629667572461,7.368854716325634e-05,0.4136341693478201,2.2688445090737633e-05,1.519318076964917e-05,0.6502935646879392
2013-07-26,3.343176772700175e-05,0.40406656494503757,7.259701274667041e-05,0.4644409548934688,1.990636492349462e-05,1.7338018859282624e-05,0.5954326162483146
2013-07-29,3.360094972876798e-05,0.3829720216215135,7.266549924311184e-05,0.4154791436488857,1.89237392211895e-05,1.6012560386611042e-05,0.5631906054425494
2013-07-30,3.816574763863081e-05,0.34016462687546783,9.921103184644735e-05,0.4093992483903828,2.093177320496366e-05,1.5788087542466737e-05,0.5484439451613631
2013-07-31,3.750748633018741e-05,0.32912858295312514,9.593985259180936e-05,0.3606349298174785,1.9743498141895165e-05,1.460120936061404e-05,0.5263881980276793
2013-08-01,4.226173154810077e-05,0.32900198740161235,9.36549645444444e-05,0.3198341467150818,2.069843771264358e-05,1.2392672656280549e-05,0.489767857454808
2013-08-02,4.130983358011611e-05,0.32737669208173337,9.114391631479397e-05,0.3223555274411929,2.008807502171699e-05,1.2968736468827085e-05,0.4862782848727354
2013-08-05,3.7225611971094185e-05,0.32302888188272744,8.056253337661262e-05,0.3578443926655153,1.7690040798019238e-05,1.53991478167446e-05,0.4752115509009124
2013-08-06,4.1983018398946586e-05,0.3233031076518354,7.228920651111086e-05,0.3515850560333712,1.7810800439860925e-05,1.4938016366032803e-05,0.42423820675808827
2013-08-07,4.81253999850549e-05,0.3228992417599432,7.301117022275658e-05,0.3427157188190682,1.9140305086509095e-05,1.812753759228679e-05,0.39771731959532847
2013-08-08,4.5117615842124565e-05,0.33109206960508675,7.113487220797066e-05,0.352483423295331,1.875698915972468e-05,1.8866136165145113e-05,0.41573537984274445
2013-08-09,4.7210405389653165e-05,0.3365237082104825,6.864088905301256e-05,0.3669430381951342,1.9156933014347457e-05,1.9687256280277957e-05,0.4057777698843055
2013-08-12,4.729046229109182e-05,0.36179691208677195,6.790491560364906e-05,0.3653768168371697,2.050228387680743e-05,2.004660313077966e-05,0.4335395105805401
2013-08-13,5.1414947954433665e-05,0.3778876501512804,6.612115259752199e-05,0.3379149227040699,2.2033201530495333e-05,1.991715808370923e-05,0.428536882892932
2013-08-14,5.361675369996386e-05,0.38509898307749457,6.55786345564643e-05,0.3549652570306758,2.283514714332549e-05,2.0980804047381287e-05,0.4258957427954255
2013-08-15,5.120699157562921e-05,0.3842327492869963,6.418472310773803e-05,0.3822897373421584,2.202798870558944e-05,2.097055319764402e-05,0.4301754121418286
2013-08-16,4.9139520575593413e-05,0.37422895341735746,6.215219082973623e-05,0.3834952414079532,2.0681453767915083e-05,2.0877403763882968e-05,0.4208721111981531
2013-08-19,5.1240075352845624e-05,0.3706341987014304,6.169806089982334e-05,0.3672519235126917,2.08394439562679e-05,1.967286604297483e-05,0.40670205523244957
2013-08-20,5.687877447837599e-05,0.3711945965593407,5.8461006330377786e-05,0.3886723878518952,2.1404737406637675e-05,2.103134782053137e-05,0.3763220569172999
2013-08-21,5.746511661394483e-05,0.37496060478004223,5.8498231926955954e-05,0.3660193726466642,2.173998084865848e-05,1.9377176065518973e-05,0.37831613559073374
2013-08-22,5.43081375808944e-05,0.38408624990225976,5.504153037456285e-05,0.3479130310444653,2.0999379634011754e-05,1.8027202332938763e-05,0.38667095889142283
2013-08-23,4.6628310947370826e-05,0.3821007699163189,5.109150071591104e-05,0.3363402313481908,1.864992477793276e-05,1.7394623345880392e-05,0.3999699838791684
2013-08-26,5.7057237442025364e-05,0.38212640444756985,5.26256553033521e-05,0.4081212921399695,2.0939252624690275e-05,2.101451167711771e-05,0.36698679367304105
2013-08-27,6.26349019454684e-05,0.3929577932767312,5.65537885744673e-05,0.4466171171725355,2.3387562395638833e-05,2.022096551541438e-05,0.37339505082965824
2013-08-28,6.352118414260544e-05,0.4078934506611921,6.586182422555673e-05,0.4254541950218337,2.6382922555198602e-05,1.9420063089491656e-05,0.4153405342061757
2013-08-29,6.345432123592429e-05,0.41945640776261184,7.402325497511996e-05,0.4249390584063133,2.874759538945115e-05,1.9403078833994485e-05,0.45304393506262686
2013-08-30,6.533098257867051e-05,0.43599279826000803,7.935520398442778e-05,0.4079845591228195,3.1392551603932805e-05,1.8445809083963784e-05,0.48051552823548005
2013-09-03,6.741624909395761e-05,0.44658940871557185,8.112480090237515e-05,0.4117664992032656,3.3026878893304555e-05,1.8755728242552212e-05,0.48989493389457484
2013-09-04,5.29054408502055e-05,0.4052891159068291,8.041215408127938e-05,0.409817344777913,2.6434795664787987e-05,1.8365102791959997e-05,0.4996611924969019
2013-09-05,5.526096611110341e-05,0.3994708547436641,7.953767181187843e-05,0.4892394868710245,2.6483828852713017e-05,2.411883193509535e-05,0.47925019623194215
2013-09-06,5.903493096893949e-05,0.4035845930890967,7.998040376246623e-05,0.4472210053518679,2.7731981678612348e-05,2.352543632211082e-05,0.4697554688969348
2013-09-09,5.950680039687122e-05,0.40995933994342926,8.06941399980702e-05,0.4632644517549282,2.8408289407611072e-05,2.367587047718865e-05,0.47739567945422146
2013-09-10,6.058865375686932e-05,0.41182483414122373,8.10004058751926e-05,0.4744468362010303,2.8850396164958674e-05,2.3941385207075625e-05,0.47616829845287195
2013-09-11,5.2548421709793746e-05,0.3856267505203445,8.179601805120785e-05,0.4908592895673996,2.5282095771050666e-05,2.5254075851989026e-05,0.48111998321614097
2013-09-12,5.463125330927889e-05,0.3652537174061601,7.990404376929032e-05,0.4806719905102026,2.4132349472931857e-05,2.471756850089215e-05,0.44173157325008827
2013-09-13,5.629719144726608e-05,0.35773680507365435,7.828507047658559e-05,0.4951280573628209,2.374906204598927e-05,2.55530325188508e-05,0.4218516312351951
2013-09-16,5.4138744378514925e-05,0.34761044896587384,7.789635897145221e-05,0.5079312465948022,2.257384253881231e-05,2.624124987107391e-05,0.4169628017411277
2013-09-17,5.7555509167455784e-05,0.34017234041417227,7.890114893702194e-05,0.5177903291457714,2.2923668095119894e-05,2.6742188567357772e-05,0.3982879906148387
2013-09-18,6.204530316157312e-05,0.3491303827456571,8.132251912114503e-05,0.5090351216850826,2.4799761923042553e-05,2.5157318398137923e-05,0.3997040978019096
2013-09-19,6.178297806302708e-05,0.35326519454470884,8.268082104093754e-05,0.5105139706228392,2.524862081674872e-05,2.5767949545230275e-05,0.40866629625706413
2013-09-20,6.675064824066973e-05,0.34921605074070555,8.27707742705676e-05,0.5730664782290499,2.5957355756449052e-05,2.6933505138394676e-05,0.3888704670381582
2013-09-23,6.644616634370019e-05,0.34961702666920097,8.287140222665728e-05,0.5769858781086764,2.594357870475356e-05,2.6722860114078e-05,0.3904450795634697
2013-09-24,6.687102886618699e-05,0.34917880849673716,8.210484770517304e-05,0.5816373556508765,2.5873267655111668e-05,2.676937095857007e-05,0.3869129590765779
2013-09-25,5.221698153901886e-05,0.36492049864168835,8.337199193355161e-05,0.5839349072997247,2.407765737846744e-05,2.663393439830339e-05,0.46110779805369523
2013-09-26,5.0374063840171386e-05,0.37555429488601166,8.715608484851719e-05,0.5791898534343751,2.4884280240063364e-05,2.640522186586735e-05,0.49398992940131037
2013-09-27,5.122431082106018e-05,0.383568933662543,8.792459250500545e-05,0.6087911624105944,2.574166708512062e-05,2.7472711439394827e-05,0.5025283243935277
2013-09-30,5.1567877421329924e-05,0.38958141225299553,9.829980031920564e-05,0.5532605522108849,2.7737299333557136e-05,2.4806731609469136e-05,0.5378794071148681
2013-10-01,5.3629225784131454e-05,0.38908001392364844,9.617597420823713e-05,0.5855811192735614,2.7942996959323342e-05,2.5729172067780428e-05,0.5210404690867548
2013-10-02,4.9785428743887e-05,0.39115549778331243,6.249035087972493e-05,0.6090889691407936,2.181760356214079e-05,2.7141389337802937e-05,0.43823271412159337
2013-10-03,5.1677659876475144e-05,0.4020741127830526,6.457010676216901e-05,0.6682228577090326,2.3225939164763955e-05,2.94377219157011e-05,0.4494386785369307
2013-10-04,4.988490741732951e-05,0.40523828431196063,6.521756387748368e-05,0.6953715720805878,2.3114118707883546e-05,3.00954209936178e-05,0.46334893466904453
2013-10-07,5.300164613196136e-05,0.40954743865540877,6.852418881592307e-05,0.7178923265313651,2.468145991765335e-05,2.9777161120488448e-05,0.46567345957901846
2013-10-08,5.7418241986777646e-05,0.4107228688503331,7.470738607540542e-05,0.6311451376933681,2.6900205706737122e-05,2.6019650250508382e-05,0.46849580857825185
2013-10-09,4.671951297786224e-05,0.4404864377949513,7.760178582125647e-05,0.6570794513313144,2.6522688986742013e-05,2.7444829211019104e-05,0.5677004595341058
2013-10-10,5.493659376391755e-05,0.45095168085326126,7.454905754436433e-05,0.7605792405755907,2.8859044836727402e-05,2.4929173787726453e-05,0.5253155112008796
2013-10-11,5.397060840252837e-05,0.45419391014053817,7.709844495583617e-05,0.7663368570487743,2.929832370874324e-05,2.5076131299879957e-05,0.5428570211813788
2013-10-14,5.390763459317086e-05,0.45572044427755487,8.192181647681509e-05,0.7809207006737833,3.0284711218591535e-05,2.571789347414024e-05,0.5617889088835678
2013-10-15,5.553151341989191e-05,0.4594453075623026,8.223000527506907e-05,0.8078404312227059,3.1046935125826736e-05,2.9782099486894695e-05,0.5590867817894809
2013-10-16,4.144281603770634e-05,0.4610765286512835,8.333251893296624e-05,0.881888673036847,2.7095982218361367e-05,2.9497393299043333e-05,0.653816144967281
2013-10-17,4.1583055321708076e-05,0.464374504520912,8.844779206937714e-05,0.8675513690417574,2.816242601177726e-05,2.8421774006593045e-05,0.6772572576473309
2013-10-18,4.3823960134694674e-05,0.4644206815732255,9.17959336214808e-05,0.8825696597061392,2.9456360279762218e-05,2.8634889934383836e-05,0.672151950422256
2013-10-21,4.4710412594374516e-05,0.46496775896802495,9.417791677435443e-05,0.8861928243789781,3.0171834608189796e-05,2.8760242173890146e-05,0.6748279171994497
2013-10-22,4.4371990394003997e-05,0.4721050822113722,9.385143842692209e-05,0.9112517078745026,3.046587090064832e-05,2.9441644472577164e-05,0.686601403951561
2013-10-23,3.6244305626284386e-05,0.48504041498151734,9.487887085327248e-05,0.8998504227627678,2.8443469664049085e-05,2.8389017149421388e-05,0.7847707156354479
2013-10-24,4.040389782719303e-05,0.4954029065702219,9.073135722582474e-05,0.9020927339441898,2.99950013699417e-05,2.8392016465877234e-05,0.742378903595637
2013-10-25,3.967999624918889e-05,0.5006953992954721,8.829407896025998e-05,0.9187304854100462,2.9636383251275658e-05,2.894016423664346e-05,0.7468847291506855
2013-10-28,4.081308187982178e-05,0.5064375572096013,7.910240554570892e-05,0.9585537093250334,2.8775338817259488e-05,3.262546623699304e-05,0.7050518483752676
2013-10-29,4.2024721372673885e-05,0.5125613979231847,0.00015986424379699855,0.8285675288751496,4.201206083091384e-05,2.7828156351703186e-05,0.999698735854837
2013-10-30,3.243679795796633e-05,0.5134397361834161,0.00015138508817624634,0.8648664456687014,3.597907664108453e-05,2.8662074901787004e-05,1.1092055599232857
2013-10-31,3.3498134377451295e-05,0.5308086385418128,0.0001367531376494299,0.903320421332558,3.592666811570532e-05,3.0227000486606903e-05,1.0724975818321616
2013-11-01,3.528785039280735e-05,0.5426014517338369,0.00012255395363911856,0.9029242003553876,3.5682659546477276e-05,3.018038596761714e-05,1.0111882460754935
2013-11-04,3.477448195487655e-05,0.5523985371685476,0.00011276928171410754,0.8940262534445343,3.459220622599416e-05,2.974223037719741e-05,0.9947583481151807
2013-11-05,3.766596277267884e-05,0.5590831077460835,0.00011342979521790569,0.910880161110766,3.6543865265361746e-05,3.0026907091169224e-05,0.970209243977403
