Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AABA,Predicted_Covariance,Future_Cov_45_AABA,Beta_Predicted
2013-04-03,6.836168011312682e-05,0.5766538035755115,0.00022996192389431418,1.1885204172936945,7.230186360307303e-05,7.53042773041345e-05,1.0576373120646814
2013-04-04,6.901245142532413e-05,0.5790270038383755,0.00021486157783772225,1.246840566784257,7.05085730888339e-05,8.250522977099444e-05,1.0216790105641829
2013-04-05,6.697476452894188e-05,0.5813724076183008,0.00021877071565864253,1.2419326478804649,7.037276375049455e-05,8.127664582386199e-05,1.050735515764065
2013-04-08,7.273438811092278e-05,0.567987220989731,0.00021210110664444143,1.2509482304127402,7.054722361529592e-05,8.475257608409927e-05,0.9699294301851917
2013-04-09,7.022991067372413e-05,0.5617764179565807,0.0002170782693219017,1.273764868055437,6.936377771959334e-05,8.8511176609133e-05,0.9876671784739313
2013-04-10,6.636144982931065e-05,0.5523170352712361,0.0002112101118228659,1.2693233714584191,6.538885378488191e-05,9.037637167155682e-05,0.9853439602822064
2013-04-11,6.716170407401359e-05,0.5380301501132798,0.00021217034978441367,1.2557136150770605,6.422584293924273e-05,9.060206124622867e-05,0.9562866789154802
2013-04-12,6.98842565011876e-05,0.5588779895958899,0.00022201055001420714,1.2647063417759097,6.961350278311301e-05,9.240460494106942e-05,0.9961256836427818
2013-04-15,9.593981606210937e-05,0.565391736321074,0.0002393624980385773,1.248970153479429,8.567950557239382e-05,7.538319813795448e-05,0.8930547200228813
2013-04-16,8.836558039441448e-05,0.57754103525199,0.00024541806427062584,1.3811092695448943,8.505065788098989e-05,8.472366421085274e-05,0.9624862701220471
2013-04-17,8.959564094882932e-05,0.5773594958036263,0.0002444510838242566,1.4643557094031532,8.54448195497725e-05,0.00010406903545993867,0.9536716144323644
2013-04-18,9.719405369416862e-05,0.57951919888191,0.00025119045303961986,1.4450031308221525,9.0550163898648e-05,0.00010136215227860445,0.9316430425216513
2013-04-19,7.72897485213767e-05,0.6013819832725156,0.0002560020674266636,1.5701944476349403,8.45927408198159e-05,0.00011394590285530219,1.094488498645061
2013-04-22,7.797978274745508e-05,0.6127434269401583,0.00026409966770817256,1.6135056721648209,8.793334598940724e-05,0.00011964226919840073,1.1276428696164456
2013-04-23,8.499754389235151e-05,0.62046455134795,0.0002677506705818418,1.6018541000540734,9.360206845500851e-05,0.00011847042914988738,1.1012326258927498
2013-04-24,7.773768893068322e-05,0.6305291219716883,0.0002695981036601091,1.5971707905814838,9.128078769956057e-05,0.0001192059073891687,1.174215351075762
2013-04-25,6.90805921567358e-05,0.6337681077186055,0.00026662313715190074,1.592845760237793,8.601165888473227e-05,0.00011911059262068342,1.2450915112247714
2013-04-26,7.034557142953508e-05,0.6543480231907086,0.0002871999174374695,1.5739251945185555,9.300779128079814e-05,0.00011861478698412152,1.3221556011377877
2013-04-29,6.776168711759701e-05,0.6637132912021824,0.0002933446225921493,1.61706502933619,9.35753985756733e-05,0.00012045488216856996,1.3809484762868713
2013-04-30,5.8041023931509805e-05,0.672613940401585,0.00028522478796959446,1.6130904109171016,8.654202037311078e-05,0.00011999235263451034,1.491049166796799
2013-05-01,6.311211636341748e-05,0.6817937633639779,0.0002952897809473996,1.55890808789361,9.307512003241703e-05,0.00011668694106010632,1.4747583411157388
2013-05-02,6.214021471172626e-05,0.6902557239499199,0.0003043260667536734,1.5016701380799404,9.492180062345434e-05,0.00011072929025825218,1.527542205378669
2013-05-03,7.476459886581012e-05,0.6987668537828735,0.0003079442633041166,1.6042061560680307,0.00010602697200556629,0.00011659265733787285,1.4181440630192756
2013-05-06,7.535412832838797e-05,0.701502828266934,0.00029873351767931985,1.6047936426085707,0.00010525068425924642,0.00011648074882726049,1.396747419073994
2013-05-07,7.392273390092128e-05,0.6926079217916972,0.00030315974106831956,1.5534901885270718,0.00010368411577465735,0.00011797194342449568,1.4026012067360127
2013-05-08,6.958015556766957e-05,0.6860811553301216,0.0003038399174899858,1.5459041519584504,9.975636213080879e-05,0.00011685298919822974,1.4336898403998481
2013-05-09,7.111722928104653e-05,0.6799694636677337,0.0003042964620712611,1.542243931624378,0.00010002884986616541,0.00011652048725596709,1.4065346875489724
2013-05-10,7.562958883543677e-05,0.6848828833118732,0.00031224453864249653,1.542401526638465,0.0001052469714489108,0.00011696693929287836,1.3916110489231777
2013-05-13,7.357910230951406e-05,0.6785956072371137,0.00032067829676989996,1.5988782905082852,0.00010423728008937877,0.00012138793196845264,1.4166696360455664
2013-05-14,7.590263764609063e-05,0.6715965284853629,0.00031689457395074573,1.6090140608092656,0.00010415839475679691,0.00011957291476275621,1.3722631780262198
2013-05-15,7.650099964197039e-05,0.6588764672209938,0.00032308746233167637,1.5753164380332778,0.00010358517497824307,0.00011627339486597035,1.3540368813875423
2013-05-16,7.639729836462006e-05,0.6524730453735013,0.0003420537898947171,1.5196334135818617,0.00010547481658304242,0.0001113203377818472,1.3806092471967346
2013-05-17,7.425705624970095e-05,0.6141407977551864,0.000376485460684121,1.5820124227217351,0.00010268592453196742,0.00011307414226933319,1.3828439978373228
2013-05-20,7.217439206379002e-05,0.6000309502183802,0.00039839217361482365,1.553971847864493,0.0001017467670448596,0.00011161010922146204,1.4097350062184464
2013-05-21,7.13709588975209e-05,0.5924888639176255,0.00042226999684205483,1.55665749016297,0.00010285752510111158,0.00011192329763986508,1.4411677619296268
2013-05-22,7.35750525384875e-05,0.588067947087115,0.0004470563764112864,1.539150978235081,0.00010665321361414266,0.0001085703504783176,1.4495839273556999
2013-05-23,7.454058968752127e-05,0.5828864227087546,0.0004672991791489786,1.5247606143817032,0.0001087872154236495,0.00010759841774954405,1.459435937919088
2013-05-24,7.630250921850573e-05,0.5666112296450181,0.00046386448690458493,1.5293670995517792,0.00010659826835733189,0.00010787271763369729,1.3970480060107708
2013-05-28,7.438631671877e-05,0.5590309699422003,0.00047329978461719646,1.5658337477114808,0.00010489397634156786,0.00010933117311252459,1.4101246165761534
2013-05-29,7.273626036607267e-05,0.5498421053543865,0.00048764985211007054,1.482043272323278,0.00010355415437686813,0.00010586857732083572,1.4236936825689523
2013-05-30,7.309916508279677e-05,0.5532160017787746,0.0005002519625878788,1.4641342815281102,0.00010579017668333185,0.00010432556221531845,1.4472145689148044
2013-05-31,7.696255068093324e-05,0.5563439898373425,0.0005003279247710084,1.5680160854242848,0.00010917180692000853,0.0001035635565402052,1.4185055712694152
2013-06-03,7.835861755638394e-05,0.5505470841578689,0.0005045684666205968,1.5834627277876785,0.00010947070179004294,0.00010533397108207566,1.3970473855191727
2013-06-04,7.696792659140356e-05,0.5460304398261769,0.0005077128105311153,1.5782411985527565,0.00010793960108969023,0.00010444899109664414,1.402397152552968
2013-06-05,8.390672708275947e-05,0.5430743229500821,0.0005154438068002013,1.5923788412255175,0.00011294014029442525,9.746908224125871e-05,1.3460200894623067
2013-06-06,8.864935953499249e-05,0.5434536322553559,0.0005068643777124208,1.5634154686833344,0.0001151983296670016,9.397079858138599e-05,1.299482932209222
2013-06-07,8.584609796353898e-05,0.5447805737014887,0.0005243149446580704,1.489575056474147,0.00011557875469150643,8.485074531739537e-05,1.34634837730884
2013-06-10,7.344670994631798e-05,0.5374029366673949,0.0005259584892717516,1.4821487476884423,0.00010562383773958079,8.459974208151097e-05,1.4381016905560644
2013-06-11,7.540176794643908e-05,0.5322251573108068,0.000531893456491545,1.4997956615053445,0.00010658558844513577,8.258578841549044e-05,1.4135688240207818
2013-06-12,7.564969572692771e-05,0.5283415375657377,0.0005387544539548243,1.5433650626446922,0.00010666299774611984,8.980800723789045e-05,1.4099593755292907
2013-06-13,7.668406692361186e-05,0.5315329700494703,0.0005396031933105102,1.557636750605408,0.00010812348431536716,8.351187589393351e-05,1.4099863068435505
2013-06-14,7.978958283363962e-05,0.534593441836713,0.0005368093461345044,1.589882849219176,0.00011063862204713775,8.528344461944504e-05,1.3866299097943404
2013-06-17,6.406673037804978e-05,0.52505959177645,0.0005374090183366321,1.5979756132054097,9.74265562775786e-05,8.446288506574756e-05,1.520704360947978
2013-06-18,5.269216623890948e-05,0.5263167212000315,0.0005141331666143239,1.607266053564502,8.662794358432918e-05,8.409859893287577e-05,1.6440383792830384
2013-06-19,5.313666894497608e-05,0.5217280168895415,0.0005211294323665648,1.7067393640508524,8.68188687860528e-05,8.484832273442757e-05,1.6338786474544578
2013-06-20,6.610900161714408e-05,0.5193412137092013,0.0005520935527046418,1.8302665006938912,9.921776174474281e-05,6.369237285020823e-05,1.5008207553842807
2013-06-21,6.524441916700448e-05,0.528259406493908,0.0005426610595812959,1.8360597698013756,9.939928328352958e-05,6.442817011007783e-05,1.523490967543136
2013-06-24,5.5679700730278476e-05,0.5379261685132736,0.0005796186157381363,1.611354255607716,9.663674222561172e-05,6.048290481622602e-05,1.7355830034672026
2013-06-25,5.683904438603972e-05,0.5274104945807103,0.000585321130016547,1.495955929132187,9.619871088607695e-05,5.3775852124577306e-05,1.6924758662850494
2013-06-26,5.616484134519195e-05,0.515935260363383,0.000574265499790713,1.5128204832459713,9.265819608094309e-05,5.151699659316408e-05,1.6497544346553237
2013-06-27,5.600093181678947e-05,0.5092415936390622,0.0005594894668757205,1.5282291500392382,9.013997902340408e-05,5.148494898185135e-05,1.6096156992226955
2013-06-28,5.651835513949762e-05,0.5050630978496654,0.0005371023285058843,1.546741176837691,8.799721202135554e-05,5.196043980766147e-05,1.5569669677074351
2013-07-01,4.0959150997653995e-05,0.47467875180538366,0.0005184063197084711,1.5488247626114526,6.916882660931062e-05,5.3122156534408717e-05,1.6887270591441796
2013-07-02,4.708768430286185e-05,0.45316954986795577,0.0005101549584406348,1.539364215871981,7.023691742872827e-05,5.2728087240091515e-05,1.4916196977743388
2013-07-03,4.5307854285029834e-05,0.4465749810687492,0.0005105635579060255,1.542870129736602,6.792130829751031e-05,5.284754618639329e-05,1.4991067083031604
2013-07-05,5.048108536897671e-05,0.44092474177666663,0.0004988397263043283,1.768230916784814,6.996958971506115e-05,5.9667495126116454e-05,1.386055573164462
2013-07-08,5.858594159480322e-05,0.4353885523163093,0.00047989104366060424,1.7981906661843303,7.300372751206711e-05,6.148742395065795e-05,1.246096341968545
2013-07-09,6.185296409698371e-05,0.44727970742521506,0.000510902561235018,1.6359554061640569,7.951123394765841e-05,5.456180630990341e-05,1.2854878518511583
2013-07-10,6.043816195282401e-05,0.45220630686018815,0.0005076307100234567,1.595004115595411,7.920747755742453e-05,5.356481677144383e-05,1.310554043970616
2013-07-11,6.428746384905295e-05,0.4430390659463467,0.00048718138415838766,1.6205128832136058,7.840621909837736e-05,4.818958867661621e-05,1.219619104627852
2013-07-12,6.999194674271863e-05,0.4419696574955801,0.00048253601372085815,1.6264948567807376,8.122343597472139e-05,4.946982295495701e-05,1.1604683074938358
2013-07-15,7.060701256657018e-05,0.4395714679731825,0.00047853218124443487,1.6483275343142934,8.079955857279983e-05,5.030611904711428e-05,1.1443560014186953
2013-07-16,3.5042919617133015e-05,0.4368586165233705,0.000471642309678161,1.5655408547798164,5.6162628600868435e-05,5.139556672090511e-05,1.602681203920283
2013-07-17,3.792838595062833e-05,0.4772809081931209,0.0006230138912854638,1.410664547853776,7.336773441297243e-05,4.637833731525893e-05,1.9343753385254983
2013-07-18,3.7451029819475974e-05,0.4828016976635752,0.0006160173065743879,1.3345367173663834,7.333260748381859e-05,4.770752850923314e-05,1.9580932176578711
2013-07-19,4.0860668714576163e-05,0.4763222196296692,0.0006081738796899324,1.4053699887612343,7.508746766616677e-05,5.089620550043914e-05,1.8376465688967283
2013-07-22,3.950888193740232e-05,0.47189376780709474,0.0006207179972020772,1.4106764205785165,7.389903723846218e-05,5.115897688887263e-05,1.8704411163937125
2013-07-23,3.3171208880188284e-05,0.48689239542415297,0.0005596634980537446,1.3805615515162333,6.634025436440727e-05,5.018766517974344e-05,1.9999347809126549
2013-07-24,3.471216593235655e-05,0.4943555494137569,0.0005181298465196055,1.5091758872264034,6.629786995164744e-05,5.486961265310359e-05,1.9099318112514736
2013-07-25,3.488954269695917e-05,0.49725583790529926,0.00048106814711757417,1.4176369961948645,6.44214996027396e-05,5.2071169997611775e-05,1.8464415014632543
2013-07-26,3.343176772700175e-05,0.494868270548777,0.00044749184222571143,1.449867177543198,6.052876888402808e-05,5.412490910381726e-05,1.8105165535455958
2013-07-29,3.360094972876798e-05,0.4902580287502035,0.0004190521452977922,1.5236501020961082,5.8174749950188256e-05,5.8721453629687364e-05,1.7313424298951001
2013-07-30,3.816574763863081e-05,0.49597993833860177,0.00039369421365119265,1.5284392345398832,6.0796770915512896e-05,5.8942786370839883e-05,1.5929668531889387
2013-07-31,3.750748633018741e-05,0.5025650338031022,0.000370962051765275,1.51950198926588,5.928106419634816e-05,6.152084791223554e-05,1.5805128521405758
2013-08-01,4.226173154810077e-05,0.49952581277749747,0.00036235678343780046,1.7639961320553847,6.181584020091351e-05,6.834988338809783e-05,1.4626906644976665
2013-08-02,4.130983358011611e-05,0.49401794670878457,0.00034808771184099984,1.8422956570178333,5.9239828838349624e-05,7.411768944426667e-05,1.4340369762918594
2013-08-05,3.7225611971094185e-05,0.48698464142921893,0.00033606019017095814,1.95811752266704,5.446841303309429e-05,8.426383587989501e-05,1.4631972491248553
2013-08-06,4.1983018398946586e-05,0.5268700101193788,0.0003330602984063452,1.936541417246888,6.230196463100073e-05,8.227905847508148e-05,1.4839801187940307
2013-08-07,4.81253999850549e-05,0.5515425024910814,0.0003289459859645192,1.7504443249045374,6.939504423425589e-05,9.258765665097573e-05,1.441962960428509
2013-08-08,4.5117615842124565e-05,0.5670683106809291,0.0003224935654565534,1.7415426204264168,6.84020277440457e-05,9.321340534882334e-05,1.51608249831724
2013-08-09,4.7210405389653165e-05,0.5723071801339104,0.0003180499643061089,1.7257986827071004,7.012869139262576e-05,9.259268447151448e-05,1.4854498878756814
2013-08-12,4.729046229109182e-05,0.5655311247011917,0.00031161069358142816,1.7676924271367862,6.865141105296771e-05,9.698543232940836e-05,1.4516967635120728
2013-08-13,5.1414947954433665e-05,0.5830441477536826,0.00031629610108087754,1.584781977289074,7.435206931804006e-05,9.340917209957768e-05,1.446117759059765
2013-08-14,5.361675369996386e-05,0.5960363759501862,0.0003195745020727185,1.5176552692764915,7.802056367541585e-05,8.970350530225045e-05,1.4551526955923935
2013-08-15,5.120699157562921e-05,0.605490642105845,0.00032964678526506706,1.4481224985766752,7.866770648592344e-05,7.943694775653222e-05,1.53626885832058
2013-08-16,4.9139520575593413e-05,0.6091301167892677,0.00033019005202458734,1.4565491191826794,7.759031631948262e-05,7.929424091799007e-05,1.5789799210621547
2013-08-19,5.1240075352845624e-05,0.6115004967883695,0.00032888863025304723,1.3982979416014667,7.938274713536572e-05,7.490370051756184e-05,1.54923166269226
2013-08-20,5.687877447837599e-05,0.6000344811903632,0.00033362992985524955,1.4560089152775595,8.265779681283402e-05,7.878570972390662e-05,1.4532274573577288
2013-08-21,5.746511661394483e-05,0.5970286423159621,0.00033345296329145336,1.4624530723919569,8.264462313400698e-05,7.74227070725419e-05,1.4381702849264197
2013-08-22,5.43081375808944e-05,0.6011559299184531,0.0003406485816734828,1.3621551478885612,8.176602450940867e-05,7.058041599109563e-05,1.505594339110129
2013-08-23,4.6628310947370826e-05,0.5937290536222979,0.0003297846682367001,1.3647145022879046,7.362551979529291e-05,7.057940897169611e-05,1.5789874927786622
2013-08-26,5.7057237442025364e-05,0.5877363768563209,0.00033253100678140205,1.3772281294897235,8.095692710819753e-05,7.091464514743097e-05,1.4188721841020806
2013-08-27,6.26349019454684e-05,0.558969188844369,0.0004110578181192722,1.3733659274719878,8.969072341781462e-05,6.218029715311603e-05,1.4319607859512853
2013-08-28,6.352118414260544e-05,0.5404862160505843,0.00046946446866029406,1.3467799231195374,9.333516070550558e-05,6.147442281841896e-05,1.469354861143136
2013-08-29,6.345432123592429e-05,0.5371843566385093,0.0005284776788262407,1.3475097192488676,9.837104454558907e-05,6.152843989022038e-05,1.5502654922403754
2013-08-30,6.533098257867051e-05,0.5346394683970179,0.0005788804438459291,1.330288859454188,0.00010397167734785658,6.0145056422659975e-05,1.5914604869543416
2013-09-03,6.741624909395761e-05,0.535587589424108,0.0006278712709693758,1.3177878861008276,0.00011019150221376529,6.002448358683426e-05,1.6344947055744983
2013-09-04,5.29054408502055e-05,0.5284615906726688,0.0005981644301549014,1.304917020454552,9.400996446966539e-05,5.847711308708311e-05,1.776943220940956
2013-09-05,5.526096611110341e-05,0.5162110670205204,0.000570147653416232,1.3603798288671862,9.16284243310481e-05,6.706484930352998e-05,1.6581039163670628
2013-09-06,5.903493096893949e-05,0.508829060727232,0.0005409940057280571,1.4178569231722586,9.093323960273238e-05,7.458438302491906e-05,1.540329396685088
2013-09-09,5.950680039687122e-05,0.5203816977295429,0.0005518030012049989,1.326734782687874,9.42968841279601e-05,6.780490226156249e-05,1.5846404696448457
2013-09-10,6.058865375686932e-05,0.5240246384035008,0.0005560915498949343,1.3237231077855949,9.618791397109348e-05,6.679729405461574e-05,1.5875565474202014
2013-09-11,5.2548421709793746e-05,0.5096233399074874,0.0004953466695365444,1.390581539414817,8.222119257496814e-05,7.154362242121845e-05,1.564674825612205
2013-09-12,5.463125330927889e-05,0.5077549186015914,0.00047017954932708034,1.4316549102691216,8.137792065944894e-05,7.361990923717992e-05,1.4895854612514854
2013-09-13,5.629719144726608e-05,0.5041179166112877,0.00044732774782037856,1.4197329926277849,7.999971072538285e-05,7.327090999837853e-05,1.421024897846264
2013-09-16,5.4138744378514925e-05,0.506718225443748,0.0004277112443865344,1.439715393503842,7.710738034274121e-05,7.438001036054501e-05,1.424255054820618
2013-09-17,5.7555509167455784e-05,0.5107973469005265,0.0004121284323728505,1.445534369140552,7.866985896098349e-05,7.465715465162813e-05,1.3668519330112472
2013-09-18,6.204530316157312e-05,0.5211480062048982,0.00039449324344572863,1.4109245581840943,8.153335637998788e-05,6.97301165162994e-05,1.3140939317786169
2013-09-19,6.178297806302708e-05,0.5181365316255596,0.0002517143652418244,1.4494745269097913,6.461489358919102e-05,7.316153646283223e-05,1.045836500844537
2013-09-20,6.675064824066973e-05,0.5214407447840698,0.0002469311881438503,1.5160439517725717,6.694539067088906e-05,7.125242727734373e-05,1.0029174612584613
2013-09-23,6.644616634370019e-05,0.530867908777559,0.0002449489381606335,1.474266399603024,6.7726591294094e-05,6.828003294745582e-05,1.0192701102388764
2013-09-24,6.687102886618699e-05,0.5330173588787493,0.00022437980561780215,1.5340794061536869,6.529083748792251e-05,7.060471667483618e-05,0.9763695668354896
2013-09-25,5.221698153901886e-05,0.5330633133115531,0.00023776809768526742,1.5474500598011736,5.9396583853606445e-05,7.058095493551371e-05,1.137495544609806
2013-09-26,5.0374063840171386e-05,0.5386179903502772,0.0002817162422463029,1.5030879336101404,6.416383194640872e-05,6.852566586852508e-05,1.2737473821844114
2013-09-27,5.122431082106018e-05,0.5364560120899776,0.00030207971974037284,1.588158637976797,6.673181908012996e-05,7.166829394887372e-05,1.3027372747530277
2013-09-30,5.1567877421329924e-05,0.54483997485368,0.0003138528524508121,1.5939710901820845,6.931410695991694e-05,7.146942407043006e-05,1.3441334106810972
2013-10-01,5.3629225784131454e-05,0.5529388599821113,0.00033721602692410795,1.4896559891078385,7.435873280490172e-05,6.545227297133908e-05,1.3865337736593615
2013-10-02,4.9785428743887e-05,0.5669640688622816,0.00033722356637362594,1.4120186276912523,7.346248597542098e-05,6.292044228031304e-05,1.4755820694713053
2013-10-03,5.1677659876475144e-05,0.5797071166764394,0.0003397499115066997,1.3526290410501272,7.681388443772049e-05,5.958837999354038e-05,1.4864040790803674
2013-10-04,4.988490741732951e-05,0.5977983807843139,0.0003498729415948459,1.292574053592832,7.89758843711155e-05,5.594212054414465e-05,1.5831618912392746
2013-10-07,5.300164613196136e-05,0.6126845822274763,0.0003526306177381466,1.119392800243473,8.376095876360133e-05,4.6430834455379226e-05,1.5803463642441722
2013-10-08,5.7418241986777646e-05,0.6267570027267413,0.0003819609386337433,1.050726809299592,9.281830143249998e-05,4.33173646662722e-05,1.6165298382676765
2013-10-09,4.671951297786224e-05,0.5688731302134703,0.00037496226166996765,1.0334006093463874,7.529365063316128e-05,4.316297393353485e-05,1.611610349380969
2013-10-10,5.493659376391755e-05,0.5367254841967597,0.0003813288358659942,1.0065914648973502,7.768423698210231e-05,3.299260908393737e-05,1.414070870792238
2013-10-11,5.397060840252837e-05,0.526065166562938,0.00037966715631246393,0.9786281428874912,7.53042898937033e-05,3.202274245207385e-05,1.3952833240652427
2013-10-14,5.390763459317086e-05,0.5245525474447472,0.00038163505442473746,1.013968557617127,7.52381776707417e-05,3.339280842270621e-05,1.3956868677052479
2013-10-15,5.553151341989191e-05,0.5237943834942385,0.0003844861879670793,0.8827322146282859,7.653691688004132e-05,3.254308353514327e-05,1.3782609579054814
2013-10-16,4.144281603770634e-05,0.4907117622071568,0.0003717561438051541,1.0833462291383438,6.0908818376170806e-05,3.6235741286807824e-05,1.4697075198932792
2013-10-17,4.1583055321708076e-05,0.4845191462555552,0.00036328143845391865,1.1665267723400012,5.9551231308584035e-05,3.8216480866958694e-05,1.4321033134257413
2013-10-18,4.3823960134694674e-05,0.48703720418938434,0.00034244326029440696,1.1479861232467303,5.9663985329443974e-05,3.724630223105058e-05,1.3614466868367066
2013-10-21,4.4710412594374516e-05,0.4993855510446383,0.00034202985934929386,1.1556285438035276,6.175502790025541e-05,3.7504430038847074e-05,1.381222500908557
2013-10-22,4.4371990394003997e-05,0.5076654226305263,0.0003374116156085392,1.1608167273254568,6.211722617573994e-05,3.750484425807367e-05,1.3999197607356793
2013-10-23,3.6244305626284386e-05,0.4861176766275199,0.00033940601863847374,1.0710812499225606,5.391642340474125e-05,3.37911092813831e-05,1.4875832899290264
2013-10-24,4.040389782719303e-05,0.4646340622238322,0.00033083892957239613,1.092060670818729,5.3719378593842e-05,3.4370972496427095e-05,1.3295593119158728
2013-10-25,3.967999624918889e-05,0.4488970323362669,0.0003260441764329433,1.1700713107405856,5.1058819470983656e-05,3.6857442350249396e-05,1.2867647252367713
2013-10-28,4.081308187982178e-05,0.44777651895162807,0.00032058171308358774,1.2673333844736332,5.121891610297176e-05,4.313513384166403e-05,1.2549632064981273
2013-10-29,4.2024721372673885e-05,0.4529031729984467,0.0003197287818973988,1.2149247265018648,5.249871231971398e-05,4.080429665225115e-05,1.249234036655641
2013-10-30,3.243679795796633e-05,0.46237094467100964,0.00030618410620198393,1.1653256364560718,4.607876648379128e-05,3.8619431756601206e-05,1.4205707524985383
2013-10-31,3.3498134377451295e-05,0.46649975154370704,0.00030430869085286747,1.2416763138947668,4.709978284759554e-05,4.154910002913354e-05,1.406041969886537
2013-11-01,3.528785039280735e-05,0.4667974775673733,0.00030417055304289233,1.2416677710399997,4.836149147013409e-05,4.150294405531336e-05,1.3704856184720027
2013-11-04,3.477448195487655e-05,0.46824209968590724,0.0003043559555216741,1.2565625858707168,4.8171669179840694e-05,4.180299378048694e-05,1.3852591461275645
2013-11-05,3.766596277267884e-05,0.46691203753433114,0.0003021195624846197,1.2393195573930342,4.980799166436162e-05,4.085381897079714e-05,1.3223607734378704
2013-11-06,3.8333959556374354e-05,0.4604179705261293,0.00029518332609282415,1.4261519613235716,4.897675615026903e-05,5.292916233710575e-05,1.2776336365212486
2013-11-07,4.0431492315281525e-05,0.45532380475179113,0.00029974894364025547,1.4037702816816957,5.012554094894093e-05,4.9464177048856376e-05,1.239764799133952
2013-11-08,4.3778322206368926e-05,0.4473643261241021,0.00030660079193142145,1.2898442199626603,5.182956242408603e-05,4.1500283037662114e-05,1.1839092914471216
2013-11-11,4.088414418239951e-05,0.4374382373764528,0.0002967611696119551,1.3286392717881566,4.818343255152899e-05,4.287759729562803e-05,1.1785359218127354
2013-11-12,3.99781619662566e-05,0.431303093036016,0.0002970919587621118,1.3622215823336217,4.700449950771383e-05,4.451404648742552e-05,1.175754391794895
2013-11-13,4.4902541372157916e-05,0.4492964516867157,0.0003010675527764858,1.2448814555682544,5.2239670121072706e-05,3.933907737413245e-05,1.1634011912177473
