Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_NXPI,Predicted_Covariance,Future_Cov_45_NXPI,Beta_Predicted
2013-03-19,6.71640875084588e-05,0.7544595135451805,0.0006180372890682911,2.6367789947772637,0.00015371343866010833,0.00014999257055230651,2.2886254300819515
2013-03-20,6.839791392936718e-05,0.7577000360100096,0.0006255456903651868,2.6325017480767445,0.0001567286000210626,0.00014907531325964937,2.291423685566088
2013-03-21,6.814178529168062e-05,0.7537947092197207,0.0006351073908215703,2.6582435466940053,0.0001568134905885215,0.00014478237084522788,2.3012823910803335
2013-03-22,6.79733209422515e-05,0.749221273107028,0.0006126029730723405,2.6861456839453406,0.00015288641406681951,0.00014494376472315063,2.2492120724351268
2013-03-25,7.243408887933498e-05,0.7418723568208141,0.0006014168421672176,2.6217673614085664,0.00015484189681797035,0.00014335831729925515,2.1376937187118514
2013-03-26,7.339742545776695e-05,0.7410537918565193,0.0006044270653177669,2.6983852473729346,0.00015608533422601834,0.0001452089981235201,2.1265777818846003
2013-03-27,7.311742529462491e-05,0.7364285891660842,0.0005998089977136812,2.561598684296116,0.0001542224411718398,0.00015203925181869515,2.1092433240148183
2013-03-28,6.422356192814954e-05,0.7515737165039661,0.0006089981860162611,2.514506474047661,0.0001486369474349505,0.00015015797043317627,2.3143678577223556
2013-04-01,6.678777769649997e-05,0.7715311330793925,0.0006729619365641022,2.3448822226413144,0.00016356757024855027,0.00014052380393882364,2.4490644230122673
2013-04-02,6.451960799026473e-05,0.7667913718994928,0.0006695284872459461,2.357893181726136,0.0001593703797826676,0.0001523380253246965,2.4701076889170617
2013-04-03,6.836168011312682e-05,0.7735436871971402,0.0006887779014784582,2.2163219551762103,0.00016785365892997792,0.00014042545729914014,2.455376442653384
2013-04-04,6.901245142532413e-05,0.7764599342275,0.0006828267874139242,2.155187715602468,0.00016855360793591783,0.0001426118642690703,2.4423651740339
2013-04-05,6.697476452894188e-05,0.7589124130612579,0.000666144966930146,2.201548587286592,0.00016029930134939482,0.00014407744662989105,2.393428367786564
2013-04-08,7.273438811092278e-05,0.746845449329089,0.0006630514373335303,2.2192324944212447,0.0001640114787656812,0.0001503544801128066,2.2549372178062086
2013-04-09,7.022991067372413e-05,0.744353332206936,0.0006597156177703264,2.1765932872159675,0.00016022068259304787,0.00015124677849306337,2.28137386273215
2013-04-10,6.636144982931065e-05,0.7279967842903928,0.0006091019083965022,2.2291823263754567,0.00014636336103084877,0.00015871874337324804,2.2055479711084116
2013-04-11,6.716170407401359e-05,0.731215184243804,0.0006060378134974858,2.1840197283229723,0.00014752170257734994,0.0001575810653102995,2.1965151809545804
2013-04-12,6.98842565011876e-05,0.7382452069113751,0.0006125551683815428,2.1740200597500103,0.00015274356220563773,0.00015884277489513522,2.1856648385898194
2013-04-15,9.593981606210937e-05,0.7335284072653343,0.0006944791677651114,2.109368852093813,0.00018934157679569483,0.0001273136669282605,1.973545338810314
2013-04-16,8.836558039441448e-05,0.7188592657050363,0.0006715112091602925,1.968207689565056,0.00017511045453313324,0.00012073901107251116,1.9816590775677385
2013-04-17,8.959564094882932e-05,0.7465992713344738,0.0007716921738428193,1.6369955780888272,0.0001963148036499756,0.00011633822968691515,2.1911200318562005
2013-04-18,9.719405369416862e-05,0.7581651376789357,0.000784708395367193,1.5449247560948838,0.00020938125953555504,0.00010837132117297099,2.154259973499977
2013-04-19,7.72897485213767e-05,0.7401174018110901,0.0007235696442700402,1.772246064296618,0.00017502566324115147,0.00012860838871402283,2.2645391735586133
2013-04-22,7.797978274745508e-05,0.7416502132585868,0.0006984988534616143,1.778055632181135,0.00017309040144845254,0.00013184373272746578,2.219683042834605
2013-04-23,8.499754389235151e-05,0.7516476243232995,0.0006920676344900869,1.696527780463668,0.0001823021317198172,0.00012547233497073963,2.1447929360253153
2013-04-24,7.773768893068322e-05,0.7504640757492511,0.0006640733066035389,1.727042435006527,0.00017051152243436162,0.0001288989642050745,2.1934215536868167
2013-04-25,6.90805921567358e-05,0.7522036908151678,0.0006238596116821323,1.722068364144409,0.00015615536908186487,0.0001287736631549,2.260481044047314
2013-04-26,7.034557142953508e-05,0.7364120192305162,0.0006046512986741044,1.7075256322537349,0.00015187690699917838,0.00012868323719899448,2.1590116323287383
2013-04-29,6.776168711759701e-05,0.7259020780370478,0.0005901263686276966,1.7131115547163658,0.0001451585613170705,0.00012760937050854693,2.1421922548232177
2013-04-30,5.8041023931509805e-05,0.7335684713265278,0.0005897513801081812,1.718968677661744,0.00013571963181484932,0.00012786827963374867,2.338339722865721
2013-05-01,6.311211636341748e-05,0.7304634329438995,0.0005911396059917113,1.6743431663595498,0.0001410911849163458,0.00012532745444369183,2.2355641522762877
2013-05-02,6.214021471172626e-05,0.7304267258579089,0.0005728134993946412,1.609618275693691,0.00013780648402322027,0.00011868910803684544,2.2176699044655104
2013-05-03,7.476459886581012e-05,0.7173579417448088,0.0005675507646241896,1.5700832492210235,0.00014776999920641023,0.00011411262671940415,1.9764701670055438
2013-05-06,7.535412832838797e-05,0.7083267431213839,0.0005537805758521618,1.5696245191196507,0.00014469583273533343,0.00011392806807702493,1.9202110879016372
2013-05-07,7.392273390092128e-05,0.696199828938488,0.0005348075471406581,1.5387864784200993,0.0001384272801834835,0.00011685534463959181,1.87259416526745
2013-05-08,6.958015556766957e-05,0.6912636660952439,0.000521849660476472,1.5279251282440205,0.0001317222470124125,0.00011549397695854141,1.8931007833736042
2013-05-09,7.111722928104653e-05,0.6864471249444752,0.0005092542719668898,1.5400348936506487,0.00013063569043285554,0.00011635358876748068,1.836906355232139
2013-05-10,7.562958883543677e-05,0.6826318443120298,0.0005089462660248148,1.4953629970508415,0.00013392707376684194,0.00011339980535292927,1.7708290608091932
2013-05-13,7.357910230951406e-05,0.6755218696979663,0.0004969420774807109,1.4998883512498862,0.00012917234438232403,0.00011387254816244736,1.7555574929271942
2013-05-14,7.590263764609063e-05,0.6746743433298695,0.0004924590476529079,1.45398230637305,0.00013043906872847288,0.0001080518229275499,1.7185050845883372
2013-05-15,7.650099964197039e-05,0.6757752812328285,0.00048693568056997616,1.43408915385887,0.00013042824677005234,0.00010584947280040742,1.7049221236384486
2013-05-16,7.639729836462006e-05,0.6766381157884489,0.00048713933993569,1.4132938993875117,0.00013053352333339255,0.00010353046521529849,1.7086143898753785
2013-05-17,7.425705624970095e-05,0.6620863016229714,0.0004787726658408921,1.4317245276614172,0.0001248383847113303,0.00010233233355573781,1.6811652793175877
2013-05-20,7.217439206379002e-05,0.6573783457854534,0.00047715426887466654,1.4407570677686237,0.00012199340921661385,0.00010347874314211648,1.6902589094036595
2013-05-21,7.13709588975209e-05,0.6358078683933877,0.000452772840242461,1.4350071532084878,0.00011429489891407602,0.00010317666778905538,1.6014202510321895
2013-05-22,7.35750525384875e-05,0.6315790217411811,0.0004669002280217025,1.3923707255664235,0.00011705905928510733,9.821660110552692e-05,1.5910156397628545
2013-05-23,7.454058968752127e-05,0.6293306092234311,0.00046328339339080283,1.3927346016112765,0.00011694957123532057,9.828168308189326e-05,1.5689381010477694
2013-05-24,7.630250921850573e-05,0.622598511507708,0.0004572589218864966,1.3997319816441445,0.00011629434101237335,9.872900552326984e-05,1.5241221055960812
2013-05-28,7.438631671877e-05,0.6158599817897125,0.0004554037599643196,1.3756974966854605,0.00011335138167645748,9.605529410795351e-05,1.5238203298195483
2013-05-29,7.273626036607267e-05,0.605951128605993,0.0004500963532222425,1.5771308872383818,0.00010963919296789116,0.00011266108513750232,1.5073526246206577
2013-05-30,7.309916508279677e-05,0.607070839035195,0.0004526102699959562,1.565620123205677,0.00011042255255481871,0.00011155684395189326,1.510585687671632
2013-05-31,7.696255068093324e-05,0.5967665524639081,0.00045824208560019694,1.5785496011789593,0.00011207059729818626,0.00010425926901698854,1.4561705180848523
2013-06-03,7.835861755638394e-05,0.5947901571356783,0.0004616421034232181,1.6387649798742543,0.00011312533056175718,0.00010901274780339449,1.4436871666394115
2013-06-04,7.696792659140356e-05,0.5849845067988213,0.00044795878536820936,1.6997172298607797,0.00010862212304840974,0.00011248835093858875,1.4112647677914918
2013-06-05,8.390672708275947e-05,0.5837998197664941,0.0004586645186467677,1.668619789357958,0.00011452753667332298,0.00010213577024996991,1.3649386724423345
2013-06-06,8.864935953499249e-05,0.5838540727452642,0.0004504447031715841,1.7781070549189146,0.00011667098310080463,0.00010687507144511348,1.3160950480950873
2013-06-07,8.584609796353898e-05,0.574316789135547,0.00044741749930211466,1.8026582343946145,0.00011255590264382314,0.00010268491948500736,1.311135920139649
2013-06-10,7.344670994631798e-05,0.5904420600809803,0.00044934376567135975,1.7911222755608442,0.000107263711516943,0.00010223567829154812,1.46042908654917
2013-06-11,7.540176794643908e-05,0.5969729281968853,0.0004590352738589391,1.7052562822530417,0.00011106275216243185,9.389941452356557e-05,1.4729462609062987
2013-06-12,7.564969572692771e-05,0.594874232128566,0.00045126748515432734,1.7619197312825774,0.00010991216724891224,0.00010252564594695373,1.4529095747544258
2013-06-13,7.668406692361186e-05,0.5952313408178567,0.00046067610396273385,1.722639181746391,0.0001118758122711752,9.23583945359002e-05,1.4589186092936266
2013-06-14,7.978958283363962e-05,0.5951502841307212,0.00045935324114800447,1.752255475811442,0.00011393919191867394,9.399332969965474e-05,1.427995834446658
2013-06-17,6.406673037804978e-05,0.5955097639474355,0.000457526449077859,1.7249832163914367,0.0001019561128661821,9.117602167542282e-05,1.5914049657997498
2013-06-18,5.269216623890948e-05,0.6076013829244262,0.00041683312702197554,1.7289680578025794,9.004775577027429e-05,9.046653535575162e-05,1.708940098647535
2013-06-19,5.313666894497608e-05,0.6013104219070676,0.0004050834550739678,1.869948441762074,8.822022208089615e-05,9.296204928841217e-05,1.6602512696505247
2013-06-20,6.610900161714408e-05,0.552879448694641,0.0003638774687049121,2.0236870036122387,8.575082925462556e-05,7.042331109558389e-05,1.2971127555553306
2013-06-21,6.524441916700448e-05,0.5366313659946188,0.00035100745004913736,2.020660963542054,8.120932585546681e-05,7.090590972861693e-05,1.2446938281050117
2013-06-24,5.5679700730278476e-05,0.5698032976828081,0.0004256472558362767,1.6562917067430865,8.771993949158059e-05,6.216965220293243e-05,1.5754384154561147
2013-06-25,5.683904438603972e-05,0.5736894330488282,0.0004447509564349271,1.6900882177144747,9.121340741436298e-05,6.075441950086565e-05,1.6047667303281752
2013-06-26,5.616484134519195e-05,0.5712860683162461,0.00045281138538921475,1.768144228967638,9.110549466988354e-05,6.021169149197617e-05,1.6221090007170957
2013-06-27,5.600093181678947e-05,0.5765858896584426,0.00048062396241749635,1.751304693324358,9.459416468870347e-05,5.900020476979285e-05,1.6891534054857187
2013-06-28,5.651835513949762e-05,0.5748211781124459,0.0004917170861099465,1.776792689159291,9.582639872811079e-05,5.968867381193567e-05,1.6954916414604377
2013-07-01,4.0959150997653995e-05,0.5595312516930881,0.00047504422968079824,1.8301805193121727,7.804891047516737e-05,6.277219888271943e-05,1.905530475464146
2013-07-02,4.708768430286185e-05,0.5557572564932862,0.0004621449886582564,1.8333260822121449,8.198377890645866e-05,6.27972097868076e-05,1.741087507704768
2013-07-03,4.5307854285029834e-05,0.5492942290175117,0.0004538035052560743,1.8370677314744264,7.876362701023292e-05,6.292462334675047e-05,1.7384100009401064
2013-07-05,5.048108536897671e-05,0.5360300907574367,0.00044082272050947386,1.784463481809052,7.996234046325234e-05,6.021524965595434e-05,1.5840059673596758
2013-07-08,5.858594159480322e-05,0.547077803065189,0.00045604227498188544,1.925488837871864,8.942281828236439e-05,6.584026416826637e-05,1.5263528390622727
2013-07-09,6.185296409698371e-05,0.547161839310467,0.00043588470376939507,1.933911544684217,8.984250934968635e-05,6.449913409862529e-05,1.452517444577366
2013-07-10,6.043816195282401e-05,0.5478091004177296,0.0004252229548496819,1.9737977472511257,8.781995641203379e-05,6.628579427578966e-05,1.4530547186491722
2013-07-11,6.428746384905295e-05,0.5444408163955758,0.00041901630746421476,2.0902880489460807,8.935714527792126e-05,6.21594078873366e-05,1.3899622092377444
2013-07-12,6.999194674271863e-05,0.5447787376939414,0.00041184395044483905,2.0388758821690915,9.249335462869331e-05,6.201238724951827e-05,1.321485669896952
2013-07-15,7.060701256657018e-05,0.5459075153878226,0.0004116643600119347,2.0083941651244643,9.307105271307404e-05,6.129516971656463e-05,1.3181559356490853
2013-07-16,3.5042919617133015e-05,0.5476298363539713,0.00039302399132637846,1.854612237673117,6.426829430053403e-05,6.088556980912637e-05,1.8339880067844658
2013-07-17,3.792838595062833e-05,0.5502769166065393,0.00038338026720969616,1.849984101844208,6.635571815060299e-05,6.082182105854595e-05,1.749500182712197
2013-07-18,3.7451029819475974e-05,0.5614190213718427,0.0003805479172069405,1.6841200561931664,6.702297166143441e-05,6.020456728411533e-05,1.7896162531311728
2013-07-19,4.0860668714576163e-05,0.5647008478840096,0.00037728824033226075,1.7716826895596032,7.011449481527598e-05,6.416241058973982e-05,1.7159409530237115
2013-07-22,3.950888193740232e-05,0.5642595329776989,0.00036863201381656533,1.749586369667412,6.809618774854138e-05,6.344973754803038e-05,1.7235665604618386
2013-07-23,3.3171208880188284e-05,0.5636143820059292,0.0003812697426957073,1.797593990533363,6.338388965826099e-05,6.534807899504682e-05,1.91081036229938
2013-07-24,3.471216593235655e-05,0.5595669263204254,0.00039021321957239655,1.7715013140666775,6.512442216753758e-05,6.440706596229935e-05,1.8761267244010433
2013-07-25,3.488954269695917e-05,0.5557480844822718,0.0003908002671350398,1.7821281274043066,6.489377504795918e-05,6.54592797230014e-05,1.8599778051437477
2013-07-26,3.343176772700175e-05,0.5532792563321323,0.0003813600473322632,1.763660684595004,6.247289830993887e-05,6.583911665993737e-05,1.8686687111516853
2013-07-29,3.360094972876798e-05,0.5542970814151439,0.0003829163360323574,1.7668549279036014,6.28738877875627e-05,6.809456421559147e-05,1.8711937696728922
2013-07-30,3.816574763863081e-05,0.5548650826805622,0.00037654362417556493,1.7683351401133651,6.651688946872195e-05,6.819414082047466e-05,1.7428425639275185
2013-07-31,3.750748633018741e-05,0.5547939804420217,0.00037157559385122115,1.702569551733946,6.549592957506437e-05,6.893279718760492e-05,1.746209516641237
2013-08-01,4.226173154810077e-05,0.582995310505169,0.00041815200836235815,1.4387889086004075,7.750073091824052e-05,5.574901913664674e-05,1.8338276279577423
2013-08-02,4.130983358011611e-05,0.586514946523824,0.0004118038219849447,1.4602439217054697,7.649816069451256e-05,5.87473053467642e-05,1.851814787540898
2013-08-05,3.7225611971094185e-05,0.5936412951563161,0.0004015025811882434,1.578647793377281,7.257535983340608e-05,6.793408313517308e-05,1.9496082398796046
2013-08-06,4.1983018398946586e-05,0.5885347939304221,0.00039606143910023535,1.5484215968813306,7.589099615434739e-05,6.578876649847342e-05,1.807659359629359
2013-08-07,4.81253999850549e-05,0.5788303772714148,0.0003794088958524299,1.411458248133776,7.821539551427664e-05,7.465739400910391e-05,1.6252414637294659
2013-08-08,4.5117615842124565e-05,0.5705281966779041,0.00036567539262394007,1.4411946682356986,7.328212465074046e-05,7.713774054172995e-05,1.6242463898617574
2013-08-09,4.7210405389653165e-05,0.5715381109576536,0.00036319885217213344,1.420824537814627,7.484043335464956e-05,7.623018805002947e-05,1.5852529275474494
2013-08-12,4.729046229109182e-05,0.5694018707834441,0.00036447058011220565,1.4671798557745996,7.475442554420698e-05,8.049764225543511e-05,1.5807505768089858
2013-08-13,5.1414947954433665e-05,0.5793175724558719,0.00035829730153981215,1.4322769143392524,7.862907581282526e-05,8.442031945278979e-05,1.52930381029482
2013-08-14,5.361675369996386e-05,0.581409136065587,0.00034114997344530566,1.4086286820060785,7.863298829301256e-05,8.325930993899111e-05,1.4665749577648444
2013-08-15,5.120699157562921e-05,0.5886570003624894,0.00035249269031008707,1.3379913178002365,7.908643543894751e-05,7.339568753006539e-05,1.5444460415555221
2013-08-16,4.9139520575593413e-05,0.5979087383245208,0.0003429956315313,1.3696313744120876,7.762375587200873e-05,7.456245638486364e-05,1.579660423275738
2013-08-19,5.1240075352845624e-05,0.6006697273787401,0.000339695277997008,1.3291434418089598,7.924746517856981e-05,7.119924827759998e-05,1.546591503483587
2013-08-20,5.687877447837599e-05,0.5932191307862927,0.0003317165071545911,1.4006250201041133,8.14842749053229e-05,7.578884655725328e-05,1.4325954743680591
2013-08-21,5.746511661394483e-05,0.5927316047966469,0.0003358695020485999,1.4389355651605895,8.23465703699657e-05,7.617768314129704e-05,1.4329836120089414
2013-08-22,5.43081375808944e-05,0.6019706396493419,0.00035040114174237833,1.363013095508644,8.304060807425683e-05,7.062487076558868e-05,1.529063815723088
2013-08-23,4.6628310947370826e-05,0.6316556943258532,0.0003361533160462323,1.3694647655545715,7.908132868452389e-05,7.082507996973935e-05,1.6959938517563427
2013-08-26,5.7057237442025364e-05,0.6269284653970182,0.000338494066740035,1.4128665425127152,8.712622347543735e-05,7.27496972778861e-05,1.5269968785986956
2013-08-27,6.26349019454684e-05,0.566322979489046,0.0003177172582932824,1.4353074664867749,7.98900675249367e-05,6.498475241519638e-05,1.2754880273380345
2013-08-28,6.352118414260544e-05,0.5610484291933661,0.00036159038239843807,1.341632695571355,8.502919721656227e-05,6.123947512042627e-05,1.338595908817934
2013-08-29,6.345432123592429e-05,0.5581822474834769,0.00038248570322346704,1.3403580111365725,8.695893749052475e-05,6.120188681500756e-05,1.3704178974227756
2013-08-30,6.533098257867051e-05,0.5504707278284252,0.00039529509854933345,1.3022163236204798,8.846154890198835e-05,5.887584016211156e-05,1.3540520195829655
2013-09-03,6.741624909395761e-05,0.5470909099321187,0.0004095048730353177,1.27636419888465,9.090155840550049e-05,5.8137658355217696e-05,1.3483627408402912
2013-09-04,5.29054408502055e-05,0.5100888064413365,0.00042581643552627057,1.208414688007767,7.656092506051851e-05,5.41525639247982e-05,1.4471276267650859
2013-09-05,5.526096611110341e-05,0.49683409632711056,0.000435875309943925,1.3218839458442149,7.710841282662295e-05,6.51670553646917e-05,1.3953504300231516
2013-09-06,5.903493096893949e-05,0.49286572769760795,0.00045752739622555226,1.3325933141689903,8.100124642861518e-05,7.009920996686556e-05,1.3720901354357982
2013-09-09,5.950680039687122e-05,0.4864640262433365,0.00045880627986598263,1.3412223832926349,8.038013041388218e-05,6.85453142533399e-05,1.350772178604791
2013-09-10,6.058865375686932e-05,0.4896809485331455,0.0004482092088210496,1.3251309870222423,8.0695486972948e-05,6.686833800845362e-05,1.3318580620187328
2013-09-11,5.2548421709793746e-05,0.47761225259640433,0.0004540394593763573,1.3375119743585666,7.37737902807444e-05,6.881326190885288e-05,1.40392019170758
2013-09-12,5.463125330927889e-05,0.4710309339758493,0.000467225467739255,1.290846805025874,7.525463698531066e-05,6.637914202888771e-05,1.3775015659860208
2013-09-13,5.629719144726608e-05,0.47796654025580276,0.00046520741282689033,1.302316169493216,7.735068659240746e-05,6.721115261803844e-05,1.3739706121017123
2013-09-16,5.4138744378514925e-05,0.47403629714858503,0.00046161147945623026,1.345948039924092,7.493832589192494e-05,6.953570796424359e-05,1.3841903197456566
2013-09-17,5.7555509167455784e-05,0.4720027008673033,0.00045788426316106725,1.3792602896474058,7.662417167385069e-05,7.123431372322055e-05,1.3313090750516217
2013-09-18,6.204530316157312e-05,0.46781482578472416,0.00045969526426188666,1.459923816308313,7.900661434917545e-05,7.215173711847491e-05,1.2733697850332542
2013-09-19,6.178297806302708e-05,0.475359944349942,0.0004618507171022309,1.4628664068912602,8.029857050337231e-05,7.383748522728476e-05,1.2996876003849602
2013-09-20,6.675064824066973e-05,0.4837392059234984,0.0004587184377085516,1.64196116173233,8.464710889063512e-05,7.717040006113653e-05,1.2681091663026196
2013-09-23,6.644616634370019e-05,0.5021965055576304,0.00047291783066085087,1.5974593119656335,8.902285032094521e-05,7.398566126353021e-05,1.3397740640214608
2013-09-24,6.687102886618699e-05,0.5206523643464821,0.0004756436270161252,1.598955835056614,9.2855511914112e-05,7.359059984567602e-05,1.3885760917470187
2013-09-25,5.221698153901886e-05,0.5185995053957495,0.00046695185830980654,1.583166745092144,8.09793029119527e-05,7.221003352128197e-05,1.5508231331112339
2013-09-26,5.0374063840171386e-05,0.5156534122909577,0.0004658059077188592,1.5728227282856548,7.898850357517313e-05,7.170486991407088e-05,1.5680391366833268
2013-09-27,5.122431082106018e-05,0.5180747691653199,0.0004652757289449549,1.5659527097167842,7.998079253870907e-05,7.06662145873475e-05,1.5613834770389152
2013-09-30,5.1567877421329924e-05,0.516057469037241,0.00047051768089584046,1.5632021615436111,8.038512101495306e-05,7.00898271488795e-05,1.5588215965953935
2013-10-01,5.3629225784131454e-05,0.5214130916880803,0.00047563742137550144,1.5388424719920224,8.327616229856659e-05,6.761342099999488e-05,1.552813061925788
2013-10-02,4.9785428743887e-05,0.5039297411553308,0.0004816666359489169,1.4938712727873134,7.803589193078381e-05,6.656784786707825e-05,1.567444408929904
2013-10-03,5.1677659876475144e-05,0.4922921897236749,0.0004791779575811999,1.5232287919162553,7.746807803482194e-05,6.710393856348045e-05,1.4990631971338002
2013-10-04,4.988490741732951e-05,0.4700609335773908,0.0004116211007679025,1.4855700959547065,6.735774802119823e-05,6.429491691688674e-05,1.3502630656942711
2013-10-07,5.300164613196136e-05,0.4676730117952166,0.0004105623972375882,1.499026926000857,6.898847945593651e-05,6.217752251949729e-05,1.3016289962800736
2013-10-08,5.7418241986777646e-05,0.4694977692125469,0.0004396657838863901,1.340343580005761,7.459673392533538e-05,5.525713355682696e-05,1.2991817816803521
2013-10-09,4.671951297786224e-05,0.45244305096123566,0.0004485657048196041,1.3149891781760086,6.549770893959937e-05,5.492433728715389e-05,1.4019347541280036
2013-10-10,5.493659376391755e-05,0.42508063095042575,0.00046730580201799786,1.4524749281274476,6.810872766174033e-05,4.7607136737261786e-05,1.2397697599241084
2013-10-11,5.397060840252837e-05,0.4234688158675341,0.00046724100115458074,1.399379371220661,6.724663609558099e-05,4.579059525625761e-05,1.245986252258566
2013-10-14,5.390763459317086e-05,0.4209582075562929,0.00045641738455658545,1.3593652405532672,6.603059465655198e-05,4.476768309360281e-05,1.22488391773949
2013-10-15,5.553151341989191e-05,0.42027544703242853,0.00045358955656025075,1.0769190402758009,6.670145337655018e-05,3.9702036141322235e-05,1.2011459668350601
2013-10-16,4.144281603770634e-05,0.40111769962797583,0.00045507645023610643,1.1266516271141214,5.5085669976705426e-05,3.768421930349921e-05,1.3291970778864608
2013-10-17,4.1583055321708076e-05,0.4109609777157075,0.0004533105504610061,1.202552471452918,5.642306803821436e-05,3.9396715623256414e-05,1.356876439253832
2013-10-18,4.3823960134694674e-05,0.4116182175870953,0.00042986659950069425,1.2906134891557337,5.6495941248250355e-05,4.187383375733846e-05,1.289156458581284
2013-10-21,4.4710412594374516e-05,0.4152742691936099,0.0004262303540528364,1.2892917427782504,5.7327308049782414e-05,4.184229632087633e-05,1.28219143423864
2013-10-22,4.4371990394003997e-05,0.42754243084804117,0.0004385897585959312,1.386222677084609,5.9643472488673496e-05,4.478748831510565e-05,1.3441694176678884
2013-10-23,3.6244305626284386e-05,0.40997563245064916,0.00047189108214220254,1.253613078167488,5.361654456410014e-05,3.954973212722309e-05,1.4793094704845828
2013-10-24,4.040389782719303e-05,0.4388845651788167,0.0006249868714396058,1.1050305732370225,6.974248008854347e-05,3.4779180731750116e-05,1.7261324733279744
2013-10-25,3.967999624918889e-05,0.44216243174634634,0.0005978854843878847,1.0823396491876092,6.81046328631436e-05,3.409388031065574e-05,1.71634675657349
2013-10-28,4.081308187982178e-05,0.4441823091096767,0.0006013909920727755,1.3235251397464478,6.958881034643054e-05,4.5047684173081197e-05,1.7050613955432667
2013-10-29,4.2024721372673885e-05,0.443097555592401,0.0005998793483958449,1.2804363874869495,7.035317976205093e-05,4.3004562389466075e-05,1.6740903321680871
2013-10-30,3.243679795796633e-05,0.4454400747676375,0.0005344623634451494,1.2575940996847654,5.8649840888805676e-05,4.167725139728452e-05,1.8081267135186363
2013-10-31,3.3498134377451295e-05,0.44822750004721834,0.00046992997241485627,1.2798177554365853,5.623741906731452e-05,4.282539285371489e-05,1.6788224213814662
2013-11-01,3.528785039280735e-05,0.44792280016026975,0.00044415080968740884,1.2716809758299112,5.607651302541679e-05,4.250614023094826e-05,1.5891167186779602
2013-11-04,3.477448195487655e-05,0.442172390241202,0.0004174000825750196,1.2688919144837894,5.32719042157965e-05,4.221316264364213e-05,1.5319251710182844
2013-11-05,3.766596277267884e-05,0.4533163404077529,0.00040133834777678453,1.275286123633088,5.573541506799739e-05,4.203944666254706e-05,1.4797289373530975
2013-11-06,3.8333959556374354e-05,0.4521566286022138,0.00037943206065030956,1.1709819426720158,5.453153896712078e-05,4.345896862209939e-05,1.4225386471472137
2013-11-07,4.0431492315281525e-05,0.46111579353341725,0.0003782664128129524,1.1029486018313968,5.7025456883244105e-05,3.886422559923339e-05,1.4104217682237445
2013-11-08,4.3778322206368926e-05,0.4620259047091281,0.00036310744411582153,1.121032809937871,5.82523511805686e-05,3.606883543523896e-05,1.330620915666201
2013-11-11,4.088414418239951e-05,0.46601101147064605,0.0003520848504138584,1.0962537130610692,5.591100563778791e-05,3.5378094145304006e-05,1.367547413695342
2013-11-12,3.99781619662566e-05,0.46708915030194836,0.0003414566955178498,1.0255923467559518,5.4573148152790695e-05,3.351383210537143e-05,1.3650739671036636
2013-11-13,4.4902541372157916e-05,0.4626452399574438,0.0003306419497043078,1.0104105644965378,5.6371882187570315e-05,3.192964213466099e-05,1.2554274316091167
2013-11-14,4.545126757048379e-05,0.4576221721001193,0.0003207583596005148,1.0441585348877318,5.525467767551971e-05,3.255446776591631e-05,1.2156905765022554
