Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_LOW,Predicted_Covariance,Future_Cov_45_LOW,Beta_Predicted
2013-03-20,6.839791392936718e-05,0.5942382154648086,0.00018961998295497816,0.9778130477321882,6.767434446588746e-05,5.537234173027355e-05,0.9894211764378233
2013-03-21,6.814178529168062e-05,0.5907471801333949,0.00019402232501812677,0.9382528982416496,6.792572200856845e-05,5.1102345091282515e-05,0.9968292101214061
2013-03-22,6.79733209422515e-05,0.5857235030407205,0.00019698344659369428,0.9540199393187608,6.777612910570068e-05,5.14786828027553e-05,0.9970989818679251
2013-03-25,7.243408887933498e-05,0.5941544428337612,0.0001988661840284348,0.9442867519008128,7.131014506438845e-05,5.163362767921176e-05,0.9844832200924227
2013-03-26,7.339742545776695e-05,0.593546330995619,0.00020289505137043438,0.947105739247734,7.243204806682397e-05,5.0966879413194365e-05,0.9868472581303488
2013-03-27,7.311742529462491e-05,0.5932323690610249,0.00020595138084973205,0.9488428692364668,7.279769675409472e-05,5.631692458955827e-05,0.9956271909296333
2013-03-28,6.422356192814954e-05,0.5797856286714789,0.0002010538725887492,0.9562935308520744,6.588261999911455e-05,5.7106671711993914e-05,1.0258325452708632
2013-04-01,6.678777769649997e-05,0.5743824933055026,0.00019719386293503085,1.0066717643391354,6.591684134639523e-05,6.0327697603249974e-05,0.986959644711305
2013-04-02,6.451960799026473e-05,0.5733225122323542,0.00019537438074125802,1.105387048330562,6.436928164771064e-05,7.141650074194533e-05,0.9976700673293495
2013-04-03,6.836168011312682e-05,0.5765074630815437,0.00019175829804400732,1.183141857205285,6.600675472788452e-05,7.496349344001168e-05,0.9655519673983246
2013-04-04,6.901245142532413e-05,0.5702977777099539,0.00019122078545782433,1.1946051425418882,6.551382486287795e-05,7.904873678054187e-05,0.9493044155049046
2013-04-05,6.697476452894188e-05,0.5678255390863535,0.00020103650323456101,1.197360551443396,6.588825115753265e-05,7.835968369880235e-05,0.9837772722449856
2013-04-08,7.273438811092278e-05,0.5639526126867489,0.0002099432476226142,1.1627706691623978,6.968887654840472e-05,7.877848755901785e-05,0.958128312595776
2013-04-09,7.022991067372413e-05,0.5579544777367444,0.00021520343633465633,1.1605513615684095,6.859373103407466e-05,8.064421393924084e-05,0.9767025242670339
2013-04-10,6.636144982931065e-05,0.5572714144545368,0.00021546658507186778,1.1823962364495817,6.663688131658294e-05,8.418712215598578e-05,1.004150474228347
2013-04-11,6.716170407401359e-05,0.554503301566515,0.00021740042876392933,1.1752373578315929,6.7003144960665e-05,8.479555035053106e-05,0.997639143980417
2013-04-12,6.98842565011876e-05,0.576708958467448,0.0002224428317898049,1.16954685213677,7.190441872955268e-05,8.545186440673265e-05,1.0289072579362815
2013-04-15,9.593981606210937e-05,0.6082480196637723,0.00022857869982860127,1.1581814278713525,9.007370427001674e-05,6.990352796958449e-05,0.9388563368904622
2013-04-16,8.836558039441448e-05,0.6238874320774681,0.0002287598794508685,1.2066156589865404,8.870288265583249e-05,7.401941481228304e-05,1.0038171226841093
2013-04-17,8.959564094882932e-05,0.6382227809175491,0.00022935493798450756,1.241313262788435,9.148919150875665e-05,8.821782380639921e-05,1.0211344049763402
2013-04-18,9.719405369416862e-05,0.6550518512884463,0.0002279629555105931,1.245701247239285,9.750517490640969e-05,8.738178957749048e-05,1.0032010313431319
2013-04-19,7.72897485213767e-05,0.6488958003611142,0.00023330849894329453,1.1670251102610554,8.713671640972987e-05,8.468870211826227e-05,1.127403285386932
2013-04-22,7.797978274745508e-05,0.6443498365864642,0.00023403422156075614,1.1594400169900814,8.704672106472297e-05,8.597306909123512e-05,1.1162729363664943
2013-04-23,8.499754389235151e-05,0.6470120639418818,0.00023488022201748578,1.2111417819876606,9.141948933720715e-05,8.957400469155974e-05,1.0755544825270358
2013-04-24,7.773768893068322e-05,0.6404094207503249,0.00023418630200884282,1.2233309841535212,8.640806286626438e-05,9.13041240568979e-05,1.1115337239226692
2013-04-25,6.90805921567358e-05,0.6230821369159358,0.0002382620563194202,1.2314601638251634,7.993753819626955e-05,9.208672525837134e-05,1.1571634767533636
2013-04-26,7.034557142953508e-05,0.6330319491601578,0.0002378084665468877,1.22267019925648,8.18761978149263e-05,9.21433659882437e-05,1.163914033976416
2013-04-29,6.776168711759701e-05,0.6317737813656286,0.00023963553533273293,1.2016137124972204,8.050619738425876e-05,8.950798856271547e-05,1.188078408445532
2013-04-30,5.8041023931509805e-05,0.6338080707232886,0.00023889063501993376,1.20162930849501,7.463196222235419e-05,8.938514961410066e-05,1.285848476939728
2013-05-01,6.311211636341748e-05,0.6397452642889951,0.00023544464862173506,1.196487455262966,7.798442306348574e-05,8.955913581798974e-05,1.2356489935217716
2013-05-02,6.214021471172626e-05,0.6374218889786095,0.00023517668563109178,1.195652068995846,7.705671319709214e-05,8.816430562107443e-05,1.2400458150098899
2013-05-03,7.476459886581012e-05,0.6449099002532437,0.00023491322229359546,1.1752643014438,8.546745634653658e-05,8.541744305203912e-05,1.1431540815183974
2013-05-06,7.535412832838797e-05,0.6201205446176488,0.00023043469076471752,1.1587982479028605,8.171533683583817e-05,8.410906179565764e-05,1.084417518304087
2013-05-07,7.392273390092128e-05,0.6105853459087568,0.00023479360057191554,1.1192484620215015,8.044119523794938e-05,8.499565508343958e-05,1.0881793866791345
2013-05-08,6.958015556766957e-05,0.5643316935025405,0.00024161445127291215,1.066337626512942,7.317093293339722e-05,8.060314670526348e-05,1.05160634287797
2013-05-09,7.111722928104653e-05,0.5663665738354119,0.00024340572346889794,1.0489862095145035,7.451615220786432e-05,7.925360038776893e-05,1.0477932416824853
2013-05-10,7.562958883543677e-05,0.5881019854004393,0.00024372326650239066,1.0402984736703689,7.984486855871924e-05,7.889030600317725e-05,1.0557358540247328
2013-05-13,7.357910230951406e-05,0.6036302095356927,0.00024264124937051687,1.044831803381287,8.065485704587501e-05,7.932434421071791e-05,1.096165276746602
2013-05-14,7.590263764609063e-05,0.6140551359861648,0.0002421839116971863,1.0213759566662524,8.325463995170068e-05,7.590294154779285e-05,1.096860959429237
2013-05-15,7.650099964197039e-05,0.6181276242273792,0.00023792294143309622,1.0131112513999851,8.339305193045177e-05,7.477728393684134e-05,1.0900910095389162
2013-05-16,7.639729836462006e-05,0.6193948708164924,0.00023890714316119447,1.0059601101683775,8.367990387508221e-05,7.369133783065219e-05,1.0953254325264827
2013-05-17,7.425705624970095e-05,0.6191696709840752,0.00022778581061652165,1.0337254378821463,8.05270654502375e-05,7.38853978336139e-05,1.0844365440430694
2013-05-20,7.217439206379002e-05,0.6159061457476114,0.00021964496182662872,1.0391182937152623,7.754730829979397e-05,7.46320510342302e-05,1.0744435260536063
2013-05-21,7.13709588975209e-05,0.6139474480511949,0.0002124007194115543,1.02730365130759,7.559097656511411e-05,7.3862884454937e-05,1.059127938488995
2013-05-22,7.35750525384875e-05,0.6012080102148396,0.00020647976692139287,1.074863004635263,7.410180714406522e-05,7.581988692444201e-05,1.0071594186807025
2013-05-23,7.454058968752127e-05,0.5972083999151311,0.000201363482141421,1.081142602423914,7.316656662234128e-05,7.629344061304312e-05,0.9815667803147254
2013-05-24,7.630250921850573e-05,0.5975378691210115,0.00019775997334655287,1.0790744483939534,7.3401348972812e-05,7.611167607270587e-05,0.9619781803323697
2013-05-28,7.438631671877e-05,0.6005066430247442,0.000195287792142329,1.0834102273162072,7.237721889579281e-05,7.564692694081188e-05,0.9729910296463136
2013-05-29,7.273626036607267e-05,0.6051283546640651,0.00019308806281557702,1.1014668796353508,7.171346390500757e-05,7.868240670882289e-05,0.9859382864073917
2013-05-30,7.309916508279677e-05,0.6036550227117375,0.00019196923635723484,1.114139636194672,7.150902316362558e-05,7.93870107399353e-05,0.9782467841134698
2013-05-31,7.696255068093324e-05,0.6180353817459474,0.0001939756099081137,1.1188073580878366,7.551385261331554e-05,7.38944390711241e-05,0.9811765845232492
2013-06-03,7.835861755638394e-05,0.632583775986953,0.0001945231091965033,1.1367704189863257,7.809928056067643e-05,7.561942591964837e-05,0.9966903832176351
2013-06-04,7.696792659140356e-05,0.6264943118033165,0.00019856257337824224,1.0966004577549813,7.744987519453332e-05,7.25737051812218e-05,1.006261680994582
2013-06-05,8.390672708275947e-05,0.6350257117472146,0.00020663994878329628,1.0175390019981234,8.361743537915209e-05,6.228328969324536e-05,0.9965522227637119
2013-06-06,8.864935953499249e-05,0.6319616198248809,0.0002168304795620148,0.9823258118937436,8.761705871324309e-05,5.9043768505440346e-05,0.9883552365503337
2013-06-07,8.584609796353898e-05,0.6418979928264611,0.0002198441225292998,0.9435377705781888,8.818276804598959e-05,5.374679357089666e-05,1.0272192928727297
2013-06-10,7.344670994631798e-05,0.6230491715999636,0.00021707709987143302,0.9431236339396198,7.86711505117744e-05,5.383266443850951e-05,1.07113239747941
2013-06-11,7.540176794643908e-05,0.6153895968408033,0.00021350093572685018,1.000063273485449,7.808018003914693e-05,5.506817763646236e-05,1.0355218738983738
2013-06-12,7.564969572692771e-05,0.6122169837515247,0.00021446647290562952,1.0759614605275307,7.798097679510504e-05,6.260991451313765e-05,1.0308167937197334
2013-06-13,7.668406692361186e-05,0.6141000938375947,0.00021265839078024276,1.0894455660097393,7.842111161365292e-05,5.8410051551775074e-05,1.0226519635659308
2013-06-14,7.978958283363962e-05,0.6127260769920739,0.00021001382760722076,1.1061983274825191,7.931647522651563e-05,5.9337959300781455e-05,0.9940705592093343
2013-06-17,6.406673037804978e-05,0.6038156968808215,0.00020543848051061218,1.1267496886573314,6.927261402229103e-05,5.955568324351986e-05,1.0812572081253715
2013-06-18,5.269216623890948e-05,0.5832877913173177,0.00019891223308995913,1.0385650714341346,5.971544315001298e-05,5.4341885224621504e-05,1.133288824742174
2013-06-19,5.313666894497608e-05,0.5895498702342795,0.00019791069023989343,1.1371857259599747,6.045779973603108e-05,5.653370603477871e-05,1.1377792574584635
2013-06-20,6.610900161714408e-05,0.6044686581980109,0.00020449601750287513,1.0417631202583402,7.028238879546384e-05,3.6252843535045163e-05,1.0631288792181286
2013-06-21,6.524441916700448e-05,0.5994257975108679,0.0002048618530703928,1.0231131704208285,6.930070659982985e-05,3.590150520691648e-05,1.0621706420964925
2013-06-24,5.5679700730278476e-05,0.5753998370559591,0.00020073891279419993,1.1640325136418723,6.0832261847895244e-05,4.369248256898097e-05,1.0925393105573
2013-06-25,5.683904438603972e-05,0.5695533931978793,0.0001998963697735534,1.2346163017483969,6.071000672784176e-05,4.438134999867868e-05,1.0681039307330928
2013-06-26,5.616484134519195e-05,0.5622358077214947,0.00020348039396195363,1.1657887187731,6.010520111340947e-05,3.969931271985421e-05,1.0701570533067097
2013-06-27,5.600093181678947e-05,0.5587371223328543,0.00020251393957133494,1.171346158271026,5.950214398570074e-05,3.946181578667229e-05,1.0625206055564522
2013-06-28,5.651835513949762e-05,0.5566258263202462,0.0002020536303781094,1.1292598280947876,5.948280482692976e-05,3.7935782795214576e-05,1.0524510962874865
2013-07-01,4.0959150997653995e-05,0.5243566090998767,0.00020434003566811954,1.1284482083013616,4.7971019871750965e-05,3.870392817150236e-05,1.1711917533275675
2013-07-02,4.708768430286185e-05,0.49244032767896073,0.00021368326499856323,1.1581202126339212,4.9396085492651505e-05,3.9669275780640236e-05,1.0490234596150942
2013-07-03,4.5307854285029834e-05,0.4827443407290332,0.00021613022939908727,1.1585322875594748,4.777070998371243e-05,3.968291782645342e-05,1.0543582506288838
2013-07-05,5.048108536897671e-05,0.4727813756077769,0.0002203079080023569,1.2380921954687645,4.985856160321199e-05,4.177840085114028e-05,0.9876681778687093
2013-07-08,5.858594159480322e-05,0.4695987312955413,0.00022106499100371028,1.2134842903105552,5.344211134280505e-05,4.14939441177923e-05,0.9122002632035116
2013-07-09,6.185296409698371e-05,0.47636675243711174,0.00021744199517693323,1.2251338948589554,5.5245055367055664e-05,4.086023251191749e-05,0.8931674685861937
2013-07-10,6.043816195282401e-05,0.4883905490114658,0.00020885798779982968,1.2366770469092154,5.487170057913661e-05,4.1531165202300495e-05,0.90789823525685
2013-07-11,6.428746384905295e-05,0.5158172040364871,0.00020639156340017612,1.4123066377949682,5.9416209197951336e-05,4.199810854056815e-05,0.9242269898445624
2013-07-12,6.999194674271863e-05,0.5620272012068371,0.00018936565546738988,1.3718421522488402,6.470412662618691e-05,4.1724563782648166e-05,0.9244510209728976
2013-07-15,7.060701256657018e-05,0.5750394800849081,0.00018561203340165713,1.3718308561546009,6.583011978058198e-05,4.1867580881567135e-05,0.9323453491041783
2013-07-16,3.5042919617133015e-05,0.5684127420524838,0.00018208961009749596,1.40423028232178,4.5405297871089546e-05,4.609985804345849e-05,1.2957053341209106
2013-07-17,3.792838595062833e-05,0.5618231566241451,0.00017963528722110116,1.3531089764272122,4.637432941769901e-05,4.4486086099294734e-05,1.2226813310238098
2013-07-18,3.7451029819475974e-05,0.5566971747782774,0.00017736249007621954,1.4484699476694636,4.5371359036322276e-05,5.178045716087758e-05,1.2114849512823658
2013-07-19,4.0860668714576163e-05,0.5479427219724299,0.0001772745965027485,1.4727950723101122,4.663491081255114e-05,5.333803998931468e-05,1.1413154086711053
2013-07-22,3.950888193740232e-05,0.5472390412014219,0.0001769468319059072,1.4395541677655337,4.575576690183841e-05,5.220624469557299e-05,1.1581134331853182
2013-07-23,3.3171208880188284e-05,0.5490370664817501,0.0001871363128033003,1.468069507235313,4.325749329023478e-05,5.3368848935997774e-05,1.3040674353014188
2013-07-24,3.471216593235655e-05,0.5502572174226552,0.00019432993601450698,1.460660324021691,4.519355011756917e-05,5.310571608993877e-05,1.3019513160209493
2013-07-25,3.488954269695917e-05,0.5423003218695945,0.00020084379914334644,1.4805278441572338,4.539590878317294e-05,5.438121131589866e-05,1.3011322383176283
2013-07-26,3.343176772700175e-05,0.5504254635959832,0.00020181126330481625,1.4768768545942454,4.52117052669439e-05,5.513320582089202e-05,1.3523576029881266
2013-07-29,3.360094972876798e-05,0.5474140934664389,0.00020299547774567446,1.4519876410463517,4.521004426843311e-05,5.595958338288098e-05,1.3454990002775375
2013-07-30,3.816574763863081e-05,0.551904453581257,0.0002090498534911946,1.4503297056989768,4.929759351675223e-05,5.593056765258468e-05,1.291671107389861
2013-07-31,3.750748633018741e-05,0.5552854552194478,0.00021359118339447534,1.43829227208382,4.9701207348111754e-05,5.8232868893420864e-05,1.3251009921214152
2013-08-01,4.226173154810077e-05,0.5556596644903461,0.0002201265986648994,1.4559749507367237,5.359432152699209e-05,5.6414929880198766e-05,1.2681525238972515
2013-08-02,4.130983358011611e-05,0.5607621402803113,0.00022467706252729452,1.497968671959945,5.4023756092035296e-05,6.026501577129479e-05,1.307769879713068
2013-08-05,3.7225611971094185e-05,0.5474357185861971,0.00022740234051435912,1.50133184238107,5.036763030216741e-05,6.460693931963256e-05,1.3530369988619138
2013-08-06,4.1983018398946586e-05,0.5690558628735055,0.00022954479940102528,1.4832670982222984,5.586315510884162e-05,6.302050615695029e-05,1.3306131202382367
2013-08-07,4.81253999850549e-05,0.5904752083839939,0.0002270598283802876,1.401611716370878,6.172470127399487e-05,7.413657350136445e-05,1.2825805352924478
2013-08-08,4.5117615842124565e-05,0.5747669904050094,0.00022924769094978927,1.375099413132277,5.845442248515286e-05,7.36000930943876e-05,1.2956008732752282
2013-08-09,4.7210405389653165e-05,0.5893581574965429,0.0002302136843186983,1.3570821337825882,6.144177188979152e-05,7.281027565634485e-05,1.3014455474948614
2013-08-12,4.729046229109182e-05,0.5947055502368819,0.00022916672166248023,1.3591642912852095,6.191053363883253e-05,7.457130797946765e-05,1.3091547563597135
2013-08-13,5.1414947954433665e-05,0.6199355856144668,0.00022591263270752191,1.2547993833108195,6.681308499327277e-05,7.395955609403324e-05,1.2994875547182436
2013-08-14,5.361675369996386e-05,0.6253643479417511,0.00022581718969456394,1.218078266214511,6.881163473296392e-05,7.199651490289977e-05,1.2833980049972757
2013-08-15,5.120699157562921e-05,0.636419043833513,0.0002285652352799773,1.0676604316081542,6.885141737570313e-05,5.8566651654630595e-05,1.3445706388357985
2013-08-16,4.9139520575593413e-05,0.6255692201328826,0.00022922965619559226,1.0745261671120354,6.639360204592964e-05,5.849698828933203e-05,1.3511243347153448
2013-08-19,5.1240075352845624e-05,0.6219771452145297,0.00023126628279748808,1.0665287489153137,6.770729547074052e-05,5.713156518747937e-05,1.3213738466327292
2013-08-20,5.687877447837599e-05,0.5978729711686042,0.00023215470803460324,0.9955066147167746,6.870253832933478e-05,5.3867592672228444e-05,1.207876557808993
2013-08-21,5.746511661394483e-05,0.5514111659127034,0.00024129368354627092,1.1522858058498853,6.493078882755021e-05,6.100235836234285e-05,1.1299165938139542
2013-08-22,5.43081375808944e-05,0.5426185648352015,0.00024918386999736944,1.069967726686086,6.312291792121833e-05,5.544065032798232e-05,1.1623104885008058
2013-08-23,4.6628310947370826e-05,0.5141273449979514,0.0002410221358014612,1.079782989206395,5.450345216262795e-05,5.5843507977759426e-05,1.1688918396410661
2013-08-26,5.7057237442025364e-05,0.5231697204342889,0.00023851354443985077,1.0962659476585477,6.103156320433205e-05,5.644766397141612e-05,1.0696550681470498
2013-08-27,6.26349019454684e-05,0.5503944244488636,0.00023518967845654928,1.0765921533373484,6.68022908397837e-05,4.874361498865329e-05,1.066534611931596
2013-08-28,6.352118414260544e-05,0.5560264093869989,0.00022834760245663273,1.0820308599272928,6.696578133070255e-05,4.938982341797486e-05,1.0542275342406082
2013-08-29,6.345432123592429e-05,0.5582831991208256,0.000218197229497766,1.0761236779267531,6.569159033390671e-05,4.9136722419091126e-05,1.0352579470460999
2013-08-30,6.533098257867051e-05,0.5548736869424269,0.0002137285458950388,1.0612260843521113,6.556695134968322e-05,4.7980182850470786e-05,1.0036118968626955
2013-09-03,6.741624909395761e-05,0.5484352545422748,0.00021032759413955218,1.0478655791330047,6.530640603978479e-05,4.7729677074194206e-05,0.9687042355140176
2013-09-04,5.29054408502055e-05,0.5487232186493839,0.00020454492542817287,1.0338436968295543,5.708182645894585e-05,4.6329531936682544e-05,1.0789405690912814
2013-09-05,5.526096611110341e-05,0.5535774683656037,0.00019563335327788564,1.0682507141363558,5.7558450152569985e-05,5.2663286856877716e-05,1.0415751696567779
2013-09-06,5.903493096893949e-05,0.5436348676190089,0.00019289270579522943,0.9534087842059163,5.801225351337875e-05,5.015273740134434e-05,0.9826767400456722
2013-09-09,5.950680039687122e-05,0.5403590080130748,0.00019148407233233268,0.9012413804551938,5.768089932679033e-05,4.605938165881063e-05,0.9693160939942438
2013-09-10,6.058865375686932e-05,0.5362839789215463,0.0001878578310526205,0.8576564844798209,5.721437079971276e-05,4.327878848279932e-05,0.9443083358363281
2013-09-11,5.2548421709793746e-05,0.5164808704934425,0.0001854976936073355,0.9033864451439264,5.099215145226896e-05,4.6478064680063244e-05,0.9703840723110675
2013-09-12,5.463125330927889e-05,0.5080779536847265,0.00018459813288028288,0.9047256188431766,5.102283485255245e-05,4.6523654175338616e-05,0.9339495574758567
2013-09-13,5.629719144726608e-05,0.5001975593860442,0.00018352628277380087,0.8959336383748169,5.084333937580338e-05,4.623818233622718e-05,0.9031239049185721
2013-09-16,5.4138744378514925e-05,0.4975004948504351,0.00018177802206132256,0.9400681512131828,4.9353538233147355e-05,4.856673696923163e-05,0.9116121698000335
2013-09-17,5.7555509167455784e-05,0.4930319690158228,0.00018061729537828186,0.9578713024526044,5.026876296651026e-05,4.947094132813889e-05,0.8733961994890015
2013-09-18,6.204530316157312e-05,0.49827354848686123,0.00018266916818805926,1.0290377568801548,5.304627760333366e-05,5.08566686083311e-05,0.8549604063533227
2013-09-19,6.178297806302708e-05,0.49065757632524787,0.00018629856061069916,1.096542035230053,5.26402178751924e-05,5.534743702226128e-05,0.8520181371233382
2013-09-20,6.675064824066973e-05,0.49599209491066576,0.0001914604231906371,1.019523600992749,5.607147825329294e-05,4.791650740226616e-05,0.8400139883455063
2013-09-23,6.644616634370019e-05,0.49527428782996863,0.00019453529285308528,1.0028969099789475,5.6309276628647485e-05,4.644875178238004e-05,0.847442068175634
2013-09-24,6.687102886618699e-05,0.48915775691932695,0.0001976406380986019,1.035978507031132,5.6234918638341764e-05,4.768004099184474e-05,0.8409459162183861
2013-09-25,5.221698153901886e-05,0.4790873230939323,0.0002099835945192698,1.0211895335565049,5.016643548813236e-05,4.657761456794966e-05,0.9607302837036982
2013-09-26,5.0374063840171386e-05,0.4701809697173418,0.00021840633516416165,1.022226335145436,4.9317511805246664e-05,4.660322175292743e-05,0.9790258725546347
2013-09-27,5.122431082106018e-05,0.47208035276785143,0.00022320644205279632,1.0535323464917197,5.04786057112962e-05,4.754239538010064e-05,0.9854423593443956
2013-09-30,5.1567877421329924e-05,0.4701791948652735,0.0002268709917896574,1.069828984946802,5.0856037736474565e-05,4.79682861746672e-05,0.9861960638976984
2013-10-01,5.3629225784131454e-05,0.47433736556157174,0.00022851270057766538,1.0427410406861706,5.251015162293895e-05,4.581579353383749e-05,0.9791331285352318
2013-10-02,4.9785428743887e-05,0.4687271646947603,0.00023138119772887777,1.0475807742306236,5.030779489428883e-05,4.6680861248068434e-05,1.010492350143032
2013-10-03,5.1677659876475144e-05,0.4632955653550992,0.0002345287724271818,1.1528469082379502,5.100439823354046e-05,5.078722809997326e-05,0.9869719015035902
2013-10-04,4.988490741732951e-05,0.4573050209059644,0.00023669096224934952,1.1575498040109402,4.969141829362796e-05,5.009832163336091e-05,0.9961212893093527
2013-10-07,5.300164613196136e-05,0.4549423107697069,0.00024173776064881063,1.1277212710365507,5.1495971481724324e-05,4.677628767660372e-05,0.9715919266641593
2013-10-08,5.7418241986777646e-05,0.4550536696993536,0.0002446524077124911,1.0269752318662613,5.393396062228513e-05,4.2338179846799596e-05,0.939317519242493
2013-10-09,4.671951297786224e-05,0.45083479692563094,0.00024553512993193437,1.039106226158496,4.828624139329762e-05,4.340128556941753e-05,1.0335347762759806
2013-10-10,5.493659376391755e-05,0.4632308865716162,0.000252451753310206,0.9604241054154083,5.4552865621147084e-05,3.14794016935082e-05,0.9930150721681166
2013-10-11,5.397060840252837e-05,0.4772223976110609,0.00024279908048113603,0.8890169333384188,5.46289677213097e-05,2.9090477827287812e-05,1.0121984787325558
2013-10-14,5.390763459317086e-05,0.47606726183881354,0.00024075733603906251,0.9053859252145484,5.423544645564964e-05,2.9816879943845176e-05,1.0060809914022883
2013-10-15,5.553151341989191e-05,0.4763916061541228,0.00024025135692198158,1.1104804893839633,5.5025852563532795e-05,4.0939323082693434e-05,0.9908941639581179
2013-10-16,4.144281603770634e-05,0.45400274359178994,0.00023962624357524905,1.2175007227533678,4.524288557021558e-05,4.072293789334691e-05,1.0916942885602123
2013-10-17,4.1583055321708076e-05,0.4490753625249613,0.0002337801739760948,1.2029011941344097,4.427731385436879e-05,3.940814009631697e-05,1.064792221538714
2013-10-18,4.3823960134694674e-05,0.4152878192255338,0.00023520542518062497,1.3535802508560346,4.216272486175567e-05,4.3916784442288366e-05,0.9620929905048943
2013-10-21,4.4710412594374516e-05,0.41858753908887225,0.00023575227084294216,1.3628149353404526,4.2975266334834925e-05,4.422839646219517e-05,0.9611914505177725
2013-10-22,4.4371990394003997e-05,0.4186539951127031,0.00023567413151310364,1.3763182951943371,4.2812013405602525e-05,4.446748749885013e-05,0.964843204585831
2013-10-23,3.6244305626284386e-05,0.4316888855721254,0.00023897413439591072,1.5049978684784402,4.017595489849931e-05,4.748056923382815e-05,1.108476330399435
2013-10-24,4.040389782719303e-05,0.47684840030196973,0.00023513974969032638,1.4619578389569985,4.64788086784336e-05,4.6012931347536486e-05,1.150354574135963
2013-10-25,3.967999624918889e-05,0.4835784753195203,0.00023134210335546253,1.4692962813809407,4.6331900262015686e-05,4.628307906477689e-05,1.1676387258469756
2013-10-28,4.081308187982178e-05,0.4815929267454292,0.0002301905529297166,1.3767345213050484,4.66792149010917e-05,4.685872602148584e-05,1.1437316848196697
2013-10-29,4.2024721372673885e-05,0.48383936490137813,0.00022900807766055724,1.3691200445932208,4.746560506443317e-05,4.598307963735332e-05,1.1294686440276356
2013-10-30,3.243679795796633e-05,0.47693055205304596,0.0002275901561384955,1.3880123725638065,4.0978010449132546e-05,4.599937341339574e-05,1.263318608150979
2013-10-31,3.3498134377451295e-05,0.4850060315037058,0.00022738492825257885,1.3695198449596,4.232902715079607e-05,4.5827013363590894e-05,1.2636234207505341
2013-11-01,3.528785039280735e-05,0.48293892209457295,0.00022797571382554248,1.3806927789918686,4.331607553006903e-05,4.614987720594424e-05,1.227506777768987
2013-11-04,3.477448195487655e-05,0.4914380976109066,0.0002281799345235175,1.3643704565153807,4.377618198794527e-05,4.538951768046711e-05,1.2588593568338229
2013-11-05,3.766596277267884e-05,0.4974819415525067,0.00022749761787368901,1.424991193795264,4.60511291968883e-05,4.6974431992949714e-05,1.2226191979962258
2013-11-06,3.8333959556374354e-05,0.5058772261306124,0.00022772284490310508,1.4524377956578511,4.726506604273102e-05,5.3904715595367146e-05,1.2329815805545075
2013-11-07,4.0431492315281525e-05,0.5101899868615979,0.00022743138270434112,1.4079596153752836,4.892344291703933e-05,4.961179517857483e-05,1.210033073613466
2013-11-08,4.3778322206368926e-05,0.49717683788326666,0.0002268864088423546,1.5650590960273811,4.9550117089269234e-05,5.03552246469608e-05,1.131841390715988
2013-11-11,4.088414418239951e-05,0.49077823053851016,0.0002253572997279777,1.5674807470969196,4.7108422471433003e-05,5.058544457459622e-05,1.152241863282368
