Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_DIS,Predicted_Covariance,Future_Cov_45_DIS,Beta_Predicted
2013-03-22,6.79733209422515e-05,0.7283361273646172,0.00013603738889369037,1.096118052450639,7.00374363273208e-05,5.914626226446926e-05,1.0303665520009375
2013-03-25,7.243408887933498e-05,0.7230526545514121,0.00013558432149214625,1.0829569462401714,7.165494413908282e-05,5.9216118030060786e-05,0.9892433969653418
2013-03-26,7.339742545776695e-05,0.7266144613793889,0.0001358128916092256,1.06168115871261,7.254624669136896e-05,5.7132560124010055e-05,0.9884031522755827
2013-03-27,7.311742529462491e-05,0.7305010243489611,0.00013627181718644504,1.1236899525291004,7.291792438524491e-05,6.669467028776789e-05,0.9972714998021864
2013-03-28,6.422356192814954e-05,0.7015990796139521,0.00013660987895235206,1.129365861025654,6.571692866541173e-05,6.744197611674727e-05,1.0232526302252263
2013-04-01,6.678777769649997e-05,0.6935694320051524,0.000136795209130693,1.1034526892483585,6.629394816103113e-05,6.612757257592247e-05,0.992605989411522
2013-04-02,6.451960799026473e-05,0.6990162758616258,0.00013690626986071893,1.1218139035707042,6.569689087045448e-05,7.247780186829501e-05,1.0182469006998212
2013-04-03,6.836168011312682e-05,0.6951150467294618,0.00013710006310834876,1.1156812103815852,6.72948579529505e-05,7.068920821814264e-05,0.9843944420556823
2013-04-04,6.901245142532413e-05,0.6981068259708271,0.00013760374306623872,1.1607745852595746,6.80300414450793e-05,7.681012025152024e-05,0.985764743028903
2013-04-05,6.697476452894188e-05,0.6986744901954632,0.00014132325744424862,1.1808020643445702,6.797313553896415e-05,7.727603532736534e-05,1.01490667443244
2013-04-08,7.273438811092278e-05,0.7153162712542799,0.0001436807205131497,1.1178881960063625,7.312523039566055e-05,7.573767009869479e-05,1.0053735556851282
2013-04-09,7.022991067372413e-05,0.7190958120596369,0.00014599873422863416,1.1295954934069696,7.281525299199737e-05,7.849315734893862e-05,1.03681255313401
2013-04-10,6.636144982931065e-05,0.7273780825819834,0.00014673354448474933,1.1360207340704642,7.177659429575365e-05,8.088516637882673e-05,1.0816007558661147
2013-04-11,6.716170407401359e-05,0.7414085540550311,0.00014675068447307,1.136210770374411,7.360520279939982e-05,8.197970983994635e-05,1.0959400720131425
2013-04-12,6.98842565011876e-05,0.7379948657856542,0.00015128588784655574,1.141592272569199,7.588260371394785e-05,8.340938877748282e-05,1.0858325968261295
2013-04-15,9.593981606210937e-05,0.7469371849855171,0.00015332576983934922,1.1324694761664584,9.059226087207839e-05,6.835165009285242e-05,0.9442613566554152
2013-04-16,8.836558039441448e-05,0.7756293202937816,0.00015536278515660004,1.0590838804002207,9.088020209025307e-05,6.496912954883243e-05,1.028457026871942
2013-04-17,8.959564094882932e-05,0.7681880562043342,0.00015597831834198223,1.2185654899761116,9.081197223086534e-05,8.660118192066155e-05,1.0135757863792805
2013-04-18,9.719405369416862e-05,0.7768642980269865,0.0001559750399338741,1.1972924264195766,9.565167154131852e-05,8.398607218221874e-05,0.9841309000476164
2013-04-19,7.72897485213767e-05,0.7831616118479174,0.00015321626550233934,1.1145501267838656,8.522456142464627e-05,8.088069644187514e-05,1.1026631999077467
2013-04-22,7.797978274745508e-05,0.7798412442660602,0.0001508972122378328,1.0870400966404128,8.459366072287896e-05,8.060457804106364e-05,1.0848152911228743
2013-04-23,8.499754389235151e-05,0.7733004131408885,0.0001495391178262269,1.0911729794064668,8.718240346160234e-05,8.070131427243087e-05,1.025704972981548
2013-04-24,7.773768893068322e-05,0.7740092828673014,0.00014887796972641904,1.0947491781553558,8.326782115939539e-05,8.170733519240275e-05,1.071138366791985
2013-04-25,6.90805921567358e-05,0.7593480871215621,0.0001476197339841914,1.1050414368894002,7.668159509177395e-05,8.26333243958653e-05,1.110030946431269
2013-04-26,7.034557142953508e-05,0.7479309234983897,0.0001500918215428243,1.1141715008025062,7.685256815585404e-05,8.396664319989728e-05,1.0925004459283836
2013-04-29,6.776168711759701e-05,0.753040057787826,0.00015279467172468818,1.0973475748852104,7.662390638346483e-05,8.174122279116069e-05,1.1307851035421812
2013-04-30,5.8041023931509805e-05,0.7652796123667944,0.0001538289545057162,1.1009616777352087,7.231139177407292e-05,8.189682424358211e-05,1.245866920945478
2013-05-01,6.311211636341748e-05,0.7528824861568468,0.00015595132636930486,1.1194642419850973,7.469269039873466e-05,8.379381634995186e-05,1.1834920884071285
2013-05-02,6.214021471172626e-05,0.7588373966162335,0.00015772239685076176,1.130139485891955,7.512453282968633e-05,8.333357639091613e-05,1.2089519352032403
2013-05-03,7.476459886581012e-05,0.755186452736745,0.0001593029659545842,1.111501789776261,8.241649200907361e-05,8.078322528287339e-05,1.1023464749272225
2013-05-06,7.535412832838797e-05,0.7502641548024439,0.00016076637872607192,1.1104069015132476,8.257818584447511e-05,8.059667234285596e-05,1.0958681053890666
2013-05-07,7.392273390092128e-05,0.751984886604085,0.00016227891755369765,1.1389543581173074,8.236243415808971e-05,8.649211954553417e-05,1.114169211713411
2013-05-08,6.958015556766957e-05,0.7508635893874995,0.00016288247104036244,1.145651623616662,7.993572486082765e-05,8.659839397534033e-05,1.1488293495274937
2013-05-09,7.111722928104653e-05,0.746069631771109,0.00016329397577062715,1.141499369942136,8.039922424523168e-05,8.62432070962637e-05,1.1305168249384947
2013-05-10,7.562958883543677e-05,0.739780850269946,0.00016272036358565208,1.1480941031294856,8.206725508790444e-05,8.706491205045029e-05,1.085121000280399
2013-05-13,7.357910230951406e-05,0.7286671319744732,0.0001611150754333672,1.1500027817997047,7.933676943885626e-05,8.730899673186253e-05,1.0782513913410128
2013-05-14,7.590263764609063e-05,0.7196121705521388,0.00016043346350174802,1.1779010077137717,7.940985691754648e-05,8.753500682491511e-05,1.046206816788224
2013-05-15,7.650099964197039e-05,0.7122300855275755,0.00015976040492929227,1.1766026888735954,7.873873736544694e-05,8.684451310275227e-05,1.02925109127919
2013-05-16,7.639729836462006e-05,0.7215468371968635,0.0001597278218545583,1.1531329501778362,7.970651345426195e-05,8.447244471849703e-05,1.0433158653575425
2013-05-17,7.425705624970095e-05,0.7159202403817797,0.00016243126777012703,1.173712829318859,7.86263874618122e-05,8.389097932455758e-05,1.058840619771119
2013-05-20,7.217439206379002e-05,0.7209174776268606,0.0001640918357981764,1.1629958627505224,7.845499672466171e-05,8.352924504010265e-05,1.0870198484709188
2013-05-21,7.13709588975209e-05,0.7148218849549169,0.00016073056125217705,1.1626089054219264,7.656104222256259e-05,8.359129955214055e-05,1.072719820571473
2013-05-22,7.35750525384875e-05,0.7064274967363778,0.00015660775835497936,1.1775759252677078,7.582973220796815e-05,8.306516561991052e-05,1.0306446219430316
2013-05-23,7.454058968752127e-05,0.7033865473066085,0.00015369476691566634,1.1779739343986264,7.528700318484761e-05,8.312657757289616e-05,1.0100135174735718
2013-05-24,7.630250921850573e-05,0.6970794691766993,0.00015666612231227293,1.1812113730764824,7.621478852643506e-05,8.331582453351796e-05,0.99885035639104
2013-05-28,7.438631671877e-05,0.7017057152486773,0.00016015046886533535,1.1599623577690534,7.658886762265138e-05,8.099202455344473e-05,1.029609624471776
2013-05-29,7.273626036607267e-05,0.6950178467757263,0.00016322776744826388,1.1602969302352844,7.573008795610748e-05,8.288488438072256e-05,1.0411600428035102
2013-05-30,7.309916508279677e-05,0.7120739077511831,0.00016731596807690284,1.1923357528163676,7.874989364964108e-05,8.495880421033927e-05,1.0773022312969502
2013-05-31,7.696255068093324e-05,0.7223905166176829,0.00016971495164600626,1.158968067998085,8.256040499257532e-05,7.654695392103337e-05,1.0727347815543344
2013-06-03,7.835861755638394e-05,0.730197130313969,0.00016889525001386547,1.1020320445865173,8.40025021384375e-05,7.330858471053431e-05,1.072026341939895
2013-06-04,7.696792659140356e-05,0.7340587580760252,0.0001679777799548225,1.1470598519239972,8.346639128039084e-05,7.591313949400893e-05,1.0844308139348147
2013-06-05,8.390672708275947e-05,0.7354017638966015,0.0001684964806574588,1.125284011876538,8.744167634727195e-05,6.887833288085889e-05,1.0421295096044667
2013-06-06,8.864935953499249e-05,0.7348813990324812,0.00016780541239993813,1.1713440417658665,8.963095798785455e-05,7.040491617432075e-05,1.0110728205822468
2013-06-07,8.584609796353898e-05,0.7464529407445799,0.00016999454435809354,1.1190548840587788,9.017376541180657e-05,6.374478449458817e-05,1.0504119296150847
2013-06-10,7.344670994631798e-05,0.7413149580194182,0.00016889947515697447,1.113834472179815,8.256635003992792e-05,6.357668838223498e-05,1.1241667611833868
2013-06-11,7.540176794643908e-05,0.7166934834420188,0.00016361757692941767,1.153069111989616,7.960478953681465e-05,6.349339723761574e-05,1.055741684907987
2013-06-12,7.564969572692771e-05,0.712725108333556,0.00015904647628725186,1.1904502769840648,7.817856189786577e-05,6.92719886431342e-05,1.0334286363829737
2013-06-13,7.668406692361186e-05,0.7073719600496928,0.00015525021634982557,1.1655969712118286,7.718208676135473e-05,6.249286912648467e-05,1.006494436950494
2013-06-14,7.978958283363962e-05,0.7050714402872544,0.00015165080281926351,1.158758625941792,7.755835292013226e-05,6.215736407958898e-05,0.972036074957812
2013-06-17,6.406673037804978e-05,0.7031808205913403,0.0001495629651005452,1.1417689330374203,6.883278319716548e-05,6.034954311307381e-05,1.0743920095655235
2013-06-18,5.269216623890948e-05,0.7038868239609706,0.00014441118101210504,1.1363996715613105,6.140111705831563e-05,5.946098344710085e-05,1.1652798023129136
2013-06-19,5.313666894497608e-05,0.6876524262083227,0.00014197623439227546,1.147462550886676,5.972744940996933e-05,5.70446049900803e-05,1.1240345056597
2013-06-20,6.610900161714408e-05,0.7177190571491122,0.00014931241443388637,1.0254157838223286,7.130709373813558e-05,3.568396427784642e-05,1.078629112433056
2013-06-21,6.524441916700448e-05,0.7154256340558106,0.00014688911486185775,1.0590436855571552,7.003755694700343e-05,3.716232328017351e-05,1.0734643336732002
2013-06-24,5.5679700730278476e-05,0.6724855739194963,0.00014019325163862364,1.0627848783911644,5.9414845610964643e-05,3.989210716150906e-05,1.0670827039602784
2013-06-25,5.683904438603972e-05,0.6537412668267779,0.00013679911885562966,1.0991670173995474,5.7646233180182875e-05,3.951228898980977e-05,1.0142013083235686
2013-06-26,5.616484134519195e-05,0.6436988680430981,0.00013280761834873423,1.0969152958780766,5.559381888505933e-05,3.735392413479904e-05,0.9898330976024114
2013-06-27,5.600093181678947e-05,0.6389448647511095,0.00013055142132711628,1.0840691213853646,5.4632592903308353e-05,3.6521514725649925e-05,0.9755657831202216
2013-06-28,5.651835513949762e-05,0.6392089807914099,0.00012934692697611245,1.0693217781448308,5.465321099038026e-05,3.592225429849411e-05,0.966999320052506
2013-07-01,4.0959150997653995e-05,0.6398346352893602,0.00012649598769039007,1.020874107857403,4.605550976468846e-05,3.501431244428658e-05,1.124425400500278
2013-07-02,4.708768430286185e-05,0.6380864518960617,0.000125547739618206,1.0139488062346105,4.906114042395896e-05,3.4730949674466766e-05,1.0419102393824275
2013-07-03,4.5307854285029834e-05,0.6380968413697102,0.00012438408700451317,1.0146000271751927,4.790223243639381e-05,3.4752841968630445e-05,1.0572611127210494
2013-07-05,5.048108536897671e-05,0.6418973523680669,0.00012499769066311826,1.0263931435911298,5.09895196909731e-05,3.4634790802131136e-05,1.0100717787321754
2013-07-08,5.858594159480322e-05,0.6459355520387225,0.00012464903709583184,1.0563609013314936,5.519889193023544e-05,3.6121258889022594e-05,0.9421866479847065
2013-07-09,6.185296409698371e-05,0.6361988804115387,0.00012042352696949389,1.0958103208782026,5.4907140928014024e-05,3.654707839521225e-05,0.8877042794896808
2013-07-10,6.043816195282401e-05,0.6324007069726738,0.00011753622221239957,1.0362977730834373,5.330081315805398e-05,3.480185398465116e-05,0.8819065874249915
2013-07-11,6.428746384905295e-05,0.6330133012095955,0.00011673794101390949,0.9421559604885152,5.4838049196453164e-05,2.801712265016204e-05,0.8530131057154934
2013-07-12,6.999194674271863e-05,0.6356093840032531,0.00011464303775884812,0.9358978732068124,5.693616082953319e-05,2.8465323390630724e-05,0.813467312729894
2013-07-15,7.060701256657018e-05,0.6463678171137504,0.00011336905559185603,0.9752356054419336,5.782969573548898e-05,2.976369528811828e-05,0.8190361499994863
2013-07-16,3.5042919617133015e-05,0.6123855203828305,0.0001133331828655989,0.8748173015952431,3.859256084269658e-05,2.871961524061509e-05,1.1012941063229242
2013-07-17,3.792838595062833e-05,0.5871182313153815,0.00011133106082698728,0.9023452510511462,3.815187801581658e-05,2.966635299068244e-05,1.0058924749784812
2013-07-18,3.7451029819475974e-05,0.5801669130339614,0.00011038103113453291,0.8916378867204359,3.73019952853902e-05,3.187461187622672e-05,0.9960205491062819
2013-07-19,4.0860668714576163e-05,0.5744803217742372,0.00010913092339126674,0.901539909907822,3.836204998565262e-05,3.264973700054659e-05,0.9388502731960375
2013-07-22,3.950888193740232e-05,0.5768290392912534,0.00010697971876142015,0.9240740524364094,3.750120404174341e-05,3.351206726260682e-05,0.9491841379151181
2013-07-23,3.3171208880188284e-05,0.5763219193635336,0.0001085550315586974,0.9192242222805722,3.458364511825611e-05,3.3416632124992534e-05,1.0425801858222723
2013-07-24,3.471216593235655e-05,0.5767319379266356,0.00010822879948261163,0.9542143680282528,3.5349744512504635e-05,3.4692691027524454e-05,1.018367582748669
2013-07-25,3.488954269695917e-05,0.5780935393605763,0.00010801121892378751,0.9496872823338774,3.548789079004291e-05,3.488292705093826e-05,1.017149783196668
2013-07-26,3.343176772700175e-05,0.5715791967970628,0.00010768541315923275,0.964509779836372,3.429529347164961e-05,3.600605970806628e-05,1.0258294970131185
2013-07-29,3.360094972876798e-05,0.5667066205981273,0.00010732413165937786,0.9487813514578142,3.403163028522875e-05,3.656602001843814e-05,1.0128175114077815
2013-07-30,3.816574763863081e-05,0.5770831080069746,0.00010776476365783667,0.947413074786406,3.700953595049064e-05,3.653607236069546e-05,0.969705514507729
2013-07-31,3.750748633018741e-05,0.5803594739420868,0.0001062446504100054,0.9685127924277672,3.663613022946965e-05,3.9212668772345265e-05,0.9767684751506138
2013-08-01,4.226173154810077e-05,0.5881581565298839,0.00010699694885585832,1.026738241385572,3.955063533985187e-05,3.978321595696136e-05,0.9358498549648107
2013-08-02,4.130983358011611e-05,0.589892633571299,0.00010602664271755042,1.0182267849238913,3.9039765514575086e-05,4.09644436501497e-05,0.9450477557325797
2013-08-05,3.7225611971094185e-05,0.5914742961398126,0.0001054544023815915,0.998815872836446,3.7058612634787806e-05,4.2982127379304956e-05,0.9955138592097276
2013-08-06,4.1983018398946586e-05,0.5993667613744426,0.0001090080241351113,1.0522948454926038,4.0546999196203345e-05,4.470951581732887e-05,0.9657952368003327
2013-08-07,4.81253999850549e-05,0.6086120822558438,0.00011176886630869677,1.1162145718167564,4.4636298040574877e-05,5.904083326376093e-05,0.9274997829511329
2013-08-08,4.5117615842124565e-05,0.6095312152158321,0.00011192920958704868,1.1327568084375343,4.331524159266085e-05,6.06290758021608e-05,0.9600516513157393
2013-08-09,4.7210405389653165e-05,0.6195358636348415,0.00011455764059418643,1.123936922851879,4.556143004324611e-05,6.030155075809089e-05,0.9650717816803909
2013-08-12,4.729046229109182e-05,0.6064171442564354,0.00011378520729937318,1.1122544015847005,4.448372560780308e-05,6.102445897372842e-05,0.9406489903606324
2013-08-13,5.1414947954433665e-05,0.6326123761750646,0.00011547580073856423,1.0238642699233993,4.8744753161042355e-05,6.034793124003198e-05,0.948065788265355
2013-08-14,5.361675369996386e-05,0.6656873901264299,0.00011800986920451754,1.0191086986712985,5.295168110455005e-05,6.023609208592635e-05,0.9875958063568056
2013-08-15,5.120699157562921e-05,0.6793147604005579,0.00012162960474594944,0.9597777481642537,5.3611175489186915e-05,5.264873304139805e-05,1.0469503057996854
2013-08-16,4.9139520575593413e-05,0.6771674465414226,0.00012393400994147575,0.9555565499799736,5.284535022567728e-05,5.202030627528203e-05,1.0754144445585918
2013-08-19,5.1240075352845624e-05,0.677231226348492,0.00013597721849410794,0.9811705963738026,5.652947227336307e-05,5.255911942718656e-05,1.1032277350119801
2013-08-20,5.687877447837599e-05,0.6726763479133958,0.00013399448999381982,1.012210143575459,5.872523223105679e-05,5.477143286318916e-05,1.0324630368641783
2013-08-21,5.746511661394483e-05,0.6698734699013392,0.00013176951468977594,0.9980534842784252,5.829111967123229e-05,5.283725270557477e-05,1.0143739907957834
2013-08-22,5.43081375808944e-05,0.6768196646788744,0.00013135115506271024,1.001614401226956,5.7163968509504524e-05,5.189890535659748e-05,1.0525856907605464
2013-08-23,4.6628310947370826e-05,0.6742663592445339,0.0001306464599640671,1.0036045734789305,5.262658116780418e-05,5.190376266880946e-05,1.1286400922221604
2013-08-26,5.7057237442025364e-05,0.682816556280843,0.00013469339153410686,0.9820508431591668,5.985942729020242e-05,5.056663131413852e-05,1.049111908914698
2013-08-27,6.26349019454684e-05,0.6856602439968,0.0001375869509251833,1.0269751156253362,6.36510823531494e-05,4.64971618860418e-05,1.0162238684202893
2013-08-28,6.352118414260544e-05,0.6905075808586756,0.00014016612201728104,1.021390788036123,6.515522855864725e-05,4.662187792429507e-05,1.025724401049788
2013-08-29,6.345432123592429e-05,0.6914940203892855,0.00014177563052453852,1.022425143158863,6.558731075456381e-05,4.668480164890117e-05,1.0336145667796057
2013-08-30,6.533098257867051e-05,0.6920299174047907,0.00014320693334752763,1.0107570249800886,6.69370374981489e-05,4.5698374353048345e-05,1.0245833577896124
2013-09-03,6.741624909395761e-05,0.6924381916711682,0.00014457352155059698,1.0099754655403148,6.836088653399411e-05,4.600380409764314e-05,1.0140120142062483
2013-09-04,5.29054408502055e-05,0.6623262979761446,0.00014362364893728786,1.024784245547985,5.773446506339125e-05,4.59235516721943e-05,1.0912765140140968
2013-09-05,5.526096611110341e-05,0.6484053428847328,0.00014365549309384393,1.122879759035661,5.777193846994175e-05,5.5356423425080456e-05,1.0454384448109353
2013-09-06,5.903493096893949e-05,0.6405985945787799,0.0001441398046925289,1.1503838662833967,5.909251526024401e-05,6.051433646534715e-05,1.0009754274352385
2013-09-09,5.950680039687122e-05,0.6383083653856338,0.00014685209998493016,1.1840209709890732,5.966970854037664e-05,6.051128474291418e-05,1.0027376391003873
2013-09-10,6.058865375686932e-05,0.6438539391041667,0.0001498553848356941,1.1638883800442856,6.135065236819358e-05,5.8731764907106815e-05,1.0125765892469243
2013-09-11,5.2548421709793746e-05,0.6729861101435677,0.000150255080129781,1.1756570626420637,5.9799908756667934e-05,6.048603595147529e-05,1.1379962862999307
2013-09-12,5.463125330927889e-05,0.6879179036098972,0.0001507266972780381,1.2371095453778196,6.24240994643052e-05,6.361581397436303e-05,1.142644469657494
2013-09-13,5.629719144726608e-05,0.6825813357082319,0.00015016355848086922,1.2238484408648032,6.275958299143506e-05,6.316151658649979e-05,1.1147906561239798
2013-09-16,5.4138744378514925e-05,0.684008700137444,0.00015005346111549806,1.2340729114245756,6.165080104605743e-05,6.375590366790288e-05,1.1387556500206473
2013-09-17,5.7555509167455784e-05,0.6864042251118548,0.000150207632321047,1.2436773994491916,6.382185141174139e-05,6.42318978569959e-05,1.1088747599478948
2013-09-18,6.204530316157312e-05,0.6812341781669001,0.00014801264336515753,1.2919330734381915,6.528302825767962e-05,6.384936970552862e-05,1.0521832424232838
2013-09-19,6.178297806302708e-05,0.703268511813544,0.00014787906008097656,1.270384463812653,6.72216135244198e-05,6.412205081602608e-05,1.0880280561394202
2013-09-20,6.675064824066973e-05,0.6993563483102437,0.00014676195474613052,1.2906169256876636,6.922022539168626e-05,6.065760068034259e-05,1.0369970512063413
2013-09-23,6.644616634370019e-05,0.6955244165176581,0.00014593330413535885,1.3024378023051577,6.848958787812673e-05,6.0321863183855e-05,1.0307530388413488
2013-09-24,6.687102886618699e-05,0.6926479518501009,0.00014511280433562995,1.2846067901128513,6.823142232173758e-05,5.912294897556441e-05,1.0203435400743244
2013-09-25,5.221698153901886e-05,0.7166714388091329,0.000142051729698146,1.2921312232414348,6.17233148619366e-05,5.893557279004651e-05,1.1820544398150281
2013-09-26,5.0374063840171386e-05,0.7359534431153695,0.00013987538149752882,1.2861982462866144,6.177666760129753e-05,5.8637681332474774e-05,1.226358623701767
2013-09-27,5.122431082106018e-05,0.7387081056538447,0.0001380606512626901,1.2845438892689305,6.212206523656733e-05,5.7967174591345974e-05,1.2127457498369443
2013-09-30,5.1567877421329924e-05,0.7424390075443275,0.00013655735653155,1.296862484344497,6.230285665725642e-05,5.8147864428369574e-05,1.208171826585327
2013-10-01,5.3629225784131454e-05,0.7413286512387917,0.0001355468071645166,1.3122260624267468,6.320569265467758e-05,5.7656384471356795e-05,1.1785680611742066
2013-10-02,4.9785428743887e-05,0.7493343600298387,0.00013480188861818336,1.2870488766423511,6.138676700385855e-05,5.735171120732829e-05,1.2330267821866663
2013-10-03,5.1677659876475144e-05,0.7578638559345445,0.0001347293900825447,1.2922137402789975,6.323736811417374e-05,5.692685950971335e-05,1.223688693824947
2013-10-04,4.988490741732951e-05,0.777854711143195,0.00013458249119021207,1.2573412285706176,6.373490652375723e-05,5.441725708349805e-05,1.277639066071843
2013-10-07,5.300164613196136e-05,0.7715902845957014,0.00013401599371640685,1.2257598888003156,6.502939973599528e-05,5.084279125839701e-05,1.226931698953042
2013-10-08,5.7418241986777646e-05,0.7582278064185661,0.00013413132245925814,1.2707825293245574,6.654106631415789e-05,5.238940297999389e-05,1.158883727744243
2013-10-09,4.671951297786224e-05,0.7493127189831713,0.0001323090564037528,1.2899485139436762,5.891244454787554e-05,5.3878441312482314e-05,1.260981564079892
2013-10-10,5.493659376391755e-05,0.7504858239670044,0.00013227888566141245,1.2426355555144994,6.397622659475802e-05,4.072932321264211e-05,1.1645466566363225
2013-10-11,5.397060840252837e-05,0.7482923676191716,0.00013108374038103322,1.2544006469729645,6.293965891791315e-05,4.104659072158728e-05,1.1661839801488065
2013-10-14,5.390763459317086e-05,0.7436684027529121,0.00012932590397461677,1.2278641260994476,6.209365562992234e-05,4.043698517467687e-05,1.1518527217625034
2013-10-15,5.553151341989191e-05,0.741950956756,0.0001280308604092219,1.2514485880202686,6.256079890504967e-05,4.613629735607883e-05,1.1265819181265067
2013-10-16,4.144281603770634e-05,0.7217727223340846,0.00012585355653862125,1.3930180091025508,5.212641297128864e-05,4.6593636298389743e-05,1.2577912882141487
2013-10-17,4.1583055321708076e-05,0.7194387256844911,0.0001250614446272431,1.4309122304326367,5.188164404266746e-05,4.6877989578354344e-05,1.247663107996374
2013-10-18,4.3823960134694674e-05,0.7138103076718288,0.00012403871856643794,1.439537069004109,5.2628047793459963e-05,4.670564535509108e-05,1.200896670034054
2013-10-21,4.4710412594374516e-05,0.7185213198168314,0.00012416659861864835,1.4471285505046567,5.353605801929214e-05,4.696468581590107e-05,1.1973957499561987
2013-10-22,4.4371990394003997e-05,0.7354444466083147,0.0001247833084518323,1.4160889616501382,5.472459751736521e-05,4.5752438530613215e-05,1.2333140125433761
2013-10-23,3.6244305626284386e-05,0.761621786887517,0.00012450975821550397,1.392394314804518,5.1163582427400835e-05,4.392808524818977e-05,1.4116309181075049
2013-10-24,4.040389782719303e-05,0.7719853913154456,0.00012390571530798702,1.3567872512846149,5.462184729198849e-05,4.270284476268554e-05,1.351895491014393
2013-10-25,3.967999624918889e-05,0.7833641196243103,0.00012305825467902003,1.3536108793145885,5.474000875624525e-05,4.263896951496917e-05,1.37953664139684
2013-10-28,4.081308187982178e-05,0.7899819604914944,0.0001224638153643422,1.2828972292414889,5.584968940953923e-05,4.366486700846703e-05,1.3684261721277078
2013-10-29,4.2024721372673885e-05,0.789907187750184,0.00012175304049714749,1.3132951433056852,5.650259508473749e-05,4.410815209408251e-05,1.3445084997393388
2013-10-30,3.243679795796633e-05,0.7905875609154358,0.00012069496969432169,1.3115098161797594,4.946676957817189e-05,4.346404323352936e-05,1.525020121969933
2013-10-31,3.3498134377451295e-05,0.7831290127996279,0.0001199884737833452,1.3136259326793716,4.964932957852721e-05,4.395668554436544e-05,1.4821520810409017
2013-11-01,3.528785039280735e-05,0.7800951805132725,0.00011953152684922724,1.3193159001462298,5.066422807602227e-05,4.409834520323592e-05,1.4357414099201988
2013-11-04,3.477448195487655e-05,0.7780959060734646,0.00011903824230841906,1.3351395191943087,5.006182958702539e-05,4.441707054192399e-05,1.4396139574986548
2013-11-05,3.766596277267884e-05,0.7768750356887553,0.00011831294046163107,1.349278292341688,5.1861112213673294e-05,4.447857759342373e-05,1.376869417268446
2013-11-06,3.8333959556374354e-05,0.7595332995958666,0.00011912544075619769,1.4594854419921233,5.132641362056595e-05,5.416627679434015e-05,1.338928047468844
2013-11-07,4.0431492315281525e-05,0.7706971502911008,0.00012045498548942815,1.3756890559476849,5.3784362906946504e-05,4.8474688426977375e-05,1.3302591575779683
2013-11-08,4.3778322206368926e-05,0.7708046154879354,0.00012078074367606948,1.326396448399539,5.604962519746535e-05,4.2676338100987294e-05,1.2803054656423352
2013-11-11,4.088414418239951e-05,0.773773046998127,0.00012040231677272764,1.3239459241014364,5.4288579129586523e-05,4.2726134459663046e-05,1.3278638996914012
2013-11-12,3.99781619662566e-05,0.7642968586619229,0.00011948420927606318,1.3047061595895937,5.282369091282757e-05,4.263458411876628e-05,1.321313645119883
