Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_GLD,Predicted_Covariance,Future_Cov_45_GLD,Beta_Predicted
2013-04-19,7.72897485213767e-05,-9.056727324961642,0.0008084435697919491,0.4804978409688997,-0.0022638992473897816,3.486877717068202e-05,-29.291067582703224
2013-04-22,7.797978274745508e-05,-6.573903954457796,0.0007324385007776451,0.440546332251539,-0.0015710859603017837,3.266673541152741e-05,-20.14734979949732
2013-04-23,8.499754389235151e-05,-4.815713620024578,0.0006549632300798634,0.338763495673983,-0.0011362458245149684,2.505437711927577e-05,-13.367984208508561
2013-04-24,7.773768893068322e-05,-3.4933768904918887,0.0005986956005744246,0.3073298241219426,-0.0007536406041107117,2.293776643565585e-05,-9.694661810472839
2013-04-25,6.90805921567358e-05,-2.43990467456631,0.0005510406184941154,0.2344160843169772,-0.0004760391722504423,1.7529279620047495e-05,-6.891069653403736
2013-04-26,7.034557142953508e-05,-2.5544181372437933,0.0005002463248517826,0.2654777100584624,-0.00047918401650813694,2.0007038541148287e-05,-6.811857616198823
2013-04-29,6.776168711759701e-05,-1.9399147057709611,0.0004601077973864891,0.244849854973932,-0.00034253467118973836,1.823882150366194e-05,-5.054990301455845
2013-04-30,5.8041023931509805e-05,-1.206440176014106,0.0004268189216369974,0.2411352108944021,-0.00018988696632448482,1.7937234678487775e-05,-3.2715991804100026
2013-05-01,6.311211636341748e-05,4.2599293028675085,0.00039989051102049564,0.1602408097842291,0.000676751633980457,1.1994299132786557e-05,10.723006499790452
2013-05-02,6.214021471172626e-05,2.49026420394664,0.00037846454984030774,0.161718038833728,0.0003818953793005564,1.1924671875616752e-05,6.145704212194977
2013-05-03,7.476459886581012e-05,1.497145417420175,0.0003577999884505988,0.1763980434112764,0.00024486806547213013,1.2820494767911986e-05,3.2751873103957543
2013-05-06,7.535412832838797e-05,0.7735677176002838,0.0003389351283634108,0.1738021017351483,0.0001236260958217684,1.2615079235330633e-05,1.6406014980760526
2013-05-07,7.392273390092128e-05,0.3122927367218619,0.0003255473638782432,0.2950507904502544,4.844600672417823e-05,2.2406137750604613e-05,0.6553600518767402
2013-05-08,6.958015556766957e-05,0.0038393954261271143,0.0003143862901865638,0.2754885968733696,5.678548512674923e-07,2.0823843440679695e-05,0.008161160989575972
2013-05-09,7.111722928104653e-05,-0.20342298545592952,0.00031172676223363154,0.2697864399836389,-3.0288270988342696e-05,2.0383057956880222e-05,-0.4258921683892827
2013-05-10,7.562958883543677e-05,-0.22857592387959536,0.0003122807200416715,0.2625276684316631,-3.512763726581587e-05,1.9908601830206225e-05,-0.4644694993946149
2013-05-13,7.357910230951406e-05,-0.24464198732666448,0.0003110733227222936,0.2566726219144689,-3.7011750219483855e-05,1.9486760782281465e-05,-0.5030198664804598
2013-05-14,7.590263764609063e-05,-0.2704158951620484,0.0003151054871428616,0.2803788081847923,-4.182044339181739e-05,2.083618294516424e-05,-0.5509748368273123
2013-05-15,7.650099964197039e-05,-0.2834300672669705,0.00032039032429313536,0.3189357148323278,-4.437303873872632e-05,2.3540501077902486e-05,-0.5800321426699652
2013-05-16,7.639729836462006e-05,-0.2976415137709344,0.00032110665103823367,0.3309108488485315,-4.66183776447335e-05,2.4240785402756637e-05,-0.610209767133895
2013-05-17,7.425705624970095e-05,5.592389718493741,0.00032050597172987377,0.3983108322440118,0.0008627487839158365,2.8469217476238506e-05,11.6184081013757
2013-05-20,7.217439206379002e-05,3.7263808322396583,0.00031355706667437225,0.4200318143477416,0.0005605793568608192,3.016772584410958e-05,7.767011828313861
2013-05-21,7.13709588975209e-05,8.498511786951857,0.0003116078410629781,0.4328016831920198,0.0012673828780539334,3.111833650822169e-05,17.75768320380457
2013-05-22,7.35750525384875e-05,5.651747709950517,0.000309813369471729,0.4252943287567516,0.0008532929058546304,2.999988628958856e-05,11.597584730344138
2013-05-23,7.454058968752127e-05,3.678350737902435,0.0003019595643699749,0.4491950143921269,0.0005518536823828028,3.169853179161218e-05,7.403398399398332
2013-05-24,7.630250921850573e-05,2.0876172772621238,0.0002990466639382288,0.4474399889344591,0.0003153477766995513,3.1559831252089406e-05,4.132862469784541
2013-05-28,7.438631671877e-05,1.154228383018527,0.00029294070738594756,0.453919365639426,0.0001703837372775163,3.169400124143691e-05,2.2905252577793402
2013-05-29,7.273626036607267e-05,0.5798588141807159,0.0002854262064209084,0.4357103106626978,8.354965676436594e-05,3.112461800225851e-05,1.148665828348485
2013-05-30,7.309916508279677e-05,0.16671498973826923,0.00027664609283520184,0.4220592395866775,2.3707902296328245e-05,3.0073448872527196e-05,0.3243252131467598
2013-05-31,7.696255068093324e-05,-0.12190771641374669,0.0002546016009416049,0.3582953801123139,-1.7064811190178846e-05,2.366451734856753e-05,-0.22172876339461675
2013-06-03,7.835861755638394e-05,-0.33927219557957095,0.0002401145758409334,0.3492661759064817,-4.6537271202031906e-05,2.3233633875475407e-05,-0.5939011260445658
2013-06-04,7.696792659140356e-05,-0.48200037102093407,0.00024619541211468184,0.3322116829424982,-6.635020117935178e-05,2.198597726740454e-05,-0.8620500007955566
2013-06-05,8.390672708275947e-05,-0.6233638034453927,0.0002553098844009015,0.4039721333320808,-9.123758593902017e-05,2.472702604903863e-05,-1.0873691432276946
2013-06-06,8.864935953499249e-05,-0.6744703265475812,0.0002587786898593171,0.3819970976142106,-0.00010215624090779307,2.296035381357086e-05,-1.1523629887869524
2013-06-07,8.584609796353898e-05,-0.77923526627411,0.00024652700971462534,0.4976797877033729,-0.00011336033826330117,2.8349360935185076e-05,-1.3205065920578964
2013-06-10,7.344670994631798e-05,-0.9565164341083274,0.00025371785147915816,0.4888081176721747,-0.00013057322230042146,2.7900735838362387e-05,-1.7777953892809784
2013-06-11,7.540176794643908e-05,-1.1341071841616908,0.0002489283993125404,0.4613306156809046,-0.00015537533901266513,2.540302895527172e-05,-2.0606325719449243
2013-06-12,7.564969572692771e-05,-1.2638248038770492,0.00024500770899798743,0.3424057187026106,-0.00017206016778030997,1.9924498751348616e-05,-2.274433044666757
2013-06-13,7.668406692361186e-05,-1.3521708168876911,0.00024714414709820057,0.3822115657061875,-0.00018614839340385175,2.049207225502042e-05,-2.4274715840160352
2013-06-14,7.978958283363962e-05,-1.4115373556274726,0.0002423333756447683,0.4083706031642189,-0.00019627821024310958,2.1905545893692393e-05,-2.4599478186563206
2013-06-17,6.406673037804978e-05,-1.0465344481606145,0.00027768190663177985,0.4367622175860595,-0.00013958655850767105,2.3085581957683103e-05,-2.1787682574713614
2013-06-18,5.269216623890948e-05,-0.22623883212179344,0.0001365879883275281,0.4902539049705636,-1.919315768175843e-05,2.5652048357494307e-05,-0.36425068566616686
2013-06-19,5.313666894497608e-05,0.8980493154764182,0.00012302738355081004,0.4620861169083328,7.26103019785537e-05,2.297200896889169e-05,1.3664820061216654
2013-06-20,6.610900161714408e-05,1.385925130708168,0.00016687785529209397,-0.2593587589637344,0.0001455691760564087,-9.025557082328022e-06,2.201956957381401
2013-06-21,6.524441916700448e-05,0.7861192653138982,0.00015616260166093977,-0.2446320891860013,7.93503126117752e-05,-8.584250968128604e-06,1.2162007666688583
2013-06-24,5.5679700730278476e-05,0.31496513151964795,0.00015891339859531076,-0.3977589058679189,2.962723904518814e-05,-1.4930058961083204e-05,0.5321012623380881
2013-06-25,5.683904438603972e-05,-0.018622423179029377,0.0001617742956345217,-0.3866342440120355,-1.7857239937760806e-06,-1.3898528377336821e-05,-0.031417206483061025
2013-06-26,5.616484134519195e-05,-0.22340019038364273,0.00020932776233706463,-0.1343050419850589,-2.4223072140608383e-05,-4.573571330514585e-06,-0.43128533011839487
2013-06-27,5.600093181678947e-05,-0.36643208296461033,0.00021138815341013672,-0.0208716216980932,-3.986864176869834e-05,-7.031500336629424e-07,-0.7119281853939695
2013-06-28,5.651835513949762e-05,16.085420721747752,0.00021570314537059165,0.0802170212085903,0.001776050951031663,2.694769987685062e-06,31.424321296117785
2013-07-01,4.0959150997653995e-05,23.533379933208742,0.00021901667861232385,-0.0504381556548875,0.002228939977292811,-1.7299462564687476e-06,54.41860788131271
2013-07-02,4.708768430286185e-05,15.49306126945317,0.00021127443208541626,-0.070890006061997,0.0015453055926782763,-2.428206648918467e-06,32.81761708091381
2013-07-03,4.5307854285029834e-05,10.279877497625485,0.00020746101651977433,-0.0717493626583749,0.000996650611688965,-2.4576130445794615e-06,21.997303280333636
2013-07-05,5.048108536897671e-05,6.842551715716073,0.00020667295968710108,0.0693733139142754,0.0006989148367037088,2.3409453089923655e-06,13.845083393021277
2013-07-08,5.858594159480322e-05,4.46595888589691,0.00020277968563417538,-0.0470290595916019,0.00048676982736614745,-1.6081140779389759e-06,8.30864562581897
2013-07-09,6.185296409698371e-05,2.9304576736201526,0.00019511687037249018,-0.0845439724427593,0.0003219312396867575,-2.8196806781595885e-06,5.204782735746962
2013-07-10,6.043816195282401e-05,1.8788385525943359,0.0001883041234443457,-0.0132623212694003,0.00020043566541783843,-4.453868186378922e-07,3.3163759277506113
2013-07-11,6.428746384905295e-05,1.2865546519757682,0.00019453940106160727,-0.2749648235804334,0.0001438782587565327,-8.176696332461509e-06,2.2380453379582534
2013-07-12,6.999194674271863e-05,0.7344460357224606,0.00018539298318977261,-0.3148320309226604,8.366244912991856e-05,-9.575612714275559e-06,1.1953153616008272
2013-07-15,7.060701256657018e-05,0.39207666227236476,0.00018037709532456545,-0.3137803777009695,4.4247180827888475e-05,-9.576417736563468e-06,0.6266683608256481
2013-07-16,3.5042919617133015e-05,3.006102357358329,0.0001772672030711731,0.0401554932512788,0.00023692893463898076,1.318275614657976e-06,6.761107157382589
2013-07-17,3.792838595062833e-05,1.8399765253040705,0.00017614236147410437,0.0635139218227477,0.00015039256633187786,2.0881435597088367e-06,3.9651717984425967
2013-07-18,3.7451029819475974e-05,1.0663692923668293,0.00017386178952707366,0.2810152993176089,8.604815945453959e-05,1.0045842298129093e-05,2.297617979246895
2013-07-19,4.0860668714576163e-05,11.71098054861086,0.00017387403997540197,0.2804520333095226,0.000987105034962728,1.0156716334123045e-05,24.157828689930366
2013-07-22,3.950888193740232e-05,8.118041039619468,0.00017869807999920073,0.2441411504876457,0.0006821165008470388,8.853916669492646e-06,17.264890004424345
2013-07-23,3.3171208880188284e-05,5.05685723498637,0.00017610015968561626,0.2364703509320635,0.00038649263040053814,8.596425696833804e-06,11.651448453281223
2013-07-24,3.471216593235655e-05,3.118513988030081,0.00016437541490047232,0.1777573959884832,0.00023556294976864573,6.462785117802086e-06,6.786178374109131
2013-07-25,3.488954269695917e-05,1.958386655688362,0.00015695397814626547,0.135977928174498,0.00014492130750824343,4.994600051284373e-06,4.1537175986223
2013-07-26,3.343176772700175e-05,204.7221526696022,0.00015438116057074294,0.152784755096074,0.014707594945366765,5.703598998659154e-06,439.92872484238757
2013-07-29,3.360094972876798e-05,131.92270333649518,0.00014669612251764095,0.0137088499327546,0.009261997000122858,5.283388847185811e-07,275.6468812604143
2013-07-30,3.816574763863081e-05,87.09797615378783,0.00014803117956031645,0.0013434748815786,0.00654668659439529,5.1809814319228956e-08,171.53303680520148
2013-07-31,3.750748633018741e-05,57.37797614231371,0.00015032950579944488,-0.0039794143406248,0.004308502212316143,-1.6111656724276207e-07,114.87046010994612
2013-08-01,4.226173154810077e-05,38.766520163489375,0.00015156210070189606,0.0450798934303645,0.0031025998725708564,1.746718942928425e-06,73.41393168047527
2013-08-02,4.130983358011611e-05,25.231207647996094,0.0001510096458107338,0.0051880715621071,0.001992815557239781,2.0872213175472306e-07,48.24070649848839
2013-08-05,3.7225611971094185e-05,15.047473513515852,0.00015530233763090388,0.0148825591743021,0.001144125083351386,6.404424194256212e-07,30.73488984519054
2013-08-06,4.1983018398946586e-05,9.659496357699156,0.00015374543434443488,-0.0310656038838,0.0007760548663844777,-1.3199039358282322e-06,18.48497073292734
2013-08-07,4.81253999850549e-05,6.141576508687184,0.0001557287737199576,-0.1616552115748437,0.0005316814084129042,-8.550558856505443e-06,11.047833546900703
2013-08-08,4.5117615842124565e-05,3.7644822073748427,0.00016720239901749881,-0.2293204167628967,0.0003269637246492131,-1.2274024598517621e-05,7.246919380521427
2013-08-09,4.7210405389653165e-05,2.166017444524934,0.00017095297504150843,-0.223564315621582,0.0001945893854019912,-1.1994689961733008e-05,4.121747818006202
2013-08-12,4.729046229109182e-05,1.0712051789057089,0.00017314775643745875,-0.2334766164980074,9.693215714352905e-05,-1.2809824968557274e-05,2.0497189591184926
2013-08-13,5.1414947954433665e-05,0.6000387168990449,0.00017610672226564135,-0.2104021795952677,5.709682263050187e-05,-1.2401386238351568e-05,1.1105101707212413
2013-08-14,5.361675369996386e-05,0.2774025815451601,0.00017892037213742637,-0.1125546607651836,2.717006344216859e-05,-6.652727937060229e-06,0.5067457756620373
2013-08-15,5.120699157562921e-05,0.08841531854669275,0.00018576218524115904,-9.302528960259334e-05,8.623246532569558e-06,-5.102914344084113e-09,0.16839978813896175
2013-08-16,4.9139520575593413e-05,-0.05256446030494679,0.00018690346641969392,0.0130904193528174,-5.037514918610224e-06,7.126397951223769e-07,-0.10251453126940466
2013-08-19,5.1240075352845624e-05,-0.14440700320574004,0.00018747153207759139,0.0382503015618235,-1.4153400613303319e-05,2.0489833015216153e-06,-0.2762174043625271
2013-08-20,5.687877447837599e-05,-0.16008527271631193,0.00019058784638873482,0.0434482556330571,-1.666763942586011e-05,2.3510169617771786e-06,-0.2930379491948577
2013-08-21,5.746511661394483e-05,-0.16661441392884668,0.00018864785964536562,0.0454446724961445,-1.7347650226740315e-05,2.4058546787570283e-06,-0.30188140647626616
2013-08-22,5.43081375808944e-05,-0.1613570437948425,0.00018779830580232246,0.0327873805971858,-1.6295444760367684e-05,1.6988864780895236e-06,-0.3000553045313861
2013-08-23,4.6628310947370826e-05,-0.4214873792793414,0.00012992431585456837,0.0181052725626509,-3.280610240656916e-05,9.363566039645871e-07,-0.70356617557083
2013-08-26,5.7057237442025364e-05,-0.6838628530873203,0.00012585372681737052,0.0200068178051343,-5.795053160953252e-05,1.0301680272143574e-06,-1.0156561061760974
2013-08-27,6.26349019454684e-05,-0.5198007029466157,0.00012862545463348808,0.1183993118886288,-4.6656109848759234e-05,5.360628401136529e-06,-0.7448899638955175
2013-08-28,6.352118414260544e-05,-0.4286104410347659,0.00012999054154149534,0.1455717477199703,-3.8947350199193156e-05,6.644693031230671e-06,-0.6131395490322744
2013-08-29,6.345432123592429e-05,-0.20415659846425666,9.60039502007898e-05,0.1436495524193098,-1.5934504899676386e-05,6.559160742985568e-06,-0.251117726725523
2013-08-30,6.533098257867051e-05,-0.13272752615272115,9.100590008817828e-05,0.1264160942064605,-1.023423463422639e-05,5.715527920680013e-06,-0.15665208497212618
2013-09-03,6.741624909395761e-05,1.2420941219660102,8.669392718191326e-05,0.1054136764042262,9.495790788698574e-05,4.801532595564723e-06,1.4085314618237437
2013-09-04,5.29054408502055e-05,0.6177980454239869,0.00010027687238099393,0.1582343703994801,4.499840174192086e-05,7.090940670611133e-06,0.850543933077274
2013-09-05,5.526096611110341e-05,0.3678702250157907,0.0001127935707557024,0.1890717109454972,2.9043305785021852e-05,9.32097457860672e-06,0.5255663776603116
2013-09-06,5.903493096893949e-05,0.20351428956310047,0.00012575978399637945,0.1116417194138502,1.753558785126742e-05,5.872756712075954e-06,0.29703749226866305
2013-09-09,5.950680039687122e-05,0.0662921421449559,0.0001269888574908369,0.1160193318289807,5.762728519580157e-06,5.9293534455910926e-06,0.09684151191370646
2013-09-10,6.058865375686932e-05,0.004341977101623208,0.000137656303601124,0.172543372753002,3.965347313748602e-07,8.706828746260952e-06,0.00654470279148433
2013-09-11,5.2548421709793746e-05,-0.02124603062767597,0.00014745046769626955,0.182848258621246,-1.870168418028353e-06,9.407306514856192e-06,-0.035589430798828335
2013-09-12,5.463125330927889e-05,-0.06408388869390946,0.00017339341731627888,0.1521117660881151,-6.2371435895065244e-06,7.822034718694308e-06,-0.11416804872106369
2013-09-13,5.629719144726608e-05,1.8092183517299556,0.0001663963217939682,0.1521880185496937,0.00017510808959978716,7.854261799852196e-06,3.1104231862758547
2013-09-16,5.4138744378514925e-05,3.6127460755910272,0.00017804272181683734,0.1949444943590997,0.0003546938349766737,1.0071416597743296e-05,6.551571135392543
2013-09-17,5.7555509167455784e-05,4.941647411140603,0.00018461469525551103,0.1919908206554574,0.0005093875651838294,9.9157022450387e-06,8.850370234789926
2013-09-18,6.204530316157312e-05,5.5499535785949945,0.0002388264333443124,0.0249554382107561,0.0006755927843958791,1.233337107967701e-06,10.888701480538465
2013-09-19,6.178297806302708e-05,3.401913224489985,0.00023622183840909999,0.026502156282999,0.00041097714725027337,1.3376837172682778e-06,6.651947836360697
2013-09-20,6.675064824066973e-05,2.272399398379359,0.0002718688385754404,-0.1404865433075931,0.00030612029656840043,-6.602715705415967e-06,4.58602732163263
2013-09-23,6.644616634370019e-05,1.294290128250049,0.00027195448168376946,-0.1546141512469482,0.00017398616415236628,-7.160889879961452e-06,2.61845300829552
2013-09-24,6.687102886618699e-05,0.5910493267912661,0.00024174778362604014,-0.1493357705347037,7.514913398701686e-05,-6.873053458462743e-06,1.123792100423561
2013-09-25,5.221698153901886e-05,2.8110931872500844,0.00022071064493151953,-0.1288506204526733,0.00030178160516263153,-5.8770231568904954e-06,5.779376675327868
2013-09-26,5.0374063840171386e-05,3.9477082367211622,0.00019776065745554165,-0.1341116575287032,0.00039402020307632764,-6.114140382201737e-06,7.821886364508706
2013-09-27,5.122431082106018e-05,5.246900050791034,0.0001836204282596539,-0.0522064208305711,0.0005088635593072569,-2.355901371962705e-06,9.934024512010508
2013-09-30,5.1567877421329924e-05,6.347753661522902,0.00017345114251987416,-0.0823267176438535,0.0006003413742224562,-3.6913110481464e-06,11.641770114318069
2013-10-01,5.3629225784131454e-05,9.519066456175794,0.0001858172460288925,-0.0077072001203854,0.0009502505552826731,-3.3863775919585e-07,17.718893782051317
2013-10-02,4.9785428743887e-05,7.315716937563608,0.00018558001244380024,0.0530254405105633,0.0007031915102333305,2.362847135018529e-06,14.124444199341625
2013-10-03,5.1677659876475144e-05,5.094328123698819,0.00017813969854982826,0.0859184882129648,0.000488785923737118,3.7850314969800257e-06,9.45836024513224
2013-10-04,4.988490741732951e-05,3.0099738794696886,0.0001687682798814278,0.1042902148234238,0.0002761803171996285,4.513641406470981e-06,5.536350200856266
2013-10-07,5.300164613196136e-05,1.843911525680231,0.00016419163796719746,0.1115321517538785,0.00017201260610049508,4.626196339131492e-06,3.2454200700149016
2013-10-08,5.7418241986777646e-05,0.944307977714175,0.00015699263926092065,0.15524841084865,8.965577100160655e-05,6.400285942140333e-06,1.5614509936102294
2013-10-09,4.671951297786224e-05,0.4932873910100706,0.00014862642343956188,0.2033336989141601,4.110523935959315e-05,8.492821725344274e-06,0.8798302195288427
2013-10-10,5.493659376391755e-05,1.6584193919283832,0.00014777160669149334,0.4356815485135463,0.0001494241276857901,1.4280143947631908e-05,2.7199379766412117
2013-10-11,5.397060840252837e-05,2.2166163390758746,0.00013800302680419484,0.4950094164072627,0.0001912993493957823,1.6197734725051165e-05,3.5445097814910027
2013-10-14,5.390763459317086e-05,2.8108951454616444,0.0001371206389930553,0.5102761524444741,0.0002416691405667235,1.680481477778519e-05,4.483022532718189
2013-10-15,5.553151341989191e-05,3.002853402493517,0.0001288498409054458,0.4232767204670862,0.0002540070840181972,1.560465274108326e-05,4.57410699574432
2013-10-16,4.144281603770634e-05,2.2766485251659354,0.0001266835983207441,0.5064582869924514,0.00016496082221418686,1.694000585077463e-05,3.980444332356635
2013-10-17,4.1583055321708076e-05,2.2722922949802196,0.00014242283807799466,0.3850767504765089,0.00017486875246496954,1.2615465513385308e-05,4.205288695409566
2013-10-18,4.3823960134694674e-05,1.2762932187026927,0.0001390519969097551,0.3950425021039437,9.963109114861395e-05,1.2817116975125134e-05,2.273438795635854
2013-10-21,4.4710412594374516e-05,0.6885919361428796,0.00014018131486671356,0.4023339199269935,5.451441248635535e-05,1.3057227110792302e-05,1.2192777772132297
2013-10-22,4.4371990394003997e-05,0.3385915075606879,0.0001491080108797993,0.3573095882040512,2.7541082399442727e-05,1.1544320599501526e-05,0.6206862066562685
2013-10-23,3.6244305626284386e-05,0.08831587864289339,0.00014592361310688062,0.3492907681016436,6.422756734174712e-06,1.1019633213403823e-05,0.17720733293665106
2013-10-24,4.040389782719303e-05,-0.06803603532137598,0.0001437345387447532,0.3427431746948278,-5.184790346713866e-06,1.0787327614263392e-05,-0.12832401390799347
2013-10-25,3.967999624918889e-05,-0.16669292081886283,0.00014142907314217685,0.3485477750066229,-1.2487408392264243e-05,1.0979313316795207e-05,-0.3147028622140936
2013-10-28,4.081308187982178e-05,-0.22104451887676924,0.00013548558626274267,0.1906498288663998,-1.643713011872832e-05,6.488983866275972e-06,-0.40274170343541077
2013-10-29,4.2024721372673885e-05,-0.2636581847091884,0.00013253442733258838,0.1971752391493025,-1.9676961320845047e-05,6.62230076911204e-06,-0.46822348080194
2013-10-30,3.243679795796633e-05,-0.2858370377217869,0.00012869175316280058,0.1929983924158273,-1.8467701611046192e-05,6.396056185379912e-06,-0.5693441638406422
2013-10-31,3.3498134377451295e-05,-0.3225456730455196,0.00012965879614372725,0.1448472145418412,-2.1257026936955467e-05,4.846892333045066e-06,-0.6345734570598737
2013-11-01,3.528785039280735e-05,-0.33678674427876737,0.00012762413137446676,0.1516446958635568,-2.2601329716394672e-05,5.068748239666869e-06,-0.6404847409181222
2013-11-04,3.477448195487655e-05,-0.3371792369910399,0.0001258434068958574,0.1508827983384124,-2.230521386226318e-05,5.019529270921592e-06,-0.6414247634574823
2013-11-05,3.766596277267884e-05,-0.32741810374089475,0.00012146283484651063,0.1709594971451231,-2.2146185425188334e-05,5.6356315092752515e-06,-0.5879628129737376
2013-11-06,3.8333959556374354e-05,-0.28562818506145937,0.0001189256377461605,0.0710439903600766,-1.92854885434291e-05,2.6366747729703995e-06,-0.5030914825030699
2013-11-07,4.0431492315281525e-05,-0.2771420458071754,0.00011455240039065989,-0.0406377160567349,-1.8860986369090923e-05,-1.4319374103600229e-06,-0.46649246142127204
2013-11-08,4.3778322206368926e-05,-0.2658716732685865,0.00011249916583701085,0.0756030076542718,-1.8658480654647824e-05,2.432500117139339e-06,-0.42620364861614923
