Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IBB,Predicted_Covariance,Future_Cov_45_IBB,Beta_Predicted
2013-04-10,6.636144982931065e-05,0.6568856313953266,0.00024186710845982515,1.3091330581648988,8.322160771334046e-05,9.321083854013705e-05,1.2540655444900026
2013-04-11,6.716170407401359e-05,0.6549474404122402,0.00024361616430000561,1.2994202058510615,8.37761413210836e-05,9.375557265728983e-05,1.2473796261744723
2013-04-12,6.98842565011876e-05,0.6625478557444155,0.00024391759513198353,1.271841524617955,8.650246672141132e-05,9.292593050884995e-05,1.2377961940532531
2013-04-15,9.593981606210937e-05,0.6666072072806917,0.00027954993292524674,1.3101127662412546,0.00010916895216269359,7.907353907977528e-05,1.1378899464641454
2013-04-16,8.836558039441448e-05,0.6816483585513712,0.0002819018916976326,1.315060279361164,0.00010758480957324497,8.067191205105735e-05,1.2174967797760916
2013-04-17,8.959564094882932e-05,0.6885718293140887,0.00026512911605285213,1.3592108307041606,0.0001061259041423037,9.659658457967003e-05,1.1844985204460483
2013-04-18,9.719405369416862e-05,0.6975902791612351,0.0002567953933460312,1.343818108161682,0.0001102081931674533,9.426436026940046e-05,1.133898515172904
2013-04-19,7.72897485213767e-05,0.6806368059309172,0.0003160398363969739,1.1977585432411917,0.0001063768905326231,8.691896651261118e-05,1.3763389397392272
2013-04-22,7.797978274745508e-05,0.6819080215380621,0.00029517342254103957,1.1743964987057416,0.00010345594098168303,8.708209984492633e-05,1.3267020929865232
2013-04-23,8.499754389235151e-05,0.6849063040491703,0.00027779804060525353,1.2379683652258742,0.00010524438651630464,9.155805356888824e-05,1.2382050315429765
2013-04-24,7.773768893068322e-05,0.6872013659262056,0.0002996090889859177,1.241771800793212,0.00010487629071410077,9.268046670822529e-05,1.3491048184827874
2013-04-25,6.90805921567358e-05,0.6844347952616431,0.0002843573086954171,1.2215379292215178,9.592731825532898e-05,9.134475558794621e-05,1.3886290673027395
2013-04-26,7.034557142953508e-05,0.6899853049063203,0.00026463732417189833,1.2523954155332928,9.414207590248885e-05,9.438352975778651e-05,1.3382800649617388
2013-04-29,6.776168711759701e-05,0.6967414738795707,0.00024780597901892645,1.2635091987452711,9.028584322405114e-05,9.41185721617163e-05,1.332402528103596
2013-04-30,5.8041023931509805e-05,0.6933984036108346,0.00023329972561629726,1.270056867447355,8.068772751511522e-05,9.447524483018979e-05,1.3901844255940285
2013-05-01,6.311211636341748e-05,0.6853320887468777,0.00023031976661083345,1.297074729410213,8.262720165385915e-05,9.708826561144391e-05,1.3092129754937747
2013-05-02,6.214021471172626e-05,0.6837790909012708,0.00022462788298737078,1.2678342406599343,8.078561273210649e-05,9.348683314225386e-05,1.300053646529511
2013-05-03,7.476459886581012e-05,0.6896283025742804,0.00022501098936471915,1.2543259803649751,8.944682822900697e-05,9.116359432078071e-05,1.1963794307189286
2013-05-06,7.535412832838797e-05,0.6991527146287189,0.0002206045687532141,1.2586469497430974,9.014316962295328e-05,9.135638085960618e-05,1.1962605317404207
2013-05-07,7.392273390092128e-05,0.7096354719455411,0.00021782687289050915,1.2884769456572434,9.004924056858414e-05,9.784685507474282e-05,1.2181535478554844
2013-05-08,6.958015556766957e-05,0.7137431993502692,0.00021051945968769535,1.2937398697576028,8.638350157765589e-05,9.779220195157833e-05,1.2414962408878834
2013-05-09,7.111722928104653e-05,0.7144374306771196,0.00020620153518342998,1.290753143243012,8.651622496082479e-05,9.751971273405359e-05,1.2165297472279653
2013-05-10,7.562958883543677e-05,0.7258325042730215,0.00022492274948329388,1.2804940824139035,9.466707845219988e-05,9.710537173093964e-05,1.2517201258119621
2013-05-13,7.357910230951406e-05,0.7343986624237882,0.00022634062656014218,1.2807303322936183,9.477425442545332e-05,9.723392166202264e-05,1.2880594007083808
2013-05-14,7.590263764609063e-05,0.7333815260399905,0.00022708224375768638,1.2569131074228812,9.628308305330014e-05,9.340674361942876e-05,1.268507736216453
2013-05-15,7.650099964197039e-05,0.7383920801774932,0.0002275081980928953,1.2906655473688464,9.7413491660841e-05,9.526344117660462e-05,1.2733623366588989
2013-05-16,7.639729836462006e-05,0.7289029001419538,0.00023407550493659225,1.2655659060743227,9.74735229945301e-05,9.270869072121363e-05,1.2758765699975398
2013-05-17,7.425705624970095e-05,0.7291538871979634,0.00022892569819189129,1.2879625858306527,9.506821363015353e-05,9.205696654217078e-05,1.2802583139098838
2013-05-20,7.217439206379002e-05,0.7274973536279511,0.00022561115324930563,1.2778589600743178,9.283318862750282e-05,9.17789973476759e-05,1.2862344381848605
2013-05-21,7.13709588975209e-05,0.7284503785021027,0.00022596932157403066,1.280964656922755,9.250931816464372e-05,9.210104950441171e-05,1.2961759179594976
2013-05-22,7.35750525384875e-05,0.7335902087043442,0.0002249996236824338,1.2943591300807682,9.438646313714426e-05,9.130294973324931e-05,1.2828596090742879
2013-05-23,7.454058968752127e-05,0.7346824872881337,0.00022454777826175597,1.3053325052989553,9.504964100159289e-05,9.211394292485014e-05,1.2751393757420866
2013-05-24,7.630250921850573e-05,0.7376260955746131,0.0002194705783405604,1.3024837521618988,9.545393505699553e-05,9.186967737217361e-05,1.2509933950356247
2013-05-28,7.438631671877e-05,0.744352271476215,0.00021839546802912996,1.2962866654065204,9.487392247355494e-05,9.051059349445786e-05,1.2754216992923817
2013-05-29,7.273626036607267e-05,0.7500527054960336,0.00021717696616649498,1.2801903097534322,9.427013895776835e-05,9.144937217727344e-05,1.2960542442423946
2013-05-30,7.309916508279677e-05,0.7516969833705247,0.00021594516712448663,1.2740224680579804,9.444321443654186e-05,9.077931712409282e-05,1.2919875942436478
2013-05-31,7.696255068093324e-05,0.7465616599062216,0.00022396693330545766,1.257910163059082,9.801608702583634e-05,8.308183283669394e-05,1.2735555950086115
2013-06-03,7.835861755638394e-05,0.7583613986176687,0.00021822635196678422,1.3240325949645684,9.91683752436108e-05,8.807634598673265e-05,1.2655707608962463
2013-06-04,7.696792659140356e-05,0.7533594702638249,0.0002178264253310466,1.29237525108454,9.754666544873777e-05,8.553020363290159e-05,1.2673677175504507
2013-06-05,8.390672708275947e-05,0.7556072036157779,0.00022647047487425083,1.2455621078082149,0.00010415983314893618,7.62405229079281e-05,1.2413764279734154
2013-06-06,8.864935953499249e-05,0.7608425506831117,0.00023066292660324335,1.1979224992403306,0.00010879814556224873,7.20024434624703e-05,1.2272863124217264
2013-06-07,8.584609796353898e-05,0.7586271612149511,0.0002334342976972777,1.17425425544488,0.0001073917700184632,6.688910930239529e-05,1.2509802141976822
2013-06-10,7.344670994631798e-05,0.7457948535675009,0.0002202332060561183,1.16893767461554,9.48521011673645e-05,6.672193053232146e-05,1.2914411174672313
2013-06-11,7.540176794643908e-05,0.7449626620627101,0.00020934239999503208,1.2169880201838503,9.359526323387182e-05,6.701307232627404e-05,1.2412873833456572
2013-06-12,7.564969572692771e-05,0.7319257165931299,0.00021198097342313722,1.2068252762174954,9.268704585487425e-05,7.022484554346876e-05,1.225213729734567
2013-06-13,7.668406692361186e-05,0.7419309530187588,0.00019525959107978506,1.2454325549227354,9.078670340320302e-05,6.677321199602313e-05,1.1839056931297
2013-06-14,7.978958283363962e-05,0.7413602058498778,0.0001897538421364001,1.2378769677432089,9.122159403063214e-05,6.640137786004911e-05,1.143276989188277
2013-06-17,6.406673037804978e-05,0.7433990336740804,0.00018284518309760232,1.3099589929059514,8.046000112952119e-05,6.923942702524514e-05,1.2558780611205966
2013-06-18,5.269216623890948e-05,0.748359465617365,0.00016622698939110946,1.2633135413795205,7.003805105380612e-05,6.610162555684382e-05,1.329192858313119
2013-06-19,5.313666894497608e-05,0.7637455416308365,0.00016802543693338303,1.2249541630276446,7.216612190399227e-05,6.089699947668927e-05,1.3581228055285421
2013-06-20,6.610900161714408e-05,0.7582644912067742,0.00017928550510728413,1.1927451851410766,8.255124123150498e-05,4.1506945036962794e-05,1.2487140814738447
2013-06-21,6.524441916700448e-05,0.7738949371008187,0.00017175291711786275,1.1310945784820607,8.192298177908904e-05,3.969062179327206e-05,1.255632019183018
2013-06-24,5.5679700730278476e-05,0.7750573170300697,0.00013326680705144116,1.3450663625045425,6.676414060391092e-05,5.048766929540708e-05,1.1990750619750503
2013-06-25,5.683904438603972e-05,0.7633884144093493,0.00013262226085576005,1.4121605500032786,6.627918538598276e-05,5.076361905740839e-05,1.1660854981274393
2013-06-26,5.616484134519195e-05,0.7455802774734583,0.00014429918938117117,1.357486574165628,6.712103199300007e-05,4.622731645363751e-05,1.1950720483740143
2013-06-27,5.600093181678947e-05,0.7393819790145362,0.00013410781165620206,1.3845221097060094,6.407572457382626e-05,4.664356139302051e-05,1.1441903285369246
2013-06-28,5.651835513949762e-05,0.741353253962012,0.00013405168516588485,1.421985323174653,6.452917222810026e-05,4.776945483746419e-05,1.1417383267582804
2013-07-01,4.0959150997653995e-05,0.7214317384726708,0.00015338654965495204,1.3912820736784073,5.718266039198825e-05,4.77186999366188e-05,1.3960899823158806
2013-07-02,4.708768430286185e-05,0.7136197857376374,0.00016202687157031327,1.3937846270433447,6.233243209817987e-05,4.774152643726997e-05,1.3237523361154433
2013-07-03,4.5307854285029834e-05,0.7105480025406377,0.0001697779670043451,1.393829235132264,6.231905152383497e-05,4.7742485553319067e-05,1.3754580195254535
2013-07-05,5.048108536897671e-05,0.7041861964680332,0.00018018108450691732,1.4086624999185997,6.715934440169354e-05,4.753415521150756e-05,1.3303863003501604
2013-07-08,5.858594159480322e-05,0.7096670926895127,0.00017848696018476945,1.4136660213747927,7.25695819317791e-05,4.8338968506246824e-05,1.2386859365287777
2013-07-09,6.185296409698371e-05,0.7000266941466987,0.00017202935186274302,1.4287256462895626,7.220979900385139e-05,4.765035262521386e-05,1.1674428227987337
2013-07-10,6.043816195282401e-05,0.6932993030866215,0.00017425321560878698,1.4236293421224602,7.1148670351965e-05,4.7809559935068874e-05,1.1772143303679758
2013-07-11,6.428746384905295e-05,0.6782260870432881,0.00017631915614357615,1.434915458199784,7.22083441727142e-05,4.2670432572704696e-05,1.1232103407012521
2013-07-12,6.999194674271863e-05,0.6785778306584156,0.0001854640164161943,1.4103285594393429,7.73131794809875e-05,4.289512742872987e-05,1.104601073108893
2013-07-15,7.060701256657018e-05,0.678089315277841,0.00018171748028429781,1.4133338218957576,7.680848032977576e-05,4.3134230313745286e-05,1.0878307626648087
2013-07-16,3.5042919617133015e-05,0.6801062947416381,0.0001634030090610884,1.3417395220510528,5.1464405534992584e-05,4.404833187016929e-05,1.4686106664991136
2013-07-17,3.792838595062833e-05,0.6847821045176966,0.0001559172029526674,1.337511693480689,5.266009045681454e-05,4.397329512372503e-05,1.3884084212115586
2013-07-18,3.7451029819475974e-05,0.6952660578513213,0.00014966512204736134,1.310295915251095,5.20526941091074e-05,4.684095905261726e-05,1.3898868565167732
2013-07-19,4.0860668714576163e-05,0.6933133496986016,0.0001518812916771719,1.3170951458671247,5.46178296419624e-05,4.7699286126617786e-05,1.3366846740439826
2013-07-22,3.950888193740232e-05,0.6994260591071373,0.00014403577192439207,1.3122437796404245,5.276237803502745e-05,4.758926158818185e-05,1.335456116389826
2013-07-23,3.3171208880188284e-05,0.6959306503523403,0.00014767305517846016,1.297591429917195,4.870765752724758e-05,4.717144567242617e-05,1.4683714935797392
2013-07-24,3.471216593235655e-05,0.6979657254295938,0.00014220150596654923,1.335657884608605,4.9037356582161833e-05,4.856096057844265e-05,1.4126850130216801
2013-07-25,3.488954269695917e-05,0.6991486606430908,0.00014202819695157852,1.3036789285346395,4.9215789403748765e-05,4.7885380596190455e-05,1.4106172107563397
2013-07-26,3.343176772700175e-05,0.6938060257869507,0.00014647499486718235,1.302630147049796,4.855114578934823e-05,4.862841189662107e-05,1.452245845502661
2013-07-29,3.360094972876798e-05,0.691249574454175,0.00015129327038234161,1.326995041224753,4.9285646616386635e-05,5.114237033351961e-05,1.466793260733043
2013-07-30,3.816574763863081e-05,0.6979139927606468,0.00015345744413354913,1.3296646076402272,5.341125384025521e-05,5.1277234411348904e-05,1.3994551959514903
2013-07-31,3.750748633018741e-05,0.7017080701909699,0.0001512723492432087,1.3476526199156744,5.285611355863874e-05,5.456309531283569e-05,1.4092150322560588
2013-08-01,4.226173154810077e-05,0.7054795202377581,0.0001527214385481024,1.3658584814970336,5.667715701999505e-05,5.292317043019184e-05,1.3410987894683672
2013-08-02,4.130983358011611e-05,0.708355635463544,0.00015294036343837492,1.4250555888497882,5.630398515786211e-05,5.733163793381428e-05,1.3629680944772244
2013-08-05,3.7225611971094185e-05,0.7087841984221739,0.00014700462029503027,1.5957809909771878,5.243248511486527e-05,6.867137746707278e-05,1.4085056588345486
2013-08-06,4.1983018398946586e-05,0.7073663040299689,0.00015855795082888067,1.5437741252755186,5.771320727408662e-05,6.559130643662772e-05,1.3746797985238415
2013-08-07,4.81253999850549e-05,0.7190726749761858,0.0001515612613582629,1.5671056960141874,6.14121168039587e-05,8.289017939845802e-05,1.2760853275615356
2013-08-08,4.5117615842124565e-05,0.7372333926776067,0.0001433101260847975,1.5459250747264683,5.928113475319935e-05,8.274327538082596e-05,1.3139243651667174
2013-08-09,4.7210405389653165e-05,0.7441518578029233,0.00013532680391287728,1.5497702046957853,5.948019007011716e-05,8.31483909476974e-05,1.259895770417449
2013-08-12,4.729046229109182e-05,0.7507089385587383,0.00013415055349771902,1.5392646062351611,5.9793586141095555e-05,8.445261235116535e-05,1.2643899688068596
2013-08-13,5.1414947954433665e-05,0.7518568832887924,0.00015073458536298952,1.5902555515847043,6.6189078632082e-05,9.373179189883538e-05,1.2873508826799138
2013-08-14,5.361675369996386e-05,0.7388772879150604,0.0001659526217891612,1.5906460350225609,6.969708808990929e-05,9.401774429622107e-05,1.2999124952609034
2013-08-15,5.120699157562921e-05,0.7308820548443355,0.00017275702651824374,1.5399472634902382,6.874320715797638e-05,8.447400716301464e-05,1.3424574465861243
2013-08-16,4.9139520575593413e-05,0.7290401819933697,0.00017418404191286028,1.545968857474177,6.744831510302952e-05,8.41622334748688e-05,1.372587976296409
2013-08-19,5.1240075352845624e-05,0.7317552176624715,0.00017515775146656845,1.590359281397061,6.932428329907927e-05,8.519199791759549e-05,1.3529309397322995
2013-08-20,5.687877447837599e-05,0.7240341078871645,0.00018531583526358497,1.5529069822878818,7.43344968929012e-05,8.402893516035776e-05,1.3068934338794778
2013-08-21,5.746511661394483e-05,0.7368021051842448,0.00019157803141553868,1.6172650522953382,7.730825266475962e-05,8.561850001636316e-05,1.345307505144774
2013-08-22,5.43081375808944e-05,0.7457487523041437,0.000187275354062738,1.6194796864389978,7.520821887947244e-05,8.391375250842189e-05,1.384842534278522
2013-08-23,4.6628310947370826e-05,0.7791359193904539,0.00015972778203960576,1.6253162475527407,6.724009200579975e-05,8.405703900123639e-05,1.4420443425817708
2013-08-26,5.7057237442025364e-05,0.7820048336789367,0.00018317948438114463,1.67191839272676,7.994719371133732e-05,8.6088496885124e-05,1.4011753336738384
2013-08-27,6.26349019454684e-05,0.7488098492402594,0.00023961328302041958,1.6921718794687983,9.17350271574039e-05,7.66145046959182e-05,1.4645991980201525
2013-08-28,6.352118414260544e-05,0.7322584463902386,0.00025649713559209816,1.6939431949081645,9.346842881494897e-05,7.732085874354476e-05,1.4714528716138506
2013-08-29,6.345432123592429e-05,0.7389817979230554,0.00025203984683244706,1.694199177550435,9.345422627552255e-05,7.735857542911019e-05,1.4727795436981839
2013-08-30,6.533098257867051e-05,0.733259088752364,0.00026323571361125224,1.6797229734650112,9.615889299234336e-05,7.594368117533672e-05,1.4718727500623516
2013-09-03,6.741624909395761e-05,0.7294641585500952,0.00028044522151603283,1.6249162861645594,0.00010030215712894228,7.401400633409796e-05,1.48780388225325
2013-09-04,5.29054408502055e-05,0.7393689973469897,0.00026237413110384084,1.538428527786804,8.711078183043833e-05,6.89414404024297e-05,1.6465373018453917
2013-09-05,5.526096611110341e-05,0.7436509221614328,0.00025951875195677623,1.502546005136541,8.90559066579019e-05,7.407344571553549e-05,1.611551750268951
2013-09-06,5.903493096893949e-05,0.7467277621322285,0.0002558214487259479,1.5732141143785117,9.176674024370759e-05,8.275673107021959e-05,1.5544481671705441
2013-09-09,5.950680039687122e-05,0.7476034496799374,0.0002537260825898249,1.5420303305169096,9.186226587312951e-05,7.880792544930354e-05,1.5437271918582183
2013-09-10,6.058865375686932e-05,0.7459764838800718,0.00025044512761996366,1.548765694170523,9.189186839303727e-05,7.815332140591892e-05,1.5166514305101044
2013-09-11,5.2548421709793746e-05,0.7350091998827508,0.0002479691379704785,1.5440793436192926,8.390182923341304e-05,7.944088600139832e-05,1.59665745427661
2013-09-12,5.463125330927889e-05,0.7286382071929532,0.00024062648035344677,1.5576122216012145,8.354187757162361e-05,8.009700491262082e-05,1.5291956986356448
2013-09-13,5.629719144726608e-05,0.7309550940404547,0.00022590668034794479,1.5667920135800617,8.243252416846764e-05,8.086046968642962e-05,1.4642386600348025
2013-09-16,5.4138744378514925e-05,0.724375239828384,0.000207982901090525,1.590581426391814,7.686550813631554e-05,8.217420158743197e-05,1.419787418764366
2013-09-17,5.7555509167455784e-05,0.7209101973058109,0.000212209321889835,1.5855158373552756,7.96722069796322e-05,8.188674278454962e-05,1.384267260112818
2013-09-18,6.204530316157312e-05,0.7284919569881109,0.00021724774061870366,1.5895561619659744,8.457789088119427e-05,7.85583720548062e-05,1.3631634720350014
2013-09-19,6.178297806302708e-05,0.7290921674528799,0.00022261340588971686,1.6046648563734482,8.550519641780033e-05,8.099469443625346e-05,1.3839604224091198
2013-09-20,6.675064824066973e-05,0.7269133283290404,0.00022383730494405322,1.7307226201496138,8.885392355279403e-05,8.134209267830235e-05,1.3311319948898601
2013-09-23,6.644616634370019e-05,0.7229437218842308,0.00021911849873706337,1.7110768539442485,8.723263214924732e-05,7.924781029697342e-05,1.3128316793782628
2013-09-24,6.687102886618699e-05,0.7250874903349105,0.00022013824514752499,1.7213115873803615,8.797457250689837e-05,7.922192061805678e-05,1.3155857476477721
2013-09-25,5.221698153901886e-05,0.7259311971806207,0.00021585183490575288,1.7194444387264995,7.706890967156609e-05,7.842581392220697e-05,1.4759357473387609
2013-09-26,5.0374063840171386e-05,0.724797131204519,0.0002314476411247669,1.7006638510406733,7.826117053517003e-05,7.75331370874536e-05,1.553600495355702
2013-09-27,5.122431082106018e-05,0.7306923678872363,0.00023193688915919538,1.7197628072518711,7.964482220914765e-05,7.760715047300475e-05,1.554824670796796
2013-09-30,5.1567877421329924e-05,0.7324484236992261,0.0002334220248232026,1.765513953649504,8.035956786049304e-05,7.916094980193413e-05,1.5583260719444323
2013-10-01,5.3629225784131454e-05,0.7300610602787008,0.00024190375111369158,1.7393954439982129,8.315363712289147e-05,7.642528626616561e-05,1.550528390202793
2013-10-02,4.9785428743887e-05,0.7223153151761793,0.00024078049927901557,1.7191994695327029,7.908399579951e-05,7.660861469508179e-05,1.5884968311982346
2013-10-03,5.1677659876475144e-05,0.7152444583197924,0.00024818494063328614,1.6907120037137824,8.10016068427024e-05,7.44822019041682e-05,1.5674395287309861
2013-10-04,4.988490741732951e-05,0.7120074848720956,0.0002425678770488317,1.6883318794182984,7.832236413409659e-05,7.307037090401996e-05,1.5700613309525397
2013-10-07,5.300164613196136e-05,0.706446658866682,0.0002648732150466661,1.6558657944531954,8.370339554291898e-05,6.86829775623524e-05,1.579260299472919
2013-10-08,5.7418241986777646e-05,0.6915698485561413,0.0003348220573352253,1.514792718516169,9.588883149990037e-05,6.244899054733213e-05,1.6700063983495312
2013-10-09,4.671951297786224e-05,0.6983783027044458,0.0003095842249024713,1.4693027550670097,8.399033297911786e-05,6.136969142832249e-05,1.7977570318191496
2013-10-10,5.493659376391755e-05,0.6886334648892126,0.0003199607330174743,1.4147321714155463,9.129927515662888e-05,4.637005887462274e-05,1.6619027300632243
2013-10-11,5.397060840252837e-05,0.6931675737371485,0.0002885684105461636,1.4365869977130423,8.650501561832648e-05,4.7008105961501544e-05,1.6028171291519844
2013-10-14,5.390763459317086e-05,0.693781119020313,0.0002646766713696794,1.4531510036235693,8.287154709234766e-05,4.785630945726805e-05,1.5372877648548506
2013-10-15,5.553151341989191e-05,0.6966285427927216,0.00025037252933319566,1.4937825419285622,8.214182694068033e-05,5.5070257139975545e-05,1.4791930181981383
2013-10-16,4.144281603770634e-05,0.6754351625133308,0.00025382113633498,1.4104155435507664,6.927430651835128e-05,4.7175548655065724e-05,1.6715636904433022
2013-10-17,4.1583055321708076e-05,0.6723470350063429,0.0002379125628344097,1.4047910929929754,6.687447408848806e-05,4.602223729486108e-05,1.6082145376551207
2013-10-18,4.3823960134694674e-05,0.6804627917581266,0.00021487280473183947,1.481810413964267,6.603146288551393e-05,4.807720007236452e-05,1.506743404351492
2013-10-21,4.4710412594374516e-05,0.680987133318314,0.00021485820108005802,1.465507982502371,6.674507306148557e-05,4.756116651483167e-05,1.4928306224103927
2013-10-22,4.4371990394003997e-05,0.6774140601857561,0.000215585744085999,1.4209748150226371,6.625500348954911e-05,4.591029563715716e-05,1.493171771228504
2013-10-23,3.6244305626284386e-05,0.6663009370581027,0.0002085984743116387,1.4751608367536495,5.793564946604185e-05,4.653925278400957e-05,1.5984759113174152
2013-10-24,4.040389782719303e-05,0.6534253532073256,0.00020495695378599363,1.4625379904436904,5.946192190925928e-05,4.603119074587008e-05,1.471687760512047
2013-10-25,3.967999624918889e-05,0.6500725988249412,0.00019874465534830884,1.4611675016357035,5.772918162327602e-05,4.602702114071054e-05,1.4548686260134431
2013-10-28,4.081308187982178e-05,0.6496866589216056,0.00019542604692129005,1.3630186747185364,5.802229030186452e-05,4.639189157562574e-05,1.421659125687126
2013-10-29,4.2024721372673885e-05,0.6460542283282084,0.00018719169616675363,1.3896993223183332,5.730132762444924e-05,4.667425246054746e-05,1.3635147540016481
2013-10-30,3.243679795796633e-05,0.6446274311264365,0.0001767877845211382,1.3490531284399092,4.881506779650311e-05,4.4708246004316215e-05,1.5049286880832315
2013-10-31,3.3498134377451295e-05,0.6470040616429287,0.00018305365692602193,1.350180616550748,5.0664822081894517e-05,4.51798821212101e-05,1.512466978340104
2013-11-01,3.528785039280735e-05,0.655991265744915,0.00018460777090983916,1.341919806008072,5.2946303878345736e-05,4.485388437586803e-05,1.5004117079667079
2013-11-04,3.477448195487655e-05,0.6620406118663561,0.0001865244909912743,1.3552138457196967,5.331911073854983e-05,4.508489795961418e-05,1.5332826757199958
2013-11-05,3.766596277267884e-05,0.6691113693437488,0.00018231353384404536,1.397418632823441,5.544755499937879e-05,4.6065510312674185e-05,1.4720864918285828
2013-11-06,3.8333959556374354e-05,0.6766758614320689,0.00019344506088136464,1.475420541065474,5.8270849227351326e-05,5.475768042353566e-05,1.5200842777970158
2013-11-07,4.0431492315281525e-05,0.6649552270645159,0.0001933832442960686,1.5800883750580224,5.8797885864196065e-05,5.5677037871950024e-05,1.454259600553323
2013-11-08,4.3778322206368926e-05,0.6543104999890436,0.0002071285867346906,1.4658069666275095,6.230651597717797e-05,4.7161822375247366e-05,1.423227589295634
2013-11-11,4.088414418239951e-05,0.660724349907891,0.00019342087416602865,1.4484717481966685,5.875562343744395e-05,4.674480849093374e-05,1.4371249444604506
2013-11-12,3.99781619662566e-05,0.6589625887216232,0.000187095195400352,1.4289246204465005,5.6990633971838475e-05,4.669373749945796e-05,1.425544126314291
