Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_INTC,Predicted_Covariance,Future_Cov_45_INTC,Beta_Predicted
2013-06-04,7.696792659140356e-05,0.4776038557521772,0.00022660282603782788,0.9081407360566656,6.307472690920756e-05,6.010132275210147e-05,0.8194936475819304
2013-06-05,8.390672708275947e-05,0.5090449781121431,0.00023555192898433162,0.8386380928066648,7.156453940060866e-05,5.133281297276978e-05,0.8529058621250072
2013-06-06,8.864935953499249e-05,0.49449155481419693,0.00023379213494913913,0.8469097075533843,7.118879282046501e-05,5.090443528241657e-05,0.8030378695783439
2013-06-07,8.584609796353898e-05,0.4896308279506683,0.0002349465138424337,0.8902265778575364,6.953661350410324e-05,5.071002518756082e-05,0.8100148423011283
2013-06-10,7.344670994631798e-05,0.4861999012465054,0.00022956770290861686,0.8899996297168867,6.313300099064396e-05,5.080039317519041e-05,0.85957561661765
2013-06-11,7.540176794643908e-05,0.48938045789010765,0.00022708164408071743,0.866726559472721,6.40366202300475e-05,4.772603234687058e-05,0.8492721321273965
2013-06-12,7.564969572692771e-05,0.48556779430574076,0.0002194899354502287,0.9193266723465864,6.256922450052612e-05,5.3495377368857444e-05,0.8270915553498313
2013-06-13,7.668406692361186e-05,0.48159798283479127,0.00021753288106119445,0.8522890039014355,6.220133185177551e-05,4.569502709275243e-05,0.8111376241134524
2013-06-14,7.978958283363962e-05,0.48081498279946255,0.000213056933170115,0.7975880980502975,6.269009460763204e-05,4.278369341653553e-05,0.785692723050579
2013-06-17,6.406673037804978e-05,0.47400595470304674,0.00020799738497579573,0.8051537341191378,5.471784882620743e-05,4.2557349901447225e-05,0.8540758753150696
2013-06-18,5.269216623890948e-05,0.46445369466128616,0.00020256319157725325,0.7898106087882454,4.7983918877816946e-05,4.1326055181783016e-05,0.910646160574514
2013-06-19,5.313666894497608e-05,0.456093282371371,0.00019978830100049838,0.7598196524150129,4.699329155341568e-05,3.777344358839599e-05,0.8843853498245822
2013-06-20,6.610900161714408e-05,0.4926179077708802,0.00020584873020297007,0.581528401310393,5.7466479301031795e-05,2.0236901973130656e-05,0.8692686002707531
2013-06-21,6.524441916700448e-05,0.4901952775930117,0.00020153715734007581,0.5980800025455077,5.6210619534104626e-05,2.098689856246146e-05,0.8615391209204228
2013-06-24,5.5679700730278476e-05,0.44675567727819265,0.00019775186692772974,0.382508886958215,4.6879052189046565e-05,1.4357642660352723e-05,0.8419415258019491
2013-06-25,5.683904438603972e-05,0.40447258938125014,0.00019254154257756928,0.3308962698456382,4.231308619037316e-05,1.1894888431717217e-05,0.7444369736934864
2013-06-26,5.616484134519195e-05,0.378015315406918,0.000182927361661744,0.3015666413550161,3.831607364371971e-05,1.0269432366465596e-05,0.6822074580114486
2013-06-27,5.600093181678947e-05,0.3690092232154099,0.00017580201346150561,0.2950828800795598,3.661396570124122e-05,9.941131554730402e-06,0.6538099369672291
2013-06-28,5.651835513949762e-05,0.3660899231599571,0.00017009100258370027,0.3416428834549658,3.589411107264746e-05,1.147697801501048e-05,0.6350876805252778
2013-07-01,4.0959150997653995e-05,0.3183336038223581,0.00016853620432731817,0.5163287099063498,2.6448714172025793e-05,1.770923038743748e-05,0.6457339453530345
2013-07-02,4.708768430286185e-05,0.3017067145982916,0.00016565673602202997,0.5108251391327799,2.6646685260179745e-05,1.7497374710225866e-05,0.5658950032197748
2013-07-03,4.5307854285029834e-05,0.28947104141134816,0.00016385193017165076,0.5107770300558677,2.4941217633463497e-05,1.7495518363191405e-05,0.5504833108308183
2013-07-05,5.048108536897671e-05,0.2961301180404249,0.000163060147084269,0.4961448499839144,2.6867102769866583e-05,1.674199910048603e-05,0.5322211789522623
2013-07-08,5.858594159480322e-05,0.300981091675907,0.0001680822924288469,0.6284885429809005,2.9867364463060427e-05,2.149056950250933e-05,0.5098042917809785
2013-07-09,6.185296409698371e-05,0.30710180164771356,0.00016556644458295137,0.6402246117056193,3.1077693839740566e-05,2.1352544896454236e-05,0.5024446975736137
2013-07-10,6.043816195282401e-05,0.309770098230722,0.0001645840304074974,0.6525303413088888,3.089505439439806e-05,2.191384199467756e-05,0.5111845462559516
2013-07-11,6.428746384905295e-05,0.3280656880366516,0.0001674066250061752,0.467725251822179,3.4033787076407756e-05,1.3908860418486659e-05,0.5294000577829472
2013-07-12,6.999194674271863e-05,0.33329825948115704,0.0001655449993078758,0.4508832669273561,3.587691696399414e-05,1.3713609542176177e-05,0.5125863564828831
2013-07-15,7.060701256657018e-05,0.33560138317920873,0.0001645472328092429,0.4902699712216122,3.617370161986251e-05,1.496279047947813e-05,0.5123244888141525
2013-07-16,3.5042919617133015e-05,0.30604434424274124,0.00016256105064250232,0.5477884864783495,2.3098977085549288e-05,1.7983497281328465e-05,0.659162459575881
2013-07-17,3.792838595062833e-05,0.2869737182484525,0.00015924973794077381,0.550497216193945,2.230301974077112e-05,1.8098665357825444e-05,0.5880297613983134
2013-07-18,3.7451029819475974e-05,0.2937499547955219,0.0001625263767426111,0.6779715019956387,2.2917730993359933e-05,2.4236384311503793e-05,0.6119386063301745
2013-07-19,4.0860668714576163e-05,0.2880174152851207,0.00015982283220948319,0.6991889186737322,2.327506458927297e-05,2.532149054912957e-05,0.5696202563853315
2013-07-22,3.950888193740232e-05,0.2982883154927699,0.00015811572090058967,0.7087681217095733,2.3576055091752736e-05,2.5703876118691648e-05,0.5967279744617051
2013-07-23,3.3171208880188284e-05,0.3373243531968305,0.0001512162731446468,0.7067106068785799,2.389063047673423e-05,2.5691107562746133e-05,0.7202218816632595
2013-07-24,3.471216593235655e-05,0.364045820167898,0.00014955124972405572,0.6928552886961449,2.6229615775542016e-05,2.519037153799182e-05,0.7556317812796689
2013-07-25,3.488954269695917e-05,0.38174986462440735,0.00014943605273737338,0.732189597871087,2.756476053654567e-05,2.6894027965948652e-05,0.7900579487660669
2013-07-26,3.343176772700175e-05,0.39097340669751673,0.00014965630968540543,0.7218847946315041,2.7655047251655542e-05,2.6948640191348582e-05,0.8272086441100589
2013-07-29,3.360094972876798e-05,0.3928461934351205,0.00016088601474412243,0.6814697660084386,2.888400907501883e-05,2.6263835253019302e-05,0.8596188294728269
2013-07-30,3.816574763863081e-05,0.3977212234771397,0.00015283557830864791,0.67969393339442,3.0375811297397376e-05,2.621174163046361e-05,0.7958919496352647
2013-07-31,3.750748633018741e-05,0.4040734583468827,0.0001557688125687912,0.7098285611858767,3.088585008492699e-05,2.8739189066527724e-05,0.8234582774497718
2013-08-01,4.226173154810077e-05,0.4102180465252981,0.00015830431708991602,0.8221697893776131,3.35532648519065e-05,3.1856764427084445e-05,0.7939396617887602
2013-08-02,4.130983358011611e-05,0.4189488826526001,0.0001594578728320457,0.7845126195978794,3.400249162626115e-05,3.156185191175355e-05,0.8231088987641857
2013-08-05,3.7225611971094185e-05,0.44329835460679534,0.0001620705242854993,0.8161104464745572,3.443254001644898e-05,3.5119749415210756e-05,0.924969078901536
2013-08-06,4.1983018398946586e-05,0.4421099582277197,0.0001503691068564163,0.8164577258105769,3.5127434845972684e-05,3.4689355139072616e-05,0.8367057964287313
2013-08-07,4.81253999850549e-05,0.4568562632886889,0.00015231881445636856,0.8564874088586698,3.9115018024921807e-05,4.530287596642928e-05,0.8127728400609403
2013-08-08,4.5117615842124565e-05,0.44864024348331205,0.0001523903205892839,0.8809418826587933,3.72006038943587e-05,4.7151067010305795e-05,0.8245250375048839
2013-08-09,4.7210405389653165e-05,0.47250804518966627,0.00015518036668859078,0.8934041745907156,4.044328828863694e-05,4.7932989909143075e-05,0.8566604746313122
2013-08-12,4.729046229109182e-05,0.5125607716898322,0.00015779745321761399,0.886741258729013,4.427740290762115e-05,4.8651554434419754e-05,0.9362861084984944
2013-08-13,5.1414947954433665e-05,0.562415128013686,0.00015105978086560584,0.8954403536322324,4.956511514083017e-05,5.277845362705234e-05,0.9640214978872894
2013-08-14,5.361675369996386e-05,0.5984668051328808,0.000151257085245363,0.9147786242943156,5.389496422159167e-05,5.4069491824642116e-05,1.0051888729255163
2013-08-15,5.120699157562921e-05,0.6357546592524334,0.00015621515814613794,0.8183258971627924,5.686116701969865e-05,4.488937338148537e-05,1.110418036094126
2013-08-16,4.9139520575593413e-05,0.6268176166282723,0.0001608584234549482,0.8076135881535574,5.5728654187402057e-05,4.3966321206953185e-05,1.1340903113141345
2013-08-19,5.1240075352845624e-05,0.6303207705125116,0.00016757685678988842,0.8594204272528241,5.8408159085474354e-05,4.603723454523095e-05,1.1398921387852847
2013-08-20,5.687877447837599e-05,0.6151238428632271,0.000160342505291061,0.8760886367150214,5.874379623818961e-05,4.740579834395083e-05,1.0327894153296615
2013-08-21,5.746511661394483e-05,0.5995339203835002,0.00015413353402600355,0.8409752675298996,5.642407834726691e-05,4.452148449914109e-05,0.9818839962742667
2013-08-22,5.43081375808944e-05,0.592943483484232,0.0001494343091490649,0.875678566220703,5.341594490945191e-05,4.537350798412838e-05,0.983571657744412
2013-08-23,4.6628310947370826e-05,0.5787487700920263,0.0001437868790194409,0.8720839013108371,4.738867345030996e-05,4.510186286220368e-05,1.016306884969463
2013-08-26,5.7057237442025364e-05,0.5853794196852941,0.00014691042592888525,0.8631757998764917,5.359436491186391e-05,4.444565445433552e-05,0.9393087943719672
2013-08-27,6.26349019454684e-05,0.6144400527205046,0.00013931185513682776,0.9394712458289342,5.7396017117581696e-05,4.253535060388532e-05,0.9163583774355101
2013-08-28,6.352118414260544e-05,0.6437658276602733,0.00013634275469084808,0.9368887690101964,5.9910541457537776e-05,4.276474227990754e-05,0.9431584481019474
2013-08-29,6.345432123592429e-05,0.6721054088389612,0.00013440726714481198,0.9333993288728614,6.206966012060768e-05,4.261980724869195e-05,0.9781786159185532
2013-08-30,6.533098257867051e-05,0.6835394677203166,0.00013398910142706913,0.9238346876015652,6.395255917279296e-05,4.17684392499567e-05,0.9789009233985165
2013-09-03,6.741624909395761e-05,0.6744776508440585,0.00013816630516362666,0.9415061562339896,6.509549418827606e-05,4.2885066267369196e-05,0.9655757337901264
2013-09-04,5.29054408502055e-05,0.621769230407163,0.00013878654037244713,0.8892118592447324,5.327863258976065e-05,3.984816017904067e-05,1.0070539387548398
2013-09-05,5.526096611110341e-05,0.5972999999854883,0.00013643284587494355,0.8675461813875742,5.186342820320869e-05,4.2768830207560096e-05,0.938518304202936
2013-09-06,5.903493096893949e-05,0.5791891070004814,0.00014444401984804034,0.813227860760148,5.3484100763982565e-05,4.2778715723844025e-05,0.9059738003610536
2013-09-09,5.950680039687122e-05,0.5744802493995463,0.00014980448881345176,0.8022137854349063,5.424014170363293e-05,4.09984180893284e-05,0.9114948433101235
2013-09-10,6.058865375686932e-05,0.5433690207847671,0.0001479869798795049,0.7933429160959808,5.145200216930772e-05,4.003341766939434e-05,0.8492019376395911
2013-09-11,5.2548421709793746e-05,0.5386647967263898,0.0001438513421731528,0.8028860177510285,4.683336805829246e-05,4.1307447620387326e-05,0.8912421445678521
2013-09-12,5.463125330927889e-05,0.5337275141233736,0.0001402190678189033,0.7694970495074138,4.6713640200638865e-05,3.956980312550623e-05,0.8550717285613645
2013-09-13,5.629719144726608e-05,0.5475639332860811,0.00013819825170033675,0.7587636718496197,4.829803630398596e-05,3.915898623108789e-05,0.8579120034651644
2013-09-16,5.4138744378514925e-05,0.5464176263659812,0.00013556584200454818,0.7597056612830189,4.6811647694393944e-05,3.924867040538786e-05,0.8646607569452838
2013-09-17,5.7555509167455784e-05,0.5471615024825682,0.00013402899992948935,0.7350291244975803,4.8057189885583464e-05,3.796186669272547e-05,0.8349711535999571
2013-09-18,6.204530316157312e-05,0.5539072295290418,0.00012707153512100375,0.7505888382160214,4.918306925690335e-05,3.709528396897312e-05,0.7926960906101944
2013-09-19,6.178297806302708e-05,0.5643000608379611,0.00012203784534865305,0.8194804632367446,4.8999515060250604e-05,4.136288612087144e-05,0.7930908576511868
2013-09-20,6.675064824066973e-05,0.5471621533303002,0.00011288690929714336,0.73190770993475,4.749693499311998e-05,3.4398871361795596e-05,0.7115576589139568
2013-09-23,6.644616634370019e-05,0.5417119760444576,0.0001103504033831646,0.7298731748878793,4.638636746199951e-05,3.380377145014485e-05,0.6981044959322538
2013-09-24,6.687102886618699e-05,0.5333308869232241,0.00010827595638746642,0.7433842179163822,4.538180367337384e-05,3.421363449374967e-05,0.6786467090881104
2013-09-25,5.221698153901886e-05,0.49009989013449273,0.00011747545921988552,0.7544946703261318,3.8385222515785744e-05,3.441335892430431e-05,0.7351099466962216
2013-09-26,5.0374063840171386e-05,0.4616493348137632,0.0001254700874254874,0.7726467645774323,3.6701668526434745e-05,3.522490789787869e-05,0.7285826421089054
2013-09-27,5.122431082106018e-05,0.45218971269049396,0.00013606684236728067,0.7353894760565896,3.775155918170213e-05,3.318567042148459e-05,0.7369852044194041
2013-09-30,5.1567877421329924e-05,0.44329071703394324,0.00014433406723736133,0.7496408261463511,3.824394541837193e-05,3.3611900764298587e-05,0.7416234161802665
2013-10-01,5.3629225784131454e-05,0.43286216856104126,0.00015133580175410405,0.7750152388333212,3.899610539409711e-05,3.405249892590729e-05,0.7271427999177981
2013-10-02,4.9785428743887e-05,0.42864730474316315,0.00015258228999604775,0.7059500855969343,3.735969201888474e-05,3.145758189196943e-05,0.7504141866704729
2013-10-03,5.1677659876475144e-05,0.43293765515090493,0.00015523711474584888,0.7404175296821144,3.8777031673150476e-05,3.261816785947681e-05,0.7503635374712985
2013-10-04,4.988490741732951e-05,0.4451814343989947,0.00015449209762889084,0.7323984302132109,3.908181860607722e-05,3.1697929534825744e-05,0.7834397341689883
2013-10-07,5.300164613196136e-05,0.4439325725387255,0.00015377784082229806,0.7764947754943698,4.007823339179932e-05,3.220790804497225e-05,0.7561695969218418
2013-10-08,5.7418241986777646e-05,0.45754846149018796,0.00015358200968788375,0.782958999506726,4.296672162348089e-05,3.227834314323848e-05,0.7483113403816043
2013-10-09,4.671951297786224e-05,0.4386432059341738,0.0001565618529521412,0.7737334102309456,3.7514877859025646e-05,3.231722017120361e-05,0.8029809274082511
2013-10-10,5.493659376391755e-05,0.4487731894431562,0.0001597062398356239,0.706366917504349,4.2035741237219444e-05,2.3152280137228483e-05,0.7651683214627805
2013-10-11,5.397060840252837e-05,0.44957631672734644,0.00015992878037527283,0.7062167469394535,4.17681648710053e-05,2.3108876611556117e-05,0.773905762919815
2013-10-14,5.390763459317086e-05,0.44847845698624755,0.0001607033599815779,0.6659965418309426,4.174257178403803e-05,2.1933120868963782e-05,0.7743350658781469
2013-10-15,5.553151341989191e-05,0.446176993494996,0.00016079224402096285,0.7532634500021297,4.216086141823269e-05,2.7770047327106884e-05,0.759224066152144
2013-10-16,4.144281603770634e-05,0.41534081056255046,0.00016194376732846192,0.7356744257100234,3.402603576827417e-05,2.460682231067696e-05,0.8210358035833258
2013-10-17,4.1583055321708076e-05,0.41383173715803523,0.0001622565528965557,0.7215577867019947,3.399250066455321e-05,2.3638891111420134e-05,0.817460391055193
2013-10-18,4.3823960134694674e-05,0.4033351350772864,0.00015843369292437844,0.7689132014111442,3.36082298099978e-05,2.4947316791780356e-05,0.7668916662643352
2013-10-21,4.4710412594374516e-05,0.4037971548282688,0.0001585772591395409,0.77771677241228,3.400071477060927e-05,2.5239792178353348e-05,0.7604652428299723
2013-10-22,4.4371990394003997e-05,0.3886508082557573,0.00015695166474297728,0.8203398557893592,3.243373721341993e-05,2.6504372142325543e-05,0.7309506949186284
2013-10-23,3.6244305626284386e-05,0.38705330726615783,0.00015899685314195284,0.7782614434802442,2.938224252338905e-05,2.4553055604352235e-05,0.810671966690432
2013-10-24,4.040389782719303e-05,0.3760354316746862,0.00015813721924124352,0.7727524115043763,3.0057817890873945e-05,2.4321223712279675e-05,0.7439336179749503
2013-10-25,3.967999624918889e-05,0.36754317926351493,0.00015912371540697647,0.7349521522136205,2.9205297478134078e-05,2.315111594630906e-05,0.7360206713409423
2013-10-28,4.081308187982178e-05,0.3591932198962181,0.00015831836238054063,0.7335240602073995,2.8873103661337526e-05,2.4966326067602424e-05,0.7074472774772873
2013-10-29,4.2024721372673885e-05,0.35458851420205656,0.0001576973704109719,0.7274975180401418,2.886617970725197e-05,2.443363271184579e-05,0.6868856892891118
2013-10-30,3.243679795796633e-05,0.35555486096720623,0.0001566364963023683,0.762249598522293,2.5343820756289766e-05,2.5261305021275013e-05,0.7813293035006693
2013-10-31,3.3498134377451295e-05,0.34760581691602643,0.00015618135486938298,0.7642684161563056,2.5142701457470367e-05,2.5574028043090243e-05,0.7505702011391642
2013-11-01,3.528785039280735e-05,0.34198145895797327,0.0001553862604744363,0.7753977886974611,2.5323368224593566e-05,2.5917795239196562e-05,0.7176228629034082
2013-11-04,3.477448195487655e-05,0.33658952821277105,0.00015510330737077618,0.7868580025613539,2.471960143227595e-05,2.6176985179298324e-05,0.7108546279525361
2013-11-05,3.766596277267884e-05,0.33667590051666235,0.00015709181939738682,0.7740628413185207,2.5897828563855164e-05,2.5516762809560534e-05,0.687565819574384
2013-11-06,3.8333959556374354e-05,0.3394629214899724,0.00015509114480096047,0.6881311016550571,2.6174457284978984e-05,2.5538795146983743e-05,0.682800774766993
2013-11-07,4.0431492315281525e-05,0.3423115449276775,0.0001562074407241627,0.884226490698924,2.7203970219498963e-05,3.1157188792188636e-05,0.6728411112645705
2013-11-08,4.3778322206368926e-05,0.34180349009904437,0.00015663714668174124,0.9882340817103256,2.8304365990841514e-05,3.1796083173229844e-05,0.6465383907911336
