Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_GILD,Predicted_Covariance,Future_Cov_45_GILD,Beta_Predicted
2013-04-17,8.959564094882932e-05,0.5425911834439764,0.0005252976264629009,1.5991231161188575,0.0001177114995238293,0.00011364670428608602,1.3138083312675644
2013-04-18,9.719405369416862e-05,0.5298593935322088,0.0005257992261319921,1.5837195767300427,0.00011978169578113577,0.00011109264850643154,1.2323973661808731
2013-04-19,7.72897485213767e-05,0.528424870493647,0.0005381621539670224,1.3992405719455636,0.00010777071724336146,0.00010154011850077291,1.3943727247806268
2013-04-22,7.797978274745508e-05,0.5270127218149459,0.0005388728401268949,1.4006178830301326,0.00010803270664462792,0.00010385653096636177,1.3853937884708154
2013-04-23,8.499754389235151e-05,0.5107504268389258,0.0005415354915607063,1.5332104546036287,0.0001095785095391623,0.00011339366083830918,1.2891961875738707
2013-04-24,7.773768893068322e-05,0.4768871005591082,0.0005530102813433106,1.513880699270696,9.887761689866823e-05,0.00011298949586337702,1.2719392389814284
2013-04-25,6.90805921567358e-05,0.4787544805918721,0.0005463558598023294,1.4852003473263178,9.300979346751972e-05,0.00011106103173735645,1.346395428349707
2013-04-26,7.034557142953508e-05,0.5136406078758489,0.0005404066588645171,1.4854084286610842,0.00010014703088808823,0.00011194395068054589,1.4236437184735242
2013-04-29,6.776168711759701e-05,0.538287800967505,0.0005364657089910154,1.510120637673921,0.0001026307792419194,0.00011248861373621415,1.5145841788710017
2013-04-30,5.8041023931509805e-05,0.5484645427514449,0.0005361204745494529,1.5180372330230685,9.67491784443203e-05,0.00011292166746788872,1.6669102626185113
2013-05-01,6.311211636341748e-05,0.5565553620647951,0.0005228304377028419,1.55451753171341,0.00010109860770416459,0.00011635830040823068,1.6018890433337731
2013-05-02,6.214021471172626e-05,0.561863433060618,0.0005159343499725027,1.4729680303027308,0.00010060379530670339,0.00010861287071810636,1.6189804907081984
2013-05-03,7.476459886581012e-05,0.5693025319411372,0.0005053769967167106,1.3704435752595556,0.0001106620864357203,9.960294539871533e-05,1.480140174821778
2013-05-06,7.535412832838797e-05,0.5710424467507643,0.0004957551399295277,1.3801543743428764,0.00011037114029294191,0.00010017575515775486,1.4646993169631302
2013-05-07,7.392273390092128e-05,0.5601458161078114,0.000484399241733511,1.386094314176366,0.00010599657534581933,0.00010525991166257058,1.4338833231991481
2013-05-08,6.958015556766957e-05,0.5553340239953838,0.0004806771680653881,1.4098018506711627,0.00010156024201251955,0.00010656518401831001,1.4596150466169628
2013-05-09,7.111722928104653e-05,0.5515386609071398,0.0004720917318913961,1.419977667660506,0.00010105936653458413,0.00010728295721295264,1.4210250814919962
2013-05-10,7.562958883543677e-05,0.5708136917648182,0.0004509991768977905,1.4291322363879009,0.00010542124140826068,0.00010837724201388278,1.3939153052603246
2013-05-13,7.357910230951406e-05,0.5166971016172909,0.00043953955957820275,1.4309779228466273,9.292065280527931e-05,0.00010864082136711202,1.262867443182496
2013-05-14,7.590263764609063e-05,0.4756275812130797,0.00042908981082514787,1.3798220497090166,8.583601875719252e-05,0.00010254064793855512,1.1308700385014026
2013-05-15,7.650099964197039e-05,0.43296787559458916,0.00041814433379432515,1.400536586406902,7.743768082362289e-05,0.00010337297294938013,1.0122440384574871
2013-05-16,7.639729836462006e-05,0.40780850815164615,0.0004119467556756412,1.3645844635958937,7.234621691144352e-05,9.99622685719345e-05,0.946973498541244
2013-05-17,7.425705624970095e-05,0.4851585194944037,0.00039846500747322573,1.341545494362825,8.345408898866497e-05,9.588679830300361e-05,1.123853990495362
2013-05-20,7.217439206379002e-05,0.529212281239382,0.00038864807752844814,1.3197435819287486,8.863387633519033e-05,9.478725468920823e-05,1.2280515817418025
2013-05-21,7.13709588975209e-05,0.5487653960069646,0.0003818646353532842,1.324148389041974,9.059457745815725e-05,9.520594941574273e-05,1.2693479092559046
2013-05-22,7.35750525384875e-05,0.5640404210062535,0.0003743276584412286,1.326514739687157,9.360552368566175e-05,9.35711780319527e-05,1.2722454209148706
2013-05-23,7.454058968752127e-05,0.5650205839588387,0.00036929208012684923,1.327450318884349,9.374447443966926e-05,9.367473989417174e-05,1.257629901140464
2013-05-24,7.630250921850573e-05,0.5820954166090878,0.0003591364466691281,1.330551760258392,9.635923210017724e-05,9.384943247009672e-05,1.262857972655074
2013-05-28,7.438631671877e-05,0.589828445348646,0.00035278646669150543,1.3350558908191938,9.554945165163523e-05,9.321757621291482e-05,1.284503062745747
2013-05-29,7.273626036607267e-05,0.6007362926049162,0.0003469591190792829,1.3043121939862128,9.543298487941788e-05,9.317249970918364e-05,1.312041399971835
2013-05-30,7.309916508279677e-05,0.6082755750052166,0.0003446295962653744,1.3048900639326209,9.654568580546764e-05,9.297875971244359e-05,1.3207495009842294
2013-05-31,7.696255068093324e-05,0.6340472088742901,0.0003394508953342372,1.2812726851979312,0.00010248252109953525,8.462486922830978e-05,1.3315894573764997
2013-06-03,7.835861755638394e-05,0.6202347545412658,0.0003331576183978318,1.358374800966099,0.00010021306730398495,9.036083356599766e-05,1.2789029519551611
2013-06-04,7.696792659140356e-05,0.6158037207086193,0.00032718992024093605,1.3294064969942174,9.772308310463718e-05,8.798095468278201e-05,1.2696598106821255
2013-06-05,8.390672708275947e-05,0.6209516756350483,0.0003177714370288495,1.1594444595677835,0.00010139431904211129,7.096928473177256e-05,1.2084170431543986
2013-06-06,8.864935953499249e-05,0.6128652185718783,0.000324768281389711,1.1252708095817998,0.00010398952144487695,6.763563410676609e-05,1.1730431216914687
2013-06-07,8.584609796353898e-05,0.6132486963548228,0.0003253370731450815,1.0660306778875916,0.00010248579894649108,6.072436374174742e-05,1.193831768451717
2013-06-10,7.344670994631798e-05,0.5929831069654279,0.00031559442373318085,1.0593412227093622,9.028033354213355e-05,6.0466261808941544e-05,1.229195066846687
2013-06-11,7.540176794643908e-05,0.5802095967988192,0.00030448630597358265,1.124089215530898,8.791430658272317e-05,6.189762812141474e-05,1.1659448972757807
2013-06-12,7.564969572692771e-05,0.5782910756740055,0.0002957446528845042,1.1113044879985052,8.649849150525869e-05,6.466651598983752e-05,1.1434083200743044
2013-06-13,7.668406692361186e-05,0.5721054842160714,0.0002900424752844331,1.1285870570418877,8.532169629132193e-05,6.050860202582471e-05,1.1126391663122714
2013-06-14,7.978958283363962e-05,0.5711769832732163,0.000288102286569815,1.121850341960641,8.659985166862919e-05,6.0177554312818394e-05,1.085352856765637
2013-06-17,6.406673037804978e-05,0.5634092218123644,0.0002790756552262853,1.2400517513641844,7.533576591616449e-05,6.554439735219431e-05,1.1758952809300167
2013-06-18,5.269216623890948e-05,0.5493598232099312,0.000271739873093066,1.1776258118444929,6.573650425755931e-05,6.161810026639587e-05,1.2475574444881619
2013-06-19,5.313666894497608e-05,0.5503574506456818,0.0002633352562626086,1.124233518773466,6.510232773352626e-05,5.588980393781417e-05,1.2251864677656181
2013-06-20,6.610900161714408e-05,0.5591916016227978,0.000257568177817791,1.1026487226612276,7.296877278814027e-05,3.8371632513581275e-05,1.1037645555551279
2013-06-21,6.524441916700448e-05,0.5564267699114853,0.00025505094476051395,1.0379507268341048,7.177830008724973e-05,3.642216179137818e-05,1.1001446714319065
2013-06-24,5.5679700730278476e-05,0.5372073075834307,0.00024457296734162545,1.2889102678309443,6.268946799277315e-05,4.837982509095984e-05,1.1258944852532726
2013-06-25,5.683904438603972e-05,0.5268905210633007,0.0002356232349292345,1.3155464610407157,6.0975142858875294e-05,4.729058562104544e-05,1.0727686138553632
2013-06-26,5.616484134519195e-05,0.5446980865731519,0.00022727644365592571,1.2307188284617745,6.154111073622124e-05,4.1910417260458976e-05,1.0957230406471992
2013-06-27,5.600093181678947e-05,0.5775016919480835,0.00022675029485986266,1.315296920605961,6.507659449268751e-05,4.4311414195734375e-05,1.1620627082704558
2013-06-28,5.651835513949762e-05,0.5683518458955684,0.00022632761204461092,1.342521971988612,6.428073034446602e-05,4.510000325884974e-05,1.1373425533317352
2013-07-01,4.0959150997653995e-05,0.563645604044871,0.0002185912313504977,1.298609579936951,5.333323970004745e-05,4.454018495041269e-05,1.3021080369342177
2013-07-02,4.708768430286185e-05,0.5565548323344098,0.0002120413282039751,1.3061816183222426,5.561243131823876e-05,4.474084665095689e-05,1.18103984389096
2013-07-03,4.5307854285029834e-05,0.5541975110868539,0.00020720249036624842,1.3053219552788875,5.369684931288247e-05,4.471086774587478e-05,1.1851554252619825
2013-07-05,5.048108536897671e-05,0.5523426131154588,0.0002101433890488715,1.30425779215661,5.688932203259704e-05,4.4011104385736826e-05,1.126943321776487
2013-07-08,5.858594159480322e-05,0.5490811131507835,0.0002115806082105089,1.297240520081444,6.113235736384126e-05,4.43579089382521e-05,1.0434646213702556
2013-07-09,6.185296409698371e-05,0.559252104266261,0.00020822021067791599,1.253094473760905,6.346719811338938e-05,4.17927638539165e-05,1.026097924973726
2013-07-10,6.043816195282401e-05,0.559073008844413,0.00020157582607957582,1.2439439431086112,6.170827040007006e-05,4.1775208436804816e-05,1.0210150078395412
2013-07-11,6.428746384905295e-05,0.579175042711203,0.00019937312803786062,1.3436826489301776,6.557016813478327e-05,3.995742016900454e-05,1.0199526347584984
2013-07-12,6.999194674271863e-05,0.5818603914014784,0.0001968907023703991,1.268775808360054,6.830546235827866e-05,3.8589802081105085e-05,0.9759045938436421
2013-07-15,7.060701256657018e-05,0.5866731223769488,0.00019625467754627772,1.2331744918830887,6.906056365401273e-05,3.7635859077208345e-05,0.97809779997278
2013-07-16,3.5042919617133015e-05,0.5689755138475951,0.00019535678474762365,1.285836002087167,4.707691197045596e-05,4.2213060001367567e-05,1.3434072413144293
2013-07-17,3.792838595062833e-05,0.5697929163990252,0.00019379504024615902,1.2766085893706949,4.885067349947445e-05,4.197098726800063e-05,1.2879713247767448
2013-07-18,3.7451029819475974e-05,0.5641381215746506,0.00019293351599401808,1.2288713241648894,4.795359485449932e-05,4.393016165750054e-05,1.2804346124965997
2013-07-19,4.0860668714576163e-05,0.5499487746209619,0.00019612941593970728,1.2480772241149831,4.9231871025732034e-05,4.519976617329475e-05,1.2048718871840103
2013-07-22,3.950888193740232e-05,0.5012066182495095,0.00019788243705990528,1.2529369448199528,4.4316738624013014e-05,4.5438465737572634e-05,1.1216905275686677
2013-07-23,3.3171208880188284e-05,0.5131111330007588,0.00019446626483958087,1.266566118074633,4.121110159002594e-05,4.604358001432394e-05,1.2423756317979575
2013-07-24,3.471216593235655e-05,0.5151859728256671,0.00019399338637841713,1.332037727407618,4.227643408494876e-05,4.842934131189949e-05,1.2179140353077553
2013-07-25,3.488954269695917e-05,0.5179176711124606,0.00019310420943674113,1.2652456128469238,4.251128554246486e-05,4.647368795546617e-05,1.2184535037247701
2013-07-26,3.343176772700175e-05,0.5112695165945748,0.00019439090103412718,1.2617353006113303,4.1216160864556627e-05,4.710176871124531e-05,1.2328441978037457
2013-07-29,3.360094972876798e-05,0.5151769871999532,0.00019473712519279792,1.1998027919988996,4.167317680879828e-05,4.6240382826876026e-05,1.2402380630663883
2013-07-30,3.816574763863081e-05,0.5376837004972381,0.00019195119333607135,1.2028124641823872,4.602133013108102e-05,4.638530372575038e-05,1.20582807827663
2013-07-31,3.750748633018741e-05,0.5468230192009699,0.00019084329509880404,1.2065468101610617,4.6264111024874844e-05,4.8850072807587e-05,1.2334633842854934
2013-08-01,4.226173154810077e-05,0.5532340408665115,0.00019057666834179892,1.2914303990966254,4.9649788563609984e-05,5.003929179779377e-05,1.174816713487009
2013-08-02,4.130983358011611e-05,0.5573506428448771,0.0001920726039384419,1.3453970004740825,4.964642047362409e-05,5.412688060167351e-05,1.201806353863422
2013-08-05,3.7225611971094185e-05,0.5484729371571739,0.0001919976175674214,1.48227212954902,4.636860670518995e-05,6.378674109587629e-05,1.245610327137008
2013-08-06,4.1983018398946586e-05,0.5777397471885446,0.00019228381825308705,1.4535646761997905,5.190873500598407e-05,6.17585205899617e-05,1.2364221770030366
2013-08-07,4.81253999850549e-05,0.5802031834604419,0.00019235304952177213,1.7562758004100036,5.5823469038307384e-05,9.28961055654526e-05,1.15995854695531
2013-08-08,4.5117615842124565e-05,0.5652903027714404,0.00018928152863829275,1.7559112392142286,5.223946539406633e-05,9.398246369494836e-05,1.1578507511758271
2013-08-09,4.7210405389653165e-05,0.5652999583786016,0.00018912880759922612,1.775911859866504,5.341665154875856e-05,9.528136053036255e-05,1.1314592854664531
2013-08-12,4.729046229109182e-05,0.5688243189282772,0.00019104370779736565,1.751076683877709,5.406687946067876e-05,9.607380029505845e-05,1.1432935277281784
2013-08-13,5.1414947954433665e-05,0.6213805471984457,0.00020750755431096402,1.788030327593404,6.418289605165797e-05,0.00010538890205903171,1.2483314406646848
2013-08-14,5.361675369996386e-05,0.6372174417327853,0.00022141320494833337,1.803666871067905,6.942880201167826e-05,0.00010660869039743511,1.2949087220050224
2013-08-15,5.120699157562921e-05,0.6361006716146113,0.00023460127916465857,1.805377892364535,6.971972619049511e-05,9.90342387867863e-05,1.3615274798466506
2013-08-16,4.9139520575593413e-05,0.6223518689893396,0.00024418840207641063,1.822029541944601,6.817324586082568e-05,9.919092158026317e-05,1.3873404758996757
2013-08-19,5.1240075352845624e-05,0.6145316510069887,0.0002543356303809407,1.888167394146692,7.015404847277657e-05,0.00010114491397749531,1.369124615638969
2013-08-20,5.687877447837599e-05,0.6892353432934453,0.0002628849631442032,1.8331774970271857,8.428019416466612e-05,9.91945781634513e-05,1.4817512321174837
2013-08-21,5.746511661394483e-05,0.6873782031919174,0.00027026400741784025,1.906161256778356,8.566274930175665e-05,0.00010091275228079644,1.490691298466263
2013-08-22,5.43081375808944e-05,0.695888305894136,0.0002780213049866134,1.880690708168829,8.550884335742033e-05,9.744846814175386e-05,1.5745125347016564
2013-08-23,4.6628310947370826e-05,0.6510057284254765,0.000284229944663357,1.8893134573813268,7.49453284638935e-05,9.771027343865281e-05,1.6072923711194251
2013-08-26,5.7057237442025364e-05,0.6298103099104926,0.000295341237738287,1.9337324519251036,8.17574205959145e-05,9.956952497706278e-05,1.4329018414006893
2013-08-27,6.26349019454684e-05,0.6894047101850695,0.0003130880332888758,1.77860653866972,9.654186437894746e-05,8.052790656932495e-05,1.5413429474672022
2013-08-28,6.352118414260544e-05,0.6880776244171314,0.0003253863577288488,1.7964614471151168,9.892279949232588e-05,8.200035408988008e-05,1.557319826882377
2013-08-29,6.345432123592429e-05,0.6799983577053822,0.0003288887171084966,1.7931905174928413,9.82342542773023e-05,8.18786042068574e-05,1.548109764062649
2013-08-30,6.533098257867051e-05,0.6835284332518313,0.00033819142779428134,1.7518895650916568,0.0001016008818861334,7.920647909653163e-05,1.5551714956037477
2013-09-03,6.741624909395761e-05,0.6785593705278476,0.000344099543385071,1.7282205613603312,0.00010335040746209297,7.871945691255634e-05,1.5330192476008884
2013-09-04,5.29054408502055e-05,0.6558634584620501,0.0003468892176604393,1.6924313604804258,8.885032158930407e-05,7.584275360625261e-05,1.6794174693841335
2013-09-05,5.526096611110341e-05,0.6481485659179257,0.0003491822524939144,1.719558269907882,9.003469178475014e-05,8.477185106165655e-05,1.6292638026583426
2013-09-06,5.903493096893949e-05,0.6399463044242877,0.0003518428628477912,1.7379663228088909,9.223004874959041e-05,9.1423290873927e-05,1.5622962072762672
2013-09-09,5.950680039687122e-05,0.6286780393975511,0.000353523403109452,1.7049932544927042,9.118442722499746e-05,8.713640622528162e-05,1.532336247569308
2013-09-10,6.058865375686932e-05,0.5643318249409643,0.000354447428083059,1.722682256740167,8.270011409119932e-05,8.692944361954912e-05,1.364943912156541
2013-09-11,5.2548421709793746e-05,0.5758726669777331,0.0003554109530781913,1.7247238900044868,7.86994519438138e-05,8.8734814370729e-05,1.497655864498517
2013-09-12,5.463125330927889e-05,0.5899541772410135,0.0003523462094885774,1.737629269967933,8.185093868644467e-05,8.935401137894295e-05,1.4982438389811317
2013-09-13,5.629719144726608e-05,0.5877588215117536,0.00035397020429910763,1.7446361104904002,8.297091394304607e-05,9.003881440767316e-05,1.473802010545507
2013-09-16,5.4138744378514925e-05,0.5893604001053074,0.0003508398149480616,1.7950012328840643,8.122495471140475e-05,9.273514119632967e-05,1.500311018362647
2013-09-17,5.7555509167455784e-05,0.5792262992880655,0.00035154304693007783,1.7954061489355408,8.239122856757058e-05,9.272689559312175e-05,1.431508986009595
2013-09-18,6.204530316157312e-05,0.6051690301074186,0.0003622632610742919,1.7318697321385708,9.072840921435906e-05,8.559173310336422e-05,1.4622929471082093
2013-09-19,6.178297806302708e-05,0.6188385675900525,0.0003686185918480209,1.7114492465740605,9.33900072775721e-05,8.638458567772254e-05,1.5115815100771208
2013-09-20,6.675064824066973e-05,0.6315214818559169,0.00037233080654505533,1.8378446089800389,9.955896142355281e-05,8.637671038184608e-05,1.4915055366143048
2013-09-23,6.644616634370019e-05,0.6513945764307917,0.00037221383817050526,1.7943168897787405,0.00010244136589337032,8.310303781274475e-05,1.5417197338892503
2013-09-24,6.687102886618699e-05,0.6545605289971627,0.0003746963847055598,1.8070549352984924,0.00010361164458744528,8.316818621697405e-05,1.5494250102653349
2013-09-25,5.221698153901886e-05,0.640134057113362,0.0003815144504808313,1.7791390936682396,9.03508642999322e-05,8.114855493969453e-05,1.7302965747343706
2013-09-26,5.0374063840171386e-05,0.6363233241125282,0.00038816211873929065,1.7663156115151806,8.897908006425024e-05,8.05261959107996e-05,1.7663669214095217
2013-09-27,5.122431082106018e-05,0.6202638364524844,0.00038965083506163866,1.8244243135252165,8.762990254435387e-05,8.233017462019305e-05,1.7107092538632267
2013-09-30,5.1567877421329924e-05,0.6293677843535223,0.0003859885294958499,1.8821354842536109,8.879353293255325e-05,8.438994904654123e-05,1.7218768227956138
2013-10-01,5.3629225784131454e-05,0.6237004947261471,0.00038647957212003734,1.9369335754848904,8.979251254912047e-05,8.510468593887654e-05,1.674320507824476
2013-10-02,4.9785428743887e-05,0.6237026869890754,0.0003897342649269517,1.8798397825255648,8.687864440503892e-05,8.376684854790671e-05,1.7450616896757465
2013-10-03,5.1677659876475144e-05,0.63044104860061,0.0003930044304696394,1.8541256927597944,8.984514739735019e-05,8.168118751182621e-05,1.7385684183863317
2013-10-04,4.988490741732951e-05,0.6315807606116998,0.00039822759286006315,1.8391942826300256,8.901827034220889e-05,7.959963916728992e-05,1.7844729989673158
2013-10-07,5.300164613196136e-05,0.6401962481208984,0.000404252177859839,1.8855825425992347,9.370957923632303e-05,7.821130426096702e-05,1.7680503545683977
2013-10-08,5.7418241986777646e-05,0.649003061079031,0.00041102045099856283,1.8241976962139612,9.970189354861257e-05,7.5204549965702e-05,1.736414945821087
2013-10-09,4.671951297786224e-05,0.6285514286959184,0.0004088048627634288,1.8179637424065984,8.686563482429971e-05,7.593252889142179e-05,1.859300949165726
2013-10-10,5.493659376391755e-05,0.654571889933373,0.0004348492668657806,1.4771278021589946,0.00010117135957249019,4.841517322881034e-05,1.8416023390030365
2013-10-11,5.397060840252837e-05,0.6567702758182412,0.000435458382670174,1.483958940890929,0.0001006851621315245,4.855821418888585e-05,1.8655554404831889
2013-10-14,5.390763459317086e-05,0.6563617793753799,0.0004389969386080307,1.504239891548589,0.00010097158356504604,4.9538808815057266e-05,1.8730479333225527
2013-10-15,5.553151341989191e-05,0.6635959569591542,0.00044072955162828597,1.754269540596129,0.00010381487180003625,6.467345278297929e-05,1.869476724235086
2013-10-16,4.144281603770634e-05,0.6351176030927584,0.00043415861995288045,1.6966839600724943,8.519281975763496e-05,5.6750648471415214e-05,2.055671595292248
2013-10-17,4.1583055321708076e-05,0.6106949266864713,0.00042356821849541087,1.6353205676879623,8.104835289258416e-05,5.357459311544674e-05,1.949071617406467
2013-10-18,4.3823960134694674e-05,0.6063862116119371,0.0004000029857329217,1.6166828521112646,8.028543114052704e-05,5.245312369385769e-05,1.8319985435767694
2013-10-21,4.4710412594374516e-05,0.5956921843956827,0.0003789628152026491,1.6002595340600632,7.75397756136923e-05,5.193435387258593e-05,1.7342666084778735
2013-10-22,4.4371990394003997e-05,0.6099999093393786,0.0003604360260246405,1.563515162015618,7.714331936364882e-05,5.051563374835124e-05,1.7385589124727032
2013-10-23,3.6244305626284386e-05,0.5780547214109187,0.00035689996768072514,1.6598875722769508,6.574490452232866e-05,5.236712187210379e-05,1.8139374830414858
2013-10-24,4.040389782719303e-05,0.5854331707663245,0.0003560159796080435,1.6415570398602275,7.021399821146071e-05,5.1665546957251024e-05,1.737802588051408
2013-10-25,3.967999624918889e-05,0.5706450233079232,0.0003530964025682722,1.646075293016481,6.754582208041884e-05,5.18516475531087e-05,1.7022638222099016
2013-10-28,4.081308187982178e-05,0.5606359986205623,0.0003513949902154887,1.5326582044459989,6.713955501450112e-05,5.2165766003048155e-05,1.6450498693580722
2013-10-29,4.2024721372673885e-05,0.575151448323301,0.0003504249899450628,1.5331548002191953,6.979626355245018e-05,5.1492328633473456e-05,1.6608382226618266
2013-10-30,3.243679795796633e-05,0.4968636004398868,0.00034309837924937595,1.7633362930747387,5.2416196419658574e-05,5.843778211336478e-05,1.615948543613424
2013-10-31,3.3498134377451295e-05,0.4973713810928965,0.0003378719428466663,1.6696667956576563,5.291358257935184e-05,5.587056137883483e-05,1.5795978959046066
2013-11-01,3.528785039280735e-05,0.4953272555860921,0.0003337240612057086,1.6708181154307915,5.3752490072335824e-05,5.584736302952204e-05,1.5232577069441466
2013-11-04,3.477448195487655e-05,0.4815578437641306,0.0003310448461531319,1.7211992704797705,5.16680666493768e-05,5.7260404859967183e-05,1.4858040650733892
2013-11-05,3.766596277267884e-05,0.48064221565976173,0.0003301918584000018,1.7482233679411605,5.360183156430717e-05,5.76296892664424e-05,1.4230840689724114
2013-11-06,3.8333959556374354e-05,0.5052851983094448,0.00032867125892437293,1.859787272908061,5.671648147289894e-05,6.902278659623154e-05,1.4795362161712264
2013-11-07,4.0431492315281525e-05,0.5358620588684037,0.0003276155265559232,1.8562697537269568,6.167300815059125e-05,6.540874739048447e-05,1.5253705618795885
2013-11-08,4.3778322206368926e-05,0.5573842222015716,0.0003270268589603907,1.828846319945147,6.669233749237978e-05,5.8842485577295146e-05,1.5234100836024569
2013-11-11,4.088414418239951e-05,0.5622550848319859,0.00032501577831660117,1.773535582337893,6.481314112825218e-05,5.723520755683058e-05,1.5852879502404755
2013-11-12,3.99781619662566e-05,0.5667472029055326,0.0003239584369914965,1.7367531033020889,6.449788067429963e-05,5.675281421186283e-05,1.6133278145388175
2013-11-13,4.4902541372157916e-05,0.5800294136734785,0.0003140920648219918,1.80376156072334,6.888330251810999e-05,5.700005834643171e-05,1.5340624475393612
