Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AVGO,Predicted_Covariance,Future_Cov_45_AVGO,Beta_Predicted
2013-04-04,6.901245142532413e-05,0.613360506731564,0.00043542137263397697,1.5408152117062297,0.00010632475913571365,0.00010195795393819828,1.5406605176279502
2013-04-05,6.697476452894188e-05,0.5904138655968594,0.00044136789999177535,1.5451899001271343,0.00010151086254774994,0.00010112291713852257,1.5156583716525638
2013-04-08,7.273438811092278e-05,0.567253379364885,0.0004435250541125399,1.539136153225266,0.00010188401835704641,0.0001042774998666197,1.4007682061155076
2013-04-09,7.022991067372413e-05,0.5703644770910616,0.0004456627081212121,1.5267157421768351,0.00010090592661687782,0.00010608818791968484,1.4367941757133806
2013-04-10,6.636144982931065e-05,0.5668511410548124,0.00045054109629881207,1.568449277280083,9.801536550862166e-05,0.00011167426521783964,1.476992527449725
2013-04-11,6.716170407401359e-05,0.5601136124347332,0.00044352139820363006,1.5171151297676242,9.667056786004482e-05,0.00010946266430053135,1.4393703851455564
2013-04-12,6.98842565011876e-05,0.5562227551815785,0.0004804185613818231,1.5024593211825654,0.00010191739525618845,0.0001097758075751805,1.4583741798048104
2013-04-15,9.593981606210937e-05,0.5278660013648039,0.0005276401908321528,1.5282913449929465,0.00011876598257626238,9.224198748959303e-05,1.2379217247964687
2013-04-16,8.836558039441448e-05,0.5217481152508084,0.0005606289006309987,1.5125417573792308,0.00011612886918411899,9.278634412418285e-05,1.314186685197842
2013-04-17,8.959564094882932e-05,0.5536998387416815,0.0006128941423396701,1.2152569658565906,0.00012975095788026828,8.636605126784019e-05,1.4481838235229862
2013-04-18,9.719405369416862e-05,0.5609962167074346,0.0006188399475239082,1.1461046140174331,0.00013758432281970473,8.039541779203567e-05,1.4155631706917828
2013-04-19,7.72897485213767e-05,0.5375489392047713,0.0005805681993234935,1.2187240941897053,0.00011386901872276179,8.844039504350777e-05,1.4732745403003613
2013-04-22,7.797978274745508e-05,0.5147530556434097,0.0005468896899820213,1.2058509146886804,0.00010630160256110496,8.941446084583936e-05,1.3631943923897913
2013-04-23,8.499754389235151e-05,0.5031777359230225,0.0005175552325265428,1.1458620423422288,0.00010553656549807773,8.474602518311e-05,1.2416425306563996
2013-04-24,7.773768893068322e-05,0.4950119994050283,0.0004915974904046231,1.133154944214091,9.676902556795415e-05,8.457377516175678e-05,1.244814798317978
2013-04-25,6.90805921567358e-05,0.48948006555293805,0.0004683439504710196,1.1359150818155272,8.804313388244468e-05,8.49420087866016e-05,1.274498830043105
2013-04-26,7.034557142953508e-05,0.4923474968299544,0.00045545554314188033,1.1195209750378308,8.812783704174632e-05,8.436979244047734e-05,1.2527844361890452
2013-04-29,6.776168711759701e-05,0.49401622112963844,0.00044872780438048133,1.1070306882556682,8.614395455090339e-05,8.246251615840525e-05,1.2712781841072651
2013-04-30,5.8041023931509805e-05,0.5095971336615852,0.00043899439013684737,1.1226458204769214,8.134371342426264e-05,8.350983445356857e-05,1.4014865333914635
2013-05-01,6.311211636341748e-05,0.5103346392755491,0.00044086981612439114,1.0500967084518602,8.512685765853317e-05,7.860153762631348e-05,1.3488195700544814
2013-05-02,6.214021471172626e-05,0.5168973485779588,0.00044284275081008927,0.942919000135705,8.574631185833851e-05,6.952841972974585e-05,1.3798843833437484
2013-05-03,7.476459886581012e-05,0.49293895996994713,0.00043710825959201137,0.9966030638509816,8.911188997333687e-05,7.243246080681676e-05,1.191899526315626
2013-05-06,7.535412832838797e-05,0.48242296682710567,0.00043880331989625476,0.9812842434093404,8.772360137503836e-05,7.122456149497045e-05,1.164151232600623
2013-05-07,7.392273390092128e-05,0.4708390527433845,0.00043635839705197303,0.9656549862383093,8.456354021308512e-05,7.33317765669962e-05,1.1439449780959905
2013-05-08,6.958015556766957e-05,0.4710164601652321,0.0004360280116852136,0.939638703167913,8.204195055637121e-05,7.102613127238036e-05,1.1790998437274554
2013-05-09,7.111722928104653e-05,0.46716688405025647,0.0004348184134129016,0.9219809537497357,8.215110834145477e-05,6.965802735141221e-05,1.1551505756334193
2013-05-10,7.562958883543677e-05,0.4491849276497384,0.0004306653227254782,0.890544822623293,8.106642041301095e-05,6.753384278112278e-05,1.0718876257466405
2013-05-13,7.357910230951406e-05,0.43987735873222683,0.00042817126227386265,0.8895447065179751,7.807600959275213e-05,6.753484174419191e-05,1.0611166369538134
2013-05-14,7.590263764609063e-05,0.43397274699833494,0.0004253917962049745,0.8539153543368311,7.798039779226119e-05,6.345820733684087e-05,1.027374017696967
2013-05-15,7.650099964197039e-05,0.43156972365540386,0.00042519736142630847,0.8437249063234208,7.783587376744867e-05,6.227495430294272e-05,1.0174491069623348
2013-05-16,7.639729836462006e-05,0.4308209598662052,0.00042195343565995893,0.8459551655694367,7.735138390623276e-05,6.197021856575221e-05,1.0124884722632357
2013-05-17,7.425705624970095e-05,0.40364954732738473,0.0004210315170260753,0.8594997778233672,7.137245534374862e-05,6.143264032709445e-05,0.9611538478410402
2013-05-20,7.217439206379002e-05,0.3897757400860469,0.00042045563696280257,0.8813595558256071,6.789948209894285e-05,6.330142751572738e-05,0.9407697128772644
2013-05-21,7.13709588975209e-05,0.3846468783488552,0.00042097315213213506,0.8730053375313446,6.667302774882864e-05,6.276887295450072e-05,0.9341758717934859
2013-05-22,7.35750525384875e-05,0.38232980658203475,0.0004234828579393584,0.8475286655178681,6.748719305297755e-05,5.978392344668451e-05,0.9172564711071682
2013-05-23,7.454058968752127e-05,0.3863493800931093,0.00042293735803097923,0.8347214250127155,6.859850575890684e-05,5.890413468571458e-05,0.9202839157360572
2013-05-24,7.630250921850573e-05,0.38055959922220023,0.0004248021844112436,0.8352347053486335,6.851496839155769e-05,5.891262964552021e-05,0.8979386011455135
2013-05-28,7.438631671877e-05,0.3778447258633678,0.00042888152084143535,0.827797099697383,6.748831095379982e-05,5.779925751462121e-05,0.9072678139038762
2013-05-29,7.273626036607267e-05,0.3751503117166167,0.00042972146614510113,0.8670567262249402,6.632455127032686e-05,6.193750464384056e-05,0.911849893526606
2013-05-30,7.309916508279677e-05,0.4127145994041827,0.0005119644608143647,0.7810518203756518,7.984099625989753e-05,5.565314008968058e-05,1.0922285660782107
2013-05-31,7.696255068093324e-05,0.4105721093334235,0.0005079056607426051,0.8413707571572191,8.117470084128184e-05,5.5570442669629344e-05,1.0547298669688208
2013-06-03,7.835861755638394e-05,0.4117215427083465,0.0004650410068638985,0.862073055779069,7.859458031010292e-05,5.734620508241275e-05,1.0030113184877105
2013-06-04,7.696792659140356e-05,0.4133792645613583,0.0004267341090318978,0.8762017401142678,7.491732478107381e-05,5.798757999473165e-05,0.9733577101379423
2013-06-05,8.390672708275947e-05,0.42338254718473783,0.0004042013748124959,0.8291119409569759,7.797048490252612e-05,5.074971977029684e-05,0.9292518921113646
2013-06-06,8.864935953499249e-05,0.43032660840845693,0.0003869304742312314,0.884854053270088,7.969892611555373e-05,5.318512172825905e-05,0.8990355546121486
2013-06-07,8.584609796353898e-05,0.43564075059326335,0.0003756188928173579,0.8474175333078795,7.822804763587914e-05,4.827149124422122e-05,0.9112592126098099
2013-06-10,7.344670994631798e-05,0.43459988159549073,0.0003572808395324724,0.8500139819190954,7.040129371222187e-05,4.8518047698104315e-05,0.9585357024661555
2013-06-11,7.540176794643908e-05,0.43983451912224586,0.00034056944521373804,0.8634579802957643,7.048276227511127e-05,4.75460490363063e-05,0.9347627276482167
2013-06-12,7.564969572692771e-05,0.4421132870850798,0.0003318389201242,0.9767562772702728,7.004881949681896e-05,5.683719098087303e-05,0.9259630038655251
2013-06-13,7.668406692361186e-05,0.44483785899066697,0.00033377933007401606,0.8557781405215129,7.116788015903945e-05,4.5882095319204677e-05,0.9280660639704033
2013-06-14,7.978958283363962e-05,0.4432277230188422,0.00033408206892324686,0.8909352036454369,7.23646718913648e-05,4.7790957136826585e-05,0.9069438555938352
2013-06-17,6.406673037804978e-05,0.4383653001656722,0.0003215611424807417,0.8903905436060494,6.291935051798619e-05,4.7062641961957684e-05,0.982090862866061
2013-06-18,5.269216623890948e-05,0.44347374943564877,0.0003029097651666867,0.8492893781064746,5.6027027476911504e-05,4.4438222675659396e-05,1.063289507265303
2013-06-19,5.313666894497608e-05,0.4491658905979727,0.00030025239350083455,0.7942243020849679,5.673449201576948e-05,3.9483825899982405e-05,1.0677088560918073
2013-06-20,6.610900161714408e-05,0.42525216865447757,0.0002799853389708528,0.6983859872199862,5.785547741293789e-05,2.430348841248628e-05,0.8751527930794556
2013-06-21,6.524441916700448e-05,0.41999246097768966,0.0002804849906129711,0.6488175566211668,5.6815651674326126e-05,2.2767302348177626e-05,0.8708124372890277
2013-06-24,5.5679700730278476e-05,0.3979222322827496,0.00029006394775182344,0.7119203322263791,5.0570066778851334e-05,2.672224902806634e-05,0.9082316556229524
2013-06-25,5.683904438603972e-05,0.3774438967267293,0.0002944313551332184,0.762677261902208,4.882787453548283e-05,2.7416328821011916e-05,0.8590551629238066
2013-06-26,5.616484134519195e-05,0.36946620521788687,0.00029272578003729216,0.7959167858058857,4.737371839848496e-05,2.7103838688662798e-05,0.8434764038114824
2013-06-27,5.600093181678947e-05,0.367393455200102,0.00029412608095701336,0.8306051220135383,4.715153225498721e-05,2.7982493548060667e-05,0.8419776372515797
2013-06-28,5.651835513949762e-05,0.3592496262405569,0.00029464766528763936,0.8227817782172581,4.6359909990412296e-05,2.7640114391539548e-05,0.8202629017774415
2013-07-01,4.0959150997653995e-05,0.33815007966605864,0.00029071922113656386,0.8661614026045673,3.689961546068669e-05,2.970791965880103e-05,0.9008881913299467
2013-07-02,4.708768430286185e-05,0.33157407243372417,0.0002972936643451041,0.8880365943860169,3.923079028900753e-05,3.0418058662391e-05,0.8331433339698805
2013-07-03,4.5307854285029834e-05,0.33222539039678833,0.00030029808341686516,0.8890924170652466,3.875215407630523e-05,3.0453861066614178e-05,0.855307643405866
2013-07-05,5.048108536897671e-05,0.37452980916579437,0.0003015860427597769,0.8964484151730199,4.6212168756447094e-05,3.0249913026297397e-05,0.9154353243135083
2013-07-08,5.858594159480322e-05,0.39911751955190666,0.00032201878144029353,1.1201437149410216,5.4819882475401515e-05,3.830225169191432e-05,0.935717357835625
2013-07-09,6.185296409698371e-05,0.4040394833022388,0.00031662481845864157,1.0966430589677738,5.6542699916674614e-05,3.657485158155899e-05,0.9141469732641632
2013-07-10,6.043816195282401e-05,0.401553850398059,0.00032422551541968364,1.104761823608087,5.621122026536852e-05,3.710107333206645e-05,0.930061710169894
2013-07-11,6.428746384905295e-05,0.40180793670186155,0.0003334692512236578,1.1809811082822623,5.883145029599218e-05,3.5119124588579234e-05,0.9151309878101351
2013-07-12,6.999194674271863e-05,0.4014303088454178,0.0003377926996152519,1.1833190966911948,6.172474803128788e-05,3.599063714741536e-05,0.8818835723798352
2013-07-15,7.060701256657018e-05,0.4021645673064595,0.00035005078222333707,1.306289447720239,6.322564215337487e-05,3.9867290389188664e-05,0.8954583950675444
2013-07-16,3.5042919617133015e-05,0.41209923821268424,0.0003362051727075454,1.3727309839640496,4.473054075313366e-05,4.506575900639814e-05,1.2764501714424565
2013-07-17,3.792838595062833e-05,0.4222583476396688,0.0003216245817508006,1.3688400953349225,4.663747636356504e-05,4.500327719207309e-05,1.2296193258598824
2013-07-18,3.7451029819475974e-05,0.42398693449019537,0.0003196764973879618,1.2218723064522017,4.639163831829056e-05,4.3679958097928454e-05,1.238727974688833
2013-07-19,4.0860668714576163e-05,0.428536518961027,0.00030897810909096994,1.1904228181633534,4.815090209533325e-05,4.311178185828426e-05,1.178416888663314
2013-07-22,3.950888193740232e-05,0.42784090079818454,0.00030125716718408573,1.1778084086087588,4.6676508647276755e-05,4.2713886952774385e-05,1.181418110520839
2013-07-23,3.3171208880188284e-05,0.4516420499262781,0.0002930090955669316,1.178412187735328,4.452619361315369e-05,4.283891309071702e-05,1.342314468368599
2013-07-24,3.471216593235655e-05,0.4674848967514437,0.0002854924829896719,1.1232769769200404,4.653779261554744e-05,4.0839356861858945e-05,1.340676715657428
2013-07-25,3.488954269695917e-05,0.4724299744299003,0.0002782696081397285,1.0957542356729366,4.65498162967792e-05,4.024810669760877e-05,1.3342054007728883
2013-07-26,3.343176772700175e-05,0.4717384661136373,0.0002724821548294808,1.0651830355254703,4.502461350937808e-05,3.976428728763771e-05,1.3467613760971775
2013-07-29,3.360094972876798e-05,0.4721597235117963,0.0002656220241713917,1.0354387399596332,4.460635693447433e-05,3.990579455957411e-05,1.3275326231711808
2013-07-30,3.816574763863081e-05,0.4687776484544299,0.00026060708472487213,1.037398616617952,4.675164454479906e-05,4.000627807694577e-05,1.224963414511438
2013-07-31,3.750748633018741e-05,0.46776714571155537,0.0002597738902475862,1.0237649236205228,4.6172824713312146e-05,4.1449689838424335e-05,1.2310295685197798
2013-08-01,4.226173154810077e-05,0.47264789096529947,0.0002609457082096991,0.9656315635906464,4.963481951697973e-05,3.741550424511642e-05,1.1744625148755956
2013-08-02,4.130983358011611e-05,0.4627316539973662,0.00022864862350700996,1.0004518675387588,4.497179554039672e-05,4.024933812317862e-05,1.0886462530326737
2013-08-05,3.7225611971094185e-05,0.4696354336272597,0.00023646766604574143,1.0010745371483147,4.4062350633597473e-05,4.3079324670417686e-05,1.183656850767478
2013-08-06,4.1983018398946586e-05,0.46782419331774167,0.0002369174909294607,0.9848503487428428,4.66571352244761e-05,4.18439588803723e-05,1.1113335106378819
2013-08-07,4.81253999850549e-05,0.4652472011181161,0.00023722148686282718,1.055698482812693,4.9710480039243975e-05,5.583990719553348e-05,1.0329364546514173
2013-08-08,4.5117615842124565e-05,0.45990757114671965,0.00023685913249565875,1.0243311619417803,4.754323150730391e-05,5.482575889307367e-05,1.053762053244725
2013-08-09,4.7210405389653165e-05,0.4634850543052348,0.00023543582358271934,1.029232813612358,4.8864208864762215e-05,5.5220478560715303e-05,1.0350304866365647
2013-08-12,4.729046229109182e-05,0.4586415430200244,0.00023492221548407536,1.0628320148057495,4.834173280332611e-05,5.8312872119067705e-05,1.0222300747614455
2013-08-13,5.1414947954433665e-05,0.47342649779300916,0.00023273713496407665,1.0568667386447788,5.178811503165518e-05,6.229314094375406e-05,1.0072579491386868
2013-08-14,5.361675369996386e-05,0.4902421668052343,0.00023145720970076214,1.0225295697265784,5.461303064113822e-05,6.043828828361235e-05,1.0185814483799125
2013-08-15,5.120699157562921e-05,0.5150755595762038,0.0002342505072414006,0.9090991502513082,5.641256459843426e-05,4.986875197022381e-05,1.1016574663465002
2013-08-16,4.9139520575593413e-05,0.505482597587004,0.00023411473271123143,0.9107689458510052,5.421706932633421e-05,4.958207812000046e-05,1.103329228516379
2013-08-19,5.1240075352845624e-05,0.5158130065931851,0.00024024605364704474,0.8885021872362291,5.723020481091911e-05,4.759507953342134e-05,1.1169032132920318
2013-08-20,5.687877447837599e-05,0.5087772608850412,0.00024226637833690102,0.9602249449485368,5.972406804631468e-05,5.195847565806153e-05,1.0500238198525254
2013-08-21,5.746511661394483e-05,0.5011327557382664,0.0002424330642050507,0.9465442265927856,5.9149470630056864e-05,5.0110337056379694e-05,1.0293108952937076
2013-08-22,5.43081375808944e-05,0.4885726019409612,0.0002461044328680338,0.97922418157246,5.648345865052894e-05,5.073875042138645e-05,1.0400551587024007
2013-08-23,4.6628310947370826e-05,0.46065526329646794,0.00024928022854862864,0.9811977660932496,4.966435467018327e-05,5.074494210995087e-05,1.065111595533435
2013-08-26,5.7057237442025364e-05,0.4555727635001698,0.00026248595374727725,1.0229246307643671,5.575273233062366e-05,5.267125732473879e-05,0.9771369037499023
2013-08-27,6.26349019454684e-05,0.4738702835160676,0.0002625591971180699,0.9837708043245014,6.0768888603788044e-05,4.454105036380058e-05,0.9702080903183188
2013-08-28,6.352118414260544e-05,0.4767906728533225,0.00026802773346533567,0.9164491370779771,6.221239355119694e-05,4.183176536654262e-05,0.9793959982158038
2013-08-29,6.345432123592429e-05,0.4856738190817035,0.00027115784024769516,0.9081382653227588,6.370688601791652e-05,4.146636560147947e-05,1.003980261345058
2013-08-30,6.533098257867051e-05,0.4962491257414922,0.0002726498783128513,0.8853094151092878,6.623110544148322e-05,4.002663357273198e-05,1.013777886498627
2013-09-03,6.741624909395761e-05,0.4884724012685568,0.0002745712887981153,0.8987705048039788,6.645840055735445e-05,4.0938481817102946e-05,0.9857920227025948
2013-09-04,5.29054408502055e-05,0.49347683159037836,0.0002629697563736051,0.8771671447128682,5.820627924030664e-05,3.930840161758371e-05,1.1001945793271006
2013-09-05,5.526096611110341e-05,0.4959075049633455,0.00025417047822033975,1.065403478108551,5.877227073826555e-05,5.252292204766476e-05,1.0635404133200022
2013-09-06,5.903493096893949e-05,0.49442792601263247,0.0002484492995603601,1.0622086335187353,5.987925806674999e-05,5.5876001506191586e-05,1.014302161177333
2013-09-09,5.950680039687122e-05,0.4922126439781452,0.00024216764681458304,1.0877532210713146,5.908729740705715e-05,5.5591367469855445e-05,0.9929503353059439
2013-09-10,6.058865375686932e-05,0.5338985276700607,0.00023608917063456283,1.0210180234219872,6.385463222532765e-05,5.152228645435706e-05,1.0539041266961315
2013-09-11,5.2548421709793746e-05,0.53421375439408,0.00023353725930070016,1.0210859362320412,5.917973191527725e-05,5.253355133144039e-05,1.1261942792897925
2013-09-12,5.463125330927889e-05,0.5378994109098542,0.0002449660314569432,0.9118221342957232,6.222638674598449e-05,4.688857788689057e-05,1.1390254291569692
2013-09-13,5.629719144726608e-05,0.5447248131654036,0.0002569902702406721,0.9566944159662792,6.552075056536382e-05,4.937398145440899e-05,1.1638369318429944
2013-09-16,5.4138744378514925e-05,0.5494839054453586,0.00026680046797672143,0.9829764429666846,6.603928451744764e-05,5.078350786685455e-05,1.2198155918750024
2013-09-17,5.7555509167455784e-05,0.5647405269241669,0.00027604870946475104,0.991128950591142,7.118447156470432e-05,5.1188590824016866e-05,1.2367968348189837
2013-09-18,6.204530316157312e-05,0.5191843595856053,0.0002772570799802894,0.9884052872120797,6.809533783581235e-05,4.884854788503313e-05,1.0975099542746087
2013-09-19,6.178297806302708e-05,0.4975107975324879,0.0002813876562261336,0.9915621556311496,6.55978266692305e-05,5.00486275940522e-05,1.061745948897312
2013-09-20,6.675064824066973e-05,0.4800214920918268,0.0002837916750310566,1.1997151062442095,6.606755760918675e-05,5.6385313408130106e-05,0.9897665318691723
2013-09-23,6.644616634370019e-05,0.4715824212899231,0.0002890789246047834,1.2226069546770837,6.535830605838524e-05,5.662453079688903e-05,0.9836279450692781
2013-09-24,6.687102886618699e-05,0.4678267750042815,0.00029816859856237026,1.2397267544403872,6.605946143714202e-05,5.705738301444157e-05,0.987863691604492
2013-09-25,5.221698153901886e-05,0.4706079231868297,0.00030111549411444046,1.236553398659512,5.901082249472535e-05,5.640060508147033e-05,1.1301078835939573
2013-09-26,5.0374063840171386e-05,0.45678368787387524,0.00030391209241057863,1.236847675583541,5.65181673364433e-05,5.638779252504012e-05,1.1219695817229705
2013-09-27,5.122431082106018e-05,0.45219946362236296,0.0003072760827490283,1.2669606965851217,5.6732573405716136e-05,5.7173703843720926e-05,1.107532195091853
2013-09-30,5.1567877421329924e-05,0.45615169976335235,0.00030976580689964865,1.3197332870647769,5.76521707140144e-05,5.91733303910304e-05,1.1179861106745463
2013-10-01,5.3629225784131454e-05,0.44818719418383546,0.0003117810059985843,1.3282802366671356,5.795421587744404e-05,5.8361770280157474e-05,1.0806461407949755
2013-10-02,4.9785428743887e-05,0.46112315989439046,0.0003128949644173748,1.1169120956217091,5.755291801923361e-05,4.977030873853017e-05,1.156019330782611
2013-10-03,5.1677659876475144e-05,0.4672289753424079,0.0003134776778312136,1.0292013607477684,5.946815954884549e-05,4.5340178210645266e-05,1.1507517888966323
2013-10-04,4.988490741732951e-05,0.47191070811453456,0.00031343466041442683,1.0422718168924854,5.9008955499512955e-05,4.510913356050635e-05,1.1829019748569052
2013-10-07,5.300164613196136e-05,0.48303364805788307,0.000317051273595953,1.0639798205008424,6.261621540679007e-05,4.413238221542402e-05,1.1814013332886066
2013-10-08,5.7418241986777646e-05,0.48536607286725286,0.00031926805715809016,1.0766970121303707,6.571614757258826e-05,4.438801475012016e-05,1.144516886945467
2013-10-09,4.671951297786224e-05,0.43733464651818255,0.0003351520348787914,1.083006639431939,5.472477291420311e-05,4.523491366742279e-05,1.1713472471370607
2013-10-10,5.493659376391755e-05,0.4091801769862855,0.0003486253088742543,0.9808279302388296,5.662717628305592e-05,3.2148168953803975e-05,1.0307733407426645
2013-10-11,5.397060840252837e-05,0.3869731776462218,0.0003578324308625674,1.327572295999205,5.377734658562224e-05,4.344091883139137e-05,0.9964191284362642
2013-10-14,5.390763459317086e-05,0.3725584166365637,0.00036548691072298063,1.0995768721340362,5.2294429704119114e-05,3.621212863197573e-05,0.9700746489578655
2013-10-15,5.553151341989191e-05,0.3617927560637557,0.00036677265980212127,0.785348438594532,5.1633087964225996e-05,2.8952902610604666e-05,0.9297979612731128
2013-10-16,4.144281603770634e-05,0.3207866997067037,0.0004093270329487341,0.8133598316037854,4.178074659087363e-05,2.7205242090072918e-05,1.0081541407046235
2013-10-17,4.1583055321708076e-05,0.29383428736668626,0.00044234564981807405,0.7903946111884448,3.985121348116323e-05,2.5894048256807912e-05,0.9583522223861037
2013-10-18,4.3823960134694674e-05,0.27524917969673374,0.00046580859014710594,0.7407361057998305,3.9326526562412856e-05,2.403311356416296e-05,0.8973750076793887
2013-10-21,4.4710412594374516e-05,0.26851372955982133,0.0004816402422581114,0.7597242902798058,3.940326583903523e-05,2.4655869436931982e-05,0.8812995352226511
2013-10-22,4.4371990394003997e-05,0.2718852023893781,0.0004925763109575436,0.7824980454875642,4.019544003552167e-05,2.5281740551650307e-05,0.9058741714897985
2013-10-23,3.6244305626284386e-05,0.24655010044433806,0.0004995646279577187,0.653889349318106,3.3175762694517866e-05,2.0629290693248558e-05,0.9153372404645763
2013-10-24,4.040389782719303e-05,0.23598925811695595,0.0004971895360400559,0.6615674510351125,3.344759200081672e-05,2.0821843759845043e-05,0.8278308232505601
2013-10-25,3.967999624918889e-05,0.22101304157264007,0.0004976763750496968,0.6618201002684938,3.105826742528801e-05,2.084744405573271e-05,0.7827185070846089
2013-10-28,4.081308187982178e-05,0.21339449133698865,0.0004897195666320892,0.668703421325554,3.0168702171585385e-05,2.2760081863728753e-05,0.739191964488743
2013-10-29,4.2024721372673885e-05,0.2298405862027166,0.000480482271436108,0.6676113197990877,3.2660123751264636e-05,2.2422303001371152e-05,0.7771645518273804
2013-10-30,3.243679795796633e-05,0.2167788125774297,0.0005005778069412896,0.6066043264128277,2.7623049176002137e-05,2.0103148557173453e-05,0.8515960549434579
2013-10-31,3.3498134377451295e-05,0.2198723706540396,0.0005094918192608039,0.6461490059187167,2.8724308123426318e-05,2.1621504236020317e-05,0.8574897873345927
2013-11-01,3.528785039280735e-05,0.22491830456588374,0.0005238850079530825,0.6609332473219631,3.058126091423442e-05,2.2091799616353348e-05,0.8666229473832653
2013-11-04,3.477448195487655e-05,0.22870974703221425,0.0005334902532599868,0.6603553641263572,3.115144900996974e-05,2.1968528658965837e-05,0.8958134602951652
2013-11-05,3.766596277267884e-05,0.2322776643540656,0.0005453101256058397,0.6522965057289898,3.3289231379579456e-05,2.150276996870156e-05,0.8838014198783719
2013-11-06,3.8333959556374354e-05,0.20496951936334273,0.000558719844452394,0.7076595136162233,2.9997024049210327e-05,2.626355836640886e-05,0.7825182787365433
2013-11-07,4.0431492315281525e-05,0.20913580842011723,0.0005741120283107254,0.6605831389454326,3.186299593120068e-05,2.327674389939461e-05,0.7880737045948144
2013-11-08,4.3778322206368926e-05,0.21238273913182887,0.0005785438372732925,0.7104143767001055,3.3800016338732215e-05,2.2857332110952053e-05,0.7720719898629406
2013-11-11,4.088414418239951e-05,0.21311361248802116,0.000580240628795326,0.7544055872176314,3.2824091456199496e-05,2.4346035566715216e-05,0.8028562689183099
2013-11-12,3.99781619662566e-05,0.21694111592780027,0.0005619999660789373,0.7487006910955408,3.251782024913796e-05,2.446569471576023e-05,0.8133895769541504
