Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SSO,Predicted_Covariance,Future_Cov_45_SSO,Beta_Predicted
2013-04-04,6.901245142532413e-05,1.00425075113376,0.0002503726268344514,1.994478414553816,0.00013200771552676234,0.0001319774991685244,1.9128101204983725
2013-04-05,6.697476452894188e-05,1.0029733112267465,0.000249805631151349,1.9944639532465973,0.00012973169323981002,0.00013052506560088932,1.9370235065738668
2013-04-08,7.273438811092278e-05,1.0052049225374613,0.0002481515630085803,1.990173343815996,0.00013504639922914575,0.0001348355700432623,1.8567063357045737
2013-04-09,7.022991067372413e-05,1.004528769511079,0.000247958592906044,1.9894248159507888,0.00013256015981054286,0.0001382408446419399,1.8875171353469913
2013-04-10,6.636144982931065e-05,1.002545294633349,0.0002476924949139261,1.9830483190205703,0.00012853409962189531,0.00014119389586007516,1.9368790156408566
2013-04-11,6.716170407401359e-05,1.0110775006461883,0.00025162156156024773,1.983315839530497,0.00013143748069633921,0.000143099908296153,1.957030163372454
2013-04-12,6.98842565011876e-05,1.0070428625382803,0.0002554996021117081,1.9831644963483448,0.00013456519477053876,0.00014489808880130888,1.925543770623817
2013-04-15,9.593981606210937e-05,0.9909089620861822,0.00024881898247331477,1.977957807234327,0.00015309991583023453,0.00011938218449486393,1.5957912169762858
2013-04-16,8.836558039441448e-05,0.9923198714911277,0.00024799371892519754,1.9800169942505348,0.00014689722649479067,0.000121463448730558,1.6623805993139376
2013-04-17,8.959564094882932e-05,0.9875426752349024,0.00024272376112493738,1.985352780167583,0.00014563154568670536,0.00014109532783121442,1.6254311498243512
2013-04-18,9.719405369416862e-05,0.9869430462032358,0.00024100414685577167,1.9761008675743716,0.00015105120597543642,0.00013861688793919235,1.5541198276464012
2013-04-19,7.72897485213767e-05,0.9899797673409115,0.00024093050733754726,1.9788172744577976,0.00013509309872170892,0.00014359885252643854,1.7478786165845144
2013-04-22,7.797978274745508e-05,0.9895272884377755,0.0002409590930287961,1.9764132163465684,0.00013564083222313974,0.0001465520488441511,1.7394358825341363
2013-04-23,8.499754389235151e-05,0.9908545049463771,0.00023872451768980446,1.9727711900759464,0.00014114372948709366,0.00014590283190893757,1.660562447143775
2013-04-24,7.773768893068322e-05,0.9901725301887635,0.0002340621745717647,1.9725669985850824,0.00013356488796925848,0.00014722385379127548,1.718148427185107
2013-04-25,6.90805921567358e-05,0.9942138032030501,0.0002324629641732528,1.9741866269175483,0.00012598960079637344,0.00014762668485922514,1.8238060338353461
2013-04-26,7.034557142953508e-05,0.9931490320193285,0.00023950207276749317,1.972986282923691,0.00012891024765587021,0.00014868899010360724,1.832528260645365
2013-04-29,6.776168711759701e-05,0.9938297281054841,0.0002449822060469233,1.9746077121942776,0.00012804757535243359,0.0001470881720812119,1.8896751364855104
2013-04-30,5.8041023931509805e-05,0.9939294294357717,0.0002552616896631605,1.9741791116335103,0.00012098064690975176,0.0001468525226630875,2.084398908132852
2013-05-01,6.311211636341748e-05,0.9896943847472885,0.0002547264999926583,1.972763475848205,0.00012548578801454142,0.0001476647258549218,1.9882994778999112
2013-05-02,6.214021471172626e-05,0.9923678022542163,0.0002551649663483109,1.97354775355494,0.00012495958175251566,0.00014552433087690098,2.0109293527905203
2013-05-03,7.476459886581012e-05,0.9945488818051303,0.00025757564619667404,1.976114718375188,0.00013801507832630742,0.00014362272912888313,1.845995035351173
2013-05-06,7.535412832838797e-05,0.9941670426226844,0.00026067031075892305,1.97503654533595,0.00013933450270694814,0.0001433540921734884,1.849062629982769
2013-05-07,7.392273390092128e-05,0.9950762965289419,0.000263133303440886,1.9766380473095515,0.00013878205059972943,0.00015010576417544245,1.877393371107448
2013-05-08,6.958015556766957e-05,0.995970928660393,0.000265740421920388,1.9766890286513237,0.00013543102637684058,0.0001494154869955098,1.946403040808501
2013-05-09,7.111722928104653e-05,0.9965758658381969,0.00026644298126334026,1.9789649516740653,0.0001371828818266209,0.0001495158811801408,1.9289683134939222
2013-05-10,7.562958883543677e-05,0.9965919447580474,0.0002693394955968772,1.9806320899840584,0.0001422372225987958,0.00015019984707587424,1.8807086589918038
2013-05-13,7.357910230951406e-05,0.9959760610575727,0.00027292914788542845,1.9808136152017228,0.0001411403214232363,0.00015038472270947732,1.918212060124391
2013-05-14,7.590263764609063e-05,0.9944748598082869,0.00028560506344571285,1.9794115014553693,0.0001464216154568104,0.00014709877838165093,1.929071505255547
2013-05-15,7.650099964197039e-05,0.995169112805958,0.00029774256336240884,1.9800211866448416,0.000150193419418043,0.00014614446959314954,1.9632870174371302
2013-05-16,7.639729836462006e-05,0.9947120524524913,0.0003078926020710962,1.9793710120991128,0.00015255835864490865,0.0001449982921493587,1.9969077691307358
2013-05-17,7.425705624970095e-05,0.9946067875944288,0.00030363442195759983,1.978759604687404,0.0001493467531180529,0.00014143159803530102,2.0112129494583133
2013-05-20,7.217439206379002e-05,0.976618944281182,0.0003122468553983987,1.97914558394324,0.0001466107273349928,0.00014214714062718423,2.0313399689659124
2013-05-21,7.13709588975209e-05,0.9784744342773352,0.0003202803344924231,1.9782276239475003,0.0001479365155979143,0.00014223408845789152,2.0727830742799918
2013-05-22,7.35750525384875e-05,0.9784369708469182,0.0003240372353717469,1.9716709493121525,0.00015107604395669236,0.00013907992719479836,2.053359647655891
2013-05-23,7.454058968752127e-05,0.9841176410931592,0.0003287335211381078,1.9736342478053617,0.0001540513203017215,0.00013927427051641238,2.0666769735457433
2013-05-24,7.630250921850573e-05,0.9836969604013783,0.0003220552891813873,1.9731521645833296,0.00015420411296827725,0.00013917475167394224,2.0209572994078937
2013-05-28,7.438631671877e-05,0.985419972542625,0.00031546798513388673,1.9745720104191504,0.00015095431570131762,0.00013787049526158267,2.0293290804009807
2013-05-29,7.273626036607267e-05,0.9876334449490788,0.00030904888421490835,1.980488694363808,0.00014807606423717994,0.0001414746278923496,2.0357942997334657
2013-05-30,7.309916508279677e-05,0.9874819430667622,0.00030577722916004085,1.9810114830453185,0.00014763452860601153,0.0001411551790919095,2.0196472618913126
2013-05-31,7.696255068093324e-05,0.9882974690660606,0.0002965838635968973,1.977648391311318,0.0001493142195828646,0.00013061874995676196,1.9400892805889787
2013-06-03,7.835861755638394e-05,0.989827608850744,0.00029293886863660076,1.9776317860552517,0.0001499655297103029,0.00013155460226991158,1.9138358279788854
2013-06-04,7.696792659140356e-05,0.9890667666733703,0.00029048499406765526,1.9798815420451883,0.0001478912073526962,0.0001310298006078664,1.921465393472272
2013-06-05,8.390672708275947e-05,0.9878190453381598,0.00028467539202629513,1.9697619322098112,0.00015266896080082463,0.00012056860013192567,1.8195079954702928
2013-06-06,8.864935953499249e-05,0.989587305830321,0.000284087875164978,1.9704003654990567,0.00015704288537587914,0.0001184330714259453,1.771506147361276
2013-06-07,8.584609796353898e-05,0.9924353181281893,0.00028106692085488877,1.9726878719991767,0.00015415845851569497,0.00011237032702059184,1.7957538219287497
2013-06-10,7.344670994631798e-05,0.9928886356484727,0.0002772566318463922,1.9729939124765776,0.0001416862430084224,0.00011261675077095295,1.9291026529572333
2013-06-11,7.540176794643908e-05,0.9959779574459654,0.0002717134174754266,1.974836134466955,0.0001425594574213595,0.00010874374645987164,1.8906646528848665
2013-06-12,7.564969572692771e-05,0.9962692717783652,0.0002711919529238197,1.9891341969249163,0.00014269827642062044,0.00011574719596700749,1.886303375703157
2013-06-13,7.668406692361186e-05,1.0007141460911084,0.0002705454379575527,1.9929646568832309,0.00014413940179474716,0.00010685175283771323,1.8796525481405455
2013-06-14,7.978958283363962e-05,0.9997137058839488,0.0002701659020430785,1.993321230196972,0.0001467790292640108,0.00010692441951163647,1.8395763463263546
2013-06-17,6.406673037804978e-05,0.9990362574345092,0.00026212414286026813,1.9926533510593207,0.00012946460243727745,0.00010532404222915081,2.020777424933706
2013-06-18,5.269216623890948e-05,0.9998073404977927,0.0002665618284790558,1.9959858669780215,0.00011849180822991504,0.00010443797685542054,2.248755682062225
2013-06-19,5.313666894497608e-05,0.9979989224013344,0.00026287284270733993,1.9966569647848211,0.00011795058413364519,9.926119834484409e-05,2.2197587179539804
2013-06-20,6.610900161714408e-05,0.9959726231761922,0.0002516874239687813,1.983788271810154,0.00012847199198998165,6.9034854878292e-05,1.9433358369863045
2013-06-21,6.524441916700448e-05,1.0037636286920022,0.00024959635776043015,2.000819922384852,0.00012809207512976328,7.020967859504313e-05,1.9632648549125598
2013-06-24,5.5679700730278476e-05,0.9991156216995098,0.00024206147269873775,2.013338677697835,0.00011599173141518777,7.557157042421935e-05,2.0831960282450255
2013-06-25,5.683904438603972e-05,0.9993928971455625,0.0002385667279219026,2.013612543893971,0.00011637630910690805,7.238430510412949e-05,2.047471247343689
2013-06-26,5.616484134519195e-05,1.00113490574439,0.00023513236617329629,2.0234889109420204,0.00011504853137680757,6.890709934574296e-05,2.048408374728836
2013-06-27,5.600093181678947e-05,1.0008819309682282,0.00023261051259771095,2.024800199209153,0.00011423393702649199,6.821407310026034e-05,2.0398577902277664
2013-06-28,5.651835513949762e-05,0.9987719850747049,0.00023362972807189987,2.0234968889560547,0.00011476914887262613,6.797632976614298e-05,2.030652671850674
2013-07-01,4.0959150997653995e-05,0.9998254611100401,0.00022304721882371504,2.027263023307366,9.556482553905534e-05,6.953180647691426e-05,2.3331739846006325
2013-07-02,4.708768430286185e-05,0.9985076655277374,0.0002152550603333345,2.0262284084879645,0.00010052677606118703,6.940472383956598e-05,2.1348846848065812
2013-07-03,4.5307854285029834e-05,0.9987993634577538,0.00020433696477908513,2.026381096897955,9.610333822556905e-05,6.940912688991581e-05,2.121118727472436
2013-07-05,5.048108536897671e-05,1.0002841265028006,0.0001949329963418186,2.031046296447175,9.922712269054647e-05,6.85359835323625e-05,1.9656297396396072
2013-07-08,5.858594159480322e-05,0.9994749825854325,0.00018845536599583682,2.030159853572428,0.00010502021161390768,6.94193902524778e-05,1.7925838307807165
2013-07-09,6.185296409698371e-05,0.9968102929662721,0.00018277333284483368,2.029073708844925,0.00010598616738465957,6.767294895287106e-05,1.7135180008265445
2013-07-10,6.043816195282401e-05,0.9974445065484745,0.000177722724843434,2.0263342778661064,0.00010337507756901017,6.805012178358906e-05,1.7104272239400873
2013-07-11,6.428746384905295e-05,0.9966448548787273,0.00017162939622941738,2.0273343720249093,0.0001046886050518203,6.028733897141631e-05,1.6284450930842331
2013-07-12,6.999194674271863e-05,0.9964641200041475,0.00016840852352612853,2.0300102246762006,0.00010818517109045759,6.174273837560707e-05,1.545680269304872
2013-07-15,7.060701256657018e-05,0.9948404789313281,0.0001659540128903031,2.0247601695263544,0.0001076889755230371,6.179465185747838e-05,1.5251881025486675
2013-07-16,3.5042919617133015e-05,0.9941342296453257,0.00016150586057630777,2.018957347988429,7.478927304036491e-05,6.628090015561706e-05,2.134219233371163
2013-07-17,3.792838595062833e-05,0.9946671573725314,0.00015843952443341352,2.0177863769433406,7.71066303260621e-05,6.633864681889785e-05,2.032953113966737
2013-07-18,3.7451029819475974e-05,0.9958292221757155,0.00015692815322663236,1.9505990480424864,7.634264109512193e-05,6.973076010843194e-05,2.0384657368065437
2013-07-19,4.0860668714576163e-05,0.9953951870288662,0.00015583782367975795,1.9473621288104808,7.943002673212162e-05,7.052473290615381e-05,1.9439238081726908
2013-07-22,3.950888193740232e-05,0.9959328153885886,0.00015447482109151597,1.949160129237752,7.780477706695416e-05,7.06873926222513e-05,1.96929837676064
2013-07-23,3.3171208880188284e-05,0.9952785767594352,0.00015503768125324906,1.9494500416006144,7.137464115695938e-05,7.086851423975616e-05,2.1517045524255325
2013-07-24,3.471216593235655e-05,0.994566223340576,0.00015484616452293254,1.9452289836482384,7.291632782698804e-05,7.072334096890905e-05,2.100598619201112
2013-07-25,3.488954269695917e-05,0.9950348891723093,0.00015473568139609406,1.9452654692691265,7.311074059259533e-05,7.145147115423676e-05,2.095491512388535
2013-07-26,3.343176772700175e-05,0.9992383484494283,0.00015547486645910497,1.94490334635435,7.20408551717314e-05,7.260507615291706e-05,2.154862278297846
2013-07-29,3.360094972876798e-05,0.9969268380046621,0.00015796086954971537,1.941734195880641,7.262962837639153e-05,7.483440875810126e-05,2.1615349852509835
2013-07-30,3.816574763863081e-05,0.9952976844000105,0.0001559154640132629,1.942663587874265,7.677759014541626e-05,7.491694943630015e-05,2.011688356596036
2013-07-31,3.750748633018741e-05,0.992888091869484,0.0001553128989531034,1.9372886254261636,7.578147339530492e-05,7.843598740171955e-05,2.020435939859643
2013-08-01,4.226173154810077e-05,0.9883403291982867,0.00015347457639490364,1.922478263489786,7.959730840977723e-05,7.449061975695626e-05,1.8834369888319047
2013-08-02,4.130983358011611e-05,0.9881923740007698,0.00015331978487776623,1.9224246742099644,7.864431270666486e-05,7.73413726729043e-05,1.9037673573325449
2013-08-05,3.7225611971094185e-05,0.9891838701951968,0.00015555716884803176,1.929289863756254,7.527364807740706e-05,8.302329281179976e-05,2.022092964807598
2013-08-06,4.1983018398946586e-05,0.9899489991716732,0.0001580777752431384,1.9288482316660291,8.06464134732259e-05,8.195219323965192e-05,1.9209293792761084
2013-08-07,4.81253999850549e-05,0.9885920042278609,0.00016175624290697295,1.938029001244237,8.722375819664073e-05,0.00010250972349927234,1.812426664998683
2013-08-08,4.5117615842124565e-05,0.9940300146323847,0.00016743565467396655,1.942844125163581,8.639657802757878e-05,0.00010398776053158589,1.9149189604764898
2013-08-09,4.7210405389653165e-05,0.9921904690632432,0.00017173494836641764,1.9439930364415183,8.933944653843567e-05,0.00010429926482253548,1.8923677058281665
2013-08-12,4.729046229109182e-05,0.989735194875303,0.0001763882255346841,1.9455089812913076,9.039420495980889e-05,0.00010674143688950895,1.9114679912282566
2013-08-13,5.1414947954433665e-05,0.9902590977054305,0.0001804280477573158,1.944649539694824,9.53774191051066e-05,0.00011462024816653024,1.8550523320500982
2013-08-14,5.361675369996386e-05,0.9890643125757946,0.00018610817949349815,1.9454611590066264,9.880013092985312e-05,0.00011498967448350043,1.8427100507190854
2013-08-15,5.120699157562921e-05,0.9777672215471691,0.000187298333951759,1.92757512401614,9.575623501374883e-05,0.0001057373838012735,1.869983610974752
2013-08-16,4.9139520575593413e-05,0.9739305101604822,0.0001926351206292392,1.9292151533353643,9.475696960610725e-05,0.00010502608469328615,1.9283250731015695
2013-08-19,5.1240075352845624e-05,0.9737857930851168,0.0001938392391919592,1.9262334755034367,9.704857487853465e-05,0.00010318402901370632,1.893997505082612
2013-08-20,5.687877447837599e-05,0.9783782329260422,0.00019654365510617716,1.9264974535934931,0.00010344545431069766,0.000104244189420865,1.8187004776276474
2013-08-21,5.746511661394483e-05,0.9776045619226288,0.00020069399866492763,1.92480022650379,0.00010498628269310021,0.00010189950496396156,1.8269567500994788
2013-08-22,5.43081375808944e-05,0.9767622544299143,0.0002037709032399,1.923017709471558,0.00010275250270080525,9.96416524968786e-05,1.8920277379748256
2013-08-23,4.6628310947370826e-05,0.9840415555026936,0.00021544792215598632,1.923214364872271,9.863009144769514e-05,9.946353832321526e-05,2.11524049324923
2013-08-26,5.7057237442025364e-05,0.9687491117168162,0.0002162942156635127,1.924195479303276,0.0001076190465678278,9.90784581633835e-05,1.8861594320471124
2013-08-27,6.26349019454684e-05,0.9647160478962044,0.0002149994185282401,1.9062718610117708,0.00011195057965968956,8.630806138501129e-05,1.78735139965824
2013-08-28,6.352118414260544e-05,0.9677694078294389,0.00021677723269021419,1.908512657487272,0.00011356330317415117,8.711498593542909e-05,1.7878020491431785
2013-08-29,6.345432123592429e-05,0.9614598726629984,0.00021885021965976242,1.908138582960648,0.00011330139528942162,8.71272306439084e-05,1.7855583840880596
2013-08-30,6.533098257867051e-05,0.9617611278764808,0.00022095886658988047,1.9065257450275763,0.00011555334763374289,8.619789430769574e-05,1.768737329101019
2013-09-03,6.741624909395761e-05,0.9639354069392637,0.0002546387858841706,1.90634051483372,0.0001262968454373112,8.683271879371217e-05,1.8733887917924958
2013-09-04,5.29054408502055e-05,0.9694602175063374,0.0002628533783883374,1.9021164840317053,0.00011432387663939975,8.523935162006012e-05,2.160909630506475
2013-09-05,5.526096611110341e-05,0.9761779527658974,0.00027458486785556337,1.914197945776669,0.00012024763163889981,9.436731863154667e-05,2.1759958267312816
2013-09-06,5.903493096893949e-05,0.9800358346377828,0.0002868421577571146,1.9162281327354491,0.0001275316492538445,0.00010080050439454827,2.1602743860400837
2013-09-09,5.950680039687122e-05,0.9796023279544354,0.0002958249311330915,1.9105128717277449,0.00012997220721776455,9.763981485019421e-05,2.184157211460462
2013-09-10,6.058865375686932e-05,0.982676076095787,0.0003009507743981664,1.911113088985669,0.00013269475807767438,9.6437980288909e-05,2.190092531353363
2013-09-11,5.2548421709793746e-05,0.9864804713280505,0.0002951864134144774,1.9133888444178453,0.0001228616978581537,9.844138236410643e-05,2.338066374984109
2013-09-12,5.463125330927889e-05,0.9905436904901814,0.00029014429169789196,1.9155529190181544,0.00012470998679967794,9.850336909096488e-05,2.2827590297749305
2013-09-13,5.629719144726608e-05,0.9901766561603843,0.00029015599995373446,1.9157341460042467,0.0001265528196442323,9.886900207403867e-05,2.2479419734956956
2013-09-16,5.4138744378514925e-05,0.9887251001903753,0.0002862984631983744,1.914285108367265,0.00012309464422189588,9.889770355714001e-05,2.2736885687867234
2013-09-17,5.7555509167455784e-05,0.9929298549611999,0.0002853615376107748,1.9158472863982456,0.0001272505703072266,9.894728911535736e-05,2.2109190266564305
2013-09-18,6.204530316157312e-05,0.996268472881702,0.0002700980477319353,1.912880611014535,0.00012897085091963625,9.453757616883837e-05,2.0786561487785993
2013-09-19,6.178297806302708e-05,0.9958633821778191,0.0002575901949194825,1.913199650502607,0.00012563158724052218,9.656784123646453e-05,2.0334336605199055
2013-09-20,6.675064824066973e-05,1.0433740398891518,0.00024880175814541417,1.9587718865569488,0.00013446042919331715,9.206016173648598e-05,2.0143688898498713
2013-09-23,6.644616634370019e-05,1.0363769008852137,0.00023983162466409394,1.960025548472599,0.0001308295700001722,9.077776517432721e-05,1.968955881117982
2013-09-24,6.687102886618699e-05,1.0284096107409033,0.00023275708572839107,1.959419931161484,0.0001283029330599461,9.018065722787228e-05,1.9186624646779116
2013-09-25,5.221698153901886e-05,1.0187136393313905,0.00022492985539807503,1.958887368602095,0.00011040317282650126,8.934707793078372e-05,2.114315488420239
2013-09-26,5.0374063840171386e-05,1.0153139802986537,0.00021883485983264646,1.960470139900376,0.00010660120475713622,8.937768626042232e-05,2.11619227496444
2013-09-27,5.122431082106018e-05,1.0101848843786567,0.00021309033037862006,1.959861859104016,0.00010554090142624754,8.84420186111816e-05,2.060367425828906
2013-09-30,5.1567877421329924e-05,1.0071530999822533,0.00020879320340927389,1.959800703057684,0.00010450649936079202,8.787225088527566e-05,2.026581363955174
2013-10-01,5.3629225784131454e-05,1.007768922763419,0.0002049928186294408,1.9634389945161408,0.00010566497357438643,8.626927691446932e-05,1.9702871341031372
2013-10-02,4.9785428743887e-05,1.0042205111501235,0.0002006553736548034,1.9606004430027597,0.00010037038979752597,8.736559461004863e-05,2.0160595646140766
2013-10-03,5.1677659876475144e-05,1.0070206636671755,0.00019618115700363508,1.971167687110127,0.00010139544546754103,8.683732612994611e-05,1.9620750186813036
2013-10-04,4.988490741732951e-05,1.0194439611449975,0.00019615511846279726,1.9744122323467013,0.00010084346632361627,8.545182134730203e-05,2.021522571546044
2013-10-07,5.300164613196136e-05,1.0199915362501617,0.00019419331901941028,1.977530969309797,0.00010348046923894076,8.202519530806134e-05,1.9524010439468098
2013-10-08,5.7418241986777646e-05,1.0149769798458832,0.00019131693515583682,1.977106117421356,0.00010637947568817295,8.150836726945924e-05,1.8527121696388784
2013-10-09,4.671951297786224e-05,1.010022591445004,0.00019350695700126496,1.974899852856786,9.603477717677462e-05,8.248742075361634e-05,2.05556032277734
2013-10-10,5.493659376391755e-05,1.0023044130641852,0.00018814001674624946,1.9731538798735064,0.00010189927542190297,6.467320347064465e-05,1.854852447892949
2013-10-11,5.397060840252837e-05,0.9966008002336301,0.0001915660347333162,1.971677995826428,0.00010133492335698883,6.4517393166803e-05,1.8775946085544142
2013-10-14,5.390763459317086e-05,0.9945404073004821,0.0001946507858759506,1.974133007212132,0.00010187688360266827,6.501369772815703e-05,1.8898414736894107
2013-10-15,5.553151341989191e-05,0.994105291832529,0.00019676542573457943,1.9737658833261256,0.00010391459163039281,7.276547400838391e-05,1.8712724583005806
2013-10-16,4.144281603770634e-05,0.9962760727031447,0.00019329241478332194,1.9728046181837573,8.916855625902942e-05,6.598632628350363e-05,2.151604663589952
2013-10-17,4.1583055321708076e-05,0.9975154312790563,0.00019238649178337578,1.9676029696093411,8.922059362116344e-05,6.446046762476664e-05,2.1455997624731196
2013-10-18,4.3823960134694674e-05,1.0104094899630882,0.00019582882284775404,1.9699021169985156,9.360338039180323e-05,6.391328965528218e-05,2.135895069822753
2013-10-21,4.4710412594374516e-05,1.0083256141934298,0.00019671065402321217,1.9691057851091551,9.45625292183151e-05,6.390478199305414e-05,2.1150001471964273
2013-10-22,4.4371990394003997e-05,1.0103823933520912,0.00019777088925483155,1.9703263086339575,9.465017211022651e-05,6.365930090718199e-05,2.13310629678259
2013-10-23,3.6244305626284386e-05,1.0048431886984537,0.00018880189456390803,1.9722980143992688,8.312302869935185e-05,6.22232325930818e-05,2.2934093304596517
2013-10-24,4.040389782719303e-05,1.0022789738480407,0.0001822830040353406,1.9726011651461028,8.601483099497655e-05,6.208466452951372e-05,2.128874579449263
2013-10-25,3.967999624918889e-05,1.001077997251863,0.00017707487530943398,1.9762857698760712,8.39135703146192e-05,6.225333290559988e-05,2.114757516297258
2013-10-28,4.081308187982178e-05,0.999921414886177,0.00018443862464615691,1.9797216127163784,8.67543983652588e-05,6.73820778178454e-05,2.1256517363897154
2013-10-29,4.2024721372673885e-05,0.9980777110715985,0.00019333313379512126,1.9799070969291068,8.996424171565008e-05,6.649689051897687e-05,2.140745703412286
2013-10-30,3.243679795796633e-05,1.0092733529337268,0.00020497543794418334,1.9749119539257531,8.229599612953533e-05,6.544949758582477e-05,2.53711837512999
2013-10-31,3.3498134377451295e-05,1.0061391747344073,0.00021267261356668358,1.970524841417689,8.492277033517725e-05,6.59379041298961e-05,2.535149252739925
2013-11-01,3.528785039280735e-05,1.00544939094723,0.00021926204751419724,1.9715865992671453,8.84411843602661e-05,6.590059775897467e-05,2.5062786022889307
2013-11-04,3.477448195487655e-05,1.0060294257055196,0.00022605221904708675,1.9703983517334176,8.91960054766951e-05,6.555069438544321e-05,2.5649844501619334
2013-11-05,3.766596277267884e-05,1.0058539561561335,0.0002309143417711661,1.9701186748589123,9.380692897899104e-05,6.494440535012649e-05,2.4904959829417734
2013-11-06,3.8333959556374354e-05,1.0049380327320203,0.00021591604829596916,1.970165771849721,9.142681370054445e-05,7.31192935936955e-05,2.385008351826822
2013-11-07,4.0431492315281525e-05,0.995393144762604,0.00020043520072491905,1.9583318275852335,8.960691564889931e-05,6.900507405245877e-05,2.216265354495248
2013-11-08,4.3778322206368926e-05,0.9947162011961478,0.00018873114666551565,1.9622457816696672,9.041709247361419e-05,6.313456622777824e-05,2.065339371559109
2013-11-11,4.088414418239951e-05,0.9979138013916844,0.00018174781722964892,1.963771208572116,8.602111876052184e-05,6.337445599404895e-05,2.1040215095795904
2013-11-12,3.99781619662566e-05,0.9965808207301072,0.00017646549046074043,1.963964357609641,8.370546825516922e-05,6.41775184361095e-05,2.0937798072312694
2013-11-13,4.4902541372157916e-05,0.993889551880607,0.0001710194220936465,1.961770621941894,8.709561763362985e-05,6.199324918985477e-05,1.939658980808467
2013-11-14,4.545126757048379e-05,0.9905882098252368,0.00016723811480109617,1.9603234158525524,8.636420628279988e-05,6.11183870263574e-05,1.9001495645609914
2013-11-15,4.488960878325864e-05,0.9884282063582188,0.00016410355889963596,1.9632974201991935,8.483538601013619e-05,6.392314456659442e-05,1.889866904827541
2013-11-18,4.304897041106976e-05,0.9882419631446188,0.00016162396365005432,1.9838689850682536,8.243232556139602e-05,8.523049289845997e-05,1.914850106152576
