Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_ILMN,Predicted_Covariance,Future_Cov_45_ILMN,Beta_Predicted
2013-06-24,5.5679700730278476e-05,0.2772004682983211,0.0004367523677597628,1.0360249953098912,4.3227492075498856e-05,3.8887662945927845e-05,0.776359993113107
2013-06-25,5.683904438603972e-05,0.26089564260057807,0.000434638651197708,0.98455070015836,4.10066585206756e-05,3.539212073685816e-05,0.7214522862517948
2013-06-26,5.616484134519195e-05,0.24351813845611764,0.00021565050735007724,0.9628971601633912,2.6800248781469625e-05,3.27901229981162e-05,0.47717127191286707
2013-06-27,5.600093181678947e-05,0.24109045757663067,0.00023303536368919297,0.9592151544777212,2.7541561762961218e-05,3.231527372032938e-05,0.49180541947168216
2013-06-28,5.651835513949762e-05,0.24023499802408016,0.00024668029861652576,0.9121186617813468,2.8366010970556812e-05,3.064125241679525e-05,0.5018902425688844
2013-07-01,4.0959150997653995e-05,0.24814731293933906,0.0002726681152926712,0.892989822443411,2.6224198764081544e-05,3.06280905862385e-05,0.6402524985340535
2013-07-02,4.708768430286185e-05,0.2515259658089893,0.0003028713809592065,0.8633808244277884,3.0037626353704275e-05,2.9573520653826025e-05,0.6379083362967305
2013-07-03,4.5307854285029834e-05,0.25568950010437536,0.0003072042464330547,0.8636360236708716,3.0165688975247053e-05,2.9581909565500124e-05,0.6657938110570399
2013-07-05,5.048108536897671e-05,0.24466496131656706,0.0003164087120331016,0.7352649709755084,3.092148456060459e-05,2.4810910529636685e-05,0.6125360485931127
2013-07-08,5.858594159480322e-05,0.24132096817345636,0.00031848750285768204,0.8402095652082882,3.2963852640789186e-05,2.8730169005373055e-05,0.562658066823888
2013-07-09,6.185296409698371e-05,0.2443848111673079,0.00033024582079909206,0.9484164082736144,3.492795299744968e-05,3.1631248733542764e-05,0.5646932771513363
2013-07-10,6.043816195282401e-05,0.24219638594929513,0.0003342838659960835,0.9587389505349708,3.442555816019935e-05,3.219720608550374e-05,0.5695996874800855
2013-07-11,6.428746384905295e-05,0.2468046191608277,0.0003564340106396497,0.9371915531087476,3.7359925271522594e-05,2.7869494851499174e-05,0.5811385771764733
2013-07-12,6.999194674271863e-05,0.25184858425341855,0.00038687271728412936,0.9449162362596076,4.1442658039223576e-05,2.873961680244561e-05,0.592106091741689
2013-07-15,7.060701256657018e-05,0.24660398241616455,0.00040744373014392086,0.8825276260549927,4.182710664016422e-05,2.693429485005757e-05,0.5923930941098592
2013-07-16,3.5042919617133015e-05,0.250812287486957,0.0003821036210531164,0.6169438243998464,2.902281456439099e-05,2.025381668781313e-05,0.8282076631024001
2013-07-17,3.792838595062833e-05,0.2542804070024016,0.0003703048057141355,0.6456682295740146,3.013524681671742e-05,2.1227597298371772e-05,0.7945301668239904
2013-07-18,3.7451029819475974e-05,0.252330046069473,0.00035433117078262865,0.6627785906613913,2.9067355941190606e-05,2.3693262311798105e-05,0.776143034819151
2013-07-19,4.0860668714576163e-05,0.25424753541175177,0.0003611121655940342,0.6446054711424686,3.088378685669357e-05,2.334472259144592e-05,0.755831654944904
2013-07-22,3.950888193740232e-05,0.25059253088218225,0.00035961482528741004,0.6544837537222972,2.986993557721138e-05,2.37352228635752e-05,0.756030900204596
2013-07-23,3.3171208880188284e-05,0.23357823827900326,0.00035090126981522857,0.6514283459079013,2.520028764360779e-05,2.3681427080968097e-05,0.7597036253526118
2013-07-24,3.471216593235655e-05,0.220763963262624,0.0006758397678433416,0.9375906818928736,3.381356102142511e-05,3.408829810895553e-05,0.9741126810501384
2013-07-25,3.488954269695917e-05,0.22271311741623306,0.0006784098336391952,0.9846339027870205,3.426411371841691e-05,3.616655002306887e-05,0.982074027625568
2013-07-26,3.343176772700175e-05,0.22839106370816334,0.0006543328154598254,0.970735057042782,3.3779882001931576e-05,3.623845517722526e-05,1.0104126792747685
2013-07-29,3.360094972876798e-05,0.23357305569787748,0.0006586779009438458,0.9492983229028272,3.4748420248589725e-05,3.658594409070039e-05,1.0341499430547143
2013-07-30,3.816574763863081e-05,0.29066075567132355,0.0006058647242566285,0.9523190736286062,4.4198865190628755e-05,3.6725267478929114e-05,1.1580767553441376
2013-07-31,3.750748633018741e-05,0.33089000865861184,0.0005719671026343398,1.0332883618202915,4.8464993495395234e-05,4.183527011224317e-05,1.2921418691923596
2013-08-01,4.226173154810077e-05,0.3478365768142238,0.000544012856253283,1.2450433169350288,5.2741620985018183e-05,4.824192297206669e-05,1.2479758649971449
2013-08-02,4.130983358011611e-05,0.35883009282624045,0.0005446072238616209,1.384509979960406,5.3821683618134104e-05,5.5700441097115165e-05,1.3028782484381733
2013-08-05,3.7225611971094185e-05,0.3661974178304023,0.0005196595134698155,1.5325189084682769,5.093257599529134e-05,6.594901495499497e-05,1.3682132622786876
2013-08-06,4.1983018398946586e-05,0.4096861188742302,0.00048128472328736924,1.581044584984192,5.8235675485243804e-05,6.717484000139009e-05,1.3871245495465618
2013-08-07,4.81253999850549e-05,0.4425399598428783,0.0004460472458411704,1.5153110098994704,6.483807302409135e-05,8.015056149338915e-05,1.3472734365683503
2013-08-08,4.5117615842124565e-05,0.455488329820232,0.0004210413629011502,1.6046235023507172,6.277875615877717e-05,8.588501894960399e-05,1.3914466663853076
2013-08-09,4.7210405389653165e-05,0.4773995424460451,0.0004086951573933779,1.60954840700984,6.63132952043396e-05,8.635561568404797e-05,1.4046330392001485
2013-08-12,4.729046229109182e-05,0.4795379699561208,0.00039620755486642563,1.6123934900692318,6.564039055127611e-05,8.846486940761616e-05,1.3880259860272268
2013-08-13,5.1414947954433665e-05,0.529906720933908,0.0003796714015239636,1.6407117169952572,7.403687352231677e-05,9.670574585960744e-05,1.439987327964072
2013-08-14,5.361675369996386e-05,0.5557219231849245,0.0003571691664823331,1.6234573403323778,7.69032631086232e-05,9.595711034292283e-05,1.4343140492796198
2013-08-15,5.120699157562921e-05,0.5721630727142641,0.00035138810386996466,1.5833777780751528,7.674992914058087e-05,8.685639368177392e-05,1.4988173837009444
2013-08-16,4.9139520575593413e-05,0.5813406112087244,0.00035757900315636147,1.567698617073737,7.706055367676147e-05,8.534519721435759e-05,1.5681991353215574
2013-08-19,5.1240075352845624e-05,0.5675202356536985,0.00035920172849354204,1.7940022047440571,7.699374427139369e-05,9.610069490490144e-05,1.5026079439033813
2013-08-20,5.687877447837599e-05,0.5748155840736325,0.00033543889735392106,1.704690362840637,7.939814574407167e-05,9.224204514592597e-05,1.395918714357269
2013-08-21,5.746511661394483e-05,0.5776418091419111,0.00033123472469689117,1.717387302767621,7.969456333418735e-05,9.091900217680546e-05,1.3868337528936325
2013-08-22,5.43081375808944e-05,0.5801978827751219,0.0003268481742223605,1.7047210305793905,7.730037950891798e-05,8.833055446992732e-05,1.4233664226429346
2013-08-23,4.6628310947370826e-05,0.5768553725675161,0.0003171976709168168,1.71473381719651,7.015470110818341e-05,8.868147818361648e-05,1.5045516271727433
2013-08-26,5.7057237442025364e-05,0.583580508885924,0.00031510479187948844,1.7498523621611946,7.82498749964395e-05,9.010138310857137e-05,1.3714276839278718
2013-08-27,6.26349019454684e-05,0.6323900129811296,0.0003558958332339148,1.6629885704514191,9.441796924990886e-05,7.529320584153913e-05,1.5074338159276062
2013-08-28,6.352118414260544e-05,0.6283933015208399,0.00036905502677453286,1.644486716064237,9.621358612925132e-05,7.50633937788758e-05,1.5146692780986457
2013-08-29,6.345432123592429e-05,0.6283432067725109,0.00039164681787658996,1.651636684126507,9.905464063145994e-05,7.541513577832089e-05,1.5610385345258526
2013-08-30,6.533098257867051e-05,0.6272703196873746,0.000410906598501437,1.669384575120993,0.00010277462276813799,7.54762612256754e-05,1.5731375637030784
2013-09-03,6.741624909395761e-05,0.6195144274239751,0.000434872661189089,1.7316184869389062,0.00010607542259157496,7.887423047685394e-05,1.5734399943215218
2013-09-04,5.29054408502055e-05,0.5861869881653806,0.0004454096878222859,1.7033033652720044,8.998418182943807e-05,7.632995964595815e-05,1.70084929609066
2013-09-05,5.526096611110341e-05,0.5652479753596702,0.00043090371469465654,1.6730115820667313,8.722447639916726e-05,8.247716354909242e-05,1.5784102692631268
2013-09-06,5.903493096893949e-05,0.5531322156871568,0.0004451091790189005,1.7137373940579887,8.966372113637594e-05,9.014876191920139e-05,1.5188248663075665
2013-09-09,5.950680039687122e-05,0.5398872101797079,0.00044237048324596303,1.7607609242452602,8.759501869494153e-05,8.998650214970298e-05,1.4720169478234482
2013-09-10,6.058865375686932e-05,0.5413397700793902,0.0004515948445742542,1.7493267912026718,8.954473865230457e-05,8.827397163524358e-05,1.477912663510077
2013-09-11,5.2548421709793746e-05,0.5489789955454467,0.0004894184914284703,1.6370632744046083,8.803913229477522e-05,8.42247890281455e-05,1.6753906098452216
2013-09-12,5.463125330927889e-05,0.5461821814441014,0.000495488264181181,1.5990736286622549,8.986173426265121e-05,8.222907249593654e-05,1.644877772690391
2013-09-13,5.629719144726608e-05,0.539325018271534,0.0004961937748521523,1.578135392084799,9.014042206058586e-05,8.144588938845384e-05,1.6011530902926292
2013-09-16,5.4138744378514925e-05,0.5367787114068215,0.0004937796408921273,1.598371061164358,8.776390986411979e-05,8.257663745614668e-05,1.6210924518402587
2013-09-17,5.7555509167455784e-05,0.5338831423391741,0.0004957598360693694,1.6313651137384817,9.018313488594767e-05,8.425470897800743e-05,1.5668897068317635
2013-09-18,6.204530316157312e-05,0.5237551353751476,0.0004854112893989055,1.7687360323711323,9.089451695885238e-05,8.741372379438292e-05,1.4649701480570185
2013-09-19,6.178297806302708e-05,0.5299790531062295,0.0005020424589199903,1.9197675150434916,9.333904391993271e-05,9.689935107135311e-05,1.5107566330764135
2013-09-20,6.675064824066973e-05,0.5370313693389553,0.0005082556123999071,1.9877314485031656,9.89164427961797e-05,9.34212298500747e-05,1.481879882866996
2013-09-23,6.644616634370019e-05,0.5351829570659825,0.0005082131107451894,2.0506295542345274,9.834678602298574e-05,9.497405188360974e-05,1.4800972190671775
2013-09-24,6.687102886618699e-05,0.5368620025110374,0.0005125644397143324,2.0434003537086687,9.939302443726208e-05,9.404578566672121e-05,1.4863390936627219
2013-09-25,5.221698153901886e-05,0.540270256327287,0.0005221659344782744,2.0372928832616504,8.921157531107582e-05,9.292324251317614e-05,1.7084782130581972
2013-09-26,5.0374063840171386e-05,0.5574587199405666,0.00024119500587306938,2.0349114059605,6.144695451752556e-05,9.277145798248925e-05,1.2198133291863573
2013-09-27,5.122431082106018e-05,0.5557496738512824,0.00026089821061884335,1.9959530175373927,6.424699638756867e-05,9.007069202560439e-05,1.254228614456134
2013-09-30,5.1567877421329924e-05,0.5483237967102815,0.00026964349052492306,2.034840493744789,6.465791446536377e-05,9.123683551030834e-05,1.2538409121842087
2013-10-01,5.3629225784131454e-05,0.5409875665258899,0.0002768414581167487,2.072525443445241,6.59179376861715e-05,9.10623003272492e-05,1.2291420717409687
2013-10-02,4.9785428743887e-05,0.5397455574260367,0.00032434102862752056,2.0567094890413373,6.85868957411359e-05,9.164827443118809e-05,1.3776499966279285
2013-10-03,5.1677659876475144e-05,0.544321909396211,0.000375496666911377,1.9822244707798535,7.582462622863871e-05,8.732441890026449e-05,1.467261219062201
2013-10-04,4.988490741732951e-05,0.5465867793033704,0.0004430650622129852,1.9495673419999664,8.126012026564902e-05,8.437654380570223e-05,1.628952011193271
2013-10-07,5.300164613196136e-05,0.5469151699145176,0.0005076321496129179,1.877371391556489,8.97096595218936e-05,7.787071729750693e-05,1.6925825152399627
2013-10-08,5.7418241986777646e-05,0.5489142520417316,0.0006198914687302963,1.645927772960622,0.00010355886508890841,6.785517693529365e-05,1.8035882239786458
2013-10-09,4.671951297786224e-05,0.5439838204259044,0.0006020565526427832,1.5936503646810465,9.123338318012938e-05,6.65634300268149e-05,1.9527896881836027
2013-10-10,5.493659376391755e-05,0.532748269401327,0.0006370070748963865,1.7396268029426536,9.966095390363591e-05,5.701898840089961e-05,1.814108721991668
2013-10-11,5.397060840252837e-05,0.5388792473729151,0.0007289238066963736,1.6109212067772816,0.00010688362708297294,5.2712682840905564e-05,1.9804043394472044
2013-10-14,5.390763459317086e-05,0.5399619059825896,0.0007303648289079864,1.6381875471560885,0.0001071416142255972,5.3950078147592926e-05,1.9875035332967501
2013-10-15,5.553151341989191e-05,0.5433426122775887,0.0007268663758594462,1.5635126919668785,0.00010916183081685808,5.7640950788638295e-05,1.9657636555202418
2013-10-16,4.144281603770634e-05,0.5145293816462669,0.0007197533963889388,1.5474834048712771,8.886416617535593e-05,5.176019152172933e-05,2.1442598421522256
2013-10-17,4.1583055321708076e-05,0.4929241724372411,0.0006783312639218246,1.6201553725502733,8.278644449579478e-05,5.307776749295315e-05,1.9908696909189554
2013-10-18,4.3823960134694674e-05,0.4822584084236206,0.0006124296811881847,1.7440430217399736,7.90066656875122e-05,5.658531246698729e-05,1.8028189475502006
2013-10-21,4.4710412594374516e-05,0.47784094013117345,0.0005707395555422612,1.742677684506759,7.63320069836054e-05,5.655635078355712e-05,1.7072534685848444
2013-10-22,4.4371990394003997e-05,0.4872622023067214,0.0009331806605536806,1.4463764264606125,9.91516723874871e-05,4.673099666468313e-05,2.234555437046284
2013-10-23,3.6244305626284386e-05,0.4758152411569315,0.0008773366888428858,1.5688716241293563,8.484795641271012e-05,4.9495696524655626e-05,2.3410010192381323
2013-10-24,4.040389782719303e-05,0.4850469009100079,0.0008122567116269352,1.5785816960695886,8.787028206598648e-05,4.968349241832286e-05,2.1747971555072874
2013-10-25,3.967999624918889e-05,0.4900501821108407,0.0007672358169325838,1.57312990484455,8.550486006266476e-05,4.9553855602666046e-05,2.1548605883351764
2013-10-28,4.081308187982178e-05,0.4943110685384916,0.0007375133072064706,1.502944693745201,8.576003723112379e-05,5.115443285528523e-05,2.101287951830073
2013-10-29,4.2024721372673885e-05,0.5013591624187992,0.0007181574470892342,1.4933380327911747,8.709860749098257e-05,5.01550480971354e-05,2.072556453583473
2013-10-30,3.243679795796633e-05,0.5058935760101284,0.0006036306534011925,1.4463172838974103,7.078867695762433e-05,4.793162520111972e-05,2.18235711950843
2013-10-31,3.3498134377451295e-05,0.522812958494852,0.000556489825281816,1.5401753443947888,7.138143391086308e-05,5.153750516987602e-05,2.1309077426984198
2013-11-01,3.528785039280735e-05,0.5385424298993019,0.0005268267829221816,1.518437997585535,7.342880325312187e-05,5.075403319236528e-05,2.08085226036009
2013-11-04,3.477448195487655e-05,0.5467583113093861,0.000488381909056832,1.5113000592986074,7.12533868126433e-05,5.027753308087841e-05,2.0490136101840957
2013-11-05,3.766596277267884e-05,0.5607781591944379,0.00045555771903700565,1.4882942503794307,7.345770097460852e-05,4.9061199363447656e-05,1.9502408956845079
2013-11-06,3.8333959556374354e-05,0.5481749343840728,0.0004475687686557056,1.605838524601866,7.180272067186316e-05,5.95979182168976e-05,1.8730838531373015
2013-11-07,4.0431492315281525e-05,0.5391319594303615,0.000439746230773557,1.898374332441016,7.188793785277504e-05,6.689237214252335e-05,1.7780184142647688
2013-11-08,4.3778322206368926e-05,0.5371746572510895,0.00044866441738249357,1.8168053761527103,7.528455471416587e-05,5.845507245585533e-05,1.7196765641058163
2013-11-11,4.088414418239951e-05,0.5379525044115878,0.0004554793965777481,1.7660091761915544,7.34100901847074e-05,5.699231678980404e-05,1.7955638219354046
2013-11-12,3.99781619662566e-05,0.5343583053972312,0.0004561578240122839,1.4598180361988218,7.21608332838836e-05,4.770325824321125e-05,1.8050062767965833
2013-11-13,4.4902541372157916e-05,0.5074877723221368,0.0004345326839936359,1.660129596385621,7.088792555781424e-05,5.246119327361159e-05,1.5787063135310357
