Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BLK,Predicted_Covariance,Future_Cov_45_BLK,Beta_Predicted
2013-03-18,6.402550064969363e-05,0.8129977629217524,0.00025775479333736234,2.064354600899845,0.00010444056614036588,0.00011430177844892568,1.6312338846328982
2013-03-19,6.71640875084588e-05,0.8191257736372677,0.0002616345934041038,2.082153436008377,0.00010858422438504284,0.00011844282238663492,1.616700656751534
2013-03-20,6.839791392936718e-05,0.8244081298548203,0.00027453103373823985,2.0687017018003164,0.00011296903443277141,0.00011714801498686822,1.651644442686245
2013-03-21,6.814178529168062e-05,0.8411346981248699,0.00029981983539481197,2.048577971764908,0.00012022713090420441,0.00011157667474912249,1.764367199796317
2013-03-22,6.79733209422515e-05,0.8439410252066526,0.0002992242133745231,2.101503730791288,0.00012035931582228101,0.00011339662779319049,1.7706846473565032
2013-03-25,7.243408887933498e-05,0.8604275771967003,0.00024059792019060636,2.1185376170282706,0.00011358781791197275,0.00011584169990932196,1.5681541615190895
2013-03-26,7.339742545776695e-05,0.8692777330925713,0.00026196003411512294,2.089690065050915,0.00012053592015202251,0.000112453105437831,1.6422363509382105
2013-03-27,7.311742529462491e-05,0.8693801968015338,0.00026067692683836934,2.025525433673015,0.00012002493642441528,0.00012022155279955755,1.6415366917089556
2013-03-28,6.422356192814954e-05,0.8757377676620829,0.00026271420596592183,2.0052283335927785,0.00011375305071546807,0.00011974557231610609,1.7712043259564132
2013-04-01,6.678777769649997e-05,0.883806125994602,0.0002730813959570349,1.985959329363224,0.00011935800771584689,0.00011901431838890421,1.7871235102062974
2013-04-02,6.451960799026473e-05,0.8828548364049055,0.0002781694062232536,2.006029289018056,0.00011827415180971303,0.00012960491297947575,1.8331505025194705
2013-04-03,6.836168011312682e-05,0.8880046508308311,0.0003241953804302205,1.914607702227998,0.00013219803971602524,0.00012130893776777391,1.9338032578669837
2013-04-04,6.901245142532413e-05,0.8860420484965907,0.00031884640884038333,1.977146050774916,0.00013143433274088814,0.00013083059178184815,1.9045017243461995
2013-04-05,6.697476452894188e-05,0.8873742086783873,0.00032921138535513993,1.9499377850278037,0.0001317649260876883,0.0001276111091875614,1.9673816998751608
2013-04-08,7.273438811092278e-05,0.8877888448980852,0.0003290419116991198,1.9427376972792243,0.00013734257590267149,0.0001316217733852825,1.8882756763309634
2013-04-09,7.022991067372413e-05,0.8947812093124309,0.00033256430803119336,1.9635117462007847,0.00013674634648135167,0.00013644020124954612,1.9471240269213963
2013-04-10,6.636144982931065e-05,0.894604072873043,0.0003442583578458441,1.877132738069192,0.00013521692343561488,0.00013365266080121672,2.0375824184584346
2013-04-11,6.716170407401359e-05,0.8848406702039737,0.00033659957245379805,1.8658678448939876,0.00013304014496915136,0.00013462581812500297,1.9808929330104306
2013-04-12,6.98842565011876e-05,0.8838588731024919,0.0003296778220342204,1.88682982721894,0.00013415827544231566,0.00013785948485904405,1.9197210095529285
2013-04-15,9.593981606210937e-05,0.8942374394450926,0.00036580285185603377,1.9392480596860129,0.00016752353663996523,0.00011704580795201748,1.7461315178206522
2013-04-16,8.836558039441448e-05,0.8858122759860865,0.00036419428427912246,2.0214263996613977,0.00015890948661751564,0.00012400369419597092,1.7983188240062777
2013-04-17,8.959564094882932e-05,0.8928626561525039,0.0003739661927316769,2.148251548132068,0.0001634347002453796,0.0001526722401557385,1.8241367382897782
2013-04-18,9.719405369416862e-05,0.8938274900945605,0.00038583553872494205,2.136170982421322,0.00017309107254416913,0.00014984527285427483,1.7808812984466984
2013-04-19,7.72897485213767e-05,0.903202537699393,0.0003844711649938372,2.064973221733107,0.00015569618924257323,0.00014985101907398043,2.014448128259998
2013-04-22,7.797978274745508e-05,0.904297899310792,0.0003780855373176464,2.0989872612659104,0.0001552735795041474,0.00015564097684234095,1.991203027674694
2013-04-23,8.499754389235151e-05,0.9072882533765566,0.00039920416171407476,2.0595246024719707,0.00016712676484934242,0.00015231896805793354,1.9662540491876646
2013-04-24,7.773768893068322e-05,0.9085377320850831,0.00039606117682866994,2.0791780252474563,0.0001594189403085726,0.00015518083888386695,2.0507290929464412
2013-04-25,6.90805921567358e-05,0.8948295187883153,0.0003869386362924409,2.091552532434074,0.00014629833261627483,0.0001564031294519833,2.117792104102712
2013-04-26,7.034557142953508e-05,0.8948955360115174,0.0003795147984617779,2.072461673053216,0.00014621942783451375,0.00015618569468109857,2.0785875338432818
2013-04-29,6.776168711759701e-05,0.8956819437227282,0.0003772679667077057,2.0615556119405483,0.00014320919060557778,0.00015356490543994475,2.1134242179809575
2013-04-30,5.8041023931509805e-05,0.9002612524356988,0.0003687996524164316,2.0676687858190843,0.00013171381913694454,0.00015380690406455104,2.269322803339426
2013-05-01,6.311211636341748e-05,0.9122233221361484,0.0003831130266414632,2.0238052338337367,0.00014184727687283137,0.00015148528888356692,2.2475442917495347
2013-05-02,6.214021471172626e-05,0.8988818538654533,0.0003768896011517093,2.0381789870554976,0.00013756123476063158,0.00015029007165615277,2.21372319678633
2013-05-03,7.476459886581012e-05,0.8961130579936288,0.000398798989927858,2.017797147313688,0.00015473474175147552,0.00014665218088348098,2.0696257867871175
2013-05-06,7.535412832838797e-05,0.9007217092468381,0.0003981503689501191,2.0126792523064907,0.00015601548902972477,0.00014608631305186045,2.0704305456208094
2013-05-07,7.392273390092128e-05,0.8963692186821401,0.0003866764818901185,1.994584792191504,0.00015154786547965184,0.00015146863880928561,2.050084696309685
2013-05-08,6.958015556766957e-05,0.8947813934274488,0.00038027156234051444,1.9959409081744124,0.0001455481088071669,0.00015087071283671568,2.0918048776941203
2013-05-09,7.111722928104653e-05,0.9009470899365434,0.0003685736619205448,1.9928082371727032,0.00014586424543869863,0.0001505617769288282,2.0510394866799593
2013-05-10,7.562958883543677e-05,0.9020213258580793,0.00036815495312390287,1.988845224320266,0.0001505143817208089,0.00015082268436481365,1.9901520560731167
2013-05-13,7.357910230951406e-05,0.9047762722857582,0.00036977293047087796,1.9948161953579528,0.00014924026198651763,0.00015144780815974448,2.028296857424697
2013-05-14,7.590263764609063e-05,0.8997939739155912,0.00037540079556780257,2.019885524340499,0.00015188647695435123,0.00015010658111403688,2.0010698134437517
2013-05-15,7.650099964197039e-05,0.8889884399670821,0.0003776643743094353,2.010301644675884,0.0001511063371179057,0.0001483794565255284,1.975220426204796
2013-05-16,7.639729836462006e-05,0.8929786846443845,0.0003781028533617025,2.013071052941394,0.00015176969811399964,0.00014746697959482785,1.9865846222683299
2013-05-17,7.425705624970095e-05,0.8771531225026357,0.00038602264007803373,2.0091060356805586,0.0001485082793710817,0.00014360060543764698,1.9999214468144204
2013-05-20,7.217439206379002e-05,0.8764320940408367,0.0003844433560822997,2.002671093730967,0.00014599097860897823,0.00014383680104188687,2.022753146018144
2013-05-21,7.13709588975209e-05,0.8741709818760235,0.000387875318667314,1.999965566839913,0.0001454464831260612,0.00014379704130256088,2.0378944793904585
2013-05-22,7.35750525384875e-05,0.8785178578719686,0.00040288120382263564,1.9850981135793784,0.00015125313586250921,0.00014002706750204384,2.055766603542524
2013-05-23,7.454058968752127e-05,0.8748656917126378,0.00039945014149289713,1.9876944862916224,0.00015096250285334128,0.00014026646522555787,2.025238913271083
2013-05-24,7.630250921850573e-05,0.8674405758957338,0.0003780484588049899,1.9897814723636955,0.0001473271810146251,0.0001403476869509997,1.9308300935782814
2013-05-28,7.438631671877e-05,0.8724138643011667,0.0003786735366082249,1.977651440882912,0.00014642039160308906,0.00013808551026276894,1.9683780305544099
2013-05-29,7.273626036607267e-05,0.8758145876426512,0.00037815557738356953,1.9382111059815372,0.0001452522652165273,0.0001384545621370695,1.996971860877786
2013-05-30,7.309916508279677e-05,0.8660505851246202,0.0003634369970500936,1.9402058989775357,0.0001411607754547284,0.00013824761415534326,1.931086015754636
2013-05-31,7.696255068093324e-05,0.8748510730065792,0.00036765298090255834,1.9862616823816623,0.00014716105779727842,0.0001311876363763931,1.9121125338915803
2013-06-03,7.835861755638394e-05,0.8655488393387636,0.00036311686913883124,1.9878907676200863,0.000146001787742096,0.00013223704287840753,1.863251194254908
2013-06-04,7.696792659140356e-05,0.8629244594175499,0.00035683304463188904,2.001629051004527,0.00014300795806698047,0.00013246906437296846,1.858020144236974
2013-06-05,8.390672708275947e-05,0.8679145523574132,0.0003786805504173735,1.9599398048524703,0.00015470767542537478,0.00011996739034792736,1.843805387293708
2013-06-06,8.864935953499249e-05,0.8623384805689369,0.0003472437010874735,1.966561232341614,0.0001512978496846456,0.00011820231612392126,1.706699861998709
2013-06-07,8.584609796353898e-05,0.8641100890400709,0.00038081450024379603,1.8890507208004803,0.00015623779242991142,0.00010760609940776453,1.819975469313347
2013-06-10,7.344670994631798e-05,0.8591212026095716,0.0003619396956395345,1.891672342135956,0.0001400743832294036,0.00010797498732635292,1.907156676341032
2013-06-11,7.540176794643908e-05,0.8528394880381611,0.0003622766295426714,1.8981411870201956,0.00014095426604827273,0.00010452056268561148,1.8693761417954846
2013-06-12,7.564969572692771e-05,0.8584789654363706,0.00036903587412643864,1.8566268025324,0.00014343909760290428,0.00010803662552407882,1.896096160395352
2013-06-13,7.668406692361186e-05,0.8480855065905474,0.00035442363437546533,1.9364465575321577,0.00013981492931514986,0.00010382156463951286,1.8232591843938746
2013-06-14,7.978958283363962e-05,0.8476121253762213,0.00035257656450947417,1.9435514497000863,0.00014216640416505466,0.0001042547018523684,1.781766480236775
2013-06-17,6.406673037804978e-05,0.8470925098539458,0.0003565875232831989,1.898906955625477,0.00012803543862885137,0.0001003689659705253,1.9984699995353317
2013-06-18,5.269216623890948e-05,0.8411084713854318,0.00032305182571089845,1.9361776084683768,0.000109739034179511,0.00010130856916705341,2.0826441957604773
2013-06-19,5.313666894497608e-05,0.8577360807891982,0.00035609507251466556,1.917513928164575,0.00011798690908797121,9.532670544289384e-05,2.2204423316438717
2013-06-20,6.610900161714408e-05,0.8778626723049717,0.00043605560996372485,1.6674046329688783,0.0001490485725276158,5.80248600599722e-05,2.2545881632095766
2013-06-21,6.524441916700448e-05,0.8755581747668841,0.0004403441383168816,1.6209187188976146,0.00014840645857111827,5.6878773051621374e-05,2.2746230323737886
2013-06-24,5.5679700730278476e-05,0.8355251008494553,0.0004038686908010295,1.8314070198666297,0.00012529335569083554,6.87426840354142e-05,2.250251959826022
2013-06-25,5.683904438603972e-05,0.8296177470210485,0.00039257240211246046,1.763721106230618,0.0001239256770692057,6.34013365973113e-05,2.180291354434579
2013-06-26,5.616484134519195e-05,0.8228409864811205,0.0003598395292839366,1.7357070105675556,0.0001169775764507419,5.9107087153050464e-05,2.0827545070730604
2013-06-27,5.600093181678947e-05,0.8225284304612577,0.00035269623346634315,1.672207659071275,0.00011559763679535605,5.633548215732889e-05,2.0642091666178146
2013-06-28,5.651835513949762e-05,0.8156545320764009,0.00034513874189612774,1.6272003348219568,0.00011391944657641448,5.4663344015567614e-05,2.0156185772788415
2013-07-01,4.0959150997653995e-05,0.8026025521946135,0.0003159444352550185,1.6471951912809204,9.130222571806326e-05,5.6496101370702e-05,2.229104449047119
2013-07-02,4.708768430286185e-05,0.7926224310270364,0.0002887656021457501,1.6458360293223235,9.242570128071032e-05,5.637508319487281e-05,1.9628423578071976
2013-07-03,4.5307854285029834e-05,0.7888214642295688,0.0002701652993860138,1.6456227793099298,8.727306937749357e-05,5.636710709397763e-05,1.9262238469397006
2013-07-05,5.048108536897671e-05,0.7843892684912847,0.0002524111282844566,1.659461795082663,8.854218484397042e-05,5.5997170748553744e-05,1.753967534509158
2013-07-08,5.858594159480322e-05,0.7927249121066465,0.00024097051683304155,1.698268228978959,9.418921301582632e-05,5.807067100328161e-05,1.6077101511360061
2013-07-09,6.185296409698371e-05,0.7924038254948499,0.00022099527057625003,1.6013656937416163,9.264421624926237e-05,5.340818245047685e-05,1.497813687699733
2013-07-10,6.043816195282401e-05,0.7909979822716487,0.00020906479141525247,1.5863184424430314,8.891426636489788e-05,5.327312693416062e-05,1.4711609931867444
2013-07-11,6.428746384905295e-05,0.8001604490342562,0.00020162906981193565,1.6069099942284035,9.109966936554542e-05,4.778507623379569e-05,1.4170674018102123
2013-07-12,6.999194674271863e-05,0.806649335472851,0.00019319866870158247,1.693548499138653,9.380173721495081e-05,5.150925874050645e-05,1.3401790003034761
2013-07-15,7.060701256657018e-05,0.8061908021431243,0.00018575630072597825,1.6906387206957645,9.232802254749764e-05,5.1597434962683256e-05,1.307632474330341
2013-07-16,3.5042919617133015e-05,0.7897310503407361,0.00018217895501379525,1.7258022055383262,6.30998690997316e-05,5.66568302136739e-05,1.800645316918203
2013-07-17,3.792838595062833e-05,0.7790253972919555,0.00017955790111724053,1.6827046068566658,6.428890924907628e-05,5.5322182709895204e-05,1.6950077794705434
2013-07-18,3.7451029819475974e-05,0.7689622524630717,0.000179666456941672,1.6242852212094718,6.307690929582194e-05,5.806556873976399e-05,1.6842503290261868
2013-07-19,4.0860668714576163e-05,0.7647780767155159,0.00017584695927535613,1.6322362106158892,6.482695105162942e-05,5.911228378655675e-05,1.5865367134459991
2013-07-22,3.950888193740232e-05,0.7577307271744381,0.00017616377812165222,1.6193241442147577,6.32150632412437e-05,5.8725704393288345e-05,1.6000215683501582
2013-07-23,3.3171208880188284e-05,0.7611233812763555,0.00017280091117174916,1.625053096500133,5.7624706585021276e-05,5.9075685989430326e-05,1.7371904289999511
2013-07-24,3.471216593235655e-05,0.7684080112536905,0.00017559000732198486,1.6426846234550163,5.9990521752687346e-05,5.972363444385214e-05,1.7282275577268968
2013-07-25,3.488954269695917e-05,0.7767900384040916,0.00017916101158471854,1.634759076119179,6.141479959623706e-05,6.004627276674108e-05,1.7602638168596496
2013-07-26,3.343176772700175e-05,0.7697254130566464,0.00017752726949020635,1.6043548088730692,5.929909049999248e-05,5.989207807826218e-05,1.7737348196547362
2013-07-29,3.360094972876798e-05,0.7671136229341086,0.00017996641482109497,1.5316982159464936,5.965285092169048e-05,5.903162782494491e-05,1.7753322868316952
2013-07-30,3.816574763863081e-05,0.7646924021401093,0.0001781086668557312,1.5275444513899872,6.304725588442832e-05,5.890827992082159e-05,1.6519329447279794
2013-07-31,3.750748633018741e-05,0.7648049980566207,0.00017053757442715497,1.4749657860584724,6.116736020534521e-05,5.971768805889755e-05,1.6308040391423262
2013-08-01,4.226173154810077e-05,0.7557799592657026,0.00017146665637400148,1.493744858926952,6.433671092554382e-05,5.787840747715548e-05,1.5223396810497012
2013-08-02,4.130983358011611e-05,0.7518648444804701,0.0001705389604291401,1.509704035463474,6.310711217274978e-05,6.073714304595724e-05,1.5276535077383
2013-08-05,3.7225611971094185e-05,0.7521989558848625,0.00016713253703430666,1.4992449627351896,5.933133933691961e-05,6.451713445248554e-05,1.5938311338706963
2013-08-06,4.1983018398946586e-05,0.760481109049602,0.0001678579487117674,1.5243825813233758,6.384049058760023e-05,6.476740565942223e-05,1.5206265061971362
2013-08-07,4.81253999850549e-05,0.7646070869312158,0.0001809949728746113,1.5735594162149753,7.136064246433726e-05,8.323154120104197e-05,1.4828062205508514
2013-08-08,4.5117615842124565e-05,0.755414395437804,0.00019013974378291807,1.5997769733545604,6.99672459985593e-05,8.562561589707196e-05,1.5507744523422622
2013-08-09,4.7210405389653165e-05,0.7557616044418684,0.00020239008176945852,1.6152354759157674,7.387513748027507e-05,8.666073874506961e-05,1.5648062513029355
2013-08-12,4.729046229109182e-05,0.749339194295945,0.00018004245549223765,1.5754647650417657,6.91437122266829e-05,8.643875428307297e-05,1.4621069212873314
2013-08-13,5.1414947954433665e-05,0.7642037556924864,0.0001782367347841152,1.6089670750677074,7.315642541117845e-05,9.48346741516101e-05,1.4228629673225208
2013-08-14,5.361675369996386e-05,0.7668589952890484,0.00017301977423050884,1.6448370582632668,7.386073829890288e-05,9.722079365730868e-05,1.377568263685324
2013-08-15,5.120699157562921e-05,0.7751907060080624,0.00017215046459628696,1.6173096509084508,7.278255338088973e-05,8.87177309734668e-05,1.4213401557362513
2013-08-16,4.9139520575593413e-05,0.7831137795324363,0.0001697170818782338,1.6267675032500664,7.151598115276709e-05,8.856089549019169e-05,1.455365870791332
2013-08-19,5.1240075352845624e-05,0.7855742369386159,0.0001731157619687843,1.6272098590627315,7.398785179023285e-05,8.716600113339614e-05,1.443945023123857
2013-08-20,5.687877447837599e-05,0.7953122599198296,0.00017441369030095921,1.64854997912373,7.921420683810481e-05,8.920424782964681e-05,1.3926848383173276
2013-08-21,5.746511661394483e-05,0.8033082195141458,0.00018327337034445426,1.6484372685713828,8.243925152853639e-05,8.726876655489544e-05,1.4345964366934076
2013-08-22,5.43081375808944e-05,0.8044868706863997,0.00018094043056088023,1.6419392137265951,7.97478944232884e-05,8.507749863629817e-05,1.4684336082138767
2013-08-23,4.6628310947370826e-05,0.765832520358724,0.00011457434473620458,1.6452736963884846,5.5976061410621536e-05,8.508918524211559e-05,1.2004737094981088
2013-08-26,5.7057237442025364e-05,0.7669264615743905,0.00011541091519834144,1.6509515841873923,6.223469068331187e-05,8.500889812032515e-05,1.0907413936145647
2013-08-27,6.26349019454684e-05,0.8020184637778672,0.00016763843382011976,1.534508735841471,8.218250311601466e-05,6.947617329804575e-05,1.3120879982787381
2013-08-28,6.352118414260544e-05,0.7960108725690088,0.0001660903617751525,1.5708033786356737,8.176181205650942e-05,7.170008210337684e-05,1.2871581844720283
2013-08-29,6.345432123592429e-05,0.7927878821732253,0.000165872841913653,1.5727429983590735,8.133458358131004e-05,7.181278298403818e-05,1.2817816343650832
2013-08-30,6.533098257867051e-05,0.7946020774490199,0.0001589349914810747,1.574339346443153,8.096905165629546e-05,7.11790737382311e-05,1.2393668128103512
2013-09-03,6.741624909395761e-05,0.8031517195925619,0.00014869270574560735,1.5689288334420477,8.041271368834962e-05,7.146380992354002e-05,1.192779408066428
2013-09-04,5.29054408502055e-05,0.8028251781021767,0.00015872928317204793,1.5885597712908994,7.356981782115177e-05,7.118796669462557e-05,1.39059077174037
2013-09-05,5.526096611110341e-05,0.7901405461924303,0.00017204268839345353,1.6414952976285644,7.704273559190935e-05,8.09234541941009e-05,1.3941619376869598
2013-09-06,5.903493096893949e-05,0.7860485637468664,0.0001779973410921936,1.605537456848832,8.057692057148655e-05,8.445705535262893e-05,1.364902427240596
2013-09-09,5.950680039687122e-05,0.7829671200104972,0.00018125313116731557,1.6392923979808889,8.13147972104873e-05,8.377865891028351e-05,1.3664790690840556
2013-09-10,6.058865375686932e-05,0.7911090519376115,0.0001931941621906085,1.6591401102462089,8.559117821152148e-05,8.372300005196716e-05,1.4126601748733767
2013-09-11,5.2548421709793746e-05,0.7661610775024481,0.0001883740832473525,1.6528361650217798,7.622729336081797e-05,8.503628385877654e-05,1.4506105203652777
2013-09-12,5.463125330927889e-05,0.7627833350042021,0.00019102457095848677,1.6682750433996143,7.792313102584357e-05,8.578761292038217e-05,1.4263471237737217
2013-09-13,5.629719144726608e-05,0.7535420623843975,0.00018336391813179585,1.658387214738278,7.656103648952728e-05,8.558760061541158e-05,1.3599441556732446
2013-09-16,5.4138744378514925e-05,0.7517044130708781,0.00021789637383105726,1.6032581799839472,8.16443603549766e-05,8.282912065530838e-05,1.5080578852024011
2013-09-17,5.7555509167455784e-05,0.7530049407682808,0.0002197765211133482,1.6160935621794437,8.468995911639777e-05,8.346598294640755e-05,1.4714483520594914
2013-09-18,6.204530316157312e-05,0.7835007449510311,0.00023407982988756713,1.6080975777541475,9.442258062373227e-05,7.947471806054185e-05,1.5218328513577406
2013-09-19,6.178297806302708e-05,0.7920110033461354,0.00023273966598086083,1.632362955863282,9.497314894206654e-05,8.239274281734279e-05,1.5372057469483091
2013-09-20,6.675064824066973e-05,0.7858752201248781,0.0002254951316779887,1.621902318519494,9.641618069108391e-05,7.622765610861503e-05,1.4444231364383906
2013-09-23,6.644616634370019e-05,0.7802370975867309,0.0002278608375020144,1.6150329233627376,9.600556434729516e-05,7.479957574026455e-05,1.4448623544463906
2013-09-24,6.687102886618699e-05,0.7812460055739724,0.00021575602858462626,1.602426331619436,9.384006117105657e-05,7.375032653619547e-05,1.4032991979058114
2013-09-25,5.221698153901886e-05,0.7980913810871616,0.0002091595946440463,1.5983120340530754,8.340602005004589e-05,7.290082735392692e-05,1.597296848492117
2013-09-26,5.0374063840171386e-05,0.8083862148428181,0.00020683021105873272,1.6113509228962657,8.251433058131795e-05,7.346136740923928e-05,1.6380320405183577
2013-09-27,5.122431082106018e-05,0.8174596878187453,0.00020246252740371853,1.590799625794348,8.324856078621182e-05,7.17874729066286e-05,1.6251767852381784
2013-09-30,5.1567877421329924e-05,0.8169122319463695,0.00019808896226838972,1.660058858423108,8.256484412245525e-05,7.44326238193956e-05,1.60109060622891
2013-10-01,5.3629225784131454e-05,0.8101198462785114,0.00019154470976175103,1.7120483741725634,8.210793241949205e-05,7.522371496897844e-05,1.5310296059464512
2013-10-02,4.9785428743887e-05,0.810221370318139,0.00019151641815665392,1.7150994455568649,7.911481648840417e-05,7.642591503598328e-05,1.589115901670696
2013-10-03,5.1677659876475144e-05,0.8043879639794475,0.00019148877008475616,1.790132316333202,8.001817427477063e-05,7.886203938188705e-05,1.548409399071817
2013-10-04,4.988490741732951e-05,0.7993021555716602,0.00018870252598301928,1.8061097875273888,7.755046858410874e-05,7.816775462030414e-05,1.5545878021850053
2013-10-07,5.300164613196136e-05,0.7998907505692738,0.00019579564330405504,1.8080566167612668,8.148484916956833e-05,7.499563820719205e-05,1.5374022340115747
2013-10-08,5.7418241986777646e-05,0.8027366037278978,0.0002024528430198249,1.8660956664545325,8.654858108655421e-05,7.693183972325272e-05,1.5073359631331928
2013-10-09,4.671951297786224e-05,0.816948493453699,0.00020948909470290517,1.8595947575928395,8.082105954653624e-05,7.76713689956932e-05,1.7299208488074955
2013-10-10,5.493659376391755e-05,0.8401443910465207,0.00024277387006989395,1.8437278456623245,9.702547268991213e-05,6.043106283968937e-05,1.7661355763494502
2013-10-11,5.397060840252837e-05,0.8525212262275513,0.00024347866511308236,1.885471122087644,9.772694301689941e-05,6.169652547012062e-05,1.8107437716474062
2013-10-14,5.390763459317086e-05,0.857752339828885,0.00024288755616653598,1.889440249561097,9.81498594375924e-05,6.222452935623238e-05,1.8207042504889694
2013-10-15,5.553151341989191e-05,0.8490291355569175,0.00024253132860851744,1.8838214295403612,9.853176710011666e-05,6.944955347827664e-05,1.7743396682724237
2013-10-16,4.144281603770634e-05,0.8496180239162671,0.00025069920979367495,1.8572521247441751,8.660138318561901e-05,6.212132897728451e-05,2.0896597158558334
2013-10-17,4.1583055321708076e-05,0.8424428734253229,0.00025357449976014414,1.7868779704506903,8.650703908421215e-05,5.853975184155896e-05,2.0803435056647195
2013-10-18,4.3823960134694674e-05,0.8279140062130302,0.0002310573356475906,1.773808536915929,8.331072623420404e-05,5.755105181858403e-05,1.901031444400397
2013-10-21,4.4710412594374516e-05,0.8280304052358054,0.00022546805506859486,1.7735300797093452,8.31367671259648e-05,5.755762537443703e-05,1.8594497858967445
2013-10-22,4.4371990394003997e-05,0.8222039392157918,0.0002180472436816055,1.7235601257864852,8.087407173290675e-05,5.568652877356758e-05,1.8226379077156587
2013-10-23,3.6244305626284386e-05,0.8158650885484539,0.00021393779080667306,1.7152501656160386,7.184259238246079e-05,5.4113733944490376e-05,1.9821759898846154
2013-10-24,4.040389782719303e-05,0.8062159317052018,0.0002075384598807312,1.7017394938877757,7.382650394921522e-05,5.355969947773076e-05,1.8272124205681903
2013-10-25,3.967999624918889e-05,0.7989763896213944,0.00020175974323991244,1.6980712725827756,7.148863672803387e-05,5.348952962210515e-05,1.8016291201009171
2013-10-28,4.081308187982178e-05,0.7956457116098945,0.0001994017008041647,1.656361353744924,7.177676005740337e-05,5.637614345148914e-05,1.7586704250553107
2013-10-29,4.2024721372673885e-05,0.7974747277891372,0.00019717044190975929,1.6687884976114604,7.259224961508308e-05,5.604770354988548e-05,1.7273701584202625
2013-10-30,3.243679795796633e-05,0.779136818719938,0.00016229370681442907,1.6521604527563407,5.653059485871757e-05,5.4753363231774915e-05,1.7427920885401056
2013-10-31,3.3498134377451295e-05,0.7746584909592511,0.00016970175777584218,1.6194420855277325,5.840684752586447e-05,5.4189936982789784e-05,1.743585086493057
2013-11-01,3.528785039280735e-05,0.7721658007379741,0.00016821230147640002,1.6136163859303638,5.949110572763502e-05,5.3935386062176515e-05,1.6858806944999112
2013-11-04,3.477448195487655e-05,0.7702366978686968,0.00016647309714164915,1.6244359323657502,5.860390705165778e-05,5.404130756481979e-05,1.685256077364498
2013-11-05,3.766596277267884e-05,0.7720767310032851,0.00016645710247780395,1.6159599646710252,6.113447197515628e-05,5.326966355602241e-05,1.623069410016526
2013-11-06,3.8333959556374354e-05,0.7724892739319938,0.0001642001418442705,1.650521249952447,6.128738086825342e-05,6.12562402526155e-05,1.5987751220461197
2013-11-07,4.0431492315281525e-05,0.7874259916530382,0.00017448784987023744,1.573048435290526,6.613817809348966e-05,5.542897390335277e-05,1.6358084825993922
2013-11-08,4.3778322206368926e-05,0.7878792117436959,0.00017936047799961663,1.6062093239015007,6.981561607492383e-05,5.167921872113644e-05,1.5947531233795653
2013-11-11,4.088414418239951e-05,0.7912912649423254,0.0001770394505618473,1.57877710537918,6.732073574802271e-05,5.094999852962271e-05,1.6466221097274203
2013-11-12,3.99781619662566e-05,0.7916167569654121,0.00017983868819372665,1.539739278388595,6.712247369429382e-05,5.03148876112276e-05,1.6789784820759959
2013-11-13,4.4902541372157916e-05,0.7928355833243625,0.00017052082519508827,1.5819342762543385,6.937568865992677e-05,4.999016943822518e-05,1.5450281106570856
2013-11-14,4.545126757048379e-05,0.7896319380146415,0.00017151357142849332,1.5669182876743746,6.97183260000651e-05,4.8852917620794656e-05,1.5339137878156872
