Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VOO,Predicted_Covariance,Future_Cov_45_VOO,Beta_Predicted
2013-07-22,3.950888193740232e-05,0.9912659216331569,0.0003365537398755627,0.9962227453121312,0.0001143048758574227,3.612858034636419e-05,2.8931437755825837
2013-07-23,3.3171208880188284e-05,0.9883995318821506,-0.00016346799217265983,0.9969128739140656,,3.624085392963832e-05,
2013-07-24,3.471216593235655e-05,0.987413062418601,-0.02804142114297352,0.997067304525364,,3.6250709576950264e-05,
2013-07-25,3.488954269695917e-05,0.9868364736674595,-0.023376533240351497,0.9970419903807924,,3.6622311011371777e-05,
2013-07-26,3.343176772700175e-05,0.9842742536003398,-0.019718371444366698,0.9977788776205956,,3.724802650435495e-05,
2013-07-29,3.360094972876798e-05,0.9845223240381898,-0.01658864038514847,0.9968722558245504,,3.8419442800280464e-05,
2013-07-30,3.816574763863081e-05,0.984981809322719,-0.013548818204587032,0.99709246052151,,3.845191000359697e-05,
2013-07-31,3.750748633018741e-05,0.9868571519644921,-0.011145412192525237,0.9958355491226274,,4.031889908401459e-05,
2013-08-01,4.226173154810077e-05,0.9876156869403457,-0.008990375819242571,0.9902369188058592,,3.836889248056722e-05,
2013-08-02,4.130983358011611e-05,0.9876890027198251,-0.007341318222814364,0.9902683853860256,,3.9839644833840115e-05,
2013-08-05,3.7225611971094185e-05,0.9868530593023118,-0.006211495893202747,0.9910200545651648,,4.2646649276608814e-05,
2013-08-06,4.1983018398946586e-05,0.9860908477526624,-0.005130185934317534,0.9895492059347072,,4.20436021940717e-05,
2013-08-07,4.81253999850549e-05,0.9832910928297822,-0.0042663937817384355,1.000444100369633,,5.291729279568448e-05,
2013-08-08,4.5117615842124565e-05,0.9854929015328444,-0.003712261624341515,0.9993385370657264,,5.348806686878516e-05,
2013-08-09,4.7210405389653165e-05,0.9825481818025475,-0.003126737778733959,0.9999985371738684,,5.3651998899010936e-05,
2013-08-12,4.729046229109182e-05,0.9845343481067169,-0.0021331632831922075,1.0004212171335214,,5.488866884629092e-05,
2013-08-13,5.1414947954433665e-05,0.9856174510490711,-0.0005971821680293731,0.9977325782364014,,5.880769433613983e-05,
2013-08-14,5.361675369996386e-05,0.983971663401209,0.0006649879227530352,0.997059267771603,0.00018579744111705133,5.8932824287458965e-05,3.4652870286918653
2013-08-15,5.120699157562921e-05,0.9823612272535706,0.0016608148944038564,0.99272991761197,0.0002864814191130081,5.445632857662074e-05,5.594576254101838
2013-08-16,4.9139520575593413e-05,0.9755800660394097,0.002560153552525168,0.9932510075022304,0.0003460281113993893,5.407238495678921e-05,7.041747810035703
2013-08-19,5.1240075352845624e-05,0.9759331250480417,0.0032561015180183925,0.99259034554262,0.0003986336051456076,5.3170849907707154e-05,7.779723242024261
2013-08-20,5.687877447837599e-05,0.9817768735455628,0.0027231031310600176,0.9936543494338536,0.00038638473272457213,5.376736523997801e-05,6.793126896070286
2013-08-21,5.746511661394483e-05,0.9858999461465465,0.0022790243347581003,1.5712837484958926,0.00035678736837480344,8.318423591443406e-05,6.208764366941583
2013-08-22,5.43081375808944e-05,0.9838923410282177,0.0019360738899961546,1.6154825465930247,0.00031903696021442346,8.370663968904731e-05,5.874570081494761
2013-08-23,4.6628310947370826e-05,0.9712766876447824,0.001797780612354018,1.6287033610982666,0.00028121349198042135,8.42322115166314e-05,6.030960295727327
2013-08-26,5.7057237442025364e-05,0.9654155477139754,0.0015134511432545704,1.572634813924676,0.0002836964241882427,8.09763011573713e-05,4.972137399335195
2013-08-27,6.26349019454684e-05,0.7389151500343797,0.0012230611680679564,1.5632849669355962,0.000204515797851514,7.07790413571592e-05,3.2652050454165455
2013-08-28,6.352118414260544e-05,0.5659998555729274,0.0009885657479933713,1.609825304632314,0.00014183336038857216,7.34812568422671e-05,2.2328513283089215
2013-08-29,6.345432123592429e-05,0.44973598532837206,0.0007939163380567892,1.60367242200777,0.00010094286104778548,7.322504677451191e-05,1.5907956949453157
2013-08-30,6.533098257867051e-05,0.36633104965558033,0.0006274843353374912,1.5558112729922329,7.41711084892293e-05,7.034138197287465e-05,1.1353129183372321
2013-09-03,6.741624909395761e-05,0.3178366558471074,0.0004909652502224757,1.6085787679601835,5.7824468904718264e-05,7.32698417354908e-05,0.8577230219991719
2013-09-04,5.29054408502055e-05,0.2585821348607976,0.0006056452458042154,1.642016758919371,4.628687295224866e-05,7.358352921840554e-05,0.8748981618602063
2013-09-05,5.526096611110341e-05,0.2202845439629521,0.0007005851561005147,1.684140575530856,4.334347513855086e-05,8.302580757757062e-05,0.7843416101594719
2013-09-06,5.903493096893949e-05,0.19467970743598417,0.000777927553148127,1.556718751597617,4.172004726127148e-05,8.188901555134044e-05,0.7067010425272112
2013-09-09,5.950680039687122e-05,0.16590201607584631,0.00042860094023789347,1.6365652708315508,2.6494853539854264e-05,8.363928471716672e-05,0.4452407685029445
2013-09-10,6.058865375686932e-05,0.1425552426333511,0.0005541229993117941,1.708906594815522,2.612052689700677e-05,8.623430055302179e-05,0.4311125149243858
2013-09-11,5.2548421709793746e-05,0.1343854628055024,0.0008399179931740482,1.661334184629306,2.8232580303029764e-05,8.547349598111162e-05,0.537267902334884
2013-09-12,5.463125330927889e-05,0.12719405621941682,0.0010697853812992632,1.6109975203861548,3.074933504648956e-05,8.284223410364615e-05,0.5628524550299291
2013-09-13,5.629719144726608e-05,0.12199377814311523,0.0012915977212191929,1.594616262633257,3.289612031032854e-05,8.22964495916188e-05,0.5843296879408724
2013-09-16,5.4138744378514925e-05,0.11847685703921279,0.0014437155458880096,1.6567301121973597,3.3122905893639466e-05,8.55916408658835e-05,0.6118151847419713
2013-09-17,5.7555509167455784e-05,0.11616870376655035,0.0015723648678508152,1.7020781975209125,3.494694845116221e-05,8.790681005878334e-05,0.6071868524259817
2013-09-18,6.204530316157312e-05,0.11366541592782818,0.0013497287692139485,1.8355144225404807,3.289319452292177e-05,9.07140171376862e-05,0.5301480184126766
2013-09-19,6.178297806302708e-05,0.1117678925467381,0.0011869102695740408,1.749962592407727,3.0266376140926523e-05,8.832852846747324e-05,0.489882117855353
2013-09-20,6.675064824066973e-05,0.11386996661336651,0.001047760234775827,1.7055625604799365,3.0113961654045333e-05,8.015959706541924e-05,0.4511411117008081
2013-09-23,6.644616634370019e-05,0.11474484720166377,0.0011965923181818422,1.6762424999022822,3.235498938986168e-05,7.76344717291739e-05,0.48693538198279035
2013-09-24,6.687102886618699e-05,0.11519314958929193,0.0010603067783489174,1.661220984368866,3.0673365125443724e-05,7.645630106575085e-05,0.45869437999560314
2013-09-25,5.221698153901886e-05,0.11619854769114829,0.0014989733304396967,1.62577346214335,3.250899432803382e-05,7.415337428184008e-05,0.6225751349442067
2013-09-26,5.0374063840171386e-05,0.11655666631631569,0.0018585756895460527,1.6612472759921115,3.566405638260796e-05,7.573613839491949e-05,0.7079844996378324
2013-09-27,5.122431082106018e-05,0.1167867240638317,0.002148160799619105,1.651434298372496,3.874047416760268e-05,7.452371312464539e-05,0.7562907835487181
2013-09-30,5.1567877421329924e-05,0.11726953580020225,0.002378914069691078,1.6456365526391337,4.10737363818159e-05,7.378596598820991e-05,0.7964984877354414
2013-10-01,5.3629225784131454e-05,0.11778079731374014,0.002556728353400588,1.7242145880666118,4.361315927061582e-05,7.575827218127574e-05,0.8132349224314306
2013-10-02,4.9785428743887e-05,0.1260073260073973,0.003545065444112872,1.7392227166387826,5.293696636716953e-05,7.75008632384745e-05,1.0633024100183028
2013-10-03,5.1677659876475144e-05,0.13150932201212076,0.00430535712063901,1.5883081367535583,6.203153797919083e-05,6.9970927672988e-05,1.200355010800886
2013-10-04,4.988490741732951e-05,0.1352452018249992,0.005028320540211801,1.640119874186463,6.773574768476817e-05,7.098377338888412e-05,1.3578405010978825
2013-10-07,5.300164613196136e-05,0.13767176046888716,0.005521132403528223,1.625119940966271,7.447381920767452e-05,6.740768292660741e-05,1.4051227583055177
2013-10-08,5.7418241986777646e-05,0.13926108123453293,0.0058575721319268905,1.62655603113904,8.076320238513477e-05,6.705655564069966e-05,1.406577414956958
2013-10-09,4.671951297786224e-05,0.13016370393906507,0.005773835330627765,1.6518607591722545,6.76038218561629e-05,6.899475599794317e-05,1.447014695726742
2013-10-10,5.493659376391755e-05,0.12535654337544652,0.00528451862740412,2.0464616424794784,6.754303771993015e-05,6.707598000791902e-05,1.2294726172901629
2013-10-11,5.397060840252837e-05,0.12254033405624255,0.005199883380321036,2.0531142365379886,6.491641361085788e-05,6.718215585682337e-05,1.2028104839340061
2013-10-14,5.390763459317086e-05,0.12095553350214497,0.005138499073579627,2.122724397151407,6.366034979101752e-05,6.990722601385219e-05,1.1809152872584425
2013-10-15,5.553151341989191e-05,0.11991052533661745,0.005051810885703362,1.775565703431608,6.35112415547648e-05,6.545856382191855e-05,1.1436972926441886
2013-10-16,4.144281603770634e-05,0.11942594835761886,0.004657087235927953,2.0145154444827718,5.2466309191471006e-05,6.738146910117064e-05,1.2659928597452221
2013-10-17,4.1583055321708076e-05,0.11905548500717392,-0.007013545822405394,2.1001317650256177,,6.880223182121662e-05,
2013-10-18,4.3823960134694674e-05,0.11959301315377259,-0.01440848410800525,2.141951049703155,,6.949540116018611e-05,
2013-10-21,4.4710412594374516e-05,0.11937634747439266,-0.02032408022594874,2.110897099931341,,6.850643576439599e-05,
2013-10-22,4.4371990394003997e-05,0.12002628572580354,-0.025290190786220988,2.12401698399366,,6.862489513717166e-05,
2013-10-23,3.6244305626284386e-05,0.14558072014001086,-0.03452941527602257,2.099131767690261,,6.622465939271335e-05,
2013-10-24,4.040389782719303e-05,0.16648432528003282,0.0027147803759275447,1.0176919884013522,5.5138168095834005e-05,3.2030329704074714e-05,1.3646744760037575
2013-10-25,3.967999624918889e-05,0.17998239168145874,0.011659342393234413,1.0173046548358002,0.00012242013607594306,3.204526709104457e-05,3.08518517257787
2013-10-28,4.081308187982178e-05,0.1734050988582859,0.019306253171857066,1.0119254646870517,0.00015392549440144027,3.444203466256278e-05,3.7714744222131853
2013-10-29,4.2024721372673885e-05,0.1848728106505161,-0.018216764469188466,1.0100800873034927,,3.392441245601729e-05,
2013-10-30,3.243679795796633e-05,0.44231365238586323,-0.07924303769271675,1.00682244159148,,3.336656240765912e-05,
2013-10-31,3.3498134377451295e-05,0.5902939355315479,-0.04320442161947991,1.0047604262632752,,3.362139632444145e-05,
2013-11-01,3.528785039280735e-05,0.6884239421330269,-0.03435544223202876,1.004236027644407,,3.356675001618699e-05,
2013-11-04,3.477448195487655e-05,0.7812246695141714,-0.0394808452250815,1.0024693711104695,,3.334988750808711e-05,
2013-11-05,3.766596277267884e-05,0.8514262746950982,-0.01812082927420621,1.0024385002956535,,3.30451018674984e-05,
2013-11-06,3.8333959556374354e-05,0.8861814842055328,-0.010468828660594776,0.9976615469485162,,3.702648203555997e-05,
2013-11-07,4.0431492315281525e-05,0.9241444529290416,0.0032401161525347634,0.9925452666286964,0.00033448761071289796,3.4973980741856466e-05,8.272947436730519
2013-11-08,4.3778322206368926e-05,0.9436117725887841,-0.0004444567146323816,0.9905680379816972,,3.187117739341576e-05,
2013-11-11,4.088414418239951e-05,0.9534836797814619,0.002381540096647104,0.9907838818622228,0.00029752239984390347,3.1974391541439335e-05,7.277207479666063
2013-11-12,3.99781619662566e-05,0.9614468721106787,0.0038030811518170856,0.9916177587439232,0.0003748905548708659,3.240362624035494e-05,9.377383462183447
2013-11-13,4.4902541372157916e-05,0.964688017792532,0.002209329120775183,0.9932449717096888,0.0003038453214733668,3.138719804908602e-05,6.7667733760336315
2013-11-14,4.545126757048379e-05,0.9659772012856045,0.0006881385520957963,0.9913354885519542,0.00017083538112479602,3.090756635987588e-05,3.7586494339211147
2013-11-15,4.488960878325864e-05,0.9662405980243135,0.000341618753834921,0.9908831299388112,0.00011965450194128119,3.22622364355023e-05,2.6655278400623033
2013-11-18,4.304897041106976e-05,0.9705446821804169,0.06283882060676829,0.9945397386359808,0.0015962868336165407,4.2727172393460136e-05,37.08072036041229
2013-11-19,4.253689180732228e-05,0.9727193879068745,0.07415961648907973,0.9947385618882616,0.0017276437209888375,4.316644112282083e-05,40.61518478629042
2013-11-20,3.986505410246521e-05,0.9478246287194483,0.09087166704603306,0.9954937096192792,0.001804007820791534,4.3785397510556876e-05,45.25286272419673
2013-11-21,3.485111027762049e-05,0.9541671055585955,0.05321090947751893,1.0004876094050712,0.0012993707629242088,4.4556656783212084e-05,37.28348257985327
2013-11-22,3.677714977289896e-05,0.9333694600658257,0.016846293912289777,1.0034210621014912,0.0007346742318289648,4.672020792923298e-05,19.97637762484643
2013-11-25,4.464079349966786e-05,0.9374855414662344,5.583287814920658e-05,1.0044463954457192,4.6803199128608946e-05,4.7477870845759246e-05,1.048440125262495
2013-11-26,4.5604254902161166e-05,0.9414782766724092,-0.0011461992404194995,0.9982650334523412,,5.8354297795742165e-05,
2013-11-27,5.098239319509307e-05,0.9480673901309822,-0.00476504304952575,0.9973293814130386,,5.9417686877212217e-05,
2013-11-29,5.306536742177139e-05,0.9578103933687594,-0.0008999210041889625,0.9974357825149884,,5.9429737065058364e-05,
2013-12-02,5.1303727815654587e-05,0.96185061988398,-0.002111695453372485,0.9993945663953075,,6.368585505879165e-05,
2013-12-03,5.129816798105141e-05,0.9650171988550201,-0.0025738175816198065,1.0023057695352318,,6.704848303484933e-05,
2013-12-04,4.926678581923591e-05,0.9683922223671535,0.0005202872054204813,1.0021002849215337,0.00015504222085140133,6.710998703537329e-05,3.146992812160806
2013-12-05,6.186383108747796e-05,0.9743156733061796,0.0013625132785769528,1.0032020824200194,0.0002828710263916148,6.929988277493735e-05,4.572478319223776
2013-12-06,6.149224160789946e-05,0.9671463491913709,-0.001837638085814206,1.0027564878818125,,6.658326468075517e-05,
2013-12-09,5.694825981469449e-05,0.9745309780246657,-0.0009424720464360274,1.0025165126301336,,6.700473478365677e-05,
2013-12-10,5.3452041059883435e-05,0.9714331110676531,0.0003535530234652655,1.002339812650756,0.0001335433684899638,6.726619262756749e-05,2.498377346158819
2013-12-11,5.2671389427449466e-05,0.9698867654579078,0.0019424140453273991,1.0020214227218802,0.0003102268088594181,6.406665460507785e-05,5.889854287719715
2013-12-12,5.926873458923956e-05,0.9734403818593125,0.0013274799824807856,1.002639277439569,0.0002730462248619519,6.495999947410534e-05,4.606918415827362
2013-12-13,5.102150798536989e-05,0.9617348006869864,0.0004073321185233219,1.002140688513518,0.00013864566802099007,6.553328336842453e-05,2.7173965156174114
2013-12-16,5.265033739264804e-05,0.9659984213292484,0.00036552879369453994,1.001433607173726,0.0001340101806259162,6.48626304682364e-05,2.5452862652429844
2013-12-17,5.547285481711756e-05,0.9699140907440194,-0.0003435396759254734,0.9995584831337414,,6.494477939648957e-05,
2013-12-18,5.7755345996717895e-05,0.979545053485262,0.0010470496231423702,0.9973450132011156,0.00024088188621265944,5.875814952276039e-05,4.170728822685058
2013-12-19,6.478693026373803e-05,0.9781487898842767,0.0002370514723221842,0.9975075867557828,0.00012121879202512308,5.871584017040175e-05,1.8710377468365806
2013-12-20,6.101338500649426e-05,0.982874827486855,0.00011107595871904559,0.9983338547882216,8.09134665208828e-05,5.928108527095022e-05,1.3261592765631733
2013-12-23,6.0371580554275465e-05,0.9863637544937272,0.0001601383987664476,0.9881828530720038,9.698422928182233e-05,5.82449517515037e-05,1.6064550305193888
