Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BK,Predicted_Covariance,Future_Cov_45_BK,Beta_Predicted
2013-04-05,6.697476452894188e-05,0.842515462494035,0.00023404633362997962,1.6266872086724309,0.00010548346780381843,0.00010645640111894497,1.5749733283233232
2013-04-08,7.273438811092278e-05,0.8490318698932036,0.000233806291480461,1.6592786943212765,0.00011071895651171213,0.00011241723707366387,1.5222367216846782
2013-04-09,7.022991067372413e-05,0.8508406650261446,0.00023383174595089623,1.6601371128362128,0.00010903377097691145,0.00011535935153710603,1.5525261235695325
2013-04-10,6.636144982931065e-05,0.8447131594817057,0.0002549014075199059,1.5671613509001583,0.00010986346940266085,0.0001115825643039393,1.655531482287419
2013-04-11,6.716170407401359e-05,0.8442740831732104,0.0002524939934407091,1.573440503008398,0.00010994357049324807,0.00011352664421984122,1.6369979292378882
2013-04-12,6.98842565011876e-05,0.844811147387178,0.00024817490555370585,1.5633225974644354,0.00011125722999253112,0.00011422272684368672,1.592021373091956
2013-04-15,9.593981606210937e-05,0.8261763048776434,0.0002829771275847186,1.5395626620639604,0.0001361281187492393,9.292228231142912e-05,1.418890762320337
2013-04-16,8.836558039441448e-05,0.8275924061019087,0.00028233022147737026,1.476891438055909,0.00013071840755421677,9.059938777687358e-05,1.4792909973630342
2013-04-17,8.959564094882932e-05,0.8238689474162167,0.0002872668305162277,1.3686578608885167,0.0001321734772918979,9.726796743626249e-05,1.475222185947484
2013-04-18,9.719405369416862e-05,0.8215046056113675,0.00028998299173616074,1.3599016839878346,0.00013791646387995132,9.53925694942117e-05,1.4189804688455538
2013-04-19,7.72897485213767e-05,0.8127660145379968,0.0002694967765369825,1.3803792168768494,0.00011730142014559577,0.00010017138729960417,1.5176840705226604
2013-04-22,7.797978274745508e-05,0.8115650757409807,0.00025607649507342935,1.3838601599717433,0.00011468304580316822,0.00010261393724767048,1.4706766518519312
2013-04-23,8.499754389235151e-05,0.7850284246817757,0.00025269987638632495,1.3502536778115206,0.0001150511820763217,9.98624860192603e-05,1.3535824308292108
2013-04-24,7.773768893068322e-05,0.7738581035551528,0.000245116720110836,1.3588715235336315,0.00010682271597609828,0.00010142028262935769,1.3741431916164817
2013-04-25,6.90805921567358e-05,0.7604911537881172,0.00023507723493115324,1.3922168088866964,9.691198281441332e-05,0.00010410786361274242,1.402882919627141
2013-04-26,7.034557142953508e-05,0.7764747671734403,0.00022156363372235295,1.407802229764789,9.69382036619527e-05,0.00010609536093638856,1.3780285196638904
2013-04-29,6.776168711759701e-05,0.7851395194313637,0.00021776735283848941,1.412714498413567,9.537517086030644e-05,0.0001052328480037017,1.4075087991063093
2013-04-30,5.8041023931509805e-05,0.7990577986021837,0.00019857320406120393,1.4118006952916156,8.578395178434924e-05,0.0001050190898988515,1.4779882568160227
2013-05-01,6.311211636341748e-05,0.7971110490349823,0.00020573486023231396,1.4254459031109814,9.082996438784165e-05,0.00010669706788514183,1.439184258452322
2013-05-02,6.214021471172626e-05,0.7936797530543315,0.000205687541728565,1.417770434138759,8.972958727188594e-05,0.0001045427420712029,1.4439857938719576
2013-05-03,7.476459886581012e-05,0.7971298349361827,0.0002124771975681741,1.408245364465927,0.00010046926677548058,0.00010235035478810412,1.3438080094003582
2013-05-06,7.535412832838797e-05,0.8026374104852485,0.00021762385218939757,1.414783502355351,0.00010278415505404518,0.00010268924141233098,1.3640149164239428
2013-05-07,7.392273390092128e-05,0.8017398487294334,0.00021425675732016382,1.3975849227526862,0.00010089966951054993,0.00010613250772715442,1.3649342250488985
2013-05-08,6.958015556766957e-05,0.8080822837306587,0.00021064399765345689,1.4057944249908545,9.783017430948304e-05,0.0001062622676511208,1.4060068350140318
2013-05-09,7.111722928104653e-05,0.8123064130073211,0.00020982123189207353,1.4156181677345796,9.922749147440297e-05,0.00010695358580474325,1.395266554638513
2013-05-10,7.562958883543677e-05,0.8055676892711248,0.0002084130254191347,1.4255713191751704,0.00010113706293098652,0.0001081072023515412,1.3372684486101298
2013-05-13,7.357910230951406e-05,0.8110681746950453,0.00020893232577870192,1.432825656775125,0.0001005628151406171,0.00010878110258910349,1.3667306610726881
2013-05-14,7.590263764609063e-05,0.8181209878033061,0.00024082159474869688,1.3777140011948998,0.00011060981911045954,0.00010238398957774029,1.4572592276199576
2013-05-15,7.650099964197039e-05,0.81676331128986,0.0002382589233407228,1.3792082573805595,0.00011026923552411156,0.00010179873861598646,1.4414090801450792
2013-05-16,7.639729836462006e-05,0.8126365360547811,0.00023582629891393203,1.3725233022367451,0.00010907656737777434,0.0001005438260654697,1.4277542493346624
2013-05-17,7.425705624970095e-05,0.7994770143339348,0.0002385534368637599,1.352153973130351,0.0001064063840766534,9.664503801098045e-05,1.4329464356740094
2013-05-20,7.217439206379002e-05,0.7902272687299846,0.00023208766104060451,1.3580740268414513,0.00010227502753730725,9.754024223469876e-05,1.417054229523864
2013-05-21,7.13709588975209e-05,0.788476568934721,0.0002248697461112257,1.3587772728643372,9.988840365812796e-05,9.769575780036097e-05,1.3995665071777201
2013-05-22,7.35750525384875e-05,0.7862410383571887,0.0002271972257555107,1.3546876580218006,0.00010165354084953319,9.555847080624353e-05,1.381630557400658
2013-05-23,7.454058968752127e-05,0.780550066710734,0.00022489651929747921,1.357384805613279,0.00010106215256379581,9.578713929496793e-05,1.3558002826038078
2013-05-24,7.630250921850573e-05,0.786073999217014,0.0002152819438794231,1.3557226984529376,0.00010074804896679717,9.562484499808372e-05,1.320376616688808
2013-05-28,7.438631671877e-05,0.7926298462267709,0.00021834906797702,1.335779538857733,0.00010101657050753109,9.326810347297016e-05,1.3579993601436304
2013-05-29,7.273626036607267e-05,0.8010583633411935,0.00021634650540626303,1.3594398555427132,0.00010048808861012872,9.711050017718762e-05,1.3815404875695354
2013-05-30,7.309916508279677e-05,0.8009625003019567,0.00022036072429701853,1.3471353566551414,0.0001016565783005495,9.598890978530973e-05,1.3906667495505152
2013-05-31,7.696255068093324e-05,0.7975746348846269,0.00022071108514888502,1.3665246910877769,0.0001039496743299376,9.025555185600097e-05,1.3506526669170045
2013-06-03,7.835861755638394e-05,0.7976750675964267,0.000216103324591175,1.364186992014001,0.00010380066231411122,9.074746796731296e-05,1.3246872590550762
2013-06-04,7.696792659140356e-05,0.7968739070020152,0.00021623609691831652,1.366297601429986,0.00010280366482448687,9.042243108213739e-05,1.3356688867329949
2013-06-05,8.390672708275947e-05,0.7922146014841076,0.00023625856884473644,1.296957377516475,0.00011154112428773865,7.938641359694956e-05,1.3293466229200268
2013-06-06,8.864935953499249e-05,0.7913880972755005,0.00022255541330884444,1.2792685193522857,0.00011115945180552485,7.689183506979248e-05,1.2539227851008554
2013-06-07,8.584609796353898e-05,0.7945526114783601,0.00022033862550397575,1.3055964947413452,0.00010927687253398903,7.437076445466402e-05,1.2729393079741573
2013-06-10,7.344670994631798e-05,0.7975571252347431,0.00021387482656922956,1.3047973172144338,9.996035910147555e-05,7.447667899537437e-05,1.3609916519682956
2013-06-11,7.540176794643908e-05,0.7947251885639119,0.0002205923620546578,1.2530881171533972,0.00010249507038940026,6.900091310127223e-05,1.3593191934465865
2013-06-12,7.564969572692771e-05,0.793090491609493,0.00021963566096249972,1.187359435703882,0.00010222985942615008,6.9092133401636e-05,1.3513585010991802
2013-06-13,7.668406692361186e-05,0.7952080302364194,0.00019503365955560786,1.198768375071685,9.724966427137409e-05,6.427133651388759e-05,1.268186054454421
2013-06-14,7.978958283363962e-05,0.7924440460731564,0.0001945173755780219,1.2058266923126395,9.872358203398017e-05,6.468215817599302e-05,1.2372991376558231
2013-06-17,6.406673037804978e-05,0.7830990163927807,0.00018670370657443755,1.2268884213359217,8.564646228688252e-05,6.48486340238482e-05,1.336832108982204
2013-06-18,5.269216623890948e-05,0.7900988086600941,0.00015147147679132235,1.2217953862559148,7.058620993077482e-05,6.392922935123153e-05,1.3395959014236132
2013-06-19,5.313666894497608e-05,0.7953407153157561,0.00015413214947520448,1.3519741578677158,7.19775393929065e-05,6.721163294851366e-05,1.3545737966269669
2013-06-20,6.610900161714408e-05,0.7882741972763004,0.00015847072504401204,1.509090680473402,8.068301758158022e-05,5.251561247995626e-05,1.2204543346281098
2013-06-21,6.524441916700448e-05,0.7810414298851773,0.0001598047649281078,1.4813564061055575,7.975182284767177e-05,5.198146819400484e-05,1.2223547065923457
2013-06-24,5.5679700730278476e-05,0.7734405135299524,0.00017101428488915248,1.5590189314863032,7.547299032995476e-05,5.851847494840143e-05,1.3554848416940708
2013-06-25,5.683904438603972e-05,0.7684340805878709,0.00017751133479763053,1.5567196002456538,7.718680181027706e-05,5.596015323178944e-05,1.3579890838072388
2013-06-26,5.616484134519195e-05,0.7668466445223632,0.00017718210803022941,1.638264841842437,7.649811292502702e-05,5.578882967978339e-05,1.3620284699971956
2013-06-27,5.600093181678947e-05,0.7661717328371435,0.00017979181324634527,1.6194072599634028,7.687917389703438e-05,5.455667440835982e-05,1.3728195478701921
2013-06-28,5.651835513949762e-05,0.7627959463240138,0.00019286392597300282,1.579347220257171,7.963952022009011e-05,5.305579071823043e-05,1.409091259353271
2013-07-01,4.0959150997653995e-05,0.7687783561017004,0.00019282755215334718,1.537906834196194,6.832209343114094e-05,5.274768944406521e-05,1.6680544339176906
2013-07-02,4.708768430286185e-05,0.7740753663915662,0.00018851669042312672,1.539629576347597,7.293094096089874e-05,5.2737176674654067e-05,1.5488326096440934
2013-07-03,4.5307854285029834e-05,0.7776937386476716,0.0001859137337629967,1.540852565050489,7.137581601998275e-05,5.277843904582546e-05,1.575351937237205
2013-07-05,5.048108536897671e-05,0.7797798566036378,0.00018776962182958686,1.4580188371764355,7.591874495585986e-05,4.919964413878511e-05,1.5039047675174577
2013-07-08,5.858594159480322e-05,0.7829449530978178,0.00018617204178733435,1.5236955245955128,8.176833734413545e-05,5.210132298780393e-05,1.3956989529957233
2013-07-09,6.185296409698371e-05,0.7852946464507149,0.00017560313433556346,1.5297633300606828,8.184252631878924e-05,5.102012573220057e-05,1.3231787273842277
2013-07-10,6.043816195282401e-05,0.7877577293961268,0.0001688152235918832,1.5351013590958396,7.95708690486363e-05,5.1553110253177863e-05,1.3165666604941864
2013-07-11,6.428746384905295e-05,0.7899240222758748,0.00016837000811605784,1.5969220781433489,8.218278117318596e-05,4.7488063125870874e-05,1.2783640270232348
2013-07-12,6.999194674271863e-05,0.7918079814633757,0.00016855997622349582,1.594521721301798,8.600449346303396e-05,4.849736039544482e-05,1.2287769874322167
2013-07-15,7.060701256657018e-05,0.7917362010996748,0.00017191693879208507,1.539984214931641,8.72295748789525e-05,4.699953597466018e-05,1.2354236740537652
2013-07-16,3.5042919617133015e-05,0.7928907919085634,0.00016823153641843015,1.3747306939108117,6.087895949437853e-05,4.513140802838143e-05,1.7372684741888311
2013-07-17,3.792838595062833e-05,0.7944496595317491,0.0001615740820126087,1.3657158062985484,6.219198415443343e-05,4.4900560120874386e-05,1.6397213484219764
2013-07-18,3.7451029819475974e-05,0.7941142678044779,0.00013623077585384123,1.2560035911037046,5.672212546970634e-05,4.490009630347864e-05,1.5145678434777954
2013-07-19,4.0860668714576163e-05,0.7941780405901484,0.00013462400785197514,1.281533723285606,5.890224763417104e-05,4.6411410701590175e-05,1.441539002839641
2013-07-22,3.950888193740232e-05,0.7917111379465981,0.00013206954554640114,1.2708498889242803,5.718939027128863e-05,4.608808876952846e-05,1.4475071798260255
2013-07-23,3.3171208880188284e-05,0.7835742337616516,0.00012551995087681255,1.2533161188178892,5.056117715196282e-05,4.556190172508058e-05,1.5242488549207143
2013-07-24,3.471216593235655e-05,0.7794629547205727,0.00012749778646710272,1.2424369531082315,5.185464417257114e-05,4.517169598318899e-05,1.4938464016800355
2013-07-25,3.488954269695917e-05,0.7774262482764829,0.00012428804962572038,1.2618093082851378,5.1194290049889886e-05,4.6347469184736576e-05,1.4673247653186288
2013-07-26,3.343176772700175e-05,0.7786410075850775,0.0001214254982008305,1.2443519058823704,4.9610304169257253e-05,4.645283019177671e-05,1.4839270413209
2013-07-29,3.360094972876798e-05,0.7806507538710072,0.00012166070125103625,1.2833689130267305,4.9912315469586664e-05,4.946101996278898e-05,1.4854435922938647
2013-07-30,3.816574763863081e-05,0.773041904692822,0.00011976728755940471,1.2880097221758082,5.226476845519068e-05,4.967085388947604e-05,1.3694155542308581
2013-07-31,3.750748633018741e-05,0.7688781911026463,0.00011450867357294897,1.3155538425246225,5.038899706692493e-05,5.326349582827185e-05,1.343438390494593
2013-08-01,4.226173154810077e-05,0.7726199497543593,0.00011810821230756908,1.3404718665354054,5.458579116764974e-05,5.193951057929177e-05,1.2916127467593743
2013-08-02,4.130983358011611e-05,0.7765583013130317,0.00011479027736753037,1.3337119609555743,5.3475313824765354e-05,5.365677791925225e-05,1.294493567035451
2013-08-05,3.7225611971094185e-05,0.7799665167197795,0.00011070212246012082,1.367767853181779,5.006968463876983e-05,5.8859268949968504e-05,1.3450332173893906
2013-08-06,4.1983018398946586e-05,0.7786602539297725,0.00011244368613643306,1.3814544335265575,5.349982652609117e-05,5.869472715868118e-05,1.2743206316826796
2013-08-07,4.81253999850549e-05,0.7794805841838452,0.00011434903043034528,1.4190640836878272,5.782407860984196e-05,7.505969557379968e-05,1.2015293094249384
2013-08-08,4.5117615842124565e-05,0.7779505106741971,0.00010509600260424406,1.4045640631365452,5.356956750448871e-05,7.517714342442001e-05,1.1873315223911474
2013-08-09,4.7210405389653165e-05,0.7797293359842177,0.00010699686114201252,1.4191460983915491,5.541766942109602e-05,7.614013628822016e-05,1.1738443879840437
2013-08-12,4.729046229109182e-05,0.7794058960475178,0.00011367456569001051,1.416866146340369,5.714551071123394e-05,7.773715248545893e-05,1.2083939962244465
2013-08-13,5.1414947954433665e-05,0.7920010346266102,0.00012246959031616116,1.3033224819073224,6.284700437487392e-05,7.681957250800002e-05,1.2223488863700083
2013-08-14,5.361675369996386e-05,0.7963127228450044,0.00012362380597691588,1.338261760369581,6.483133540065591e-05,7.910015755708554e-05,1.2091618930054622
2013-08-15,5.120699157562921e-05,0.7991090665734581,0.00012853234273860006,1.3938703539660655,6.483013122641805e-05,7.646093931708816e-05,1.2660406173377399
2013-08-16,4.9139520575593413e-05,0.7952140474270365,0.00013268944663351505,1.4105823995257474,6.421222107083278e-05,7.679182195066276e-05,1.3067327543835596
2013-08-19,5.1240075352845624e-05,0.7974337741940811,0.00014008291422131617,1.3799020728319136,6.756038091806754e-05,7.391827487680246e-05,1.3185066659804505
2013-08-20,5.687877447837599e-05,0.7980763634063333,0.00014891224670480894,1.3489418699272928,7.344881133902323e-05,7.299223341517501e-05,1.2913219740159274
2013-08-21,5.746511661394483e-05,0.7995542916071465,0.00015246566914027085,1.3479941613649928,7.48404063634912e-05,7.136321777502287e-05,1.3023623856238722
2013-08-22,5.43081375808944e-05,0.8077029541719863,0.0001657251267934556,1.304427611407332,7.662637948153816e-05,6.758924898247544e-05,1.4109557590222965
2013-08-23,4.6628310947370826e-05,0.79512808187023,0.0001645175076018799,1.3124653009617724,6.964148040837833e-05,6.787721906848974e-05,1.4935449943057635
2013-08-26,5.7057237442025364e-05,0.8002024307089274,0.00016752397005403367,1.31738647360429,7.823367197574907e-05,6.783334750233957e-05,1.3711437055683011
2013-08-27,6.26349019454684e-05,0.8058024165361644,0.0001817139130003817,1.208840906586818,8.596681893555253e-05,5.4731288492624695e-05,1.3725066419102487
2013-08-28,6.352118414260544e-05,0.8018707353048621,0.00017842841696775596,1.214428944677768,8.53681102748822e-05,5.5433198213351226e-05,1.3439313423885533
2013-08-29,6.345432123592429e-05,0.8039808513909906,0.0001819907368325927,1.2204826813534606,8.639745471657958e-05,5.572827729848993e-05,1.3615692837585058
2013-08-30,6.533098257867051e-05,0.8046340694489046,0.00018132501192912018,1.223249742615136,8.757635583768771e-05,5.530560093450526e-05,1.3405026586310667
2013-09-03,6.741624909395761e-05,0.8075347879946141,0.00017218800010810454,1.214642604507553,8.700515283217537e-05,5.532627507592267e-05,1.2905665029052094
2013-09-04,5.29054408502055e-05,0.7923990897690785,0.0001680303846515759,1.2076827075986638,7.471160178322396e-05,5.411976176152666e-05,1.4121723698467916
2013-09-05,5.526096611110341e-05,0.7911084908042085,0.0001684165904556661,1.178080850275932,7.631988685437685e-05,5.807776108891653e-05,1.3810812988852568
2013-09-06,5.903493096893949e-05,0.791565858675355,0.00016872918050769067,1.2765482739565144,7.900174473715131e-05,6.715103890846141e-05,1.3382203288882835
2013-09-09,5.950680039687122e-05,0.788116571003891,0.00015869893544207304,1.2830019905160432,7.65880065201374e-05,6.556986799734511e-05,1.287046287304069
2013-09-10,6.058865375686932e-05,0.7940365359837775,0.0001609543053064833,1.283211402092952,7.841288564505368e-05,6.47530052589532e-05,1.2941843197194907
2013-09-11,5.2548421709793746e-05,0.784438932954374,0.0001581509073739684,1.298668964791648,7.15113245983229e-05,6.681483928393514e-05,1.3608653175780336
2013-09-12,5.463125330927889e-05,0.7799387309166523,0.0001575509761765904,1.2908156613415225,7.235884377060189e-05,6.63775405289739e-05,1.324495401212259
2013-09-13,5.629719144726608e-05,0.7721226386604451,0.0001555590120322228,1.2953797018536188,7.225655287538367e-05,6.685316889943302e-05,1.2834841493481397
2013-09-16,5.4138744378514925e-05,0.7803772720963766,0.00015592338093742755,1.2995690689207942,7.169920224240562e-05,6.713963137903648e-05,1.324360272213103
2013-09-17,5.7555509167455784e-05,0.7864367950041394,0.00015081757382644654,1.3074079541519092,7.327119081414288e-05,6.752337399208331e-05,1.2730526038951868
2013-09-18,6.204530316157312e-05,0.7786511782247096,0.0001501128099421496,1.3659434810637112,7.514607088245753e-05,6.750708075550018e-05,1.2111484198371711
2013-09-19,6.178297806302708e-05,0.7749204728193707,0.00014936307680741507,1.3577820594240757,7.444116815307469e-05,6.853340283317456e-05,1.204881514081994
2013-09-20,6.675064824066973e-05,0.7706028214530761,0.0001514047455946357,1.3913634191053512,7.74690236449621e-05,6.539257698976818e-05,1.1605733530204414
2013-09-23,6.644616634370019e-05,0.7674302957576885,0.0001590582808087995,1.3504340231368737,7.889546612058614e-05,6.254478811833449e-05,1.18735918807551
2013-09-24,6.687102886618699e-05,0.7662314439910575,0.00016221928858208663,1.3512071255070583,7.980502152784923e-05,6.218817349529564e-05,1.193416983123498
2013-09-25,5.221698153901886e-05,0.7628399235322794,0.0001645088403361335,1.3844774998065317,7.070236090515517e-05,6.31475913578968e-05,1.3540108757976217
2013-09-26,5.0374063840171386e-05,0.7650938644081462,0.00016363585211252618,1.3941204770613262,6.946362516083684e-05,6.355784771827711e-05,1.3789561505546484
2013-09-27,5.122431082106018e-05,0.7680675171010153,0.00016416701955061523,1.3746061023309872,7.043368606594034e-05,6.203138140612628e-05,1.375005050082245
2013-09-30,5.1567877421329924e-05,0.7708802245725163,0.00016398166291272976,1.4154458143035271,7.088823705495827e-05,6.346482553809553e-05,1.3746588108673423
2013-10-01,5.3629225784131454e-05,0.7774556409422101,0.00016659817319926977,1.38698687536695,7.348716613441892e-05,6.09412134331441e-05,1.370282062810672
2013-10-02,4.9785428743887e-05,0.7790649923636099,0.00016697023329490776,1.3810223102566097,7.103041340668387e-05,6.15392267893831e-05,1.4267309772923364
2013-10-03,5.1677659876475144e-05,0.7854604742418225,0.00016937891894800455,1.3474336218249314,7.348613959209215e-05,5.935950230008463e-05,1.4220098156097956
2013-10-04,4.988490741732951e-05,0.7810712094121577,0.00017163310098079634,1.318703803792741,7.227294297790345e-05,5.707300633858596e-05,1.4487937678881322
2013-10-07,5.300164613196136e-05,0.7851482630315615,0.00017181437894360109,1.3322311089563408,7.49248887280948e-05,5.525906729327175e-05,1.413633239645988
2013-10-08,5.7418241986777646e-05,0.787304300328383,0.00017798660021185086,1.319141401633803,7.959049816445327e-05,5.438305050866555e-05,1.3861535186462428
2013-10-09,4.671951297786224e-05,0.7816346794288075,0.00017111339148675973,1.310592987975999,6.988677063845848e-05,5.4740717651851046e-05,1.4958796910313237
2013-10-10,5.493659376391755e-05,0.7844104624293617,0.00018402117307639467,1.2246834660294093,7.886932777585429e-05,4.014091541138789e-05,1.435642845182291
2013-10-11,5.397060840252837e-05,0.7834263219822929,0.00017765331596231618,1.2561599924998368,7.671202993877004e-05,4.1104160156004864e-05,1.4213667810936943
2013-10-14,5.390763459317086e-05,0.7811682861775255,0.00017475619833079138,1.2530653670940084,7.582039378606534e-05,4.1266932224044345e-05,1.4064871211334957
2013-10-15,5.553151341989191e-05,0.7820988038605063,0.00017103870031148123,1.3374532483697898,7.62216893989211e-05,4.930697222189259e-05,1.3725844066698492
2013-10-16,4.144281603770634e-05,0.7791954384175125,0.00016127654866840703,1.5215824972962284,6.370252411080804e-05,5.089385852426317e-05,1.5371186179252134
2013-10-17,4.1583055321708076e-05,0.7836058665112864,0.0001599146314108969,1.4911404309005318,6.389987041205819e-05,4.8851120350325785e-05,1.5366805040585803
2013-10-18,4.3823960134694674e-05,0.785108826772101,0.0001526027859328063,1.5316630972686491,6.420471183108751e-05,4.969466571222111e-05,1.4650595617956885
2013-10-21,4.4710412594374516e-05,0.7869330775564359,0.00014723001409050484,1.5323521493102106,6.384697361234945e-05,4.973050751198147e-05,1.4280112821052942
2013-10-22,4.4371990394003997e-05,0.7899602326342691,0.00014222487589673642,1.5555742452038928,6.275487457687268e-05,5.025907055342174e-05,1.4142902768083345
2013-10-23,3.6244305626284386e-05,0.8040242287475614,0.00013572579071659206,1.586392394194263,5.6392353282775834e-05,5.0048452215225314e-05,1.5558955347148402
2013-10-24,4.040389782719303e-05,0.812358551835191,0.0001320993505321237,1.5899669860992929,5.934849769653422e-05,5.004182735422107e-05,1.4688805013409105
2013-10-25,3.967999624918889e-05,0.8186967803274916,0.00012511635318794063,1.605222037484289,5.7685403174678546e-05,5.0564763158306405e-05,1.453765338394096
2013-10-28,4.081308187982178e-05,0.8234859488816949,0.00012530670059105755,1.5775032011935766,5.88902009002924e-05,5.3692116496560174e-05,1.4429246258270942
2013-10-29,4.2024721372673885e-05,0.824507362570642,0.00012612475732513926,1.5691964686981272,6.002706804830742e-05,5.270281920986557e-05,1.4283751584213802
2013-10-30,3.243679795796633e-05,0.8178260528647173,0.00011552643335977763,1.5711257474883435,5.006343126005659e-05,5.206783553710332e-05,1.543414714514422
2013-10-31,3.3498134377451295e-05,0.8205849404899652,0.00012055745402165442,1.4872628019227112,5.2147187062623415e-05,4.976694025262139e-05,1.5567191436704433
2013-11-01,3.528785039280735e-05,0.8164885917819034,0.00012670842550953937,1.4723946955129998,5.4596583919968574e-05,4.921502844841698e-05,1.5471779468634588
2013-11-04,3.477448195487655e-05,0.8180391463838955,0.00012910862029942333,1.4737515570322148,5.4812806776756685e-05,4.9028379378262867e-05,1.5762364727066793
2013-11-05,3.766596277267884e-05,0.8204046467697146,0.00013085348973193348,1.4508855226247204,5.7596395153656164e-05,4.782803122493013e-05,1.5291364115995447
2013-11-06,3.8333959556374354e-05,0.8054945890306519,0.0001277637797219496,1.485785917661017,5.637133800893419e-05,5.514237344040155e-05,1.470532620718031
2013-11-07,4.0431492315281525e-05,0.8028454754481157,0.00012641517320120184,1.5137025685023318,5.739729847043482e-05,5.3337823734243726e-05,1.4196185988599013
2013-11-08,4.3778322206368926e-05,0.8074818942946896,0.00013781517784973047,1.3873919875074765,6.272069683630958e-05,4.4638848067568646e-05,1.4326884557303774
2013-11-11,4.088414418239951e-05,0.8085025366668736,0.00013429201012753447,1.3936477212736411,5.990787703643086e-05,4.497553778033182e-05,1.4653083300254333
2013-11-12,3.99781619662566e-05,0.8064056906752501,0.000131789384198615,1.4753815608423293,5.8533596545633567e-05,4.82118358993532e-05,1.4641392617058935
2013-11-13,4.4902541372157916e-05,0.8031484912693729,0.00013097306374441125,1.4749168131761483,6.15917157136767e-05,4.6608346822436864e-05,1.3716754961194024
