Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WW,Predicted_Covariance,Future_Cov_45_WW,Beta_Predicted
2013-08-29,6.345432123592429e-05,0.4975237226957957,0.0005143161664159294,1.925082724260556,8.987925887433447e-05,8.79009145473117e-05,1.4164403168093438
2013-08-30,6.533098257867051e-05,0.49481418341829336,0.0004656423021817238,1.9293713208051824,8.630340859126891e-05,8.723078910673635e-05,1.32101807113254
2013-09-03,6.741624909395761e-05,0.4847228663964371,0.0004527418738362828,1.8610916688055703,8.468395495525085e-05,8.477165976866935e-05,1.2561356660057925
2013-09-04,5.29054408502055e-05,0.4435690055148319,0.0006422704486179659,1.7567616527997716,8.176554409667912e-05,7.872558042199328e-05,1.5455035017700172
2013-09-05,5.526096611110341e-05,0.4294978069593759,0.0007548060442173868,1.6626499577973983,8.77178284839316e-05,8.196634976354725e-05,1.5873379467809692
2013-09-06,5.903493096893949e-05,0.42684690638842165,0.0008548779429003245,1.6498785379707968,9.589119347484527e-05,8.67895559908032e-05,1.6243127907661525
2013-09-09,5.950680039687122e-05,0.409931673389398,0.0009429113239208151,1.667752750681041,9.710245292266706e-05,8.523317073762356e-05,1.631787497816343
2013-09-10,6.058865375686932e-05,0.39218956335331895,0.0010321628304247724,1.6609033659465136,9.807668800503398e-05,8.38119768997789e-05,1.6187302724796786
2013-09-11,5.2548421709793746e-05,0.37484327425382546,0.001109156571125137,1.6812441864176284,9.049529274904784e-05,8.649783983292912e-05,1.7221315085126851
2013-09-12,5.463125330927889e-05,0.3600820828934572,0.0011764379795718182,1.5927893985801471,9.128651180866251e-05,8.190591888890994e-05,1.6709576712778411
2013-09-13,5.629719144726608e-05,0.35333567927915915,0.0012399955489354926,1.5800830160459172,9.335571764195715e-05,8.154640418997383e-05,1.6582659852473105
2013-09-16,5.4138744378514925e-05,0.34986966067175135,0.0012859139715964158,1.5998400143631406,9.231373670885962e-05,8.265252797911887e-05,1.705132576837052
2013-09-17,5.7555509167455784e-05,0.34733313134831495,0.0013265987773374152,1.5861194071551292,9.597529554982377e-05,8.19179152041421e-05,1.667525784032019
2013-09-18,6.204530316157312e-05,0.3359166323068079,0.0013434023217815598,1.6040745197206432,9.698152532584047e-05,7.927589218866851e-05,1.563076016782276
2013-09-19,6.178297806302708e-05,0.3303769597411294,0.0013047348268957995,1.5864697136950068,9.380053145081291e-05,8.007630327462762e-05,1.518226126217541
2013-09-20,6.675064824066973e-05,0.33596401344771243,0.001276612837301351,1.7089999990996414,9.807314629991006e-05,8.032115296555371e-05,1.4692463501823523
2013-09-23,6.644616634370019e-05,0.3384948926371058,0.001270453627616975,1.758081627546575,9.834821763517843e-05,8.142481676684768e-05,1.4801187645117302
2013-09-24,6.687102886618699e-05,0.34053672796392304,0.0012125455677076203,1.7681624453543303,9.696879429599452e-05,8.137819202092907e-05,1.4500867706108573
2013-09-25,5.221698153901886e-05,0.3376680151235421,0.0011988218794352615,1.774582032832932,8.448374108491422e-05,8.094070221874961e-05,1.617936131022514
2013-09-26,5.0374063840171386e-05,0.3345745618274357,0.001192239614064509,1.746458181603782,8.199326601841303e-05,7.962089717431874e-05,1.6276881348815566
2013-09-27,5.122431082106018e-05,0.343895873048765,0.0011907663252572812,1.792328619860428,8.493335862462472e-05,8.088180318357629e-05,1.658067375885622
2013-09-30,5.1567877421329924e-05,0.3435313715540467,0.0011893948664111085,1.7495995815372507,8.507835047605695e-05,7.8447391685158e-05,1.6498323128744126
2013-10-01,5.3629225784131454e-05,0.33408377958751295,0.0011839166050740613,1.707279313549538,8.418150966720988e-05,7.50141727256701e-05,1.5696946662265383
2013-10-02,4.9785428743887e-05,0.3363705149540759,0.0011625122746605604,1.6761512735524042,8.092222575053386e-05,7.469035988078142e-05,1.6254198827296442
2013-10-03,5.1677659876475144e-05,0.32637267780155726,0.0011487825778569852,1.675734269963954,7.952142147905135e-05,7.382237658396476e-05,1.538796874106355
2013-10-04,4.988490741732951e-05,0.3093415260535504,0.001122642673387552,1.6949845818998228,7.320547823793724e-05,7.335829737378839e-05,1.4674875032945616
2013-10-07,5.300164613196136e-05,0.263784220435227,0.00044697421490535663,1.7750719038110747,4.060081268530148e-05,7.362747883881336e-05,0.7660292773589562
2013-10-08,5.7418241986777646e-05,0.2513812909569572,0.0006187214979798133,1.7170118717912517,4.738113947750396e-05,7.078569684186381e-05,0.8251931413785701
2013-10-09,4.671951297786224e-05,0.2651721122435971,0.0007598717284766987,1.7681520491639229,4.99628432317229e-05,7.385199903922901e-05,1.0694213198540294
2013-10-10,5.493659376391755e-05,0.25166841355244063,0.0010697719241760455,1.4484395169674595,6.101058279049227e-05,4.747486982706251e-05,1.1105636263630916
2013-10-11,5.397060840252837e-05,0.2639735803430924,0.0012480969919396105,1.476891145935027,6.851147033356143e-05,4.832694127974019e-05,1.269421864259582
2013-10-14,5.390763459317086e-05,0.2740996752966252,0.0013946716530938957,1.4068762068739655,7.515703628524946e-05,4.63323515287391e-05,1.3941816748674505
2013-10-15,5.553151341989191e-05,0.28999761929524553,0.001487642983532444,1.3823798044507596,8.335152432051949e-05,5.096324877242567e-05,1.500976998236504
2013-10-16,4.144281603770634e-05,0.30007106792306476,0.0014423229565606675,1.6003839338582695,7.336349469000625e-05,5.352960727336034e-05,1.7702343060678405
2013-10-17,4.1583055321708076e-05,0.2651574083062927,0.0014127692087930444,1.5113599570978498,6.426841271827267e-05,4.951353046759061e-05,1.5455433041429714
2013-10-18,4.3823960134694674e-05,0.24425524876794036,0.0013215013170574668,1.4972691693989777,5.878053236184346e-05,4.857875794434307e-05,1.3412875555102544
2013-10-21,4.4710412594374516e-05,0.22798148353644745,0.00131347385639883,1.4932993877999867,5.524775443784615e-05,4.846310063653009e-05,1.2356798166697627
2013-10-22,4.4371990394003997e-05,0.22364934351296104,0.0012561674598214707,1.5264005951506925,5.28014504123926e-05,4.9316498676286354e-05,1.189972546724604
2013-10-23,3.6244305626284386e-05,0.23264607767408083,0.0012958865015503794,1.4578771492078946,5.041956679403104e-05,4.599397671397599e-05,1.3911031242785556
2013-10-24,4.040389782719303e-05,0.2510424067087182,0.0012590094119487557,1.4322490663627043,5.662043612816908e-05,4.507789226680854e-05,1.4013607392616916
2013-10-25,3.967999624918889e-05,0.2725236443693747,0.0012308251047330324,1.4307952943793938,6.022657582532103e-05,4.5070291522845415e-05,1.517806993909485
2013-10-28,4.081308187982178e-05,0.2946081546064299,0.001237821702258218,1.4418349531770152,6.621761056154576e-05,4.9074493298154927e-05,1.6224604345373907
2013-10-29,4.2024721372673885e-05,0.3014561780200199,0.0013165859601573825,1.3290894148557948,7.090897699034979e-05,4.4638616350573507e-05,1.6873158149350058
2013-10-30,3.243679795796633e-05,0.28506774125399637,0.0012937395544560762,1.42858026518425,5.839699377815096e-05,4.7343812179308884e-05,1.8003316435187438
2013-10-31,3.3498134377451295e-05,0.28559982561056735,0.003686809623815662,0.953272075803934,0.0001003676150170825,3.1898487866229896e-05,2.9962150693575125
2013-11-01,3.528785039280735e-05,0.2912648801407301,0.0033247425318522136,0.917635546682833,9.976535061727603e-05,3.067211507410347e-05,2.827186963975879
2013-11-04,3.477448195487655e-05,0.28905046563320985,0.0029561325858695857,0.9063685179377616,9.267571858966904e-05,3.0152829587812988e-05,2.6650495817572573
2013-11-05,3.766596277267884e-05,0.31332980158977514,0.0026188011959805335,0.955427412278698,9.840734286305992e-05,3.14953946366169e-05,2.6126331472519824
2013-11-06,3.8333959556374354e-05,0.38447358314069513,0.00219454094194339,1.2514640524557656,0.00011151420410359835,4.6445922866458695e-05,2.9090186715412036
2013-11-07,4.0431492315281525e-05,0.4181431925049029,0.0018988301054647604,1.2138840931033434,0.00011585851848633903,4.277322185943609e-05,2.8655513772008123
2013-11-08,4.3778322206368926e-05,0.4110783548978268,0.0016288970025074845,1.2544694106863643,0.00010977437637386432,4.036211102072498e-05,2.507505332351321
2013-11-11,4.088414418239951e-05,0.4076502674906783,0.0014384212234663948,1.3400531415707084,9.885718245371073e-05,4.3245943559744006e-05,2.4179834121676054
2013-11-12,3.99781619662566e-05,0.4060361120575817,0.00127745448518134,1.4657946848938894,9.175902492604312e-05,4.789856040352162e-05,2.295228705198902
