Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_V,Predicted_Covariance,Future_Cov_45_V,Beta_Predicted
2013-05-10,7.562958883543677e-05,0.7699126447593388,0.00021327224234591314,1.0143500851001972,9.778100341507884e-05,7.692252813326667e-05,1.2928934947384358
2013-05-13,7.357910230951406e-05,0.7628284741321608,0.0002075397209166534,1.013264190857795,9.426592908577645e-05,7.69277095049017e-05,1.2811508448314883
2013-05-14,7.590263764609063e-05,0.7537312054169855,0.00020278092826160797,1.024843392419155,9.351009181036715e-05,7.616062195583005e-05,1.2319742068302602
2013-05-15,7.650099964197039e-05,0.7507154112248643,0.0001962992084438051,1.0187533279875114,9.199583395756047e-05,7.519372306176049e-05,1.2025442071098014
2013-05-16,7.639729836462006e-05,0.7492736591828572,0.00019211329033908353,1.0098315487494252,9.077330973219812e-05,7.39749390246585e-05,1.1881743422256363
2013-05-17,7.425705624970095e-05,0.7561024015163645,0.00018347068612051845,0.9730197292856464,8.825368013746058e-05,6.954646481904747e-05,1.1884888062448071
2013-05-20,7.217439206379002e-05,0.7528209468638472,0.00017644706606528233,0.9794542560704526,8.495530091585287e-05,7.034683198905769e-05,1.177083706375617
2013-05-21,7.13709588975209e-05,0.7588635789184763,0.0001759003949306179,1.0069663284296546,8.502720099864905e-05,7.240063585108577e-05,1.191341720947545
2013-05-22,7.35750525384875e-05,0.7564778919202678,0.00017831223123331103,1.0008877112277117,8.66467141592014e-05,7.06017350695772e-05,1.1776643192184748
2013-05-23,7.454058968752127e-05,0.7537849009895224,0.0001758025240934162,0.9956132619284408,8.628919134364357e-05,7.025785599623635e-05,1.157613478849217
2013-05-24,7.630250921850573e-05,0.7269564589402429,0.00017285955391159097,1.0014974656421534,8.34880857601616e-05,7.063984399412128e-05,1.094172218125602
2013-05-28,7.438631671877e-05,0.7099584836776662,0.0001701968288493633,1.0079468246479193,7.988315564654981e-05,7.037784754279449e-05,1.0738958342104978
2013-05-29,7.273626036607267e-05,0.7202039692602499,0.00016919291738486212,1.0046397662271311,7.989545684288952e-05,7.176563920679035e-05,1.098426787970477
2013-05-30,7.309916508279677e-05,0.7116550876328843,0.0001760795207609945,1.0004845926277928,8.073840963619347e-05,7.128862354395619e-05,1.1045052230725756
2013-05-31,7.696255068093324e-05,0.7075899197910945,0.00018283143935077248,0.9897172113218776,8.393571665148116e-05,6.536835643864744e-05,1.0906046630322435
2013-06-03,7.835861755638394e-05,0.6383175868197085,0.00020259015169050575,0.986570497357476,8.042468298361526e-05,6.562793453576977e-05,1.0263667927237825
2013-06-04,7.696792659140356e-05,0.5968427929058492,0.0002186064474844491,1.0028789708221693,7.74187813911772e-05,6.637115847087975e-05,1.0058576970920245
2013-06-05,8.390672708275947e-05,0.5671835839041857,0.00023406553641967118,0.9859022819288538,7.94860251274667e-05,6.034681453391565e-05,0.9473140937682801
2013-06-06,8.864935953499249e-05,0.5376302378919219,0.00024070470010407804,0.9769846495437918,7.853509495343797e-05,5.8722732094178165e-05,0.8859070766601295
2013-06-07,8.584609796353898e-05,0.5164322502360204,0.00025093615432237064,1.0155881663919757,7.579756499886501e-05,5.785100420374919e-05,0.8829471204510445
2013-06-10,7.344670994631798e-05,0.49518470955159305,0.0002505327844480387,1.0141956041040552,6.717159823307225e-05,5.788938975336968e-05,0.9145623851928536
2013-06-11,7.540176794643908e-05,0.48633528579777513,0.00025503640132257786,0.9962933820007078,6.744156365591806e-05,5.4860589717321565e-05,0.8944294741712757
2013-06-12,7.564969572692771e-05,0.48043909151797265,0.0002564888840433536,1.0767068181859802,6.692312369812787e-05,6.265328667932497e-05,0.8846449817815514
2013-06-13,7.668406692361186e-05,0.4744939835080772,0.0002571691397016629,1.0621746248709298,6.663351214213847e-05,5.694793437265102e-05,0.8689355535683161
2013-06-14,7.978958283363962e-05,0.4721289200718084,0.0002577988650229631,1.0116082589729107,6.771333459859054e-05,5.426402138563845e-05,0.8486488109578425
2013-06-17,6.406673037804978e-05,0.4648645619964885,0.00025991310777929397,0.9796428471162898,5.998695416344406e-05,5.178017769338044e-05,0.9363198934840054
2013-06-18,5.269216623890948e-05,0.46210758547770003,0.00025654744403495343,0.8742387472667528,5.3727912879380875e-05,4.574367362199477e-05,1.0196565583539545
2013-06-19,5.313666894497608e-05,0.45893135097868953,0.00025839994307009617,0.8902159290727064,5.377632209203964e-05,4.4255924509770994e-05,1.0120378856967103
2013-06-20,6.610900161714408e-05,0.45642036429727734,0.0003185968586970492,0.8884434362594168,6.623934925441532e-05,3.091739403912022e-05,1.001971707847384
2013-06-21,6.524441916700448e-05,0.4576819202535276,0.0003700294704996988,0.9626582837336692,7.111375294350776e-05,3.378011581233962e-05,1.0899591697104345
2013-06-24,5.5679700730278476e-05,0.42060908925910295,0.00037599498026499336,0.8913734330173696,6.085806266681886e-05,3.3458101666519527e-05,1.0930026898245235
2013-06-25,5.683904438603972e-05,0.4026201567668628,0.0003822043897279606,0.8706050227725451,5.9342622206028456e-05,3.1296060299509926e-05,1.0440467964764664
2013-06-26,5.616484134519195e-05,0.3911016394480111,0.0003861883610101682,0.8417660829267379,5.759986891808943e-05,2.8665172706632833e-05,1.025550282677338
2013-06-27,5.600093181678947e-05,0.38470311938579727,0.000389884789055997,0.8257120194004114,5.684489655779152e-05,2.7817648414467022e-05,1.0150705481787898
2013-06-28,5.651835513949762e-05,0.37791882530065507,0.0003925254561628969,0.8490209559781494,5.628947479256441e-05,2.8521580041425884e-05,0.9959503360214873
2013-07-01,4.0959150997653995e-05,0.35351904581955224,0.0003735220322727553,0.7622278411292651,4.372666963011457e-05,2.6143168464766304e-05,1.067567773380339
2013-07-02,4.708768430286185e-05,0.3373407966821197,0.0003576365966549147,0.765011914549879,4.377674931520078e-05,2.620407474344573e-05,0.9296857546366992
2013-07-03,4.5307854285029834e-05,0.3266670747490359,0.00034418092923729245,0.7661336602484892,4.0792987513088214e-05,2.6242185401466264e-05,0.9003513443047031
2013-07-05,5.048108536897671e-05,0.3225572496973288,0.0003315757252716556,0.7051905179480642,4.173135761118195e-05,2.3796072895930368e-05,0.8266731451227487
2013-07-08,5.858594159480322e-05,0.31599459740531716,0.000313659331333375,0.8926534941197041,4.2835660790825404e-05,3.052343940280891e-05,0.7311593809840734
2013-07-09,6.185296409698371e-05,0.29753090873402915,0.0003098468862699544,0.9519436997008424,4.11894426203223e-05,3.1748889710139914e-05,0.6659251213205952
2013-07-10,6.043816195282401e-05,0.2903993888148376,0.00031213899767351075,0.9593421464491624,3.988644569281909e-05,3.221746313581765e-05,0.6599546446159813
2013-07-11,6.428746384905295e-05,0.28593922082667805,0.0003116575095144076,0.938349175604272,4.047395773998038e-05,2.7903919355296387e-05,0.6295777639480893
2013-07-12,6.999194674271863e-05,0.2811310604466875,0.00031364209623113535,0.9258505347347809,4.1653360132107894e-05,2.8159733702899586e-05,0.5951164679733837
2013-07-15,7.060701256657018e-05,0.2764907724532662,0.0003162801528167851,0.9644386322033572,4.131811785603381e-05,2.943417714941031e-05,0.5851843372792184
2013-07-16,3.5042919617133015e-05,0.2823209752678796,0.0003156493152370889,0.9602384288753432,2.9692428037639976e-05,3.152392867203733e-05,0.8473160444976993
2013-07-17,3.792838595062833e-05,0.2855905055205998,0.00031510016342082675,0.9497632956067348,3.1221248084325616e-05,3.1225313317979925e-05,0.8231631086270467
2013-07-18,3.7451029819475974e-05,0.29621834315574685,0.00031289509039512535,0.6946982349254258,3.206588310188261e-05,2.4834337951691882e-05,0.8562083140690331
2013-07-19,4.0860668714576163e-05,0.303071274120984,0.00031170410938476486,0.7343272953654474,3.4203360170683985e-05,2.6594045147103805e-05,0.8370729419433773
2013-07-22,3.950888193740232e-05,0.30945240834121934,0.0003108374174608986,0.7489874480387914,3.4293189779294634e-05,2.7162452696670042e-05,0.8679868449233414
2013-07-23,3.3171208880188284e-05,0.2934394706599199,0.00031372225273692,0.7455983829309318,2.993448856359608e-05,2.7104798014980292e-05,0.9024238058889269
2013-07-24,3.471216593235655e-05,0.2872192660357172,0.0003159786169889958,0.7444723393355193,3.0080376763378844e-05,2.7067029917475327e-05,0.8665658265749347
2013-07-25,3.488954269695917e-05,0.27707050935509614,0.00031749075417213807,0.6858372345354646,2.9161071846126952e-05,2.519146109056451e-05,0.8358112371781965
2013-07-26,3.343176772700175e-05,0.2902522066284795,0.0003101411444659763,0.711562294645204,2.9555267410207185e-05,2.6563291531735757e-05,0.8840474022059073
2013-07-29,3.360094972876798e-05,0.3006778141298464,0.0002944879652606733,0.7294977039941022,2.9909622828013316e-05,2.811483131141516e-05,0.890142185546789
2013-07-30,3.816574763863081e-05,0.2941603319958486,0.0002819679770383633,0.7333608958700387,3.0515527972990565e-05,2.8281356328181187e-05,0.79955273670843
2013-07-31,3.750748633018741e-05,0.31024701593977577,0.00030486290150716767,0.8222342145291295,3.317560734039751e-05,3.329021377900365e-05,0.8845062835814875
2013-08-01,4.226173154810077e-05,0.32374983960733167,0.0002915503407102593,0.8230864288523368,3.5936847945620996e-05,3.18922816258285e-05,0.850340168971046
2013-08-02,4.130983358011611e-05,0.33783624346384467,0.00028261244542002276,0.870528876715282,3.6503003791622573e-05,3.502238562570983e-05,0.8836395750863728
2013-08-05,3.7225611971094185e-05,0.35212570237120305,0.00026807823084348413,0.9365321630209372,3.517624064451975e-05,4.030186726154822e-05,0.9449472764029835
2013-08-06,4.1983018398946586e-05,0.3967247127394258,0.00024835485486015044,0.9295474603990156,4.0510015654175185e-05,3.949427012940709e-05,0.9649143201002346
2013-08-07,4.81253999850549e-05,0.41780851107303374,0.00023387997331697014,0.9886192333537192,4.4326248463268076e-05,5.2291830613519504e-05,0.9210572478781136
2013-08-08,4.5117615842124565e-05,0.43489574726940206,0.00022063427577018272,1.0259891675550024,4.339050678983923e-05,5.4914501107867986e-05,0.9617198511036392
2013-08-09,4.7210405389653165e-05,0.4445716390264156,0.0002097618149040124,1.0227718572253677,4.4240887919036795e-05,5.487383482867417e-05,0.9371003606915186
2013-08-12,4.729046229109182e-05,0.452716873248398,0.00020303117392375615,1.0369027736346648,4.436033569913678e-05,5.689024981987908e-05,0.938039798090386
2013-08-13,5.1414947954433665e-05,0.4822770884546727,0.00019988428349545202,1.0773574342556358,4.8891195234005425e-05,6.350088998443173e-05,0.9509140275185164
2013-08-14,5.361675369996386e-05,0.4975889656993184,0.00019714146696458605,1.0861283689903851,5.1157579846424326e-05,6.419739968556925e-05,0.9541342270123081
2013-08-15,5.120699157562921e-05,0.5087101459994007,0.00019915760639682223,1.018308377906281,5.137282867427166e-05,5.585943833845965e-05,1.0032385635933625
2013-08-16,4.9139520575593413e-05,0.5106918902195093,0.00019649816151028684,1.0139978079407674,5.0182658445681633e-05,5.52018365973722e-05,1.0212280839916523
2013-08-19,5.1240075352845624e-05,0.5071108415398093,0.00019587836255127462,1.048534809383671,5.0804362687059574e-05,5.616766999911494e-05,0.9914966427589016
2013-08-20,5.687877447837599e-05,0.5216128931969207,0.0001939360382659324,1.0796592201299136,5.478386806056948e-05,5.842115183867472e-05,0.9631689248402681
2013-08-21,5.746511661394483e-05,0.5246626002500093,0.00019729754838146129,1.2031127719587706,5.586542381793554e-05,6.369315328952477e-05,0.9721623675323562
2013-08-22,5.43081375808944e-05,0.5350775970972688,0.0001971841281770517,1.225831713762525,5.537136122786073e-05,6.351678252403779e-05,1.0195776120177682
2013-08-23,4.6628310947370826e-05,0.5373478518798791,0.00019352971830275358,1.229426016480486,5.104511555252745e-05,6.358264785209504e-05,1.0947236671330824
2013-08-26,5.7057237442025364e-05,0.5530727198234611,0.00019703583990487005,1.180519592297303,5.864219564267431e-05,6.078595563421318e-05,1.0277783901167556
2013-08-27,6.26349019454684e-05,0.5913914266537639,0.00019533208462874923,1.2873566585602998,6.541389624077893e-05,5.8286155182741295e-05,1.044368143143738
2013-08-28,6.352118414260544e-05,0.6098680382754473,0.00019368175222560176,1.3602876725320154,6.764559468581622e-05,6.209099059200448e-05,1.064929686039093
2013-08-29,6.345432123592429e-05,0.6209815099822322,0.00019161135725654426,1.3638952111745313,6.847308483656699e-05,6.22766153880427e-05,1.0790925425233509
2013-08-30,6.533098257867051e-05,0.6257549736111117,0.00019028184739501884,1.3421004241920798,6.976901389491932e-05,6.0679081211750865e-05,1.0679314949978687
2013-09-03,6.741624909395761e-05,0.6351790320886407,0.00019017684975852975,1.3090489321064616,7.192125722307028e-05,5.9626429236711646e-05,1.066823773046674
2013-09-04,5.29054408502055e-05,0.6300094637342744,0.00018999863988073296,1.3657823790448438,6.316441643441751e-05,6.12046661817083e-05,1.1939115414094914
2013-09-05,5.526096611110341e-05,0.6349963169266827,0.00019084797998779687,1.353637906822737,6.521150551872757e-05,6.673248184531492e-05,1.1800645212683827
2013-09-06,5.903493096893949e-05,0.6375571594887522,0.00019059147565526766,1.313735020174304,6.762782080340359e-05,6.910719575195475e-05,1.1455560240933482
2013-09-09,5.950680039687122e-05,0.6263177826863692,0.00018815061635998743,1.321459871581344,6.627212020699486e-05,6.753531949590041e-05,1.1136898600664698
2013-09-10,6.058865375686932e-05,0.6543781984751461,0.00019439006178306783,1.261124097857326,7.101686588236352e-05,6.36384427441617e-05,1.1721149337191188
2013-09-11,5.2548421709793746e-05,0.6627126009272905,0.00019405726731661644,1.2483238317135912,6.69221711656693e-05,6.422464727462767e-05,1.2735334190483716
2013-09-12,5.463125330927889e-05,0.6603851342487934,0.00019346030051827463,1.2348718790654845,6.789124914030305e-05,6.35007465865199e-05,1.2427181334456407
2013-09-13,5.629719144726608e-05,0.6523515562854306,0.00019353525352014216,1.2326905444055558,6.809341421392576e-05,6.361784814750086e-05,1.209534835813422
2013-09-16,5.4138744378514925e-05,0.6491193489925835,0.000192449606861441,1.2547948210030124,6.625782240440322e-05,6.482645959589297e-05,1.2238522183144271
2013-09-17,5.7555509167455784e-05,0.6544579614685427,0.00019234156790799383,1.2587617101093642,6.885916964827191e-05,6.501095350438184e-05,1.196395803708877
2013-09-18,6.204530316157312e-05,0.6626944675866473,0.00018951528578396433,1.2604160296437636,7.186044839367493e-05,6.229174770278768e-05,1.1581932029011452
2013-09-19,6.178297806302708e-05,0.6662031583043708,0.00018707865606188426,1.2943560200452802,7.16231186054955e-05,6.533200370089871e-05,1.1592694436391546
2013-09-20,6.675064824066973e-05,0.6236729982695786,0.00018759801139583268,1.521495576848356,6.97909003148264e-05,7.150864776409229e-05,1.0455464052303287
2013-09-23,6.644616634370019e-05,0.6379938860731594,0.00018732073862989877,1.5058371311085808,7.117777570094372e-05,6.974221819969712e-05,1.0712096666761595
2013-09-24,6.687102886618699e-05,0.6441559526356523,0.00018756607353446206,1.4823700922252778,7.214183263708576e-05,6.82248389157575e-05,1.0788204377929635
2013-09-25,5.221698153901886e-05,0.697423128447449,0.00018357555695442548,1.4733900583150066,6.828253792244282e-05,6.720299414491403e-05,1.3076691894076462
2013-09-26,5.0374063840171386e-05,0.7298171895518359,0.00018069803816532075,1.4674818035413069,6.962966424844953e-05,6.69023850760912e-05,1.3822522731017493
2013-09-27,5.122431082106018e-05,0.7340340938145109,0.00016815202733940453,1.4565369951691374,6.81248169054634e-05,6.572864890258893e-05,1.3299313512180004
2013-09-30,5.1567877421329924e-05,0.735960422562583,0.00016704369918909935,1.4791669229302868,6.830604461536767e-05,6.632191056475266e-05,1.3245851493417173
2013-10-01,5.3629225784131454e-05,0.7380425680518841,0.0001668888701570736,1.473354869976238,6.982257516693586e-05,6.473603693634744e-05,1.301950086842311
2013-10-02,4.9785428743887e-05,0.7469061980082581,0.00016584228282941096,1.46120159540514,6.786796429973534e-05,6.51120663995187e-05,1.3632093970480998
2013-10-03,5.1677659876475144e-05,0.7617855082534779,0.0001429513298946978,1.3758725182496454,6.547540994914201e-05,6.0612342299318266e-05,1.2669964179037432
2013-10-04,4.988490741732951e-05,0.6631174286407319,0.00014315462723302913,1.3735332067342425,5.6037367250614636e-05,5.944600234619653e-05,1.123333091145476
2013-10-07,5.300164613196136e-05,0.5991611115735355,0.00014373013223632137,1.335563402578824,5.229524590263875e-05,5.539728613254647e-05,0.9866721077386192
2013-10-08,5.7418241986777646e-05,0.6216407113871928,0.0001456908485159442,0.970353676396184,5.685655355486082e-05,4.000389414611983e-05,0.9902175961422475
2013-10-09,4.671951297786224e-05,0.587320239302315,0.00014700081377842233,0.9961957802222414,4.867253767838254e-05,4.1609006328751726e-05,1.041803190488003
2013-10-10,5.493659376391755e-05,0.5660222428374899,0.0001494011441676117,0.8974112594260636,5.127920975317386e-05,2.9414057144610367e-05,0.933425358942697
2013-10-11,5.397060840252837e-05,0.5564820779442902,0.00015059453333928836,0.8448018583927023,5.01688842460564e-05,2.7643668875617785e-05,0.9295593607521039
2013-10-14,5.390763459317086e-05,0.5501864595833589,0.00015122960240569115,0.7598691674585571,4.9676780403429694e-05,2.5024607858546456e-05,0.9215166048061559
2013-10-15,5.553151341989191e-05,0.5513665297930334,0.00015204823428838012,0.6811947614950771,5.0664159759248285e-05,2.5113140383543127e-05,0.9123497027023202
2013-10-16,4.144281603770634e-05,0.4921491552265763,0.0001541975239633706,0.582453167612094,3.9342329649706116e-05,1.948188097729381e-05,0.949316031369849
2013-10-17,4.1583055321708076e-05,0.45928257117348853,0.00015608937092842387,0.5520980790398713,3.700196843465405e-05,1.8087236550934407e-05,0.8898328453353809
2013-10-18,4.3823960134694674e-05,0.4297762703736974,0.00015571779068125605,0.5445092143683553,3.5503188583789564e-05,1.7666550453237946e-05,0.8101319112802474
2013-10-21,4.4710412594374516e-05,0.41489487735504876,0.0001570725032809096,0.5426966268100943,3.4769023544334395e-05,1.7612517258813554e-05,0.7776493556382221
2013-10-22,4.4371990394003997e-05,0.4086745497935951,0.00015795009433481523,0.5659870830055631,3.4213065814556956e-05,1.828648476587062e-05,0.7710509605442486
2013-10-23,3.6244305626284386e-05,0.3800073032669771,0.0001544002136134465,0.5509734627988655,2.842731118811962e-05,1.738243900163908e-05,0.784324894542996
2013-10-24,4.040389782719303e-05,0.3759770307285123,0.00015077739323670939,0.520462227433465,2.9345469426676778e-05,1.638076837904361e-05,0.7263029312713092
2013-10-25,3.967999624918889e-05,0.3730089113098681,0.00014859578975560855,0.5389259062775897,2.8642325167305165e-05,1.697625635236673e-05,0.7218328597470735
2013-10-28,4.081308187982178e-05,0.3688987096237898,0.00014706976517343034,0.5666448572647058,2.8580415012611995e-05,1.9286402503280656e-05,0.700275835497302
2013-10-29,4.2024721372673885e-05,0.3630889116205272,0.00014596971039116728,0.5630570247899797,2.843785141420969e-05,1.891075666705409e-05,0.6766933958234662
2013-10-30,3.243679795796633e-05,0.3476594770781792,0.00014533856290215963,0.5749839704560079,2.3870608568212534e-05,1.905523530375213e-05,0.7359113744564303
2013-10-31,3.3498134377451295e-05,0.3604484864365336,0.00014894416954558919,0.4940036061815369,2.5460402793353698e-05,1.6530399282247035e-05,0.7600543512802892
2013-11-01,3.528785039280735e-05,0.3690151387635546,0.00014978634661274827,0.4842681370388979,2.682828425607869e-05,1.6186740018597603e-05,0.7602697233591492
2013-11-04,3.477448195487655e-05,0.369647003642132,0.0001506767997599403,0.5167856236631363,2.6757203300408597e-05,1.719228827497308e-05,0.7694493719598413
2013-11-05,3.766596277267884e-05,0.37099918145380145,0.00015052329997072936,0.5200593657652153,2.793504358535808e-05,1.7143610020753893e-05,0.7416521848638601
2013-11-06,3.8333959556374354e-05,0.37003342762770597,0.0001428577294974389,0.5542330959936638,2.738322976449288e-05,2.0569402354024083e-05,0.714333454758901
2013-11-07,4.0431492315281525e-05,0.349694092456123,0.00013864207675763778,0.527107290432046,2.6181571389409676e-05,1.8573500720102503e-05,0.6475539212168546
2013-11-08,4.3778322206368926e-05,0.33388657876132993,0.00013527071941017276,0.5109429592361652,2.5693923018549392e-05,1.6439409578480066e-05,0.5869097243478053
2013-11-11,4.088414418239951e-05,0.32331461310445997,0.00013226061729975597,0.5282963457207603,2.3774865159126943e-05,1.7049080548462183e-05,0.5815179853847092
