Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XLF,Predicted_Covariance,Future_Cov_45_XLF,Beta_Predicted
2013-04-24,7.773768893068322e-05,0.9336037670311638,0.00015123072603852184,1.210175597846534,0.00010122748026895693,9.032226302423479e-05,1.302167348443031
2013-04-25,6.90805921567358e-05,0.9342718363063279,0.00014087595237380056,1.2125551044621026,9.216578269325957e-05,9.067303356236724e-05,1.3341776585259455
2013-04-26,7.034557142953508e-05,0.9387765934332423,0.0020113535897965176,1.2034410973160996,0.0003531220574047572,9.069421463181469e-05,5.019819303884373
2013-04-29,6.776168711759701e-05,0.9430463052577419,0.0034480284176946646,1.210789410315991,0.0004558380156849819,9.0191484637099e-05,6.727075949184941
2013-04-30,5.8041023931509805e-05,0.948633234234377,0.0038121841078148293,1.211111443336619,0.0004462238732243676,9.009049362950228e-05,7.688077208129986
2013-05-01,6.311211636341748e-05,0.9479038211196849,0.004940575155992141,1.2203254171567697,0.0005293091492383405,9.134344810432444e-05,8.386807157447045
2013-05-02,6.214021471172626e-05,0.9495720866944195,0.005522708978152045,1.228870150223727,0.0005562760904735467,9.061372141807971e-05,8.951949925731007
2013-05-03,7.476459886581012e-05,0.9475911576474333,0.004758606267006196,1.233953681684897,0.0005652087666948633,8.968294893726401e-05,7.559844836582591
2013-05-06,7.535412832838797e-05,0.9490256033031337,0.004042199619610751,1.2298538539127783,0.0005237696540623579,8.92664913720587e-05,6.950775832477376
2013-05-07,7.392273390092128e-05,0.9489485990280546,0.003290147788247688,1.2021614264744414,0.00046799304845367905,9.129206018714572e-05,6.330840646139125
2013-05-08,6.958015556766957e-05,0.9483797939261576,0.002709863363796363,1.1992858700019848,0.00041181170532999004,9.065254054424584e-05,5.918522342616584
2013-05-09,7.111722928104653e-05,0.9465165719546726,0.002263308522412203,1.19424077458484,0.0003797410226648737,9.022795557963699e-05,5.339648725123752
2013-05-10,7.562958883543677e-05,0.9432585716477541,0.0018683734053602178,1.1944967804270463,0.0003545752914487451,9.058382657740857e-05,4.688314413823792
2013-05-13,7.357910230951406e-05,0.9419667558549593,0.0015590629406028714,1.1947223674222442,0.0003190396369989389,9.070413821913639e-05,4.336008825670137
2013-05-14,7.590263764609063e-05,0.9407632139672897,0.0013730485750424978,1.191988630358509,0.00030370483925372095,8.858192005130527e-05,4.001242231789073
2013-05-15,7.650099964197039e-05,0.9395112535439811,0.0011522587991346373,1.187783060658524,0.00027893984689070483,8.766973129505417e-05,3.646224862369921
2013-05-16,7.639729836462006e-05,0.9359643243767823,0.0009874648568034589,1.1869702231976489,0.00025707457110490494,8.695118507029244e-05,3.364969398236697
2013-05-17,7.425705624970095e-05,0.9350534653641197,0.0008482037458603071,1.185356834461781,0.00023466882641830127,8.472323315215415e-05,3.160222587186741
2013-05-20,7.217439206379002e-05,0.9297678220211476,0.0007097545664813945,1.189736571383887,0.00021043606717367097,8.544982900391792e-05,2.9156610974662716
2013-05-21,7.13709588975209e-05,0.9286362892702956,0.0005809719837475269,1.1879565147901634,0.00018909672697885573,8.54137865447564e-05,2.6494911922140933
2013-05-22,7.35750525384875e-05,0.9261834412119616,0.0005072608754416511,1.1821122882664257,0.00017892786755027788,8.338515665888725e-05,2.431909477151644
2013-05-23,7.454058968752127e-05,0.9246121382611449,0.0004393311207438915,1.1834265777318955,0.00016732159149235453,8.351135652749296e-05,2.2447044247137957
2013-05-24,7.630250921850573e-05,0.9274275896917459,0.00037489252579379716,1.1842420303625238,0.00015685660554608892,8.35295895855825e-05,2.0557201480347427
2013-05-28,7.438631671877e-05,0.9268952721900398,0.0003510861514625944,1.179104218254167,0.0001497904218871235,8.232856623001306e-05,2.0136824686915396
2013-05-29,7.273626036607267e-05,0.9321069349867129,0.00032566001178988235,1.202805839313687,0.00014345756025921326,8.592147434515469e-05,1.9722977169462517
2013-05-30,7.309916508279677e-05,0.933527670143742,0.0003126537507113873,1.1948894254511575,0.0001411286622648376,8.514076384115961e-05,1.9306467058137573
2013-05-31,7.696255068093324e-05,0.9310413448348831,0.0002974986685522076,1.200097772990273,0.00014088060456207577,7.926346848235426e-05,1.830508517657246
2013-06-03,7.835861755638394e-05,0.934491190338436,0.00026489023409305375,1.213398311919902,0.00013463301382020057,8.071681161537768e-05,1.7181647407615845
2013-06-04,7.696792659140356e-05,0.9353326346585832,0.00024253504869589158,1.2111718507336022,0.00012779334410142692,8.0156111733609e-05,1.6603454160827034
2013-06-05,8.390672708275947e-05,0.9344781845212886,0.00023668432124139235,1.2135421958716353,0.00013168984988362462,7.428059267706525e-05,1.5694790449129945
2013-06-06,8.864935953499249e-05,0.9348789675101405,0.00020848771036116292,1.2038521462787142,0.0001270964500623254,7.235885139028235e-05,1.4336984579359169
2013-06-07,8.584609796353898e-05,0.9331498473934475,0.00020250781235471398,1.1951792827775112,0.00012303610108105483,6.808106277747784e-05,1.4332171642013525
2013-06-10,7.344670994631798e-05,0.9334408930917124,0.00018790744834511238,1.1969030803156608,0.00010965917991496914,6.831817120190666e-05,1.493044140372234
2013-06-11,7.540176794643908e-05,0.9330450520197495,0.00018818160621087446,1.1725870082346936,0.00011114296134129009,6.456814421214266e-05,1.4740100181767544
2013-06-12,7.564969572692771e-05,0.9318107936342971,0.00020516581097380262,1.1592329918051694,0.00011608706340019588,6.745546302573467e-05,1.5345344390972133
2013-06-13,7.668406692361186e-05,0.9305651136261847,0.00020391099932065397,1.148912250779092,0.00011636427347472787,6.159832660778635e-05,1.5174504710430015
2013-06-14,7.978958283363962e-05,0.9313041865294083,0.00019954815662234465,1.1498575327283258,0.00011751370326156888,6.1679897522543e-05,1.4727950578032678
2013-06-17,6.406673037804978e-05,0.9296368487604099,0.00018704884972450432,1.1552953100615198,0.00010176703724020037,6.1064495718421e-05,1.5884537362791231
2013-06-18,5.269216623890948e-05,0.9259419029964155,0.00015832270971445056,1.1649543483024305,8.457234486976641e-05,6.0955078529606735e-05,1.605026912089935
2013-06-19,5.313666894497608e-05,0.9249692539408074,0.000196263586654753,1.185398619815601,9.445921355461723e-05,5.893054720689147e-05,1.7776653190743164
2013-06-20,6.610900161714408e-05,0.9311556583772319,0.0002538114947461105,1.3124949709356952,0.00012061691858696879,4.5674178607960165e-05,1.8245158092916827
2013-06-21,6.524441916700448e-05,0.9305393569365377,0.00034176530621825367,1.315486926882759,0.0001389537967237242,4.616103293410443e-05,2.1297422599172458
2013-06-24,5.5679700730278476e-05,0.9286442492467186,0.00034654471387869033,1.3389259653009358,0.0001289963610409575,5.0257186731869533e-05,2.3167574421033055
2013-06-25,5.683904438603972e-05,0.9270509987498112,0.0003559365137434512,1.300756125848654,0.00013186006368452136,4.67589102804338e-05,2.3198853025915334
2013-06-26,5.616484134519195e-05,0.9275477698183655,0.00034048853609492963,1.314213863465982,0.00012826843645434439,4.475372450113601e-05,2.283785253945615
2013-06-27,5.600093181678947e-05,0.9271214925164382,0.00034763532958807515,1.2931578615950725,0.00012935887471975362,4.3565565103893266e-05,2.309941469241248
2013-06-28,5.651835513949762e-05,0.9272780956802702,0.0003490443604008909,1.299698195885044,0.0001302402048527105,4.366140301086538e-05,2.3043877432606434
2013-07-01,4.0959150997653995e-05,0.9285101589416731,0.0003275214427999442,1.300737563476169,0.00010754296401905028,4.461317130587509e-05,2.6256150676856067
2013-07-02,4.708768430286185e-05,0.9275715534902382,0.00031177006173655104,1.3040583599229023,0.00011238757289561461,4.4668118343413174e-05,2.386772137120874
2013-07-03,4.5307854285029834e-05,0.92822240308668,0.00029917824964469775,1.3036308918253037,0.0001080696642380277,4.465294417068527e-05,2.3852302419391993
2013-07-05,5.048108536897671e-05,0.9279975008851049,0.0002954007105094192,1.2717423666524748,0.0001133227007857233,4.2913898147357363e-05,2.2448546808655996
2013-07-08,5.858594159480322e-05,0.9263803718663579,0.00028492834831031103,1.2823747147102336,0.00011968890178222054,4.384958682624419e-05,2.0429628426905295
2013-07-09,6.185296409698371e-05,0.9264902407148157,0.00026533983129644717,1.2795057600245414,0.00011869224151638763,4.2673623735599184e-05,1.9189418526536823
2013-07-10,6.043816195282401e-05,0.9272073295312395,0.0002491147671584683,1.285900552529932,0.00011377116793192475,4.318423182052502e-05,1.8824392446072513
2013-07-11,6.428746384905295e-05,0.9298426829949467,0.00024003495950404108,1.3613912920246072,0.00011550741740281669,4.0484026427789143e-05,1.796733149623514
2013-07-12,6.999194674271863e-05,0.9312256700872932,0.0002309669288026032,1.3755934407165995,0.0001184005924451104,4.183865917961735e-05,1.6916316512860503
2013-07-15,7.060701256657018e-05,0.9306554952490524,0.00022025730061435068,1.374283018906642,0.0001160587852275817,4.1942419643135304e-05,1.6437288735047157
2013-07-16,3.5042919617133015e-05,0.9368211834889039,0.00021040933309108637,1.3297789839784342,8.044320097943279e-05,4.365567611120106e-05,2.2955621808435986
2013-07-17,3.792838595062833e-05,0.9409603418195851,0.00020162164111954775,1.3296167900360454,8.228526522889271e-05,4.371373483663602e-05,2.1694902951052035
2013-07-18,3.7451029819475974e-05,0.9449214011467415,0.00019036295202244316,1.2537825721540512,7.978454687887482e-05,4.482069846939779e-05,2.1303699060735517
2013-07-19,4.0860668714576163e-05,0.9469420303610493,0.00018224789077516478,1.278337947456335,8.171605341256635e-05,4.6295674016844667e-05,1.9998706820824963
2013-07-22,3.950888193740232e-05,0.9484047440253428,0.0001766665776667485,1.2758367864118687,7.923522319676497e-05,4.626894142261947e-05,2.005504061651374
2013-07-23,3.3171208880188284e-05,0.9479757958754182,0.0001627800818729789,1.2573670591480604,6.965920757362764e-05,4.570916588489319e-05,2.0999900192130787
2013-07-24,3.471216593235655e-05,0.947306169023951,0.00015767047811393923,1.2433186110298895,7.008198824319109e-05,4.520375071522072e-05,2.0189459908597915
2013-07-25,3.488954269695917e-05,0.9470510354406422,0.00015114102375529738,1.2373961654880004,6.87720866333178e-05,4.5450750975365654e-05,1.9711375190742095
2013-07-26,3.343176772700175e-05,0.9474155128734152,0.00014179649514250411,1.2377574394113484,6.52308308339371e-05,4.620665253918847e-05,1.9511630783810539
2013-07-29,3.360094972876798e-05,0.9471632102485094,0.0001383248531908138,1.2226489978769872,6.457296170663345e-05,4.712087528196031e-05,1.92176001654347
2013-07-30,3.816574763863081e-05,0.9395860223442694,0.00013510277988334712,1.2217426841019623,6.746920256638722e-05,4.7115329416963446e-05,1.7677945996293252
2013-07-31,3.750748633018741e-05,0.9358544911732242,0.00012842489116674316,1.1994762255175946,6.495190779533667e-05,4.856380246008199e-05,1.73170516476496
2013-08-01,4.226173154810077e-05,0.9311488666892915,0.00013324488791590492,1.1803946759876318,6.987439175336694e-05,4.5736970160857795e-05,1.6533726658558334
2013-08-02,4.130983358011611e-05,0.928150704539219,0.00012614713422033362,1.1858439543099497,6.700140591430658e-05,4.770787663755256e-05,1.6219238885183198
2013-08-05,3.7225611971094185e-05,0.9294841957187299,0.00012069292537206775,1.175794685933785,6.230226557399163e-05,5.0598071513618675e-05,1.6736397946223034
2013-08-06,4.1983018398946586e-05,0.9267962222015347,0.00012368990291921253,1.1730126258415776,6.678642684775702e-05,4.9838528406399216e-05,1.5907962170112282
2013-08-07,4.81253999850549e-05,0.9266171595211418,0.0001223783171314365,1.2014869749927866,7.111148579451951e-05,6.35512149278544e-05,1.4776289821300772
2013-08-08,4.5117615842124565e-05,0.9281412645115803,0.00011883883217449617,1.1994080055411829,6.796202963185803e-05,6.419647919484123e-05,1.50633025179501
2013-08-09,4.7210405389653165e-05,0.9284793385752166,0.00011921301657642912,1.2003742652789422,6.965510439404451e-05,6.44025729689135e-05,1.4754184764808316
2013-08-12,4.729046229109182e-05,0.929908696812203,0.00011761671210612033,1.1942419029716569,6.935241784711677e-05,6.552274903004865e-05,1.4665201921737356
2013-08-13,5.1414947954433665e-05,0.9323943169829757,0.00016902736469199682,1.2155237616790853,8.692062256445527e-05,7.164459835669673e-05,1.6905710503001656
2013-08-14,5.361675369996386e-05,0.9350884653410655,0.00015599803985836226,1.223213824276128,8.551898314462217e-05,7.230006049005389e-05,1.5950048677542334
2013-08-15,5.120699157562921e-05,0.9363464728672456,0.00012623132404443525,1.2247228962626566,7.528089583263909e-05,6.718233355414854e-05,1.4701292443914495
2013-08-16,4.9139520575593413e-05,0.937739792601817,0.00011063734229410851,1.2303945334768298,6.914307187169928e-05,6.698243078574349e-05,1.4070766475088732
2013-08-19,5.1240075352845624e-05,0.9380985548643576,0.00010801712862585134,1.2051325617980044,6.979103854591255e-05,6.455626215790234e-05,1.3620401231911283
2013-08-20,5.687877447837599e-05,0.9384338356909888,0.00010705407503199488,1.2036628298051573,7.322853992936477e-05,6.513107805827355e-05,1.2874493271159453
2013-08-21,5.746511661394483e-05,0.9381915841614703,0.0001062151656134208,1.20508266793792,7.329712569532395e-05,6.379744017724541e-05,1.275506429191466
2013-08-22,5.43081375808944e-05,0.9379791618158645,0.00010374393964383674,1.2001022950080338,7.040556905538753e-05,6.218360613681358e-05,1.2964091974340914
2013-08-23,4.6628310947370826e-05,0.9318358466657376,0.00010110520001487474,1.201777735207032,6.398099674443915e-05,6.215275218667054e-05,1.372149139535726
2013-08-26,5.7057237442025364e-05,0.9316085260966163,6.551070738611479e-05,1.1944495765965957,5.695671972355569e-05,6.150322234721571e-05,0.9982383002932483
2013-08-27,6.26349019454684e-05,0.930280888403685,7.573324271995919e-05,1.1448884521138405,6.407160101430459e-05,5.183578734230792e-05,1.0229376757081383
2013-08-28,6.352118414260544e-05,0.9319875780366499,7.099406274408761e-05,1.1618125049902626,6.25864663250918e-05,5.303149530330379e-05,0.9852849434384725
2013-08-29,6.345432123592429e-05,0.9316596567541983,7.147435615120177e-05,1.1619913023989892,6.274267305542657e-05,5.305751118624067e-05,0.9887848744319272
2013-08-30,6.533098257867051e-05,0.9321822567256245,6.977697629398685e-05,1.158548416203825,6.293851622463856e-05,5.238032278910608e-05,0.9633792993829384
2013-09-03,6.741624909395761e-05,0.9325403989624984,7.233235177273537e-05,1.155321850477281,6.512027723384485e-05,5.2624248699595575e-05,0.9659433461373255
2013-09-04,5.29054408502055e-05,0.9289565095280976,7.72658943203421e-05,1.1575725082048316,5.939357527762155e-05,5.187417851689342e-05,1.122636430642102
2013-09-05,5.526096611110341e-05,0.9266470954054608,8.009400255761355e-05,1.1301132608622049,6.164865473326567e-05,5.571302508855691e-05,1.115591330946326
2013-09-06,5.903493096893949e-05,0.9249438435119323,8.203436076943392e-05,1.1743642831408878,6.436767094609002e-05,6.177579279903315e-05,1.0903319422861066
2013-09-09,5.950680039687122e-05,0.9258796585422507,7.802821635354789e-05,1.170825897006839,6.309045831009378e-05,5.983692939068093e-05,1.0602226617684352
2013-09-10,6.058865375686932e-05,0.9251536323137027,0.000299750747844446,1.1694861748636411,0.00012467794842394814,5.9014239047209485e-05,2.0577771693732774
2013-09-11,5.2548421709793746e-05,0.9245710778481021,0.0013321507372433025,1.1705154149154575,0.00024462274027455216,6.022150482320346e-05,4.655187202871984
2013-09-12,5.463125330927889e-05,0.9221902429919471,0.002215052276801288,1.170760272852631,0.0003207990659255624,6.020393909710005e-05,5.872079560566772
2013-09-13,5.629719144726608e-05,0.914062974555592,0.002877407766743443,1.170916176184938,0.00036789186786603643,6.0429738694805954e-05,6.534817428870195
2013-09-16,5.4138744378514925e-05,0.9088581591871392,0.0035682732612071413,1.1522824285662563,0.00039946547747157524,5.953036229365232e-05,7.378550833737178
2013-09-17,5.7555509167455784e-05,0.9090447671446903,0.004091606358160687,1.1454400429877962,0.00044113919232917305,5.915825749916326e-05,7.664586739137233
2013-09-18,6.204530316157312e-05,0.9154859499910266,0.003438788054478573,1.1634533317548337,0.0004228719162198654,5.749969827511906e-05,6.815534692749557
2013-09-19,6.178297806302708e-05,0.9163588804347718,0.0028469402746861693,1.1788741948894732,0.00038431664129845943,5.950311357204395e-05,6.220429207967346
2013-09-20,6.675064824066973e-05,0.9201732501289241,0.0022851928994931012,1.2074334348581937,0.0003593840352779709,5.674806651144686e-05,5.383978204709119
2013-09-23,6.644616634370019e-05,0.9228010941935021,0.0020179229889501884,1.179575063329061,0.0003379055767351979,5.4631526710364416e-05,5.085403648230716
2013-09-24,6.687102886618699e-05,0.9214086392440095,0.0016581934306055463,1.1740186795995748,0.0003068236822412943,5.403322403754952e-05,4.588290137650898
2013-09-25,5.221698153901886e-05,0.9277816909325372,0.0013910112122975185,1.1937581418596497,0.0002500443206995646,5.444866480881729e-05,4.788563285924911
2013-09-26,5.0374063840171386e-05,0.9287009687611574,0.001143270567212833,1.20164554479132,0.00022287117575247507,5.478293002924817e-05,4.424323923112668
2013-09-27,5.122431082106018e-05,0.9289105638267552,0.0009476441972535362,1.202006659378004,0.00020466077655472735,5.424254512921332e-05,3.9953837011035755
2013-09-30,5.1567877421329924e-05,0.9287853297641779,0.0007969657750866205,1.215134528299745,0.00018828894008238875,5.448340025775229e-05,3.651283502401965
2013-10-01,5.3629225784131454e-05,0.9293402801799899,0.0006656990851167217,1.220488044806734,0.00017559595396863604,5.3625613732999374e-05,3.274258604355869
2013-10-02,4.9785428743887e-05,0.9295178502056411,0.0005564978212930956,1.2327260609082615,0.000154717911462083,5.4931052212560135e-05,3.1076946682131434
2013-10-03,5.1677659876475144e-05,0.9313468109317836,0.00047279989262149477,1.2583984151098924,0.0001455799400015997,5.543716766913488e-05,2.8170768635727454
2013-10-04,4.988490741732951e-05,0.9326489215691922,0.0003828929764080932,1.2620229275225097,0.00012889660469731014,5.461987925929529e-05,2.583879801940512
2013-10-07,5.300164613196136e-05,0.9325984043813347,0.0003436422618565669,1.2577247521606365,0.0001258614212617126,5.2168648704281e-05,2.3746700422916662
2013-10-08,5.7418241986777646e-05,0.9337188569089876,0.00031127523270140504,1.2689034045772984,0.00012482838695546494,5.2311934002130026e-05,2.1740196605847073
2013-10-09,4.671951297786224e-05,0.933914708595322,0.00027003306577044083,1.2577527604002678,0.00010489742861862504,5.2533692278664996e-05,2.2452594629642237
2013-10-10,5.493659376391755e-05,0.9293680190552377,0.0002924465733744498,1.2323030676981166,0.00011779906852936938,4.039065976944937e-05,2.144273251370383
2013-10-11,5.397060840252837e-05,0.9298112392440053,0.00025908117271155256,1.2350182311432978,0.00010994902322562238,4.0412357877658266e-05,2.0372018489321233
2013-10-14,5.390763459317086e-05,0.929409060713187,0.00023123504850467935,1.240929994965138,0.00010376690669986823,4.0867280623811325e-05,1.9249018711908694
2013-10-15,5.553151341989191e-05,0.9284203879778513,0.00020993126269140623,1.2750620085965836,0.00010024275240018613,4.700683714791022e-05,1.805150737423955
2013-10-16,4.144281603770634e-05,0.9225929785034348,0.00020800787787241345,1.2432823368860209,8.565932852823894e-05,4.158528076632682e-05,2.0669282813769856
2013-10-17,4.1583055321708076e-05,0.9197450173127839,0.00019331959249815984,1.2380478814337632,8.246384437059197e-05,4.055957762399439e-05,1.9831117202093236
2013-10-18,4.3823960134694674e-05,0.922162721021107,0.00016992946609842532,1.257853707920101,7.9578860841327e-05,4.081094572392334e-05,1.8158756213892635
2013-10-21,4.4710412594374516e-05,0.9216284545822535,0.00015944712540439117,1.2563653955864886,7.781593867183679e-05,4.077371430002733e-05,1.740443314129193
2013-10-22,4.4371990394003997e-05,0.9237509123615654,0.0001437141196712029,1.2625523411935888,7.376647910585193e-05,4.079182166269354e-05,1.6624559423825174
2013-10-23,3.6244305626284386e-05,0.9221432059520271,0.00013892471314990706,1.255220679209574,6.543468516549632e-05,3.9600449682495166e-05,1.8053783631612204
2013-10-24,4.040389782719303e-05,0.9216457147484745,0.00013182767527423843,1.2602155545499667,6.72634187350072e-05,3.9663395379427735e-05,1.6647754883128356
2013-10-25,3.967999624918889e-05,0.9217116940183137,0.00010870595615042661,1.2614361515619048,6.0535143872297325e-05,3.9735450145586135e-05,1.525583407118763
2013-10-28,4.081308187982178e-05,0.9219144458183024,0.00010847967191863091,1.2149051358897849,6.134292731964568e-05,4.135067874290733e-05,1.5030212004150065
2013-10-29,4.2024721372673885e-05,0.9224880074729376,0.0001065258911725352,1.2216534165015611,6.172210632620824e-05,4.103028551957709e-05,1.468709471714484
2013-10-30,3.243679795796633e-05,0.9229548040765378,8.956114445045964e-05,1.21822847881542,4.974612305368051e-05,4.037265647449226e-05,1.5336323615587675
2013-10-31,3.3498134377451295e-05,0.9214922898863758,9.44314969814552e-05,1.1727854297821123,5.1827523024961344e-05,3.924386620687118e-05,1.547176402153553
2013-11-01,3.528785039280735e-05,0.9206140732538033,9.511014548767176e-05,1.1719283848266957,5.333393586704854e-05,3.917189390488663e-05,1.5113965649185446
2013-11-04,3.477448195487655e-05,0.9198990068201646,9.489484581343974e-05,1.1789208211746791,5.2843527013045226e-05,3.922002796311332e-05,1.5196064482460188
2013-11-05,3.766596277267884e-05,0.9197967277896312,9.537368267806251e-05,1.1663460596612796,5.512907084367515e-05,3.8448268240789845e-05,1.4636310022496821
2013-11-06,3.8333959556374354e-05,0.9136113665984904,9.379429224572476e-05,1.170258644148224,5.478246117902464e-05,4.343212464893073e-05,1.4290843370474404
2013-11-07,4.0431492315281525e-05,0.9116403755799559,9.718256719044543e-05,1.1674468765672674,5.7144918895766695e-05,4.113692941873491e-05,1.413376445523089
2013-11-08,4.3778322206368926e-05,0.9099803632857323,0.0001092734966885562,1.1214551899688614,6.293887814512808e-05,3.6082425363824165e-05,1.4376722307546919
2013-11-11,4.088414418239951e-05,0.9099785413056408,0.00010495778460173984,1.1292745930264902,5.960956249566752e-05,3.6443737788065515e-05,1.4580117472858645
2013-11-12,3.99781619662566e-05,0.9098406621983529,0.00010323774602976361,1.109715010718046,5.845154713500548e-05,3.6262753589818565e-05,1.4620869059548378
2013-11-13,4.4902541372157916e-05,0.9047543446227515,0.00010236749229927588,1.1096143722106573,6.134048003676237e-05,3.506454807290763e-05,1.3660803634334358
