Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CAT,Predicted_Covariance,Future_Cov_45_CAT,Beta_Predicted
2013-07-16,3.5042919617133015e-05,0.5046522344477822,0.000126114869943936,0.9053341711195771,3.354868407483021e-05,2.972146185417533e-05,0.95735984448133
2013-07-17,3.792838595062833e-05,0.5001448906939169,0.0001348332768502486,0.928034224614124,3.576650976053526e-05,3.051092789901162e-05,0.943001102316687
2013-07-18,3.7451029819475974e-05,0.49831467623531533,0.0001369458789897455,1.1611582089274506,3.5687000273922926e-05,4.150952734028663e-05,0.9528977025717011
2013-07-19,4.0860668714576163e-05,0.49938034880121135,0.000134987559037662,1.1362147934741231,3.7087798553293395e-05,4.114861003419557e-05,0.9076649922780907
2013-07-22,3.950888193740232e-05,0.502128952102082,0.00013511566687917812,1.1278495905946753,3.668727772518609e-05,4.090210220972914e-05,0.928583040727734
2013-07-23,3.3171208880188284e-05,0.5331991334071141,0.00012932958126805208,1.1305870153995483,3.492360119133245e-05,4.110032075217516e-05,1.052828714125966
2013-07-24,3.471216593235655e-05,0.5580063283569903,0.00014213806454093107,1.064625713972538,3.91954071039735e-05,3.870695327206985e-05,1.1291547516900393
2013-07-25,3.488954269695917e-05,0.572049576129268,0.0001455326585231484,1.0918953257011104,4.076256817348408e-05,4.010636522381276e-05,1.1683319706290327
2013-07-26,3.343176772700175e-05,0.5745385989394366,0.00014314714992404994,1.091919876419546,3.974570768992458e-05,4.0762398773661716e-05,1.1888604878593743
2013-07-29,3.360094972876798e-05,0.581754156850644,0.0001448013648606076,1.0969145511570066,4.057902419360066e-05,4.2275071463508746e-05,1.2076749175591992
2013-07-30,3.816574763863081e-05,0.5977111119718392,0.00013784531359926683,1.0942195228332992,4.3353505521330786e-05,4.219752157604171e-05,1.1359270603531686
2013-07-31,3.750748633018741e-05,0.6086392525100026,0.00013422640667414064,1.0512810773667125,4.318549673592283e-05,4.256375031462474e-05,1.1513833893252812
2013-08-01,4.226173154810077e-05,0.6035597531089966,0.00014025494576247718,0.985892559896994,4.6467895926442634e-05,3.8200560804878786e-05,1.0995265509543677
2013-08-02,4.130983358011611e-05,0.6004519900544758,0.0001372145880365016,0.9882786077037576,4.52069444824112e-05,3.9759593771593115e-05,1.0943385766669105
2013-08-05,3.7225611971094185e-05,0.5995508480027861,0.00013665494013393825,0.966820432971057,4.276215789170721e-05,4.1605264927224193e-05,1.148729480254406
2013-08-06,4.1983018398946586e-05,0.6049979018042061,0.00013559158631730562,0.9511890140993056,4.5646456471392873e-05,4.0413768492075654e-05,1.087259997307345
2013-08-07,4.81253999850549e-05,0.6037959211468411,0.0001318607341392526,0.8913939857750182,4.809889459988155e-05,4.714921755662411e-05,0.9994492433271914
2013-08-08,4.5117615842124565e-05,0.607508116703597,0.00013229443304364871,0.8800066538043387,4.693490471590285e-05,4.710101031615338e-05,1.0402789207687155
2013-08-09,4.7210405389653165e-05,0.6040063110338696,0.0001328694027336422,0.8969381518020589,4.783797997270419e-05,4.812259512795471e-05,1.0132931411596937
2013-08-12,4.729046229109182e-05,0.6234296630384097,0.00014256969721984972,0.9066074309654294,5.1190321334715804e-05,4.9741523070083493e-05,1.0824660799384618
2013-08-13,5.1414947954433665e-05,0.6421755171531853,0.00013371901510110477,0.8731931954665835,5.324698588170936e-05,5.1467176331120245e-05,1.0356323987510272
2013-08-14,5.361675369996386e-05,0.655676719199247,0.00013235259347932013,0.8405400280363615,5.523396867552853e-05,4.9681497760462006e-05,1.030162493324652
2013-08-15,5.120699157562921e-05,0.6642409922803201,0.00013276441145439134,0.949001454975498,5.4768537224887184e-05,5.2057598078792674e-05,1.0695519408516279
2013-08-16,4.9139520575593413e-05,0.6809499854425106,0.0001226884682155823,0.9387581608992738,5.2872828549037706e-05,5.110580535440235e-05,1.0759736344537831
2013-08-19,5.1240075352845624e-05,0.6836197203594798,0.00012158054581209893,0.9440489822887868,5.3957461130202564e-05,5.0570597395202525e-05,1.0530324313273287
2013-08-20,5.687877447837599e-05,0.6912913618428075,0.00012146624896559293,1.1031857293351814,5.745979277234953e-05,5.969418849773248e-05,1.0102150283528777
2013-08-21,5.746511661394483e-05,0.691509853549733,0.00012372490274584577,1.099442961335694,5.8308125466916185e-05,5.820484222392023e-05,1.0146699232968541
2013-08-22,5.43081375808944e-05,0.681593765808162,0.00012817802860768215,1.0779299122236483,5.6867594526405336e-05,5.5853212999944046e-05,1.0471284242015944
2013-08-23,4.6628310947370826e-05,0.6863249194566512,0.00012832839907644621,1.08232260503664,5.3090400059049705e-05,5.597485016252644e-05,1.1385872441095413
2013-08-26,5.7057237442025364e-05,0.6828628825506573,0.00013464039733317146,1.0734042237087804,5.9851710903699494e-05,5.527049440404967e-05,1.0489766695156515
2013-08-27,6.26349019454684e-05,0.6517536852400388,0.00013653814265359704,1.1501700509855266,6.02724286933402e-05,5.2074916172225544e-05,0.962281840016529
2013-08-28,6.352118414260544e-05,0.644754620380933,0.00014091834113598819,1.1479372405374837,6.100107897811754e-05,5.239815212744795e-05,0.9603265399015508
2013-08-29,6.345432123592429e-05,0.6252911801796904,0.0001472958344616461,1.148563558301119,6.0451646897746655e-05,5.244438896991445e-05,0.952679750099073
2013-08-30,6.533098257867051e-05,0.6216593083336636,0.00014909215598528562,1.1625359339868604,6.135351281007378e-05,5.256060655254787e-05,0.9391181700993532
2013-09-03,6.741624909395761e-05,0.618259005784071,0.0001535287465644776,1.1513540622664888,6.289955835650675e-05,5.244351821872935e-05,0.9330029362630962
2013-09-04,5.29054408502055e-05,0.6035046576662157,0.0001613603963082608,1.1321122059964772,5.5760835306099966e-05,5.073322859583975e-05,1.0539716598143303
2013-09-05,5.526096611110341e-05,0.6015721240807965,0.0001660665701252446,1.0740743867388023,5.762859721151051e-05,5.295038588406724e-05,1.0428445477345967
2013-09-06,5.903493096893949e-05,0.597150388328186,0.00016666897057173049,1.0440480481459833,5.9233258640364714e-05,5.492068927879989e-05,1.0033594969651032
2013-09-09,5.950680039687122e-05,0.597314102110134,0.000187308594318227,0.9798991148113594,6.306159053051716e-05,5.0079310931585505e-05,1.0597375444476569
2013-09-10,6.058865375686932e-05,0.5958164932451323,0.00018641619154667404,0.9621234365567448,6.332132415064743e-05,4.855036656119739e-05,1.0451020153830086
2013-09-11,5.2548421709793746e-05,0.583321072828258,0.00016444305113350554,0.9525536560385852,5.422446393440952e-05,4.9007654115884416e-05,1.0318951962795755
2013-09-12,5.463125330927889e-05,0.5771107661415166,0.0001625106525439202,0.9412620130526744,5.4377680077796315e-05,4.840246310217086e-05,0.9953584584624656
2013-09-13,5.629719144726608e-05,0.5892136568027079,0.00014975594795271253,0.9375369109678932,5.410136333488592e-05,4.838528299362826e-05,0.9609957787248232
2013-09-16,5.4138744378514925e-05,0.586724527449467,0.00015027632514048945,0.9217853679486018,5.292167928401674e-05,4.762219361380515e-05,0.9775195175198563
2013-09-17,5.7555509167455784e-05,0.5849259795859808,0.00015166937722434063,0.9277973858866528,5.4650395964800404e-05,4.7917721226302444e-05,0.9495250195041616
2013-09-18,6.204530316157312e-05,0.5538947745552918,0.00015272667849729863,0.9406648668280524,5.391867073095416e-05,4.648914102900657e-05,0.8690209892365861
2013-09-19,6.178297806302708e-05,0.5318913141791616,0.00014502031547598585,0.9039024056121576,5.034678468429973e-05,4.562404345802701e-05,0.81489734329315
2013-09-20,6.675064824066973e-05,0.5391061488496696,0.00018246414154926574,0.7780310258096597,5.949641437069562e-05,3.65666173604022e-05,0.8913233944362766
2013-09-23,6.644616634370019e-05,0.5332248161955697,0.0001834111771766148,0.7791326698072387,5.886514483147316e-05,3.608520439671025e-05,0.8859073152089264
2013-09-24,6.687102886618699e-05,0.5343771295293995,0.0001829963921468141,0.7862823719554025,5.911369808199365e-05,3.61879860166557e-05,0.8839956418239618
2013-09-25,5.221698153901886e-05,0.5100154987621381,0.00017601725261162126,0.779694438082052,4.889527292629821e-05,3.5562748955407684e-05,0.9363864299540463
2013-09-26,5.0374063840171386e-05,0.4872359546093941,0.0001512801270373023,0.785284236265955,4.253375871537323e-05,3.580104928188308e-05,0.8443582961725273
2013-09-27,5.122431082106018e-05,0.47694223495827526,0.0001419732200597749,0.7871454384219453,4.067307998738883e-05,3.5521244107707946e-05,0.7940190767909102
2013-09-30,5.1567877421329924e-05,0.46629130636761673,0.00014153073868044167,0.7889419033487745,3.983568899117395e-05,3.5374056533813584e-05,0.7724903754657311
2013-10-01,5.3629225784131454e-05,0.4723425809833193,0.00013774170901670357,0.7901060494483174,4.059668721629231e-05,3.4715556613691196e-05,0.7569881276992929
2013-10-02,4.9785428743887e-05,0.4643597704417336,0.0001391379765050517,0.7682264688386966,3.864813621500585e-05,3.4232656880602355e-05,0.7762941324423431
2013-10-03,5.1677659876475144e-05,0.4575461189313549,0.00013984862658085608,0.8317159393544168,3.889693653622597e-05,3.664020506498828e-05,0.752683783073791
2013-10-04,4.988490741732951e-05,0.45207289761641567,0.0001298529207903023,0.8425215206484252,3.638471000885788e-05,3.6464015611438976e-05,0.7293731088737714
2013-10-07,5.300164613196136e-05,0.45124410338578885,0.00013344899001627324,0.8211844924677488,3.7950182134388715e-05,3.406157447037477e-05,0.716018933447876
2013-10-08,5.7418241986777646e-05,0.4545456037070786,0.00013474271208887894,0.8607442815927066,3.9981128622641125e-05,3.548512667628e-05,0.6963140500165093
2013-10-09,4.671951297786224e-05,0.45495172400653594,0.00013419501723274343,0.8458125117807624,3.602323106038659e-05,3.532781292023929e-05,0.7710532230388613
2013-10-10,5.493659376391755e-05,0.4544238979015405,0.00014162529826110466,0.8796627004313293,4.008320552294611e-05,2.883232037340092e-05,0.7296266982841741
2013-10-11,5.397060840252837e-05,0.4545138769852854,0.00013545984039820875,0.8970783701975688,3.8862531236117957e-05,2.935426476026176e-05,0.7200684295843024
2013-10-14,5.390763459317086e-05,0.4569207710043773,0.00013663725424062828,0.8934676541384885,3.921485395894874e-05,2.9424378085890153e-05,0.7274452729171791
2013-10-15,5.553151341989191e-05,0.45353746246788823,0.0001240394051198135,0.9002712639891746,3.764113913660078e-05,3.3189683646728167e-05,0.677833842776512
2013-10-16,4.144281603770634e-05,0.4544975472069899,0.0001262904370002422,0.9578883975973024,3.2880726584698464e-05,3.203943044559035e-05,0.7933999116947617
2013-10-17,4.1583055321708076e-05,0.4553029712228379,0.0001261335187215263,0.9911993870526792,3.297417497188784e-05,3.247259583648795e-05,0.7929714331181903
2013-10-18,4.3823960134694674e-05,0.46822879189398237,0.00013663512141189456,0.9676404015260144,3.623223286171788e-05,3.139500218372129e-05,0.8267676574722294
2013-10-21,4.4710412594374516e-05,0.4708642979818309,0.00013524005071450607,0.9775585091745232,3.6614470988726344e-05,3.1725397328407004e-05,0.8189249184726421
2013-10-22,4.4371990394003997e-05,0.4772147459203751,0.0001382852030665376,0.934459401325926,3.738145194382848e-05,3.0191462172473804e-05,0.8424560541886318
2013-10-23,3.6244305626284386e-05,0.5247880939663604,0.00025902217348263676,0.6896776945568172,5.084781987624636e-05,2.175836272681139e-05,1.4029188584970849
2013-10-24,4.040389782719303e-05,0.5225830323970825,0.0002523484474241208,0.6810140407183619,5.276758948098734e-05,2.143389601757456e-05,1.3060024482458021
2013-10-25,3.967999624918889e-05,0.5260710880817776,0.00024146727124653149,0.6713916326401541,5.149432655256505e-05,2.1148948929284974e-05,1.297740207160873
2013-10-28,4.081308187982178e-05,0.5289872109493032,0.00023696114068774712,0.7084374185460395,5.20215674383503e-05,2.4112473672520056e-05,1.2746297275842347
2013-10-29,4.2024721372673885e-05,0.5315934828297243,0.00023176417435357834,0.7313849214454061,5.246325371418246e-05,2.4564194513984805e-05,1.2483902807811622
2013-10-30,3.243679795796633e-05,0.5442460001256197,0.00021177384033054395,0.7447752596038943,4.510766951597884e-05,2.4682197329623086e-05,1.3906326257737347
2013-10-31,3.3498134377451295e-05,0.5477117041399024,0.0001968583503004258,0.7369785211155443,4.447738571292619e-05,2.4660850779301922e-05,1.3277570987017533
2013-11-01,3.528785039280735e-05,0.5529464376769877,0.00017705542360555042,0.7360347127557126,4.3706928102642514e-05,2.4602078123266952e-05,1.238582900803479
2013-11-04,3.477448195487655e-05,0.5581762935365502,0.00016672182171505366,0.7349561475643632,4.250088225727139e-05,2.4450327911262964e-05,1.2221859210561536
2013-11-05,3.766596277267884e-05,0.5611754896408824,0.00015803095265165724,0.7518018279542946,4.329565454058259e-05,2.4782934795096122e-05,1.1494636364900586
2013-11-06,3.8333959556374354e-05,0.5606045851589838,0.0001396372927458317,0.739662185171539,4.101561196975289e-05,2.745128214613876e-05,1.0699550071115107
2013-11-07,4.0431492315281525e-05,0.566535533120764,0.0001275275944938471,0.7434033002947337,4.068076615870147e-05,2.6195049819996584e-05,1.0061653386789715
2013-11-08,4.3778322206368926e-05,0.5629371697284739,0.00011808379495707783,0.8259727047067793,4.047479268515489e-05,2.657538057402528e-05,0.9245396041985949
2013-11-11,4.088414418239951e-05,0.5693445701808785,0.00010103324038812753,0.8317239044419642,3.659188478443303e-05,2.6841237793470796e-05,0.8950140822609103
