Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SWKS,Predicted_Covariance,Future_Cov_45_SWKS,Beta_Predicted
2013-08-08,4.5117615842124565e-05,0.5443632797018492,0.00032192275998499723,1.166303953544848,6.560512000423305e-05,6.242463543906385e-05,1.4540910192107293
2013-08-09,4.7210405389653165e-05,0.5518767809984839,0.0003200470847064209,1.17603630421725,6.783720173479138e-05,6.309679079869521e-05,1.4369120784897744
2013-08-12,4.729046229109182e-05,0.5611618271692135,0.00032365663267526745,1.2080310488826065,6.942520264720663e-05,6.627929822214595e-05,1.4680592932221
2013-08-13,5.1414947954433665e-05,0.566045276219194,0.0003125525863485431,1.1727388667952652,7.175586749410753e-05,6.912279935422362e-05,1.3956226807367567
2013-08-14,5.361675369996386e-05,0.558617032984616,0.00030043306029716317,1.1069953813070972,7.089870332011443e-05,6.543077869323214e-05,1.3223236848105224
2013-08-15,5.120699157562921e-05,0.5537588679120885,0.00029820094299919987,1.154852005175567,6.842894292581613e-05,6.334955674801326e-05,1.336320311353407
2013-08-16,4.9139520575593413e-05,0.53339653400186,0.00027045092002407124,1.1580103089807985,6.149076249848408e-05,6.304184817149507e-05,1.2513504767286083
2013-08-19,5.1240075352845624e-05,0.5293235182861564,0.00027389415424370863,1.1485377853920664,6.270720618398167e-05,6.152460627352513e-05,1.2237922320014545
2013-08-20,5.687877447837599e-05,0.5328005385476737,0.0002747369008546104,1.2662781688260851,6.660368648004363e-05,6.851923995247899e-05,1.1709761170287667
2013-08-21,5.746511661394483e-05,0.5286238683986186,0.000270061547155607,1.2830275599400167,6.58537165968519e-05,6.79238662863643e-05,1.1459772550234666
2013-08-22,5.43081375808944e-05,0.531768644038431,0.0002696694208482918,1.2741596857951445,6.435333100003467e-05,6.602090870625415e-05,1.1849666342208385
2013-08-23,4.6628310947370826e-05,0.5189040949458535,0.00026839118814513655,1.2754922851019184,5.80491769391423e-05,6.596507289951816e-05,1.2449341560894658
2013-08-26,5.7057237442025364e-05,0.5180246723264718,0.00027722842581750297,1.3144901413115715,6.515154130555195e-05,6.768421289466682e-05,1.1418628771109192
2013-08-27,6.26349019454684e-05,0.5182840875388075,0.0002958565050975223,1.236136205004155,7.055318719935956e-05,5.59671060795638e-05,1.1264196958555954
2013-08-28,6.352118414260544e-05,0.5208323748529241,0.00032886522779131865,1.0746993678608636,7.527768293511492e-05,4.905517390661475e-05,1.1850799690087022
2013-08-29,6.345432123592429e-05,0.5194946115577482,0.0003460315169355895,1.076711978678789,7.69785058063664e-05,4.9163584731801685e-05,1.2131326016420372
2013-08-30,6.533098257867051e-05,0.5285794866334874,0.0003704646361468233,1.027961594923259,8.22324592530706e-05,4.6476227841488596e-05,1.258705380009364
2013-09-03,6.741624909395761e-05,0.5321419457897947,0.00037963871320069497,1.0189355157216022,8.513243047966244e-05,4.6411929252470064e-05,1.2627880017622146
2013-09-04,5.29054408502055e-05,0.5122720638638443,0.0003795070583023962,1.0073155331497885,7.258732138882318e-05,4.51407280486361e-05,1.372019970391027
2013-09-05,5.526096611110341e-05,0.5002731326661226,0.0003714210479621028,1.1491555643197937,7.16720244498765e-05,5.665178438553865e-05,1.2969737862667527
2013-09-06,5.903493096893949e-05,0.4947791819651801,0.00037108854662240283,1.09745357358202,7.323264552513917e-05,5.773001234918183e-05,1.2404968435326813
2013-09-09,5.950680039687122e-05,0.4924382978317148,0.00036490933713061125,1.093483787954978,7.256506843780954e-05,5.5884237252512926e-05,1.2194416092589127
2013-09-10,6.058865375686932e-05,0.49366806735359653,0.0003275992800782514,1.0450848977266936,6.955080432738066e-05,5.273674140377319e-05,1.1479179683786132
2013-09-11,5.2548421709793746e-05,0.46321769512487704,0.0003408311041900823,1.1045686012437883,6.199184904192815e-05,5.682862651763236e-05,1.179709057377348
2013-09-12,5.463125330927889e-05,0.4461226513832608,0.00034136478058455287,1.0951843036967144,6.092341124510788e-05,5.631760032239881e-05,1.1151750610627176
2013-09-13,5.629719144726608e-05,0.42910601461007886,0.00033205571918446593,1.085637644784269,5.866964345426848e-05,5.602860437483293e-05,1.0421415695172767
2013-09-16,5.4138744378514925e-05,0.41821747607471205,0.00032719285711441733,1.1316552562192876,5.566191878986484e-05,5.846470077485574e-05,1.0281346460623566
2013-09-17,5.7555509167455784e-05,0.4202081352650365,0.0003232327342164209,1.1217557647397125,5.731464070336836e-05,5.7935041461048225e-05,0.9958150233127705
2013-09-18,6.204530316157312e-05,0.4224858458609397,0.0003102714278597476,1.1137057774844217,5.861887933116494e-05,5.504109569742976e-05,0.9447754518744895
2013-09-19,6.178297806302708e-05,0.42292886636718297,0.0003141056480728995,1.195262591611137,5.8916863719558294e-05,6.033031009192748e-05,0.9536099677722729
2013-09-20,6.675064824066973e-05,0.42711457054350366,0.00030918502533655665,1.2631282536015356,6.135943568915921e-05,5.936566280052225e-05,0.9192335551248509
2013-09-23,6.644616634370019e-05,0.4257820490381716,0.000250939438727243,1.3021562715803003,5.498025798050958e-05,6.0308824205842545e-05,0.8274406336118487
2013-09-24,6.687102886618699e-05,0.42847979243846557,0.00025227596726837303,1.312339112900296,5.565283436310931e-05,6.03993058481542e-05,0.8322413353991313
2013-09-25,5.221698153901886e-05,0.43513929333213375,0.0002830513528118856,1.2638854318292925,5.290135562714079e-05,5.764725016008431e-05,1.013106350998296
2013-09-26,5.0374063840171386e-05,0.4388835240450317,0.000294131503744401,1.2736203558018595,5.3422418258160485e-05,5.806425625106985e-05,1.0605143636546979
2013-09-27,5.122431082106018e-05,0.44275761901781485,0.0003071149690471807,1.2106511343810027,5.553344271469735e-05,5.463264140847298e-05,1.0841227890540117
2013-09-30,5.1567877421329924e-05,0.44403706786871366,0.000307307454657289,1.1840111511286633,5.589788834579656e-05,5.3087910806755024e-05,1.0839672125553808
2013-10-01,5.3629225784131454e-05,0.44738468930111763,0.0003237199342135321,1.1195419959734887,5.894766444911787e-05,4.919026195250643e-05,1.099170528517309
2013-10-02,4.9785428743887e-05,0.43451032514057275,0.00033591089627236245,1.0369050990511444,5.619054864220762e-05,4.620514641629471e-05,1.12865450915911
2013-10-03,5.1677659876475144e-05,0.4294384085168068,0.00034048129573955644,0.8484518101666083,5.696379748898902e-05,3.737748291369231e-05,1.1022905763370343
2013-10-04,4.988490741732951e-05,0.42573350825883804,0.0003402836443559945,0.7968505480066967,5.546805742950349e-05,3.448739303434956e-05,1.1119206249190001
2013-10-07,5.300164613196136e-05,0.4276406216476059,0.0003437785632191596,0.7662871671306736,5.772487848545927e-05,3.178451084783391e-05,1.0891148237497792
2013-10-08,5.7418241986777646e-05,0.4258169523122542,0.00034838397468342085,0.7410195124212418,6.022502344515053e-05,3.0549341808239565e-05,1.0488830964037394
2013-10-09,4.671951297786224e-05,0.37286504504084617,0.0003490590947650452,0.7471180299570723,4.761571432660827e-05,3.120555161343224e-05,1.0191825918470232
2013-10-10,5.493659376391755e-05,0.3449898039014714,0.0003358182518514494,0.7895956384922597,4.685859603213858e-05,2.5880231597049792e-05,0.852957797738734
2013-10-11,5.397060840252837e-05,0.32513539774369077,0.00034006503713765907,0.8402694680383368,4.4047767599494086e-05,2.7495359663314115e-05,0.8161436178553543
2013-10-14,5.390763459317086e-05,0.31981599769623215,0.000343490347550573,0.757123936525259,4.351936909273786e-05,2.4934199758667224e-05,0.8072950969036023
2013-10-15,5.553151341989191e-05,0.3202150141787226,0.00034223342983812354,0.4104098263238584,4.414409938185669e-05,1.5130297773629014e-05,0.794937804919321
2013-10-16,4.144281603770634e-05,0.2975570046631151,0.00034143188147220334,0.3910927138799438,3.539540149134001e-05,1.3081260651620786e-05,0.8540780978574392
2013-10-17,4.1583055321708076e-05,0.3096909162274511,0.0003555603291259713,0.4963000772627806,3.765679158453915e-05,1.6259243128159405e-05,0.9055802007141295
2013-10-18,4.3823960134694674e-05,0.32721838634420797,0.00035777518715267564,0.4710769761598677,4.09730805340641e-05,1.5284048363334406e-05,0.9349470109075427
2013-10-21,4.4710412594374516e-05,0.342578868143489,0.0003713743507718095,0.492191073280503,4.414391651101872e-05,1.597342482804921e-05,0.987329661023368
2013-10-22,4.4371990394003997e-05,0.35118368407435585,0.00037609268123727266,0.5185959231817375,4.5366599414785235e-05,1.6755323104807224e-05,1.0224152446610923
2013-10-23,3.6244305626284386e-05,0.29681630799250586,0.00044812713367001916,0.2709826180591154,3.782755497302584e-05,8.549121050203167e-06,1.0436827059970846
2013-10-24,4.040389782719303e-05,0.28025605500162776,0.00044284714805034977,0.2744828019155624,3.7488111467012924e-05,8.638934710751139e-06,0.9278340329279396
2013-10-25,3.967999624918889e-05,0.29611307882062304,0.0004404331109169768,0.2801374034537848,3.9145638534389885e-05,8.824375149760126e-06,0.9865333224468255
2013-10-28,4.081308187982178e-05,0.30863307190504174,0.0004466191192414464,0.570707364496125,4.1668782589435734e-05,1.9424674559637087e-05,1.0209663340821369
2013-10-29,4.2024721372673885e-05,0.31931392634103245,0.0004519684633763446,0.5348007922313089,4.4007261864819394e-05,1.7961746682774286e-05,1.0471755773123252
2013-10-30,3.243679795796633e-05,0.28315846519192023,0.00041182621540081997,0.5262344408278409,3.27269499202242e-05,1.7439653294961345e-05,1.0089451481195482
2013-10-31,3.3498134377451295e-05,0.2673004740488152,0.00042240281706478855,0.6603324987201905,3.179606983132524e-05,2.2096113725286126e-05,0.9491892734399031
2013-11-01,3.528785039280735e-05,0.25931566210491785,0.0003999760634637005,0.6546992493287149,3.0807634320228564e-05,2.1883427235279283e-05,0.8730379996880745
2013-11-04,3.477448195487655e-05,0.2559138772322792,0.0003802516024614293,0.6731369398550374,2.94279288657598e-05,2.239374276027602e-05,0.846250676112028
2013-11-05,3.766596277267884e-05,0.2578366649797667,0.0003711557030796127,0.6741849478909926,3.048577785122409e-05,2.2224316278775487e-05,0.8093720592039949
2013-11-06,3.8333959556374354e-05,0.25710566612285796,0.0003548645145411008,0.3672853130082198,2.9987121173551905e-05,1.3631158869076515e-05,0.7822599470699735
2013-11-07,4.0431492315281525e-05,0.26449542436988127,0.0003645560821474914,0.1423454290036878,3.211147266182857e-05,5.015777577153634e-06,0.7942193281273392
2013-11-08,4.3778322206368926e-05,0.26560996634978984,0.0003593517801520697,0.1587784524306099,3.331454021289429e-05,5.108640728988891e-06,0.7609825715990469
2013-11-11,4.088414418239951e-05,0.2660029772186713,0.00034996281419357004,0.1835371275241336,3.181814840857613e-05,5.923075743640009e-06,0.7782515457978876
2013-11-12,3.99781619662566e-05,0.27044803211456125,0.0003441587596436122,-0.0108062674053116,3.172302921584582e-05,-3.531222055751285e-07,0.7935089472753027
2013-11-13,4.4902541372157916e-05,0.20373252183687962,0.0003264863954702736,-0.0520838246375903,2.466768343513465e-05,-1.6458833073577665e-06,0.5493605190558322
