Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AIG,Predicted_Covariance,Future_Cov_45_AIG,Beta_Predicted
2013-04-03,6.836168011312682e-05,0.6990412183567987,0.00047179830692490346,1.7586741851199936,0.00012554150688190357,0.00011142903949892622,1.83643097527963
2013-04-04,6.901245142532413e-05,0.7065803367433371,0.0004663814804834335,1.7131121588700058,0.00012676399656022018,0.0001133590902127835,1.8368279048511542
2013-04-05,6.697476452894188e-05,0.670662375806612,0.00049622997289916,1.7684911743449705,0.00012226468607226526,0.00011573657481762009,1.825533645876887
2013-04-08,7.273438811092278e-05,0.6542781004228841,0.0005622572387945782,1.74405493313339,0.0001323121744094589,0.00011816088373734465,1.8191144222960627
2013-04-09,7.022991067372413e-05,0.6415093734605298,0.000522486651721002,1.7376427726522474,0.00012288578959889905,0.00012074505286725597,1.7497642873248824
2013-04-10,6.636144982931065e-05,0.635841949595754,0.0005030044891846888,1.7796957751088784,0.00011616974616613115,0.00012671510700124915,1.7505607015056666
2013-04-11,6.716170407401359e-05,0.6251323894987483,0.0004907900604169711,1.7846686859770864,0.00011349604659521473,0.00012876714853585469,1.6898923003820712
2013-04-12,6.98842565011876e-05,0.6530864354679903,0.00048471662300733897,1.7355721014560843,0.00012019995222146027,0.00012680797833004623,1.719986134780122
2013-04-15,9.593981606210937e-05,0.7269898308042455,0.0005599787038256668,1.6998022732958225,0.0001685052871512992,0.00010259374990366038,1.7563645008680495
2013-04-16,8.836558039441448e-05,0.7490516978304197,0.0005770630334556346,1.6208047111894786,0.00016914726778674772,9.942769709121999e-05,1.914175938547215
2013-04-17,8.959564094882932e-05,0.7698566058515122,0.0005808631206260988,1.3823814679282724,0.00017562655512930132,9.824327865230632e-05,1.96021316739736
2013-04-18,9.719405369416862e-05,0.7702857621667557,0.0005451410162999052,1.395282300001559,0.00017730710877122909,9.787440175574711e-05,1.8242588104118456
2013-04-19,7.72897485213767e-05,0.733190120961289,0.0005180441560288013,1.460351101920522,0.0001467104135090705,0.00010597478869238537,1.8981872281353525
2013-04-22,7.797978274745508e-05,0.7064608316499078,0.0004918124047354022,1.5031823327385765,0.00013834989630081106,0.00011146173726584696,1.7741764778810725
2013-04-23,8.499754389235151e-05,0.6729562523931782,0.0005546933875506782,1.3707355531185,0.00014612230523730044,0.0001013772909926537,1.7191356190522726
2013-04-24,7.773768893068322e-05,0.6563506484892416,0.0005507055452037652,1.3865610353310458,0.00013580365420422832,0.0001034869078133635,1.7469474082940786
2013-04-25,6.90805921567358e-05,0.6583795808838637,0.0005044208064971082,1.362413254269864,0.00012289971479232281,0.0001018791989540353,1.779077320493688
2013-04-26,7.034557142953508e-05,0.6508031461078299,0.0005234781471154176,1.3406661615607292,0.00012488702003855874,0.00010103582541544433,1.7753359237924116
2013-04-29,6.776168711759701e-05,0.6559636152570245,0.00047230907094197454,1.342111895018254,0.00011735051482909971,9.997367281996309e-05,1.7318121761851026
2013-04-30,5.8041023931509805e-05,0.6317270653357648,0.00040556353315376604,1.342340825867819,9.692291462726919e-05,9.985220459010535e-05,1.6699035968359417
2013-05-01,6.311211636341748e-05,0.6392366068955015,0.0004027312380439724,1.375758906363227,0.00010191208059566543,0.00010297791105608681,1.6147783732813956
2013-05-02,6.214021471172626e-05,0.6440759184132884,0.00042634735294389903,1.3499348129664233,0.0001048347398206105,9.954071799403483e-05,1.6870675504896109
2013-05-03,7.476459886581012e-05,0.6381434813137518,0.0005045182251172688,1.2180036618612335,0.00012393808190546617,8.852371189731239e-05,1.657710785393421
2013-05-06,7.535412832838797e-05,0.6427534913454884,0.0004951523825794365,1.2061433186742965,0.0001241559124880135,8.754550941752898e-05,1.647632521830135
2013-05-07,7.392273390092128e-05,0.6332524586278883,0.0004939707918469881,1.195084164912629,0.0001210086817325964,9.075461340651175e-05,1.6369616672292515
2013-05-08,6.958015556766957e-05,0.6313612729550826,0.00047858162690201186,1.207411448968659,0.00011521224725260281,9.126674304187119e-05,1.655820489515206
2013-05-09,7.111722928104653e-05,0.6329852524869967,0.00046539710790331827,1.1981363801690257,0.00011515766385273054,9.052227857972705e-05,1.619265331578676
2013-05-10,7.562958883543677e-05,0.6482624757544052,0.00042461637294480286,1.2071515788751208,0.00011617030278224144,9.154349435280655e-05,1.5360430298651715
2013-05-13,7.357910230951406e-05,0.6550479692430675,0.0003949510061849849,1.2119931449290622,0.00011166625708743416,9.201534744468251e-05,1.5176354913614554
2013-05-14,7.590263764609063e-05,0.6618714187432451,0.0004034308780992709,1.149830251363169,0.000115820818397154,8.54489454049493e-05,1.5259129588775149
2013-05-15,7.650099964197039e-05,0.6393378082238909,0.0003941922186199792,1.1737685996068734,0.00011102428026093702,8.663533025387244e-05,1.451278817015958
2013-05-16,7.639729836462006e-05,0.6342743342113208,0.00039182145724827433,1.1625886869679516,0.0001097388099713555,8.516512217876079e-05,1.436422652638932
2013-05-17,7.425705624970095e-05,0.6580478544176513,0.0003682259591081301,1.1889169102951171,0.0001088136911977812,8.497768913207355e-05,1.4653649995480318
2013-05-20,7.217439206379002e-05,0.6710769887230027,0.0003561366157585226,1.20026697845613,0.00010759007940061822,8.62061489366726e-05,1.4906960256142745
2013-05-21,7.13709588975209e-05,0.6738757224104812,0.0003384635670867547,1.206332426886804,0.00010473613414370665,8.673501018707542e-05,1.467489519008616
2013-05-22,7.35750525384875e-05,0.6845703126985317,0.00034403717647088586,1.1908147881155753,0.00010891458456195472,8.399902331136024e-05,1.480319494233197
2013-05-23,7.454058968752127e-05,0.6732076536407224,0.0003415836365887884,1.2022426500892254,0.00010742218597758957,8.4839158147507e-05,1.4411233722178745
2013-05-24,7.630250921850573e-05,0.6703220229688818,0.0003179310546803512,1.205264609057109,0.00010440453740773206,8.501240080606566e-05,1.368297562911741
2013-05-28,7.438631671877e-05,0.6824567205405765,0.00030332083805760534,1.197763893467331,0.00010251154191161764,8.363144029562545e-05,1.3780967580258046
2013-05-29,7.273626036607267e-05,0.6808362235367921,0.0002960610853188951,1.3030715575534284,9.990996385630573e-05,9.308387583661247e-05,1.3735922544473849
2013-05-30,7.309916508279677e-05,0.6676829680813278,0.00029089992993146333,1.3010077271302505,9.736397912714348e-05,9.270212731968661e-05,1.3319437919278947
2013-05-31,7.696255068093324e-05,0.6798832416768085,0.00031631978646607387,1.189689823648626,0.00010608091135309268,7.857604935436757e-05,1.3783445378892991
2013-06-03,7.835861755638394e-05,0.6866983770812187,0.00030509629873185504,1.2012068739969235,0.0001061763699422658,7.990582153200376e-05,1.3550056554515555
2013-06-04,7.696792659140356e-05,0.6944822519695993,0.0003013462085439969,1.1811227014051588,0.0001057666894739113,7.816744020891016e-05,1.3741657617385297
2013-06-05,8.390672708275947e-05,0.7054000718983245,0.00031126472013242505,1.2511920129072407,0.00011399842196536436,7.658512789067522e-05,1.3586326857073645
2013-06-06,8.864935953499249e-05,0.7049131384445787,0.00030211697445253906,1.2347375215775414,0.00011536152002205804,7.421525069005436e-05,1.301323784257251
2013-06-07,8.584609796353898e-05,0.7136684170070362,0.00030901483965461036,1.2704487743606347,0.00011623754408321856,7.236864293849821e-05,1.3540224522795155
2013-06-10,7.344670994631798e-05,0.7193098437497331,0.00029148323911460956,1.2807401804526188,0.00010524681701067448,7.310351886657928e-05,1.4329684350408496
2013-06-11,7.540176794643908e-05,0.733384350685689,0.0002759783482317415,1.2331130987592716,0.0001057937248943292,6.790099483571524e-05,1.4030669011564656
2013-06-12,7.564969572692771e-05,0.7377167285379547,0.00026796024397040646,1.2733079701155967,0.00010503363764487909,7.40934560228092e-05,1.3884211514084397
2013-06-13,7.668406692361186e-05,0.7335976219593449,0.00027952232854972544,1.2108685151386591,0.0001074035747508913,6.492007916533022e-05,1.4005983127874582
2013-06-14,7.978958283363962e-05,0.7278232036897598,0.00028320587349947536,1.2232038922833208,0.0001094082628390795,6.561429444758582e-05,1.3712098616581878
2013-06-17,6.406673037804978e-05,0.7142377907735734,0.00028243059365424655,1.284751700427178,9.607601359963302e-05,6.790706586162099e-05,1.4996241111837683
2013-06-18,5.269216623890948e-05,0.6521124473679006,0.0002575591810836942,1.3149653954693017,7.596858450681997e-05,6.880425748987217e-05,1.44174343036826
2013-06-19,5.313666894497608e-05,0.6373480066569308,0.0002621117467917448,1.3647667562327543,7.52171782670778e-05,6.784760030097005e-05,1.4155418425826891
2013-06-20,6.610900161714408e-05,0.6307145740714251,0.0002627585684105308,1.730083723188789,8.312690464630965e-05,6.0206061531279596e-05,1.2574218731621611
2013-06-21,6.524441916700448e-05,0.6222264500598423,0.0002802582523605518,1.693483630341427,8.413938975152684e-05,5.9425108707693307e-05,1.2896028629844554
2013-06-24,5.5679700730278476e-05,0.667303840065049,0.00031554518020443024,1.59037388812615,8.845102004278976e-05,5.9695397311292614e-05,1.58856852466325
2013-06-25,5.683904438603972e-05,0.7003360193919882,0.00033468811496920183,1.5428419024912132,9.659396479246397e-05,5.546128491104587e-05,1.6994297816904973
2013-06-26,5.616484134519195e-05,0.726551826389144,0.0002833575521565761,1.6010899844335211,9.16571318486184e-05,5.452289163644234e-05,1.631930753356696
2013-06-27,5.600093181678947e-05,0.7587350233970055,0.00029073427590582364,1.5609669905341812,9.681349000804488e-05,5.258786345486372e-05,1.7287835553304045
2013-06-28,5.651835513949762e-05,0.7639414469257361,0.0002963659650250775,1.6443208111423897,9.887101522584986e-05,5.523848062707547e-05,1.749361158544302
2013-07-01,4.0959150997653995e-05,0.7893369832257352,0.00025065706593134014,1.6435007303382698,7.997935554572131e-05,5.636938740199255e-05,1.9526614589814681
2013-07-02,4.708768430286185e-05,0.783730397596667,0.0002416068888515956,1.6420318395479476,8.359398223779266e-05,5.624477767767731e-05,1.7752833564744246
2013-07-03,4.5307854285029834e-05,0.775253899546501,0.00023846459704922213,1.6409806909046816,8.058285737901957e-05,5.6208102796292625e-05,1.7785626499122238
2013-07-05,5.048108536897671e-05,0.785132397646591,0.00024046960027988764,1.644297582107547,8.650422729310014e-05,5.548546687820766e-05,1.7135968187059136
2013-07-08,5.858594159480322e-05,0.7845722066244974,0.00022785337030197344,1.6171053576872612,9.064781804974008e-05,5.529538361579048e-05,1.5472622882241234
2013-07-09,6.185296409698371e-05,0.8101583529307498,0.00016796325841228162,1.6489031293798049,8.257666095918128e-05,5.4993634196891915e-05,1.3350477566394943
2013-07-10,6.043816195282401e-05,0.8143963331673845,0.00016693926919276013,1.6615342210611062,8.180327435532301e-05,5.5799088692255694e-05,1.353503675693776
2013-07-11,6.428746384905295e-05,0.83916504805371,0.00016638722507799687,1.8594513848421392,8.679016675595249e-05,5.52949614457925e-05,1.3500325189330211
2013-07-12,6.999194674271863e-05,0.831965237266697,0.00018304015308624652,1.8095173757327463,9.416779513269094e-05,5.503645083058764e-05,1.3454090008217603
2013-07-15,7.060701256657018e-05,0.8304272591359015,0.00019018479822972243,1.8515238086714432,9.623064904977518e-05,5.650756612297872e-05,1.362904979998217
2013-07-16,3.5042919617133015e-05,0.820972008176943,0.00018970826379322426,1.6886721192264356,6.69378279011202e-05,5.543787650667244e-05,1.9101669790205862
2013-07-17,3.792838595062833e-05,0.814494350134746,0.00018813924184801856,1.6978934347357288,6.880340820316212e-05,5.5821544931672194e-05,1.8140346993073748
2013-07-18,3.7451029819475974e-05,0.8127878407657565,0.0001628693602400193,1.551655742442822,6.347880980584725e-05,5.546918238052699e-05,1.6949816897380972
2013-07-19,4.0860668714576163e-05,0.8199306947168883,0.0001618279375511194,1.5869687204836531,6.667401822303031e-05,5.747289807412203e-05,1.6317407502253087
2013-07-22,3.950888193740232e-05,0.8094557394736761,0.00016063200361684756,1.57049075125417,6.448467493465855e-05,5.6954733825245724e-05,1.6321564107237394
2013-07-23,3.3171208880188284e-05,0.7807842149757003,0.0001748280906382619,1.532284763213823,5.945895627556611e-05,5.570327130415742e-05,1.7924868668587581
2013-07-24,3.471216593235655e-05,0.7698371898393084,0.00017985364138245735,1.4884598384205072,6.0827415153206584e-05,5.4116432335750535e-05,1.7523370702865593
2013-07-25,3.488954269695917e-05,0.7603762288685332,0.00018227593546016267,1.480183515089281,6.0637437190976545e-05,5.4368563778143336e-05,1.7379831463443476
2013-07-26,3.343176772700175e-05,0.7580827128953048,0.00017577890983558534,1.4941783441350478,5.8113849851534534e-05,5.577908674244173e-05,1.7382822926410162
2013-07-29,3.360094972876798e-05,0.7597714114719167,0.0001754346011424094,1.474251852136465,5.833327387842802e-05,5.68176457669748e-05,1.73606027059661
2013-07-30,3.816574763863081e-05,0.7446434963600709,0.00017502882649588313,1.4721499727110798,6.086113936872051e-05,5.6772045225251154e-05,1.5946534034909814
2013-07-31,3.750748633018741e-05,0.731509871798297,0.00017263466168216827,1.4536157149769169,5.886310540623205e-05,5.885327689971325e-05,1.5693695090107078
2013-08-01,4.226173154810077e-05,0.73427383355926,0.00019735926877806413,1.3538624053100958,6.705952289548739e-05,5.24583562542465e-05,1.5867670452442932
2013-08-02,4.130983358011611e-05,0.7179184652493207,0.00020546655592451672,1.3539392785371542,6.6141252851262e-05,5.447054634838099e-05,1.6011018955810594
2013-08-05,3.7225611971094185e-05,0.7061872690002303,0.00017038497924921572,1.3931888647557662,5.6241443630142136e-05,5.995321347698229e-05,1.5108265694547562
2013-08-06,4.1983018398946586e-05,0.7209067672227653,0.00017032154826429643,1.38379601043199,6.096081016203167e-05,5.879421521579686e-05,1.4520349533410697
2013-08-07,4.81253999850549e-05,0.7313146516343247,0.00016242759198561898,1.459080849286695,6.465786400304968e-05,7.717633447561255e-05,1.3435288646562698
2013-08-08,4.5117615842124565e-05,0.7315416377495852,0.00016489232281370492,1.443910418974891,6.309752715961625e-05,7.72830969467408e-05,1.3985119998451812
2013-08-09,4.7210405389653165e-05,0.7368991529267008,0.000161832175755131,1.4304396679233655,6.441089868822979e-05,7.674605975466774e-05,1.3643369116746953
2013-08-12,4.729046229109182e-05,0.7286193093576306,0.00016604887776769546,1.4110523161146713,6.456622996066511e-05,7.741817344291e-05,1.3653118796605115
2013-08-13,5.1414947954433665e-05,0.7606822382575618,0.00016412613950223638,1.425468829816224,6.987741862657878e-05,8.401904183353757e-05,1.3590876079172038
2013-08-14,5.361675369996386e-05,0.7713038143011162,0.00015212245602350274,1.4312672268604445,6.96582245665773e-05,8.459739828453921e-05,1.2991876560893738
2013-08-15,5.120699157562921e-05,0.8000578883284519,0.00016372993589583982,1.4135097781038926,7.325716171780657e-05,7.753826247913993e-05,1.430608584173721
2013-08-16,4.9139520575593413e-05,0.7788734381411877,0.00014815223856945128,1.425851776973304,6.645634620162778e-05,7.762308378594758e-05,1.352401192018045
2013-08-19,5.1240075352845624e-05,0.7812962482988743,0.00015532125963976247,1.3927501164008798,6.970052843792921e-05,7.460651590118975e-05,1.3602737302387355
2013-08-20,5.687877447837599e-05,0.8069666368200109,0.00015927290149054716,1.3903210464566242,7.680714826812096e-05,7.523129098992394e-05,1.3503657378785698
2013-08-21,5.746511661394483e-05,0.8186307763938254,0.00016117914349157502,1.3971573347253696,7.878519891983582e-05,7.396593101190743e-05,1.3710091193083445
2013-08-22,5.43081375808944e-05,0.8195198003984298,0.0001646615704991287,1.4021245177037345,7.749756060793335e-05,7.265143907009629e-05,1.426997206311803
2013-08-23,4.6628310947370826e-05,0.7633338097535073,0.0001907462709119559,1.400466696496165,7.198920354945898e-05,7.242841748771163e-05,1.54389473019327
2013-08-26,5.7057237442025364e-05,0.763058300731813,0.00021196519947242376,1.4249584977428051,8.391611575809381e-05,7.337232231430487e-05,1.4707356948951336
2013-08-27,6.26349019454684e-05,0.800792373881312,0.0001939443710994691,1.3954975934108491,8.826056825727672e-05,6.31823269377816e-05,1.4091275872694542
2013-08-28,6.352118414260544e-05,0.8074220126819139,0.00017496913168961255,1.4007373560797325,8.51217603465736e-05,6.393733601681902e-05,1.3400531097700374
2013-08-29,6.345432123592429e-05,0.7815038518658058,0.00017447955774134154,1.371971271096609,8.223070245209556e-05,6.264537515308753e-05,1.2959039014279319
2013-08-30,6.533098257867051e-05,0.7747645748494051,0.00016512775911543064,1.3913646139906035,8.047099913320839e-05,6.290641511294955e-05,1.231743285604292
2013-09-03,6.741624909395761e-05,0.7511001512352679,0.00018232040996084143,1.3859819911458349,8.32717681940703e-05,6.313068602059962e-05,1.2351883902353413
2013-09-04,5.29054408502055e-05,0.7334410152319127,0.00019807932035513092,1.33817838641076,7.508184398047133e-05,5.99676512806722e-05,1.419170557392297
2013-09-05,5.526096611110341e-05,0.7146959259814539,0.00020854237675656666,1.2531256102813788,7.672337565602802e-05,6.177736425414136e-05,1.3883828144041845
2013-09-06,5.903493096893949e-05,0.710785632184637,0.00021243486453507044,1.3072141155267534,7.959871693382717e-05,6.876417267116795e-05,1.3483325147903886
2013-09-09,5.950680039687122e-05,0.6872897728783761,0.00021886929602390117,1.2666073723265177,7.84360295999755e-05,6.473199482294611e-05,1.3181019493042605
2013-09-10,6.058865375686932e-05,0.6691440671590468,0.00022545423317825284,1.2874138729166174,7.820679352686602e-05,6.496506900379034e-05,1.290782822815224
2013-09-11,5.2548421709793746e-05,0.6394887007766666,0.00022763724904808688,1.282450446946944,6.994140911698257e-05,6.598041750856667e-05,1.3309897203619951
2013-09-12,5.463125330927889e-05,0.6278588382344871,0.00023427389442527596,1.292313812070702,7.103044615660925e-05,6.645457984893487e-05,1.300179693013651
2013-09-13,5.629719144726608e-05,0.591727150239405,0.00023150577936468717,1.2840797020359669,6.755317719644836e-05,6.626998792532022e-05,1.1999386729571728
2013-09-16,5.4138744378514925e-05,0.6005327888592787,0.00022408700941642653,1.2966081016812687,6.61453249904567e-05,6.698665894090966e-05,1.2217742718227247
2013-09-17,5.7555509167455784e-05,0.5944168078218444,0.00023482472625093592,1.2779314296295508,6.910451823322851e-05,6.600100724879622e-05,1.2006586203967249
2013-09-18,6.204530316157312e-05,0.6371007314226484,0.0002354610738852395,1.338375526213063,7.700556635714784e-05,6.614462895557846e-05,1.2411183833950568
2013-09-19,6.178297806302708e-05,0.6483799549215283,0.0002451352426608652,1.3421891881069807,7.979338255160194e-05,6.774636007923403e-05,1.291510785870532
2013-09-20,6.675064824066973e-05,0.6667643523640185,0.0002456658998074324,1.480797463516416,8.538322518045002e-05,6.959588042174823e-05,1.279137018603931
2013-09-23,6.644616634370019e-05,0.6649218182299297,0.000257245727669321,1.451184614593095,8.693199246828395e-05,6.721100970892282e-05,1.3083071191589677
2013-09-24,6.687102886618699e-05,0.6749405273061003,0.00025061386687480675,1.467645664992696,8.737497366342832e-05,6.754715951481836e-05,1.3066192511897936
2013-09-25,5.221698153901886e-05,0.6625799214853121,0.0002356753301208122,1.4965098682397862,7.350234836349529e-05,6.825751493676985e-05,1.4076330380868731
2013-09-26,5.0374063840171386e-05,0.6442883370593149,0.00022645953184478515,1.4973928896795157,6.881435863242758e-05,6.826602924396696e-05,1.3660672454532201
2013-09-27,5.122431082106018e-05,0.6490199866500866,0.000224474501921901,1.4956115232036316,6.959525676785302e-05,6.749195182090286e-05,1.3586372496248378
2013-09-30,5.1567877421329924e-05,0.6532478853857229,0.000228784201188299,1.5319761467769275,7.095461629521804e-05,6.868973570108877e-05,1.375946031586501
2013-10-01,5.3629225784131454e-05,0.6423808779772732,0.00022963768752595802,1.5263203442762756,7.128775707296192e-05,6.706322570159992e-05,1.329270673418066
2013-10-02,4.9785428743887e-05,0.6406407977726345,0.00023207549366006982,1.5521042509216127,6.886211535278354e-05,6.916274616916434e-05,1.3831781123555937
2013-10-03,5.1677659876475144e-05,0.6678253277563841,0.0002358324242406147,1.667415965728425,7.3725217635911e-05,7.345592409873397e-05,1.4266361482338021
2013-10-04,4.988490741732951e-05,0.6941581874129374,0.0002030313457696461,1.6549052761521568,6.985935673465334e-05,7.162368004395033e-05,1.400410672314587
2013-10-07,5.300164613196136e-05,0.7377426733287307,0.00018998110075666512,1.6493302729343642,7.402949453013407e-05,6.841189334807616e-05,1.3967395341989646
2013-10-08,5.7418241986777646e-05,0.7449557742440391,0.00020750720410866666,1.589045882859701,8.131525454872405e-05,6.551015865404238e-05,1.4161919929114068
2013-10-09,4.671951297786224e-05,0.7270775139330706,0.00021743035486148407,1.5304006005033757,7.328075823919852e-05,6.392162016352316e-05,1.5685257308637222
2013-10-10,5.493659376391755e-05,0.7272995792047421,0.00028668256394791524,1.424041290823645,9.127352858346639e-05,4.667517981818086e-05,1.6614340702611055
2013-10-11,5.397060840252837e-05,0.7355125412036642,0.0002839365269899237,1.4340573254904585,9.104987882241153e-05,4.692532983998818e-05,1.6870270971069155
2013-10-14,5.390763459317086e-05,0.7371249043975052,0.0002767430901957386,1.468781401208369,9.003359992994841e-05,4.83710619791278e-05,1.670145622404179
2013-10-15,5.553151341989191e-05,0.7421379631735088,0.00027643167398516623,1.4649021343210886,9.194927401791159e-05,5.400554294724062e-05,1.6558034952631868
2013-10-16,4.144281603770634e-05,0.7000598295024743,0.00028885955222974894,1.4011140037020873,7.659548205548766e-05,4.686443095099266e-05,1.848220979621607
2013-10-17,4.1583055321708076e-05,0.6724726791432332,0.00028915216549325727,1.3781517484771462,7.373880026522363e-05,4.514950807497754e-05,1.7732896174834205
2013-10-18,4.3823960134694674e-05,0.6757742379852514,0.0002567727443965731,1.3690995749127377,7.168559641160346e-05,4.442030745753424e-05,1.6357626328445658
2013-10-21,4.4710412594374516e-05,0.6761761894148867,0.0002513134896300453,1.3660225176897969,7.167572800869236e-05,4.433249439959896e-05,1.6031104132040739
2013-10-22,4.4371990394003997e-05,0.6860055045788834,0.00023005276513807837,1.338076369413589,6.930998175562096e-05,4.3231928571438525e-05,1.5620210213735835
2013-10-23,3.6244305626284386e-05,0.6318686244430286,0.00023496818763962934,1.3337705088511236,5.831109761546737e-05,4.20785864976468e-05,1.6088347288733857
2013-10-24,4.040389782719303e-05,0.6003130504720307,0.000237124633983893,1.3392922655848314,5.8759454274365145e-05,4.215221631466904e-05,1.4543016251966234
2013-10-25,3.967999624918889e-05,0.5808493946054096,0.00023804243003712857,1.3326830052222087,5.6451636943578086e-05,4.1979737974299175e-05,1.4226724364857275
2013-10-28,4.081308187982178e-05,0.5732085892456836,0.0002454580179189822,1.2816014095979575,5.737213295426965e-05,4.362076231238366e-05,1.4057290043228703
2013-10-29,4.2024721372673885e-05,0.5900204344309751,0.0002538780023643014,1.2457155811860416,6.094414808308248e-05,4.183843411056677e-05,1.4501975525936681
2013-10-30,3.243679795796633e-05,0.6053629291287204,0.00022810137940162872,1.261780877693102,5.2071341448560754e-05,4.1816003161181604e-05,1.605316946390273
2013-10-31,3.3498134377451295e-05,0.6164311117524771,0.000233506778585552,1.2852223721070637,5.451858886196239e-05,4.300624269046203e-05,1.6275111995090885
2013-11-01,3.528785039280735e-05,0.457349634689416,0.00043299885229089544,1.3489759665631291,5.65332965849664e-05,4.508973767221026e-05,1.6020612181151581
2013-11-04,3.477448195487655e-05,0.4528729851663448,0.00043382106008165437,1.3276817953337792,5.562398060524442e-05,4.4168968945024606e-05,1.5995631704139324
2013-11-05,3.766596277267884e-05,0.4714077519531863,0.00041158953933580694,1.2906756639439507,5.869531268656878e-05,4.254675850972391e-05,1.558311758571154
2013-11-06,3.8333959556374354e-05,0.5139915872414489,0.0003632610046200888,1.332175847427969,6.065369188177354e-05,4.944140147915715e-05,1.582244375057983
2013-11-07,4.0431492315281525e-05,0.5665395517162528,0.0003284787748035226,1.3589331137510767,6.528956518599913e-05,4.788426497789222e-05,1.6148195737341664
2013-11-08,4.3778322206368926e-05,0.6345565420840986,0.0003279924304676484,1.2924770427752588,7.603819396304225e-05,4.1584993183445297e-05,1.7368914597640774
2013-11-11,4.088414418239951e-05,0.6349921720741564,0.00029524170016519905,1.3112888743436686,6.976453050582768e-05,4.231766852463603e-05,1.706395765423924
2013-11-12,3.99781619662566e-05,0.6471842655441801,0.0002816773397676447,1.312402506321761,6.86776327281856e-05,4.28860817757274e-05,1.71787869552764
2013-11-13,4.4902541372157916e-05,0.6782238278505871,0.0002538284821185617,1.3093992896711308,7.240668771056311e-05,4.137788360458252e-05,1.6125298367958143
2013-11-14,4.545126757048379e-05,0.6973378937325161,0.0002352569339560125,1.2824113716214172,7.210866940800548e-05,3.9982644651353245e-05,1.5865051353338513
