Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AABA,Predicted_Covariance,Future_Cov_45_AABA,Beta_Predicted
2013-03-27,7.055738009628346e-05,0.6100550309139257,0.00022868627529849575,1.1768105282450014,7.749260968151228e-05,6.984755002554079e-05,1.0982920507502534
2013-03-28,6.270856611580808e-05,0.595807173714342,0.00023086356352614831,1.175164851395325,7.168806542069948e-05,7.01769396226185e-05,1.1431941417430653
2013-04-01,6.402944972186006e-05,0.5862698785972531,0.00022973195503772094,1.1804855100825344,7.110467742280423e-05,7.07439856764329e-05,1.1104995862322495
2013-04-02,6.542705634015262e-05,0.5852554740582326,0.0002308584641096723,1.1950454399250825,7.19278495172238e-05,7.720912206811505e-05,1.0993594017629926
2013-04-03,7.110557547624629e-05,0.5913678679229257,0.00023646647247360569,1.1885204172936945,7.668215997886023e-05,7.53042773041345e-05,1.0784268246936117
2013-04-04,7.401898593142035e-05,0.5920581134601822,0.00022049606481741444,1.246840566784257,7.563735336022955e-05,8.250522977099444e-05,1.0218642204894384
2013-04-05,6.689999650423111e-05,0.588653628535656,0.0002250314289650212,1.2419326478804649,7.222614940827928e-05,8.127664582386199e-05,1.0796136499605244
2013-04-08,6.996145604142163e-05,0.5816240578586973,0.00021810712301355902,1.2509482304127402,7.184668032330422e-05,8.475257608409927e-05,1.0269466130145493
2013-04-09,6.721931982262908e-05,0.577246419912373,0.00022274947693132303,1.273764868055437,7.06344635816248e-05,8.8511176609133e-05,1.0508059850651157
2013-04-10,6.60928416800098e-05,0.5653931034653191,0.0002157806519370055,1.2693233714584191,6.752023880837888e-05,9.037637167155682e-05,1.0215968491002376
2013-04-11,6.786935264400559e-05,0.5488804894082454,0.00021672029156051924,1.2557136150770605,6.656783539434063e-05,9.060206124622867e-05,0.9808231963476683
2013-04-12,7.03054677152204e-05,0.5686078370711483,0.00022586814340737365,1.2647063417759097,7.1653083286553e-05,9.240460494106942e-05,1.019168005208233
2013-04-15,8.660177500528317e-05,0.5689368363938896,0.00024216273234639794,1.248970153479429,8.239125237673781e-05,7.538319813795448e-05,0.9513806428530075
2013-04-16,8.873786892326793e-05,0.5783097395777075,0.0002521808914944137,1.3811092695448943,8.65109521078401e-05,8.472366421085274e-05,0.9749045492927776
2013-04-17,8.92862384210096e-05,0.5787573249478438,0.0002504003865190235,1.4643557094031532,8.653788195456919e-05,0.00010406903545993867,0.9692185882724599
2013-04-18,8.84988058069485e-05,0.5748440830893299,0.00025655728617289254,1.4450031308221525,8.661855755617184e-05,0.00010136215227860445,0.9787539703656765
2013-04-19,7.825806509621888e-05,0.6045112479346468,0.00025987737685910956,1.5701944476349403,8.620911290783117e-05,0.00011394590285530219,1.101600362874247
2013-04-22,7.859260407575907e-05,0.6161830672705999,0.0002680032297878885,1.6135056721648209,8.942740180578767e-05,0.00011964226919840073,1.137860271426869
2013-04-23,7.958136556689035e-05,0.6262279561296442,0.00027069398130191756,1.6018541000540734,9.19131065340647e-05,0.00011847042914988738,1.1549576446612893
2013-04-24,7.895788968860065e-05,0.6322458051485844,0.00027273007676452106,1.5971707905814838,9.2779118109398e-05,0.0001192059073891687,1.1750455651146
2013-04-25,7.327542310126822e-05,0.6314676970828224,0.0002678418711604656,1.592845760237793,8.84646047674229e-05,0.00011911059262068342,1.207288897467885
2013-04-26,6.852562376632663e-05,0.647936718928405,0.00028923481575039397,1.5739251945185555,9.121880434352838e-05,0.00011861478698412152,1.3311634295309127
2013-04-29,7.295011851337268e-05,0.6625320663983787,0.0002982089936053463,1.61706502933619,9.771928312506857e-05,0.00012045488216856996,1.3395356322437693
2013-04-30,6.029825695677332e-05,0.6719687714541995,0.00029459033260674923,1.6130904109171016,8.955930504650391e-05,0.00011999235263451034,1.4852718729615564
2013-05-01,5.684354908628695e-05,0.6772095438722905,0.0003081536178212426,1.55890808789361,8.962874146498022e-05,0.00011668694106010632,1.5767618824948149
2013-05-02,6.255747983489777e-05,0.6812412155372289,0.000317831594362255,1.5016701380799404,9.605922329014605e-05,0.00011072929025825218,1.5355353755244994
2013-05-03,7.310315617537954e-05,0.6913886299744182,0.0003205313825015919,1.6042061560680307,0.0001058340889010715,0.00011659265733787285,1.4477362461227827
2013-05-06,7.679109259496799e-05,0.6931539768233465,0.0003086924979485463,1.6047936426085707,0.00010672058082532314,0.00011648074882726049,1.3897520821616278
2013-05-07,7.47645111133197e-05,0.6840213058890053,0.0003093618534090988,1.5534901885270718,0.00010402812209295367,0.00011797194342449568,1.3914104505449043
2013-05-08,7.194980532174376e-05,0.6796540898455448,0.0003105413539606191,1.5459041519584504,0.00010159269174686567,0.00011685298919822974,1.4119939768087684
2013-05-09,6.968323302584534e-05,0.6707043609683301,0.0003116359428920552,1.542243931624378,9.88368844470531e-05,0.00011652048725596709,1.4183739782910867
2013-05-10,7.626889916991667e-05,0.6748693723256152,0.00031923052868488297,1.542401526638465,0.00010530419355447248,0.00011696693929287836,1.3806963873946723
2013-05-13,7.501680912949801e-05,0.6774384654188744,0.00032780944344002974,1.5988782905082852,0.00010623310527564563,0.00012138793196845264,1.416124019514885
2013-05-14,7.31376529153188e-05,0.6761143378920939,0.0003244495470880538,1.6090140608092656,0.00010415119121844143,0.00011957291476275621,1.4240433903318053
2013-05-15,7.677490514425173e-05,0.6621875440218978,0.00033145879021705913,1.5753164380332778,0.00010563441267453568,0.00011627339486597035,1.3758976644264174
2013-05-16,7.221301917371304e-05,0.6532742593075784,0.0003503682234997957,1.5196334135818617,0.00010391198789984124,0.0001113203377818472,1.4389647336289084
2013-05-17,7.341220665778642e-05,0.6157616306191873,0.00038752304307155616,1.5820124227217351,0.00010385933290831427,0.00011307414226933319,1.414742011399524
2013-05-20,7.374579600602582e-05,0.5938804859736945,0.00040800253472498665,1.553971847864493,0.00010301468044738126,0.00011161010922146204,1.3968888536909123
2013-05-21,7.37677775306134e-05,0.5840726912347278,0.0004328468676352624,1.55665749016297,0.00010436800694787468,0.00011192329763986508,1.414818372487395
2013-05-22,7.513532441872237e-05,0.5761309350884821,0.000460406960431576,1.539150978235081,0.00010715543863731718,0.0001085703504783176,1.4261659141863767
2013-05-23,7.186153337151397e-05,0.571303596245812,0.00047954607049929625,1.5247606143817032,0.00010605480899414389,0.00010759841774954405,1.4758216812025917
2013-05-24,7.230418030600994e-05,0.5583032270497473,0.0004756685890550174,1.5293670995517792,0.00010353902676001903,0.00010787271763369729,1.4319922627130985
2013-05-28,7.142426622280064e-05,0.5540752099906294,0.00047815859826089196,1.5658337477114808,0.00010239472836643232,0.00010933117311252459,1.4336126050916997
2013-05-29,7.057915920817545e-05,0.5549249804017232,0.00048550413108970056,1.482043272323278,0.0001027233041796147,0.00010586857732083572,1.4554339458285281
2013-05-30,7.069234369113045e-05,0.5611369540868322,0.0004955380942365385,1.4641342815281102,0.00010502521606736531,0.00010432556221531845,1.4856660648604652
2013-05-31,7.651169284422826e-05,0.5657819255093088,0.0004974859269730799,1.5680160854242848,0.00011038330031143794,0.0001035635565402052,1.442698445271229
2013-06-03,7.50636486357956e-05,0.5576492556762254,0.0004966810940315122,1.5834627277876785,0.00010767497425939435,0.00010533397108207566,1.4344489805155487
2013-06-04,7.426481844812437e-05,0.5581857054905354,0.0004946456550248464,1.5782411985527565,0.00010698364035361826,0.00010444899109664414,1.4405696073753782
2013-06-05,7.989149800421871e-05,0.5515915883787551,0.00048049205301443546,1.5923788412255175,0.00010807146070869053,9.746908224125871e-05,1.3527279298603685
2013-06-06,7.453582653974053e-05,0.5545880524505853,0.00045564371484076925,1.5634154686833344,0.00010220349259501718,9.397079858138599e-05,1.3711995605297942
2013-06-07,7.795790746714731e-05,0.5513370953625409,0.0004566862642329481,1.489575056474147,0.00010402944351689436,8.485074531739537e-05,1.3344309371148013
2013-06-10,7.156339031111209e-05,0.5384226941932883,0.00047359416123429293,1.4821487476884423,9.912243909317173e-05,8.459974208151097e-05,1.385099820763807
2013-06-11,7.147662890428055e-05,0.5292577133492377,0.00048512252605376174,1.4997956615053445,9.85541569634837e-05,8.258578841549044e-05,1.3788305138937738
2013-06-12,6.506489678247427e-05,0.5228574568032738,0.0004958991750148447,1.5433650626446922,9.391898093485752e-05,8.980800723789045e-05,1.4434662249422843
2013-06-13,6.436962712816727e-05,0.5225436645481935,0.0005040027885571181,1.557636750605408,9.411948734670325e-05,8.351187589393351e-05,1.462172324834205
2013-06-14,6.92923395231949e-05,0.523200122250483,0.0005062257082638536,1.589882849219176,9.799017820637559e-05,8.528344461944504e-05,1.4141560074411166
2013-06-17,6.346605459467988e-05,0.5169600403439152,0.0005131390685557011,1.5979756132054097,9.329218521372069e-05,8.446288506574756e-05,1.4699540692977158
2013-06-18,5.7443334516258544e-05,0.521906328166121,0.000495313587726252,1.607266053564502,8.803441950288629e-05,8.409859893287577e-05,1.532543684036472
2013-06-19,5.80361580930028e-05,0.5198171470289218,0.0005061645609272098,1.7067393640508524,8.90934540293671e-05,8.484832273442757e-05,1.5351370069430692
2013-06-20,5.363100366323708e-05,0.5176927486604812,0.0005373534927225289,1.8302665006938912,8.788405397691495e-05,6.369237285020823e-05,1.6386800166702382
2013-06-21,5.832196142890483e-05,0.5232438478627994,0.0005302481814041418,1.8360597698013756,9.20152446700533e-05,6.442817011007783e-05,1.577711764413496
2013-06-24,4.844791840635527e-05,0.5189587812800878,0.0005728392166529741,1.611354255607716,8.645433949250932e-05,6.048290481622602e-05,1.784479959848357
2013-06-25,5.369960824387168e-05,0.5150560292733308,0.0005850320787699231,1.495955929132187,9.129140145983538e-05,5.3775852124577306e-05,1.7000385001924805
2013-06-26,5.1141552349220395e-05,0.5082968376786653,0.000573441589040824,1.5128204832459713,8.704602719148983e-05,5.151699659316408e-05,1.7020607156602428
2013-06-27,5.616572593172909e-05,0.5024332968846364,0.000562767225769772,1.5282291500392382,8.932612607036199e-05,5.148494898185135e-05,1.590402769456594
2013-06-28,5.5561982109651544e-05,0.5003485575902763,0.000551049171097297,1.546741176837691,8.755010958270316e-05,5.196043980766147e-05,1.575719696427011
2013-07-01,3.3584604165414436e-05,0.4688060830896821,0.0005287296564841547,1.5488247626114526,6.247124924420136e-05,5.3122156534408717e-05,1.8601156927892128
2013-07-02,3.9180490470807964e-05,0.4456978176084965,0.0005175618999090504,1.539364215871981,6.346825981470551e-05,5.2728087240091515e-05,1.6198944692127712
2013-07-03,4.13858625463811e-05,0.4373573506606629,0.000515328824075595,1.542870129736602,6.387113783095727e-05,5.284754618639329e-05,1.5433081226560628
2013-07-05,4.384223165634729e-05,0.4313512444049993,0.0005011397810752397,1.768230916784814,6.393767223798996e-05,5.9667495126116454e-05,1.4583580676083887
2013-07-08,4.420806323887762e-05,0.42633899064987213,0.0004817212454601153,1.7981906661843303,6.221623084664283e-05,6.148742395065795e-05,1.4073502951363948
2013-07-09,3.8569980999889553e-05,0.4432327023709702,0.0005184280252279798,1.6359554061640569,6.267592375605318e-05,5.456180630990341e-05,1.6249923420038153
2013-07-10,3.79946525056692e-05,0.4477404880774899,0.0005168533218593856,1.595004115595411,6.274386429752761e-05,5.356481677144383e-05,1.6513867125950308
2013-07-11,4.080854379910766e-05,0.44136729132755376,0.000498370740544871,1.6205128832136058,6.294365572425823e-05,4.818958867661621e-05,1.5424136679347669
2013-07-12,4.098831468485211e-05,0.44445894439430295,0.000493943235822604,1.6264948567807376,6.32412146412874e-05,4.946982295495701e-05,1.5429083905384184
2013-07-15,4.212063159828935e-05,0.44743726900171976,0.0004909737062596418,1.6483275343142934,6.434409696406614e-05,5.030611904711428e-05,1.5276147228209975
2013-07-16,3.495115877350406e-05,0.4368511417974157,0.00048230363069391664,1.5655408547798164,5.671847302489127e-05,5.139556672090511e-05,1.622792348386706
2013-07-17,3.70794416790671e-05,0.4673650657935794,0.0006393330075246128,1.410664547853776,7.195921275910583e-05,4.637833731525893e-05,1.9406768144443185
2013-07-18,3.6718420196210045e-05,0.4638531492208356,0.0006293588567799803,1.3345367173663834,7.05134034845731e-05,4.770752850923314e-05,1.9203822797324832
2013-07-19,3.695274546418018e-05,0.4708300097995116,0.0006224953031256828,1.4053699887612343,7.140942414532142e-05,5.089620550043914e-05,1.9324524672880266
2013-07-22,3.728714346701978e-05,0.47500086517269857,0.0006382142980831985,1.4106764205785165,7.327523540235518e-05,5.115897688887263e-05,1.9651608728667191
2013-07-23,3.553669436843709e-05,0.4900034031034655,0.0005727590643632202,1.3805615515162333,6.990747166087463e-05,5.018766517974344e-05,1.9671911781126414
2013-07-24,3.579590278777711e-05,0.49147005058122084,0.0005171769389883658,1.5091758872264034,6.687030336352057e-05,5.486961265310359e-05,1.8680993676838944
2013-07-25,3.719357691372538e-05,0.48706222300312646,0.00046738196165157906,1.4176369961948645,6.421764771797256e-05,5.2071169997611775e-05,1.726578969990773
2013-07-26,3.2648475588409376e-05,0.4804443257288123,0.00042677849902170834,1.449867177543198,5.671210774493659e-05,5.412490910381726e-05,1.737052242802727
2013-07-29,3.529812742238353e-05,0.47475943679765453,0.0003946414040373174,1.5236501020961082,5.603388868343544e-05,5.8721453629687364e-05,1.587446495756678
2013-07-30,3.84149484514284e-05,0.4921486593720817,0.00038198266686583507,1.5284392345398832,5.961674522274804e-05,5.8942786370839883e-05,1.5519152732464823
2013-07-31,3.9555003624011874e-05,0.501306701634014,0.0003646045740928852,1.51950198926588,6.020260462604405e-05,6.152084791223554e-05,1.5219971965695396
2013-08-01,4.565591284295148e-05,0.5003682267655619,0.00035877074518388764,1.7639961320553847,6.403932577519886e-05,6.834988338809783e-05,1.4026513059870949
2013-08-02,4.649706848336353e-05,0.49633091292216935,0.00034775585049700344,1.8422956570178333,6.311336471862954e-05,7.411768944426667e-05,1.3573622333031867
2013-08-05,4.460791556036353e-05,0.49359900755953134,0.0003463842552745977,1.95811752266704,6.135632149504834e-05,8.426383587989501e-05,1.3754581608284484
2013-08-06,3.992820915704748e-05,0.5349931946785452,0.0003447385666816279,1.936541417246888,6.276725114533809e-05,8.227905847508148e-05,1.5720026635419344
2013-08-07,7.890716484878897e-05,0.5540774665807551,0.0003413149915313051,1.7504443249045374,9.092983232320021e-05,9.258765665097573e-05,1.1523647123483713
2013-08-08,6.994518212442207e-05,0.5679799066149105,0.000338931661502314,1.7415426204264168,8.745163730930872e-05,9.321340534882334e-05,1.250288220763301
2013-08-09,7.286652508371166e-05,0.5740741507367698,0.00033569839709330756,1.7257986827071004,8.978559299254134e-05,9.259268447151448e-05,1.2321925999544021
2013-08-12,6.756761468533342e-05,0.5696410720906764,0.0003292623800650784,1.7676924271367862,8.496530983129372e-05,9.698543232940836e-05,1.2574857086043727
2013-08-13,5.428891240463353e-05,0.595341704881813,0.0003309763880217803,1.584781977289074,7.980321419182925e-05,9.340917209957768e-05,1.4699726087166574
2013-08-14,5.6499010911128286e-05,0.6120780840605669,0.0003325018913247447,1.5176552692764915,8.389272705701449e-05,8.970350530225045e-05,1.4848530213913997
2013-08-15,5.527390174977903e-05,0.6188252825850438,0.0003419859598809079,1.4481224985766752,8.508093388270708e-05,7.943694775653222e-05,1.5392605043129095
2013-08-16,5.387713124806854e-05,0.6190223575760255,0.00033858098814644504,1.4565491191826794,8.360646295289836e-05,7.929424091799007e-05,1.5517987134085875
2013-08-19,5.795164348954564e-05,0.6214873749886359,0.00035004084348545165,1.3982979416014667,8.851656455301682e-05,7.490370051756184e-05,1.5274211260114656
2013-08-20,5.844676940270895e-05,0.605810042333355,0.00034850321594150714,1.4560089152775595,8.646097301767607e-05,7.878570972390662e-05,1.479311412782187
2013-08-21,5.843087253002454e-05,0.5968074371735451,0.00034640255114180797,1.4624530723919569,8.490748032874254e-05,7.74227070725419e-05,1.4531270311788185
2013-08-22,5.4767685642516564e-05,0.6026832051396988,0.0003588253493551828,1.3621551478885612,8.448757440588908e-05,7.058041599109563e-05,1.5426537275531824
2013-08-23,4.447395756842042e-05,0.6020535677828533,0.0003513495544993565,1.3647145022879046,7.525887580503917e-05,7.057940897169611e-05,1.6922010075055287
2013-08-26,5.275555259944373e-05,0.6008043133252404,0.00035237991355468095,1.3772281294897235,8.191674791087245e-05,7.091464514743097e-05,1.5527606834647432
2013-08-27,6.461298746933891e-05,0.567511715144637,0.00040621192306261085,1.3733659274719878,9.194139211186946e-05,6.218029715311603e-05,1.4229552867447712
2013-08-28,7.403494806398228e-05,0.5443857620533061,0.0004452531873487868,1.3467799231195374,9.883907324553605e-05,6.147442281841896e-05,1.3350326545798024
2013-08-29,6.652020900146866e-05,0.5320835514717238,0.0004951954901172134,1.3475097192488676,9.65706104095152e-05,6.152843989022038e-05,1.4517484514725905
2013-08-30,6.718220268322374e-05,0.5260648752847678,0.0005405004571561938,1.330288859454188,0.00010024540105272918,6.0145056422659975e-05,1.4921422199478098
2013-09-03,7.040120650764277e-05,0.5230061968280548,0.0006025764142807883,1.3177878861008276,0.00010772163834166267,6.002448358683426e-05,1.5301106853895805
2013-09-04,5.143068771093349e-05,0.5182726862469421,0.0005746321591851624,1.304917020454552,8.909728105008084e-05,5.847711308708311e-05,1.7323758443762736
2013-09-05,5.437399785456801e-05,0.5144289642391333,0.0005464618249014268,1.3603798288671862,8.867495155845361e-05,6.706484930352998e-05,1.6308337635137482
2013-09-06,5.636684072485202e-05,0.5130069690382955,0.0005193459714679597,1.4178569231722586,8.777351599136193e-05,7.458438302491906e-05,1.5571835295828949
2013-09-09,5.758817107861073e-05,0.5293885488226121,0.0005393355501415449,1.326734782687874,9.329765106643325e-05,6.780490226156249e-05,1.620083592150848
2013-09-10,5.769641695187235e-05,0.5310238347359145,0.000538133511363794,1.3237231077855949,9.356931611830535e-05,6.679729405461574e-05,1.6217526332069543
2013-09-11,5.122980566726384e-05,0.5179700413932795,0.00048106583303444267,1.390581539414817,8.131454799205867e-05,7.154362242121845e-05,1.5872507602350552
2013-09-12,5.294994537912587e-05,0.5137976643522347,0.0004580389879475518,1.4316549102691216,8.001586548752289e-05,7.361990923717992e-05,1.5111604915661925
2013-09-13,5.2660514340010186e-05,0.5099208554472694,0.00043868564193694866,1.4197329926277849,7.750362809462928e-05,7.327090999837853e-05,1.4717598007914612
2013-09-16,5.322360591044686e-05,0.5136431579812881,0.00042054968604137013,1.439715393503842,7.684618488995624e-05,7.438001036054501e-05,1.4438365002787736
2013-09-17,5.4270856792302796e-05,0.5183175289887769,0.0004077543300412466,1.445534369140552,7.710428714128603e-05,7.465715465162813e-05,1.4207309723590302
2013-09-18,5.739323374013291e-05,0.5268632474240038,0.000394382549367527,1.4109245581840943,7.926602811657683e-05,6.97301165162994e-05,1.3811040596785384
2013-09-19,5.911002358930835e-05,0.522831030634163,0.00025320343581337196,1.4494745269097913,6.396268986628267e-05,7.316153646283223e-05,1.0820954887565304
2013-09-20,5.93725606475139e-05,0.5252998193535923,0.0002496589893876946,1.5160439517725717,6.395488839890134e-05,7.125242727734373e-05,1.0771792171570977
2013-09-23,5.938206172497407e-05,0.5302728268754487,0.0002490143870802859,1.474266399603024,6.448210830633344e-05,6.828003294745582e-05,1.0858853066601164
2013-09-24,5.850333098503615e-05,0.5285341065167376,0.00022904150735888492,1.5340794061536869,6.118154098076962e-05,7.060471667483618e-05,1.0457787608096791
2013-09-25,4.802783806838305e-05,0.5347783250314366,0.00024405935420269262,1.5474500598011736,5.7898597582394023e-05,7.058095493551371e-05,1.2055216289343855
2013-09-26,4.804587628127313e-05,0.5431012188126523,0.00028965403310356923,1.5030879336101404,6.40691004953279e-05,6.852566586852508e-05,1.33349842804928
2013-09-27,4.888146014869393e-05,0.5453882198498533,0.0003128676944756304,1.588158637976797,6.74463107622175e-05,7.166829394887372e-05,1.3797932908929196
2013-09-30,5.001282676411673e-05,0.5520964374359263,0.0003228434140681455,1.5939710901820845,7.015386639904431e-05,7.146942407043006e-05,1.4027174814557453
2013-10-01,5.061352584259788e-05,0.5600759749567844,0.0003442680098095722,1.4896559891078385,7.393133936924186e-05,6.545227297133908e-05,1.4607032041031809
2013-10-02,4.546782487827386e-05,0.5682769781636666,0.0003413412926134874,1.4120186276912523,7.079564879162158e-05,6.292044228031304e-05,1.5570493856074092
2013-10-03,4.6413505257038564e-05,0.5760277581994696,0.0003424330829088274,1.3526290410501272,7.261953343510134e-05,5.958837999354038e-05,1.5646207506400016
2013-10-04,4.589842021490595e-05,0.5868387762169084,0.00035050635731646276,1.292574053592832,7.443301677355275e-05,5.594212054414465e-05,1.6216901676580997
2013-10-07,4.699897646210946e-05,0.5908151657718923,0.00035233723897418504,1.119392800243473,7.602826996762421e-05,4.6430834455379226e-05,1.6176579936569075
2013-10-08,5.014117431120631e-05,0.5993043887836615,0.0003803661336376497,1.050726809299592,8.276479231682159e-05,4.33173646662722e-05,1.6506353003049643
2013-10-09,4.295777486385195e-05,0.545112669414408,0.0003645929183285295,1.0334006093463874,6.821993152916357e-05,4.316297393353485e-05,1.5880694878954074
2013-10-10,5.339440357694592e-05,0.5196530802049485,0.0003639043303999364,1.0065914648973502,7.243608798431375e-05,3.299260908393737e-05,1.3566232251274635
2013-10-11,5.575128136743365e-05,0.5094147667419608,0.00035642120740402787,0.9786281428874912,7.18093052995678e-05,3.202274245207385e-05,1.2880296835924248
2013-10-14,5.501221821539027e-05,0.506839404127776,0.0003515689541807819,1.013968557617127,7.048638029596078e-05,3.339280842270621e-05,1.2812859139761328
2013-10-15,5.674920135680631e-05,0.5052684288181293,0.0003482650702706692,0.8827322146282859,7.103248345905758e-05,3.254308353514327e-05,1.2516913324021288
2013-10-16,4.074925828604759e-05,0.4672880075830555,0.00034034932427855056,1.0833462291383438,5.5030940600135045e-05,3.6235741286807824e-05,1.3504771108674989
2013-10-17,4.331000512730972e-05,0.45437988341984786,0.00033286041332853506,1.1665267723400012,5.455622193409651e-05,3.8216480866958694e-05,1.259667870593147
2013-10-18,4.389412370256947e-05,0.45340216448593595,0.00031182834594682283,1.1479861232467303,5.304501495830052e-05,3.724630223105058e-05,1.2084764538811232
2013-10-21,4.537559227030445e-05,0.45608935370584236,0.00031062485597399694,1.1556285438035276,5.4147597322279226e-05,3.7504430038847074e-05,1.193319902023968
2013-10-22,4.151721312514804e-05,0.4559445781326931,0.00030724680805467266,1.1608167273254568,5.149556675060694e-05,3.750484425807367e-05,1.2403425681627642
2013-10-23,3.35627382556412e-05,0.44544531495256323,0.00031677505529723363,1.0710812499225606,4.593022535191852e-05,3.37911092813831e-05,1.3684886197924748
2013-10-24,3.8875099990020254e-05,0.43784103703152444,0.0003173278269953093,1.092060670818729,4.8630227602501747e-05,3.4370972496427095e-05,1.2509351130925903
2013-10-25,3.370032416492097e-05,0.4338150857481619,0.00031937771018673605,1.1700713107405856,4.500637049289242e-05,3.6857442350249396e-05,1.3354877618577934
2013-10-28,3.661436564012045e-05,0.4296625118497897,0.00031975572288893016,1.2673333844736332,4.649030369444083e-05,4.313513384166403e-05,1.2697285035985644
2013-10-29,3.7813677043200304e-05,0.4323514515356261,0.0003237324828845673,1.2149247265018648,4.7835962391540875e-05,4.080429665225115e-05,1.2650439241042493
2013-10-30,3.220201193422566e-05,0.453741452223779,0.00030695303035154685,1.1653256364560718,4.5111360248549764e-05,3.8619431756601206e-05,1.4008863899775001
2013-10-31,3.295551180032805e-05,0.4797842503580592,0.0003052432494364591,1.2416763138947668,4.812082361054811e-05,4.154910002913354e-05,1.460175278178174
2013-11-01,3.336885974072741e-05,0.49527677754411403,0.00030518088693326506,1.2416677710399997,4.9980122242464624e-05,4.150294405531336e-05,1.4978073158868779
2013-11-04,3.421132077738614e-05,0.5008670638718515,0.00030420509917226474,1.2565625858707168,5.109643959480074e-05,4.180299378048694e-05,1.493553549928296
2013-11-05,3.593371085807408e-05,0.4993421886579228,0.00030234295421916363,1.2393195573930342,5.20474217688761e-05,4.085381897079714e-05,1.4484288019805605
2013-11-06,3.4691441139481624e-05,0.48478973232429723,0.0002943374130597514,1.4261519613235716,4.898773028785858e-05,5.292916233710575e-05,1.4120984507647518
2013-11-07,3.696430066720789e-05,0.4768715644403664,0.00029820932403726427,1.4037702816816957,5.006719751932489e-05,4.9464177048856376e-05,1.3544743608186525
2013-11-08,4.145887884699229e-05,0.47023112546729257,0.00030281313324834967,1.2898442199626603,5.2687489171390744e-05,4.1500283037662114e-05,1.2708372883366827
2013-11-11,4.0695218993361676e-05,0.4583577915960961,0.0002883701409776964,1.3286392717881566,4.965368195262361e-05,4.287759729562803e-05,1.2201355142166275
2013-11-12,4.0755807421487185e-05,0.45215964590104396,0.0002852470669087475,1.3622215823336217,4.875252845967416e-05,4.451404648742552e-05,1.1962105904438778
2013-11-13,3.6582677825431305e-05,0.46565027815403665,0.0002861484855296751,1.2448814555682544,4.764236793047318e-05,3.933907737413245e-05,1.3023204085227864
