Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AGN,Predicted_Covariance,Future_Cov_45_AGN,Beta_Predicted
2013-03-27,7.055738009628346e-05,0.2694114901022624,0.00033524670779564087,0.8807060180188613,4.143521512725336e-05,5.227277983577013e-05,0.5872555793697323
2013-03-28,6.270856611580808e-05,0.2769195925752516,0.00036213531129691584,0.8642458433691396,4.173040083887393e-05,5.1609889707986606e-05,0.6654657158291202
2013-04-01,6.402944972186006e-05,0.2965413214936314,0.0003819219930604689,0.9373702419425262,4.637270580720871e-05,5.617460477330234e-05,0.7242402676994547
2013-04-02,6.542705634015262e-05,0.31081568410973615,0.0004224080065901773,0.8220707182402831,5.167109760777688e-05,5.3112087886144355e-05,0.7897512206439632
2013-04-03,7.110557547624629e-05,0.31245629287818316,0.0004351914053109516,0.7846202450987722,5.4964370512183784e-05,4.9713290285660625e-05,0.7729966341464365
2013-04-04,7.401898593142035e-05,0.32278435228951874,0.0004292520413824925,0.7967666599793811,5.7536073856124456e-05,5.272319341117595e-05,0.777315078450716
2013-04-05,6.689999650423111e-05,0.31642539554608173,0.00043778828032981035,0.8216195391991611,5.41522423638275e-05,5.376980821256441e-05,0.809450600799398
2013-04-08,6.996145604142163e-05,0.31150993572063485,0.00044484145048277816,0.8010371690904091,5.4954586828664136e-05,5.427080191570092e-05,0.7854980433244203
2013-04-09,6.721931982262908e-05,0.308919028924022,0.0004443450805512033,0.8382542949707339,5.3389014698662555e-05,5.8248485106035916e-05,0.7942510403190569
2013-04-10,6.60928416800098e-05,0.30306553867701613,0.00044155030556572574,0.9295001245641976,5.177306344070824e-05,6.61808098828693e-05,0.7833384391515327
2013-04-11,6.786935264400559e-05,0.30925487621109765,0.00044199673541195274,0.9302433846701256,5.356275913433577e-05,6.711878178258794e-05,0.7892039197027259
2013-04-12,7.03054677152204e-05,0.33066218136616343,0.0004477125002683671,0.8701422846254967,5.8664947645016006e-05,6.357614522627694e-05,0.8344293772803628
2013-04-15,8.660177500528317e-05,0.33548278987136837,0.00045640898883344394,0.8756814763644972,6.669768145825254e-05,5.285288047486454e-05,0.7701652934271108
2013-04-16,8.873786892326793e-05,0.35224993841335744,0.00045906489446048357,0.9606127711732296,7.109555757819712e-05,5.892845385677281e-05,0.8011862177992329
2013-04-17,8.92862384210096e-05,0.36065107108262484,0.0004564105875580539,1.120556769054573,7.280435269409645e-05,7.963588449499417e-05,0.8154039634955115
2013-04-18,8.84988058069485e-05,0.3692598731230171,0.00045688974133049285,1.094948859176718,7.42517211043149e-05,7.680701213291337e-05,0.8390138197603227
2013-04-19,7.825806509621888e-05,0.3771167480457122,0.0004702651251981608,1.0873100885618694,7.234553947726216e-05,7.890394078992788e-05,0.9244483541512658
2013-04-22,7.859260407575907e-05,0.3791006263215311,0.00047868802264180684,1.0961148236877456,7.353119464013212e-05,8.127747368378056e-05,0.935599418098578
2013-04-23,7.958136556689035e-05,0.37765424507048045,0.0004766223253116359,1.112756128652678,7.355077528739397e-05,8.22975676100589e-05,0.9242210756684301
2013-04-24,7.895788968860065e-05,0.3752359129566034,0.0004796698532430979,1.1290772918143712,7.302530430334706e-05,8.426943685480003e-05,0.9248639317913522
2013-04-25,7.327542310126822e-05,0.3771497119211345,0.00046837392699458673,1.1296343170252874,6.986976833871611e-05,8.447234271161072e-05,0.9535225506941746
2013-04-26,6.852562376632663e-05,0.3936850778484801,0.0004801879027689838,1.1119494065760118,7.141362189993396e-05,8.379918083621411e-05,1.0421447916104412
2013-04-29,7.295011851337268e-05,0.41501999715494503,0.0005247624590408383,1.0529750229360502,8.120137872491768e-05,7.84359194053412e-05,1.1131082495778595
2013-04-30,6.029825695677332e-05,0.419817107639964,0.000519835986648955,1.0556915326814935,7.432684216059146e-05,7.852933090759932e-05,1.2326532459118174
2013-05-01,5.684354908628695e-05,0.42715936175493124,0.0005206851794740021,1.0496513093647593,7.348828797958924e-05,7.856819874159757e-05,1.2928166724430954
2013-05-02,6.255747983489777e-05,0.4314358239622419,0.0005214969183342718,1.0184792019691158,7.792587707949325e-05,7.510003449960568e-05,1.2456684202297772
2013-05-03,7.310315617537954e-05,0.4350170466707117,0.0005065325234186913,1.0246479931397223,8.371012826458135e-05,7.447074797973308e-05,1.1450959526802778
2013-05-06,7.679109259496799e-05,0.44626734719106587,0.000501077656747519,1.0243617163626064,8.753929678758784e-05,7.435125403285101e-05,1.1399668090322777
2013-05-07,7.47645111133197e-05,0.4521994131753759,0.0004961454680531382,0.9993618718983784,8.70928009038369e-05,7.589147526189155e-05,1.1648949428938467
2013-05-08,7.194980532174376e-05,0.4604152556034891,0.0004925361946710149,1.0070487354726303,8.667295275159787e-05,7.612157251741238e-05,1.2046308167758817
2013-05-09,6.968323302584534e-05,0.4595914670379501,0.0004912562999822966,0.988059885594984,8.503352235019414e-05,7.465046024615703e-05,1.220286698216993
2013-05-10,7.626889916991667e-05,0.42973393393883685,0.000822162367459901,0.9232111918267796,0.00010760988943178317,7.001107400629556e-05,1.4109275288219782
2013-05-13,7.501680912949801e-05,0.4291272991029603,0.0007447734853629382,0.9179316542264656,0.00010143259592614976,6.968999820462192e-05,1.3521315702864862
2013-05-14,7.31376529153188e-05,0.42471805888788355,0.0006809895018981784,0.9375429684713616,9.478539963011433e-05,6.967294331726572e-05,1.2959863470032325
2013-05-15,7.677490514425173e-05,0.42895308842621543,0.0006263186397523485,0.9208604222314448,9.406262875670152e-05,6.796829189710968e-05,1.225174144858506
2013-05-16,7.221301917371304e-05,0.43137820969255075,0.0005820803213118121,0.9323169143448924,8.844176757949561e-05,6.829662528936751e-05,1.22473438434617
2013-05-17,7.341220665778642e-05,0.4692057677545733,0.0005124444001491027,0.9225095941123028,9.100617412902438e-05,6.59362591540326e-05,1.2396599730784945
2013-05-20,7.374579600602582e-05,0.48832440264918775,0.000461750410243078,0.9160463160645156,9.011160110724425e-05,6.579271659803827e-05,1.221921871992285
2013-05-21,7.37677775306134e-05,0.4947009641013334,0.0004132027081216727,0.9174756049979526,8.636895917504005e-05,6.596627444663536e-05,1.1708223029926204
2013-05-22,7.513532441872237e-05,0.4990043373943193,0.00038034792926446665,0.9388074239570708,8.435618520077917e-05,6.622264644079501e-05,1.1227233774977767
2013-05-23,7.186153337151397e-05,0.5118789279893526,0.0003570551802566397,0.907320306084026,8.199420527601263e-05,6.402725018330887e-05,1.141002723280537
2013-05-24,7.230418030600994e-05,0.5141073826967687,0.00033234737196355326,0.903708842455885,7.969510890632847e-05,6.374239959385138e-05,1.1022199348507682
2013-05-28,7.142426622280064e-05,0.49227204012528625,0.00032721806695432533,0.9501857297089874,7.525696512525685e-05,6.634479596297824e-05,1.0536610189385847
2013-05-29,7.057915920817545e-05,0.49458984632020736,0.0003133319807573207,0.9177260527569544,7.355052864143529e-05,6.555702751063247e-05,1.0420998134094468
2013-05-30,7.069234369113045e-05,0.4955566033206488,0.00029526956964668157,0.9092241636337732,7.1596007220059e-05,6.478594432735081e-05,1.0127830466744299
2013-05-31,7.651169284422826e-05,0.4996304556402143,0.0002843187503570448,0.9256973232510204,7.369118831053256e-05,6.1140002304047e-05,0.9631362942205706
2013-06-03,7.50636486357956e-05,0.5193635400025773,0.00026513041486239604,0.9440551725783354,7.326829228197917e-05,6.279976061525831e-05,0.9760822130759005
2013-06-04,7.426481844812437e-05,0.536781615643917,0.00026138475385962515,0.8922195484281524,7.478755257597487e-05,5.904764858215595e-05,1.0070387855080485
2013-06-05,7.989149800421871e-05,0.5401799569322508,0.00023675799129988092,0.9601172987833634,7.42918325997248e-05,5.876852262389319e-05,0.9299091199391677
2013-06-06,7.453582653974053e-05,0.5401371549707275,0.00022572824578077777,0.952587900529646,7.00615178270993e-05,5.725633878186203e-05,0.9399710324503391
2013-06-07,7.795790746714731e-05,0.5372708263457074,0.00021995748519317452,0.936876418103439,7.035463571200651e-05,5.336734258596792e-05,0.9024695248734718
2013-06-10,7.156339031111209e-05,0.5503810047317236,0.0002071575518293402,0.94460458297838,6.701303310935788e-05,5.391719570226448e-05,0.9364150135708754
2013-06-11,7.147662890428055e-05,0.5541922423229452,0.0001990469672983017,0.9184955118341565,6.610286081310354e-05,5.057667384154033e-05,0.9248178296380848
2013-06-12,6.506489678247427e-05,0.5585653121775098,0.00019305628025552418,0.9669851731213802,6.26021575840347e-05,5.62686129993148e-05,0.9621494950391909
2013-06-13,6.436962712816727e-05,0.5638749809464452,0.00019506995521770943,0.933688553593614,6.31856582597438e-05,5.0059221176561e-05,0.981606715445686
2013-06-14,6.92923395231949e-05,0.5624831914252847,0.00019725464618292925,0.932845297855612,6.576060228279698e-05,5.003907070086968e-05,0.9490313465427774
2013-06-17,6.346605459467988e-05,0.5409913834669501,0.00019426429605172503,0.9953484961246696,6.0069994593502186e-05,5.261031828884094e-05,0.9464901351932726
2013-06-18,5.7443334516258544e-05,0.5380411645075325,0.0001848656867040342,1.0245735724905038,5.544513934471274e-05,5.360979394731199e-05,0.9652144989775926
2013-06-19,5.80361580930028e-05,0.5309134437891178,0.00018584769323971137,0.99544562627591,5.513807981272854e-05,4.948728173841776e-05,0.9500642638055039
2013-06-20,5.363100366323708e-05,0.5119510261162014,0.00019327497400565205,0.8902135716824833,5.2122374441558604e-05,3.097899388008247e-05,0.9718702034526232
2013-06-21,5.832196142890483e-05,0.4900736786399207,0.00019613111860860137,0.8780714543000253,5.24144087188938e-05,3.081192560118302e-05,0.8987079212482865
2013-06-24,4.844791840635527e-05,0.4675293845447179,0.00020191465895220785,1.0261325619116215,4.624133860860247e-05,3.851634602071009e-05,0.9544546005208069
2013-06-25,5.369960824387168e-05,0.45649029880918923,0.0002226383858598325,1.0270116326935774,4.9913397629554156e-05,3.691848443823385e-05,0.929492770280133
2013-06-26,5.1141552349220395e-05,0.4555379501998518,0.00023958942148915127,1.0226842607788815,5.042493370673017e-05,3.482608952080255e-05,0.985987546142581
2013-06-27,5.616572593172909e-05,0.4589936659022079,0.00025308078616360105,0.9731683409555212,5.472326081913028e-05,3.27853466108543e-05,0.9743176984064594
2013-06-28,5.5561982109651544e-05,0.4571747269415831,0.0002680262281478991,1.0104011060543143,5.579043230752261e-05,3.394290307837246e-05,1.0041116279368907
2013-07-01,3.3584604165414436e-05,0.45811937232658345,0.0002468604933849025,1.083921331284576,4.1713302061433116e-05,3.717672910549183e-05,1.2420364359806761
2013-07-02,3.9180490470807964e-05,0.46155878215250934,0.00021424963781523668,1.0716549924142271,4.228847277612914e-05,3.6707568844770387e-05,1.0793247421860843
2013-07-03,4.13858625463811e-05,0.46635996350346737,0.00020638829740106575,1.07386289883855,4.310124342959593e-05,3.678275834785443e-05,1.0414484748576258
2013-07-05,4.384223165634729e-05,0.4621925112194701,0.00020072958250720718,0.8967665552950154,4.335856710051308e-05,3.0260648402541716e-05,0.9889680671452731
2013-07-08,4.420806323887762e-05,0.4598631802018737,0.00019690874922164494,0.8727986116039023,4.290539351536977e-05,2.9844520530801846e-05,0.9705332098248933
2013-07-09,3.8569980999889553e-05,0.44234519957664303,0.00019123940642605782,0.9202866783296724,3.7990475081864847e-05,3.0693075925794676e-05,0.984975208620757
2013-07-10,3.79946525056692e-05,0.42344054555655464,0.0001915657397667212,0.8966187422001214,3.6125394589211895e-05,3.0111031169260146e-05,0.9508020788931181
2013-07-11,4.080854379910766e-05,0.4129122840285205,0.00018873883249307034,0.9459893416593758,3.6237980272808095e-05,2.813111684531978e-05,0.8879998377594766
2013-07-12,4.098831468485211e-05,0.40769577426563947,0.00018677640689327245,0.9534937500095,3.567198273631504e-05,2.900050178762197e-05,0.8702964005860478
2013-07-15,4.212063159828935e-05,0.40603113700477483,0.00018474642944103483,0.9893572875112542,3.581746156099154e-05,3.0194681851489918e-05,0.8503543323516117
2013-07-16,3.495115877350406e-05,0.43818841918659834,6.600345482237876e-05,0.9150415820001055,2.1046264260399223e-05,3.0040149087455838e-05,0.6021621313555439
2013-07-17,3.70794416790671e-05,0.440187359281355,6.940154861008098e-05,0.9380069943108746,2.2330000903254655e-05,3.0838802075524337e-05,0.602220526849542
2013-07-18,3.6718420196210045e-05,0.44551938359462956,7.459440033219659e-05,0.9954401317480406,2.3316411493391453e-05,3.558537419511578e-05,0.6350058463516929
2013-07-19,3.695274546418018e-05,0.4413877272313866,7.544499041742237e-05,0.914016011243728,2.330552080977087e-05,3.3101565503015604e-05,0.630684419168851
2013-07-22,3.728714346701978e-05,0.4405464277825787,8.298596038778992e-05,0.8868235527840098,2.450606342235403e-05,3.216115686032319e-05,0.6572255513225215
2013-07-23,3.553669436843709e-05,0.43849445266136783,9.748562926768572e-05,0.8729158637881953,2.5809103356085127e-05,3.1733180642162174e-05,0.7262662950161229
2013-07-24,3.579590278777711e-05,0.4378072867170043,0.00011007762860638935,0.9277909765311162,2.748205333000182e-05,3.373200694245512e-05,0.7677429870377751
2013-07-25,3.719357691372538e-05,0.4584375388511758,0.00011854285306525128,0.8726699087126208,3.044050362520615e-05,3.205400486185455e-05,0.8184344220459429
2013-07-26,3.2648475588409376e-05,0.4792279896517202,0.00013779941216736648,0.8532863232457456,3.214380701136457e-05,3.185398317897319e-05,0.9845423540318687
2013-07-29,3.529812742238353e-05,0.4947192098031895,0.00014216374781007298,0.874560624862763,3.504524008282009e-05,3.3705554253288586e-05,0.9928356726537544
2013-07-30,3.84149484514284e-05,0.4874631719774817,0.00014393621783141653,0.8700011323011132,3.6247410056096446e-05,3.3550755388094004e-05,0.9435756526376035
2013-07-31,3.9555003624011874e-05,0.4899698207999167,0.00014109388690933318,0.9089386201474868,3.660362893658364e-05,3.680065903610089e-05,0.9253855538610898
2013-08-01,4.565591284295148e-05,0.48398719667845647,0.00014078988103495484,0.9521166860024572,3.8803250663459276e-05,3.689184079122844e-05,0.849906359269079
2013-08-02,4.649706848336353e-05,0.4896815053187558,0.00014291855919899984,1.0136963685956044,3.991818646699763e-05,4.0782179750653635e-05,0.8585097462925045
2013-08-05,4.460791556036353e-05,0.49190785863886405,0.00014476345627292679,1.136494677671104,3.952930671809495e-05,4.890687095594521e-05,0.8861500525529781
2013-08-06,3.992820915704748e-05,0.5001258854943229,0.00015591814355853537,1.1122974412764166,3.946095367204542e-05,4.725888400702258e-05,0.9882976097634575
2013-08-07,7.890716484878897e-05,0.4958933408949,0.00015009564354790251,1.1115147931089366,5.3967281234170636e-05,5.879224409634567e-05,0.6839338523642179
2013-08-08,6.994518212442207e-05,0.5015553507406617,0.00015883699370434272,1.1285908832768308,5.286565286820554e-05,6.040610102904727e-05,0.7558155009756843
2013-08-09,7.286652508371166e-05,0.49585625196403077,0.0001619462532441794,1.1164013628692244,5.386482773260091e-05,5.989725231077997e-05,0.7392259706459047
2013-08-12,6.756761468533342e-05,0.4931845916761471,0.00016281205205295063,1.116412319362467,5.17275689730942e-05,6.125258545494009e-05,0.7655674869387161
2013-08-13,5.428891240463353e-05,0.5198607763385193,0.00017355379379971594,1.1525134612658718,5.0461444391248026e-05,6.793068686622673e-05,0.9294981637344639
2013-08-14,5.6499010911128286e-05,0.5270121961870146,0.00018726893241949435,1.2410951213646262,5.4209319516442894e-05,7.335696389932031e-05,0.9594737791377087
2013-08-15,5.527390174977903e-05,0.5410176023278694,0.0001996621309743732,1.1849861034091325,5.6835450597206846e-05,6.50025666207435e-05,1.0282511058201904
2013-08-16,5.387713124806854e-05,0.5486869139661261,0.00019854079053266315,1.1874931814595453,5.6748149929323635e-05,6.464688981581401e-05,1.0532882619164698
2013-08-19,5.795164348954564e-05,0.5572182863138527,0.00020127150642305854,1.200865134086932,6.0179612546586114e-05,6.432766557791727e-05,1.0384453127277122
2013-08-20,5.844676940270895e-05,0.5908751117436686,0.00019968853750548034,1.210287575698364,6.383406786955823e-05,6.548954791478369e-05,1.0921744438897862
2013-08-21,5.843087253002454e-05,0.6124408886115258,0.0002045667134832565,1.1981517446335943,6.695805776527023e-05,6.343051500551655e-05,1.1459362981592311
2013-08-22,5.4767685642516564e-05,0.6239394164436556,0.0002035496381012472,1.216287087612227,6.587790569638975e-05,6.302222528860733e-05,1.2028608644592467
2013-08-23,4.447395756842042e-05,0.6310431895064407,0.0001910856229012011,1.2235064785904597,5.817360515559442e-05,6.327650507647214e-05,1.3080375198473835
2013-08-26,5.275555259944373e-05,0.6409749223560882,0.00019322404490612106,1.338503820055886,6.471511262407224e-05,6.89206975919904e-05,1.2266976542816959
2013-08-27,6.461298746933891e-05,0.6399159726118816,0.00021553297545820894,1.2038212910984074,7.551612967824369e-05,5.450402118067216e-05,1.168745365845817
2013-08-28,7.403494806398228e-05,0.63780637060697,0.00022414210329376293,1.2301836867256195,8.216161404649718e-05,5.615233105563582e-05,1.1097679703306025
2013-08-29,6.652020900146866e-05,0.6372656505829769,0.00023949049875181787,1.2373985034132118,8.043433152867823e-05,5.650066812130137e-05,1.209171359141436
2013-08-30,6.718220268322374e-05,0.6326249335444428,0.0002414481073298959,1.2305179484512323,8.057221942721895e-05,5.563421125623861e-05,1.1993089867435809
2013-09-03,7.040120650764277e-05,0.6408521534504344,0.00024987572148717896,1.2283166522479896,8.499823929087328e-05,5.594912012012021e-05,1.2073406622888752
2013-09-04,5.143068771093349e-05,0.6155929744131678,0.0002566331226082589,1.1969120293621385,7.0723081407999e-05,5.363709645837776e-05,1.3751144415081233
2013-09-05,5.437399785456801e-05,0.5973542073290612,0.00025711210370505516,1.1735980487644733,7.062993729010385e-05,5.78567651571598e-05,1.2989653157197485
2013-09-06,5.636684072485202e-05,0.5847379847716196,0.0002690680007280465,1.1566155365631223,7.20118850454039e-05,6.0842144776208415e-05,1.2775575873929372
2013-09-09,5.758817107861073e-05,0.5716324445837994,0.00027170349429310545,1.2322388838207463,7.150412974854229e-05,6.297553826929304e-05,1.2416461299133041
2013-09-10,5.769641695187235e-05,0.5719842465142811,0.0002770404719699942,1.2562147116283178,7.231528442540065e-05,6.33907068591887e-05,1.2533756556446594
2013-09-11,5.122980566726384e-05,0.5760869953317279,0.00027611841631933247,1.249923781112607,6.851680648656376e-05,6.430696260274909e-05,1.3374402966034755
2013-09-12,5.294994537912587e-05,0.5754269796057996,0.0002755031511271002,1.2580593700384206,6.95002335436184e-05,6.469311561946291e-05,1.312564782569484
2013-09-13,5.2660514340010186e-05,0.5812482842923643,0.0002816670015575149,1.2667835889033827,7.079004975137573e-05,6.537735391932034e-05,1.3442719016056242
2013-09-16,5.322360591044686e-05,0.5793150324235193,0.0002865566669190477,1.294231425885109,7.15438329808524e-05,6.686387274918049e-05,1.3442124365123034
2013-09-17,5.4270856792302796e-05,0.5820667650329434,0.0002901503249593003,1.3144509902139612,7.304116174740042e-05,6.788712392686639e-05,1.345863435083262
2013-09-18,5.739323374013291e-05,0.5817220642737522,0.000279566968550628,1.3207030040029046,7.36866500056244e-05,6.527122504060413e-05,1.2838908910284683
2013-09-19,5.911002358930835e-05,0.5848238947177947,0.0002767492349751698,1.266817256049454,7.47995335387864e-05,6.394199770298909e-05,1.2654289238401846
2013-09-20,5.93725606475139e-05,0.5885420997130628,0.0002795596153203919,1.216794036892543,7.582416585679623e-05,5.7188004690643316e-05,1.2770910506446416
2013-09-23,5.938206172497407e-05,0.5897739156894943,0.00028271749497895337,1.30699644991487,7.641692167827013e-05,6.053299504514588e-05,1.286868785933914
2013-09-24,5.850333098503615e-05,0.5938889560178342,0.00027662765429842023,1.3217049166099524,7.555154384457762e-05,6.083035910048234e-05,1.2914058494191043
2013-09-25,4.802783806838305e-05,0.5858451142004508,0.00026934867518697223,1.3239957229616477,6.663259898065992e-05,6.038894881633574e-05,1.3873745240372266
2013-09-26,4.804587628127313e-05,0.5803396777173773,0.00027375824928409676,1.3063087115712335,6.655702952951743e-05,5.955451593259316e-05,1.385280791630798
2013-09-27,4.888146014869393e-05,0.5755097594041132,0.00026822871774701484,1.347659872059531,6.589878609439461e-05,6.08153880502175e-05,1.3481345666421418
2013-09-30,5.001282676411673e-05,0.5748309523309546,0.00025713447607302655,1.36151547654808,6.518700095329747e-05,6.104673263600563e-05,1.3034056495296509
2013-10-01,5.061352584259788e-05,0.5747450493398326,0.0002561013485985455,1.381935339721375,6.543565709725856e-05,6.0719259846264744e-05,1.2928492138792262
2013-10-02,4.546782487827386e-05,0.5800111020907583,0.0002531461578611534,1.3436060359862565,6.222631254360341e-05,5.987193396519302e-05,1.3685790492550558
2013-10-03,4.6413505257038564e-05,0.5854386234127842,0.00025197668013343883,1.373468221624956,6.331166429136479e-05,6.050642401977432e-05,1.3640784926875056
2013-10-04,4.589842021490595e-05,0.5919290985318129,0.0002528232495288442,1.352919681650963,6.376422172515475e-05,5.855385670715694e-05,1.389246545449656
2013-10-07,4.699897646210946e-05,0.5932287664740954,0.0002697118663423806,1.3428024738374296,6.67907668112613e-05,5.569755259767459e-05,1.421111093027908
2013-10-08,5.014117431120631e-05,0.5942445247444157,0.00029231947208146667,1.2634029278327583,7.194345860645491e-05,5.208517081794852e-05,1.4348179833190682
2013-10-09,4.295777486385195e-05,0.5796177431203442,0.00028398731946691037,1.261682710708973,6.40194641238321e-05,5.269783805253087e-05,1.490288180119476
2013-10-10,5.339440357694592e-05,0.572353211584578,0.00028128094594121486,1.3142817792023118,7.01426469856252e-05,4.307764021403174e-05,1.3136703902787044
2013-10-11,5.575128136743365e-05,0.5629951736902842,0.0002705482905940031,1.286644160344757,6.914399932307691e-05,4.210166535024882e-05,1.2402226034479351
2013-10-14,5.501221821539027e-05,0.5525601631082208,0.0002622157973268693,1.2882498076438669,6.63649201101601e-05,4.2425653837170625e-05,1.2063669174422382
2013-10-15,5.674920135680631e-05,0.5437939462162136,0.00025666115654646415,1.3610564501567464,6.562877817099303e-05,5.01771352846207e-05,1.1564705159171678
2013-10-16,4.074925828604759e-05,0.5435530876629945,0.0002548234524720661,1.3200455483216105,5.538874422314488e-05,4.4152855005392495e-05,1.3592577276948818
2013-10-17,4.331000512730972e-05,0.5572867748886952,0.0002456784116891204,1.293259864997435,5.748524044895173e-05,4.236837255568324e-05,1.327297013241488
2013-10-18,4.389412370256947e-05,0.5429218335392626,0.0002330224688528579,1.370174565473244,5.490847706794861e-05,4.4455185425570007e-05,1.2509300206108085
2013-10-21,4.537559227030445e-05,0.5381155172827753,0.00022909494700538454,1.35920603439414,5.4864878811939326e-05,4.4111274248674394e-05,1.209127552211479
2013-10-22,4.151721312514804e-05,0.5344269922220768,0.00022517419878759242,1.3724872554823175,5.1672776121667764e-05,4.434371038196037e-05,1.2446109030947514
2013-10-23,3.35627382556412e-05,0.529910884928361,0.0002237582600756439,1.3656181122431088,4.592202933373384e-05,4.3083333660055335e-05,1.3682444198668833
2013-10-24,3.8875099990020254e-05,0.520510738516803,0.00021887484067332423,1.365726844167506,4.80135010217592e-05,4.298420504725343e-05,1.2350708045531689
2013-10-25,3.370032416492097e-05,0.5194163402152147,0.00022323594913847575,1.3719538756684184,4.5052066207320586e-05,4.3216776973741965e-05,1.3368437047325428
2013-10-28,3.661436564012045e-05,0.5162898677581917,0.00022184845676062744,1.2965158143013895,4.653155489738066e-05,4.412839104759485e-05,1.2708551434356514
2013-10-29,3.7813677043200304e-05,0.5093380383539841,0.0002603616935344376,1.1507080810055312,5.053812329136616e-05,3.864752512913828e-05,1.3365038061130312
2013-10-30,3.220201193422566e-05,0.5073028450862791,0.0002324246210389045,1.224443303540396,4.388841198395051e-05,4.057861864664139e-05,1.3629090031267286
2013-10-31,3.295551180032805e-05,0.5157495474157267,0.00022145766527292983,1.2102859826007837,4.406038060472291e-05,4.049871354733754e-05,1.3369654481980864
2013-11-01,3.336885974072741e-05,0.52224392180815,0.0002120306985769849,1.172520925904116,4.392820419237671e-05,3.919169968527355e-05,1.3164430709857726
2013-11-04,3.421132077738614e-05,0.5282213743957099,0.00020485690581990002,1.1893091554776138,4.42207593396374e-05,3.9565624337809084e-05,1.2925767943127044
2013-11-05,3.593371085807408e-05,0.5294134193055979,0.00019909282208952842,1.194764579618828,4.477893714945999e-05,3.9385076719957186e-05,1.2461539896706337
2013-11-06,3.4691441139481624e-05,0.534607486362555,0.00019087627239128637,1.2041702464699529,4.350329771870278e-05,4.469069509098405e-05,1.2540066451489258
2013-11-07,3.696430066720789e-05,0.5359226008452763,0.00018741193138543716,1.283164867224275,4.4605862125143726e-05,4.5214444986836995e-05,1.2067281490520634
2013-11-08,4.145887884699229e-05,0.5397558191689672,0.00018054185616353286,1.2249720972109477,4.669765384289541e-05,3.9413045359046844e-05,1.126360749291781
2013-11-11,4.0695218993361676e-05,0.5490991901859087,0.00017963678191152882,1.2449074362232784,4.6948328134376074e-05,4.0175419208311084e-05,1.1536570952483245
